SOD,pass,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZWD_m,CodeRMS_mm,PhsRMS_mm
19050.0,FWD,+54.218,+9.500,-243.363,249.510,13,2,0,0.1186,1985.64,943.697
19080.0,FWD,+54.219,+9.502,-243.369,249.517,13,2,0,0.1186,2316.10,983.077
19110.0,FWD,+54.228,+9.501,-243.372,249.521,13,2,0,0.1186,2494.84,986.732
19140.0,FWD,+54.229,+9.501,-243.375,249.524,13,2,0,0.1186,2404.02,940.925
19170.0,FWD,+54.229,+9.502,-243.379,249.528,13,2,0,0.1186,2604.14,978.144
19200.0,FWD,+60.741,+6.293,-231.445,239.365,13,2,0,0.1226,2512.14,944.466
19230.0,FWD,+60.741,+6.296,-231.435,239.356,13,2,0,0.1226,2545.41,1318.334
19260.0,FWD,+60.743,+6.298,-231.424,239.346,13,2,0,0.1226,2423.25,1056.764
19290.0,FWD,+60.603,+6.379,-231.199,239.095,13,2,0,0.1226,2598.27,1024.864
19320.0,FWD,+60.600,+6.380,-231.190,239.085,13,2,0,0.1226,2489.42,1070.668
19350.0,FWD,+60.600,+6.379,-231.178,239.074,13,2,0,0.1226,2536.99,1106.421
19380.0,FWD,+60.608,+6.373,-231.164,239.062,13,2,0,0.1226,2386.88,993.073
19410.0,FWD,+63.185,+4.193,-215.994,225.085,13,2,0,0.1275,2507.13,950.670
19440.0,FWD,+63.184,+4.196,-215.960,225.052,13,2,0,0.1275,2349.46,1003.723
19470.0,FWD,+63.181,+4.197,-215.929,225.021,13,2,0,0.1275,2416.86,1052.408
19500.0,FWD,+63.182,+4.196,-215.897,224.991,13,2,0,0.1275,2723.25,1409.566
19530.0,FWD,+63.180,+4.198,-215.866,224.961,13,2,0,0.1274,2564.86,1243.359
19560.0,FWD,+63.183,+4.195,-215.833,224.930,13,2,0,0.1274,2482.54,1031.814
19590.0,FWD,+63.187,+4.191,-215.801,224.901,13,2,0,0.1274,2574.86,967.013
19620.0,FWD,+63.190,+4.188,-215.768,224.870,13,2,0,0.1274,2581.37,1062.365
19650.0,FWD,+63.193,+4.184,-215.738,224.841,13,2,0,0.1273,2469.72,1056.056
19680.0,FWD,+64.533,+5.135,-215.268,224.792,13,2,0,0.1268,2292.89,1026.203
19710.0,FWD,+64.534,+5.137,-215.239,224.764,13,2,0,0.1268,2399.77,1004.886
19740.0,FWD,+64.534,+5.137,-215.209,224.735,13,2,0,0.1268,2550.14,1186.111
19770.0,FWD,+64.534,+5.135,-215.178,224.706,13,2,0,0.1268,2546.46,998.773
19800.0,FWD,+64.036,+6.910,-209.734,219.401,13,2,0,0.1291,2584.46,948.328
19830.0,FWD,+64.035,+6.911,-209.692,219.361,13,2,0,0.1291,2412.18,1082.133
19860.0,FWD,+64.027,+6.913,-209.652,219.320,13,2,0,0.1290,2660.43,1081.131
19890.0,FWD,+64.866,+6.443,-211.233,221.062,13,2,0,0.1287,2577.79,1028.376
19920.0,FWD,+64.861,+6.444,-211.197,221.026,14,2,0,0.1287,2474.09,1215.664
19950.0,FWD,+64.857,+6.445,-211.161,220.991,14,2,0,0.1287,2466.09,1277.125
19980.0,FWD,+64.858,+6.446,-211.122,220.954,14,2,0,0.1287,2872.01,1041.255
20010.0,FWD,+64.854,+6.451,-211.084,220.917,14,2,0,0.1286,2716.51,1051.516
20040.0,FWD,+64.850,+6.455,-211.048,220.881,14,2,0,0.1286,2826.04,970.598
20070.0,FWD,+64.333,+5.469,-211.970,221.585,14,2,0,0.1287,2495.13,990.176
20100.0,FWD,+65.128,+5.520,-208.389,218.398,14,2,0,0.1294,2666.87,919.973
20130.0,FWD,+66.193,+7.382,-206.428,216.907,14,2,0,0.1301,2423.08,919.306
20160.0,FWD,+66.190,+7.383,-206.383,216.863,14,2,0,0.1301,2574.64,1204.503
20190.0,FWD,+66.190,+7.384,-206.339,216.821,14,2,0,0.1300,2567.29,977.078
20220.0,FWD,+66.406,+8.816,-205.556,216.196,14,2,0,0.1304,2488.63,921.289
20250.0,FWD,+66.403,+8.818,-205.508,216.150,14,2,0,0.1304,2556.17,1195.317
20280.0,FWD,+66.400,+8.819,-205.459,216.103,14,2,0,0.1304,2255.63,920.706
20310.0,FWD,+66.397,+8.823,-205.411,216.055,14,2,0,0.1303,2380.39,1047.959
20340.0,FWD,+66.023,+8.981,-204.581,215.158,14,2,0,0.1304,2528.43,989.742
20370.0,FWD,+66.020,+8.982,-204.535,215.113,14,2,0,0.1304,2188.80,1103.553
20400.0,FWD,+66.020,+8.979,-204.489,215.070,14,2,0,0.1303,2233.94,995.524
20430.0,FWD,+66.011,+8.980,-204.442,215.022,14,2,0,0.1303,2728.09,1066.365
20460.0,FWD,+66.004,+8.980,-204.393,214.974,14,2,0,0.1303,2752.68,1062.226
20490.0,FWD,+63.915,+9.071,-200.933,211.048,14,2,0,0.1317,2274.09,918.974
20520.0,FWD,+63.806,+8.835,-200.784,210.864,14,2,0,0.1316,2860.85,988.745
20550.0,FWD,+63.807,+8.838,-200.731,210.814,14,2,0,0.1316,2367.62,1139.407
20580.0,FWD,+63.810,+8.839,-200.680,210.766,14,2,0,0.1316,2538.27,1159.525
20610.0,FWD,+63.813,+8.842,-200.627,210.717,14,2,0,0.1315,2454.37,1018.660
20640.0,FWD,+61.832,+10.559,-200.757,210.329,14,2,0,0.1308,2617.49,924.304
20670.0,FWD,+61.828,+10.561,-200.708,210.281,13,1,0,0.1307,2692.96,1110.008
20700.0,FWD,+61.816,+10.578,-200.659,210.231,13,1,0,0.1307,2593.50,955.510
20730.0,FWD,+60.977,+9.862,-201.009,210.285,13,1,0,0.1310,2518.51,1033.322
20760.0,FWD,+60.974,+9.863,-200.959,210.237,14,1,0,0.1310,2483.07,1018.360
20790.0,FWD,+60.974,+9.862,-200.909,210.189,14,1,0,0.1309,2435.12,1148.358
20820.0,FWD,+60.974,+9.865,-200.858,210.141,14,1,0,0.1309,2260.73,1082.554
20850.0,FWD,+60.973,+9.866,-200.807,210.092,14,1,0,0.1309,2536.23,1073.238
20880.0,FWD,+60.971,+9.864,-200.757,210.043,14,1,0,0.1308,2531.89,1018.984
20910.0,FWD,+60.970,+9.860,-200.707,209.995,14,1,0,0.1308,2758.57,968.632
20940.0,FWD,+60.969,+9.859,-200.660,209.950,14,1,0,0.1308,2439.28,1084.237
20970.0,FWD,+62.134,+9.206,-199.285,208.949,14,1,0,0.1301,2423.72,991.988
21000.0,FWD,+62.131,+9.209,-199.239,208.905,14,1,0,0.1300,2471.67,1024.347
21030.0,FWD,+62.134,+9.204,-199.192,208.861,14,1,0,0.1300,3156.61,974.426
21060.0,FWD,+62.133,+9.201,-199.149,208.819,14,1,0,0.1300,2712.70,975.732
21090.0,FWD,+62.127,+9.204,-199.104,208.775,14,1,0,0.1299,2498.64,1037.261
21120.0,FWD,+62.121,+9.210,-199.061,208.732,14,1,0,0.1299,2499.93,1134.844
21150.0,FWD,+62.122,+9.215,-199.017,208.691,14,1,0,0.1299,2253.18,954.456
21180.0,FWD,+62.796,+9.746,-196.541,206.560,14,1,0,0.1298,2272.09,952.110
21210.0,FWD,+62.793,+9.747,-196.496,206.515,14,1,0,0.1298,2460.17,1106.825
21240.0,FWD,+62.786,+9.753,-196.456,206.475,14,1,0,0.1297,2407.58,970.970
21270.0,FWD,+61.256,+8.930,-196.103,205.641,14,1,0,0.1302,2766.50,957.564
21300.0,FWD,+61.250,+8.936,-196.062,205.601,14,1,0,0.1302,2614.71,996.599
21330.0,FWD,+61.245,+8.938,-196.020,205.559,14,1,0,0.1301,2725.63,959.767
21360.0,FWD,+61.242,+8.939,-195.978,205.519,14,1,0,0.1301,2504.81,1048.563
21390.0,FWD,+61.233,+8.941,-195.934,205.474,14,1,0,0.1301,2488.18,1018.577
21420.0,FWD,+61.222,+8.944,-195.891,205.430,14,1,0,0.1300,3085.11,973.065
21450.0,FWD,+61.748,+8.820,-194.677,204.425,14,1,0,0.1299,2740.28,989.674
21480.0,FWD,+61.744,+8.821,-194.638,204.387,14,1,0,0.1299,2477.00,1030.999
21510.0,FWD,+61.742,+8.827,-194.598,204.348,14,1,0,0.1298,2265.25,1113.427
21540.0,FWD,+61.743,+8.825,-194.557,204.310,14,1,0,0.1298,2116.68,934.335
21570.0,FWD,+61.742,+8.832,-194.516,204.271,14,1,0,0.1298,2495.14,1033.032
21600.0,FWD,+60.803,+12.275,-192.086,201.854,14,1,0,0.1297,2652.24,901.452
21630.0,FWD,+63.990,+8.415,-189.943,200.609,14,1,0,0.1308,2396.10,929.573
21660.0,FWD,+63.988,+8.415,-189.898,200.565,14,1,0,0.1308,2488.09,1030.899
21690.0,FWD,+63.929,+8.108,-190.815,201.403,14,1,0,0.1305,2498.25,991.625
21720.0,FWD,+63.925,+8.107,-190.772,201.360,14,1,0,0.1304,2441.93,1020.192
21750.0,FWD,+63.924,+8.106,-190.729,201.319,14,1,0,0.1304,2451.20,1163.745
21780.0,FWD,+63.924,+8.104,-190.685,201.278,14,1,0,0.1304,2307.15,1043.589
21810.0,FWD,+63.920,+8.104,-190.644,201.238,15,1,0,0.1303,2785.90,1052.018
21840.0,FWD,+63.920,+8.105,-190.601,201.197,14,1,0,0.1303,2839.94,1036.369
21870.0,FWD,+65.035,+9.144,-191.847,202.777,14,1,0,0.1297,2652.76,1032.052
21900.0,FWD,+65.030,+9.141,-191.801,202.732,14,1,0,0.1297,2633.75,975.217
21930.0,FWD,+65.074,+9.142,-191.774,202.720,14,1,0,0.1297,2559.23,925.610
21960.0,FWD,+67.286,+8.162,-187.739,199.600,14,1,0,0.1285,2691.46,991.645
21990.0,FWD,+67.283,+8.161,-187.703,199.564,14,1,0,0.1285,2349.61,938.786
22020.0,FWD,+67.282,+8.162,-187.668,199.531,15,1,0,0.1285,2740.95,1039.370
22050.0,FWD,+67.281,+8.162,-187.632,199.498,15,1,0,0.1285,2740.83,1050.669
22080.0,FWD,+67.279,+8.157,-187.597,199.463,15,1,0,0.1284,2555.35,1148.240
22110.0,FWD,+67.277,+8.157,-187.563,199.431,15,1,0,0.1284,2557.43,1262.704
22140.0,FWD,+67.278,+8.158,-187.531,199.401,15,1,0,0.1284,2949.39,1115.711
22170.0,FWD,+67.273,+8.155,-187.494,199.365,15,1,0,0.1284,2952.53,1079.293
22200.0,FWD,+67.267,+8.151,-187.456,199.327,15,1,0,0.1283,2859.07,1080.714
22230.0,FWD,+67.266,+8.149,-187.422,199.294,15,1,0,0.1283,2640.03,999.638
22260.0,FWD,+67.265,+8.150,-187.389,199.262,15,1,0,0.1283,3474.64,976.014
22290.0,FWD,+70.551,+6.969,-182.178,195.486,15,1,0,0.1278,2778.48,962.385
22320.0,FWD,+71.844,+5.644,-178.546,192.541,15,1,0,0.1269,2908.13,966.143
22350.0,FWD,+71.845,+5.642,-178.518,192.516,15,1,0,0.1269,2698.07,1209.872
22380.0,FWD,+71.843,+5.636,-178.491,192.490,15,1,0,0.1269,3052.76,1018.127
22410.0,FWD,+71.873,+5.605,-178.430,192.443,15,1,0,0.1268,2541.09,960.269
22440.0,FWD,+71.872,+5.599,-178.405,192.420,15,1,0,0.1268,2620.64,1079.684
22470.0,FWD,+71.787,+3.205,-175.311,189.466,15,1,0,0.1260,2401.34,968.288
22500.0,FWD,+71.789,+3.199,-175.284,189.442,15,1,0,0.1260,2338.64,961.834
22530.0,FWD,+70.080,+8.693,-169.048,183.205,15,1,0,0.1274,2667.99,918.027
22560.0,FWD,+70.078,+8.690,-169.020,183.178,15,1,0,0.1274,2455.70,1022.178
22590.0,FWD,+70.078,+8.682,-168.992,183.151,14,1,0,0.1274,2426.75,1110.736
22620.0,FWD,+70.075,+8.677,-168.960,183.121,14,1,0,0.1274,2806.78,1009.746
22650.0,FWD,+70.078,+8.670,-168.927,183.091,14,1,0,0.1273,2820.46,1073.471
22680.0,FWD,+70.077,+8.670,-168.895,183.062,14,1,0,0.1273,2693.20,1120.250
22710.0,FWD,+70.080,+8.671,-168.865,183.035,14,1,0,0.1273,2768.90,955.944
22740.0,FWD,+70.084,+8.665,-168.836,183.009,14,1,0,0.1273,2640.70,935.075
22770.0,FWD,+72.246,+8.981,-164.873,180.231,14,1,0,0.1286,2568.35,921.584
22800.0,FWD,+72.246,+8.973,-164.837,180.198,14,1,0,0.1286,2386.71,953.032
22830.0,FWD,+72.245,+8.975,-164.800,180.164,14,1,0,0.1286,2763.99,943.786
22860.0,FWD,+72.243,+8.974,-164.765,180.131,14,1,0,0.1285,2401.51,948.150
22890.0,FWD,+72.248,+8.970,-164.732,180.102,14,1,0,0.1285,2731.97,964.003
22920.0,FWD,+72.247,+8.970,-164.699,180.071,14,1,0,0.1285,2500.20,916.557
22950.0,FWD,+72.242,+8.969,-164.660,180.034,14,0,0,0.1285,2962.38,222.668
22980.0,FWD,+72.240,+8.964,-164.629,180.005,14,0,0,0.1284,2711.01,205.288
23010.0,FWD,+72.242,+8.960,-164.599,179.978,14,0,0,0.1284,2749.02,247.721
23040.0,FWD,+72.242,+8.959,-164.567,179.949,14,0,0,0.1284,2744.27,192.984
23070.0,FWD,+72.242,+8.960,-164.533,179.918,14,0,0,0.1284,2893.80,490.583
23100.0,FWD,+72.237,+8.962,-164.496,179.882,14,0,0,0.1283,2786.81,261.968
23130.0,FWD,+72.218,+8.965,-164.450,179.832,14,0,0,0.1283,2948.74,196.262
23160.0,FWD,+72.213,+8.967,-164.417,179.800,14,0,0,0.1283,2779.64,353.527
23190.0,FWD,+72.216,+8.959,-164.383,179.770,14,0,0,0.1283,3221.54,197.458
23220.0,FWD,+72.436,+11.700,-154.587,171.117,14,0,0,0.1313,2615.22,242.236
23250.0,FWD,+72.802,+11.881,-154.653,171.344,14,0,0,0.1313,2899.20,202.883
23280.0,FWD,+73.587,+11.482,-150.291,167.733,14,0,0,0.1300,2548.42,196.277
23310.0,FWD,+73.583,+11.480,-150.248,167.692,14,0,0,0.1299,2977.19,186.617
23340.0,FWD,+71.041,+14.569,-146.968,163.887,14,0,0,0.1306,3315.69,235.829
23370.0,FWD,+68.731,+17.230,-145.164,161.535,14,0,0,0.1307,3079.81,234.413
23400.0,FWD,+68.726,+17.226,-145.120,161.493,14,0,0,0.1307,2814.64,254.670
23430.0,FWD,+68.725,+17.223,-145.075,161.451,14,0,0,0.1306,2995.40,193.573
23460.0,FWD,+68.721,+17.220,-145.029,161.408,14,0,0,0.1306,2887.22,202.499
23490.0,FWD,+68.717,+17.217,-144.984,161.365,14,0,0,0.1306,2624.15,420.690
23520.0,FWD,+69.219,+16.639,-141.919,158.774,14,0,0,0.1288,2534.77,195.455
23550.0,FWD,+69.217,+16.640,-141.879,158.737,14,0,0,0.1288,2705.00,184.610
23580.0,FWD,+69.655,+16.585,-140.124,157.359,14,0,0,0.1276,2376.41,187.255
23610.0,FWD,+69.654,+16.585,-140.093,157.330,14,0,0,0.1276,2955.05,334.354
23640.0,FWD,+69.649,+16.587,-140.058,157.298,14,0,0,0.1276,3144.54,268.237
23670.0,FWD,+69.645,+16.586,-140.027,157.268,14,0,0,0.1276,3262.24,252.475
23700.0,FWD,+69.640,+16.585,-139.996,157.238,13,0,0,0.1275,2483.75,206.931
23730.0,FWD,+69.639,+16.584,-139.963,157.208,13,0,0,0.1275,2663.34,425.764
23760.0,FWD,+69.639,+16.582,-139.933,157.181,13,0,0,0.1275,2853.69,534.731
23790.0,FWD,+68.329,+17.948,-137.522,154.607,13,0,0,0.1267,2713.93,225.171
23820.0,FWD,+68.328,+17.947,-137.491,154.579,13,0,0,0.1267,2721.60,244.604
23850.0,FWD,+68.327,+17.946,-137.462,154.552,13,0,0,0.1267,2852.18,645.662
23880.0,FWD,+68.322,+17.948,-137.432,154.524,13,0,0,0.1267,2690.76,453.830
23910.0,FWD,+68.320,+17.950,-137.404,154.498,13,0,0,0.1267,2498.69,221.890
23940.0,FWD,+68.321,+17.944,-137.378,154.475,13,0,0,0.1266,2393.40,402.641
23970.0,FWD,+68.324,+17.941,-137.352,154.453,13,0,0,0.1266,2729.22,436.341
24000.0,FWD,+68.323,+17.941,-137.325,154.428,13,0,0,0.1266,2475.60,228.310
24030.0,FWD,+68.324,+17.936,-137.301,154.407,13,0,0,0.1266,2452.51,168.373
24060.0,FWD,+68.323,+17.936,-137.277,154.385,13,0,0,0.1265,2511.94,357.675
24090.0,FWD,+68.317,+17.941,-137.250,154.359,13,1,0,0.1265,2617.70,419.850
24120.0,FWD,+68.315,+17.944,-137.224,154.335,13,1,0,0.1265,2351.91,397.412
24150.0,FWD,+70.391,+16.728,-133.138,151.527,13,1,0,0.1287,2538.44,210.758
24180.0,FWD,+68.173,+16.467,-132.787,150.171,13,1,0,0.1290,2429.04,185.965
24210.0,FWD,+68.171,+16.465,-132.750,150.136,13,1,0,0.1290,2813.98,331.144
24240.0,FWD,+68.172,+16.459,-132.712,150.102,13,1,0,0.1290,2748.95,339.737
24270.0,FWD,+68.174,+16.457,-132.671,150.067,13,1,0,0.1290,2677.94,180.857
24300.0,FWD,+66.649,+16.370,-132.499,149.218,13,1,0,0.1291,2661.87,187.455
24330.0,FWD,+66.647,+16.371,-132.460,149.182,13,1,0,0.1291,2630.45,167.896
24360.0,FWD,+66.644,+16.370,-132.420,149.146,13,1,0,0.1291,2901.90,171.450
24390.0,FWD,+66.643,+16.368,-132.382,149.111,13,1,0,0.1290,2804.78,178.633
24420.0,FWD,+68.890,+3.629,-133.409,150.190,13,1,0,0.1287,2513.72,206.541
24450.0,FWD,+68.348,+4.138,-130.001,146.932,13,1,0,0.1292,2594.65,174.058
24480.0,FWD,+68.345,+4.133,-129.962,146.895,13,1,0,0.1291,2452.98,193.774
24510.0,FWD,+68.344,+4.130,-129.922,146.860,13,1,0,0.1291,2569.22,218.132
24540.0,FWD,+68.510,+7.446,-124.148,141.992,13,2,0,0.1280,2547.10,169.796
24570.0,FWD,+70.081,+12.248,-121.736,141.000,13,2,0,0.1297,2367.10,188.685
24600.0,FWD,+70.078,+12.245,-121.695,140.963,13,2,0,0.1297,2633.11,374.666
24630.0,FWD,+68.254,+9.607,-115.546,134.543,13,2,0,0.1327,2841.04,201.372
24660.0,FWD,+68.253,+9.603,-115.494,134.497,13,2,0,0.1327,2554.54,191.122
24690.0,FWD,+68.251,+9.600,-115.440,134.450,13,2,0,0.1326,2934.21,155.095
24720.0,FWD,+68.247,+9.597,-115.386,134.401,13,2,0,0.1326,2548.56,166.033
24750.0,FWD,+69.250,+12.351,-113.628,133.639,13,2,0,0.1311,2385.09,173.706
24780.0,FWD,+68.407,+13.588,-112.859,132.670,13,2,0,0.1313,2203.30,190.409
24810.0,FWD,+68.405,+13.585,-112.812,132.629,13,2,0,0.1313,2497.03,158.548
24840.0,FWD,+69.863,+12.415,-110.076,130.964,13,2,0,0.1332,2287.27,196.515
24870.0,FWD,+69.858,+12.414,-110.019,130.914,13,2,0,0.1332,2481.28,169.580
24900.0,FWD,+69.857,+12.408,-109.961,130.864,13,2,0,0.1331,2543.76,153.723
24930.0,FWD,+68.947,+12.845,-107.730,128.547,13,2,0,0.1336,2444.61,170.127
24960.0,FWD,+68.944,+12.846,-107.671,128.496,13,2,0,0.1336,2859.19,271.857
24990.0,FWD,+68.939,+12.846,-107.614,128.446,13,2,0,0.1335,2520.98,253.041
25020.0,FWD,+68.933,+12.844,-107.554,128.392,13,2,0,0.1335,2534.52,151.693
25050.0,FWD,+69.333,+9.311,-105.099,126.252,13,2,0,0.1351,2391.88,196.015
25080.0,FWD,+67.613,+12.035,-102.309,123.221,13,2,0,0.1338,2589.45,166.807
25110.0,FWD,+67.609,+12.033,-102.248,123.169,13,2,0,0.1337,2359.58,220.958
25140.0,FWD,+67.604,+12.032,-102.191,123.118,13,2,0,0.1337,2463.20,157.732
25170.0,FWD,+67.935,+11.516,-102.375,123.404,13,2,0,0.1335,2514.33,179.428
25200.0,FWD,+67.653,+14.073,-100.471,121.940,13,2,0,0.1325,2606.16,166.935
25230.0,FWD,+67.649,+14.072,-100.416,121.892,13,2,0,0.1324,2650.30,168.740
25260.0,FWD,+67.645,+14.070,-100.363,121.846,13,2,0,0.1324,2552.99,159.674
25290.0,FWD,+68.260,+15.928,-99.022,121.320,13,2,0,0.1320,2547.12,165.208
25320.0,FWD,+68.256,+15.926,-98.971,121.276,13,2,0,0.1320,2811.42,185.749
25350.0,FWD,+68.252,+15.923,-98.921,121.232,13,2,0,0.1319,2623.47,199.797
25380.0,FWD,+67.675,+12.062,-97.830,119.567,13,2,0,0.1326,2920.44,193.164
25410.0,FWD,+67.673,+12.060,-97.772,119.518,13,2,0,0.1326,2804.99,275.247
25440.0,FWD,+67.670,+12.059,-97.714,119.468,13,2,0,0.1326,2871.09,311.236
25470.0,FWD,+67.667,+12.056,-97.658,119.421,13,2,0,0.1325,2775.68,173.463
25500.0,FWD,+67.669,+12.054,-97.605,119.378,13,2,0,0.1325,2426.72,177.352
25530.0,FWD,+67.669,+12.053,-97.551,119.334,13,2,0,0.1324,2323.05,174.585
25560.0,FWD,+67.667,+12.053,-97.499,119.291,13,2,0,0.1324,2401.82,146.386
25590.0,FWD,+68.263,+11.027,-97.783,119.762,13,2,0,0.1321,2472.55,174.978
25620.0,FWD,+68.259,+11.025,-97.731,119.717,13,2,0,0.1321,2488.39,168.889
25650.0,FWD,+68.261,+11.024,-97.678,119.674,13,2,0,0.1320,2564.62,150.931
25680.0,FWD,+68.259,+11.025,-97.626,119.631,13,2,0,0.1320,2437.75,160.989
25710.0,FWD,+68.258,+11.023,-97.577,119.591,13,2,0,0.1320,2397.76,143.295
25740.0,FWD,+68.077,+12.805,-93.957,116.732,13,2,0,0.1323,2553.42,160.855
25770.0,FWD,+69.629,+8.862,-93.833,117.181,13,2,0,0.1328,2359.07,180.331
25800.0,FWD,+69.624,+8.860,-93.776,117.132,13,2,0,0.1327,2691.51,163.056
25830.0,FWD,+70.053,+5.170,-93.125,116.646,13,2,0,0.1331,2712.60,180.785
25860.0,FWD,+70.052,+5.170,-93.067,116.600,13,2,0,0.1331,2495.97,322.626
25890.0,FWD,+70.050,+5.171,-93.011,116.554,13,2,0,0.1331,2395.55,423.058
25920.0,FWD,+70.047,+5.171,-92.954,116.507,13,2,0,0.1330,2448.62,139.777
25950.0,FWD,+70.044,+5.171,-92.899,116.461,13,2,0,0.1330,2561.77,156.675
25980.0,FWD,+70.042,+5.174,-92.847,116.418,13,2,0,0.1329,2458.94,276.268
26010.0,FWD,+70.041,+5.177,-92.794,116.376,13,2,0,0.1329,2598.76,273.547
26040.0,FWD,+70.039,+5.179,-92.742,116.333,13,2,0,0.1328,2374.26,181.481
26070.0,FWD,+67.264,+7.288,-89.275,112.016,13,2,0,0.1335,2281.64,155.913
26100.0,FWD,+66.717,+9.225,-87.232,110.208,13,2,0,0.1337,2477.11,159.738
26130.0,FWD,+66.712,+9.227,-87.174,110.159,13,2,0,0.1337,2666.60,214.808
26160.0,FWD,+66.711,+9.226,-87.113,110.109,13,2,0,0.1336,2504.09,194.709
26190.0,FWD,+66.824,+9.600,-86.692,109.878,13,2,0,0.1337,2279.95,157.357
26220.0,FWD,+66.822,+9.597,-86.633,109.830,13,2,0,0.1337,2127.01,150.504
26250.0,FWD,+66.818,+9.598,-86.578,109.784,13,2,0,0.1337,2204.74,149.237
26280.0,FWD,+68.003,+13.869,-86.545,110.936,13,2,0,0.1327,2542.49,155.066
26310.0,FWD,+68.000,+13.869,-86.492,110.892,13,2,0,0.1327,2386.53,166.391
26340.0,FWD,+66.252,+10.215,-87.766,110.438,13,2,0,0.1324,2732.71,176.135
26370.0,FWD,+66.250,+10.218,-87.714,110.396,13,2,0,0.1323,2630.25,141.891
26400.0,FWD,+66.248,+10.218,-87.662,110.353,12,2,0,0.1323,2503.37,182.933
26430.0,FWD,+66.955,+13.096,-88.024,111.368,12,2,0,0.1311,2819.39,153.117
26460.0,FWD,+66.955,+13.097,-87.976,111.329,12,2,0,0.1311,2509.51,150.756
26490.0,FWD,+66.953,+13.100,-87.931,111.293,12,2,0,0.1311,2663.49,180.601
26520.0,FWD,+66.950,+13.102,-87.884,111.254,12,2,0,0.1310,2715.92,166.367
26550.0,FWD,+66.946,+13.107,-87.842,111.220,12,2,0,0.1310,2648.69,393.256
26580.0,FWD,+66.942,+13.112,-87.798,111.183,13,2,0,0.1310,3693.52,448.937
26610.0,FWD,+66.940,+13.112,-87.752,111.146,13,2,0,0.1309,2851.17,178.434
26640.0,FWD,+66.937,+13.113,-87.708,111.109,13,2,0,0.1309,2485.96,172.172
26670.0,FWD,+66.933,+13.112,-87.665,111.073,13,2,0,0.1309,2276.33,588.339
26700.0,FWD,+66.929,+13.114,-87.622,111.037,13,2,0,0.1308,2246.03,244.693
26730.0,FWD,+66.645,+13.113,-88.566,111.613,13,2,0,0.1303,2086.83,179.163
26760.0,FWD,+66.641,+13.116,-88.520,111.574,13,2,0,0.1303,2662.22,382.112
26790.0,FWD,+65.757,+15.324,-88.101,110.998,13,2,0,0.1301,2843.04,157.179
26820.0,FWD,+65.752,+15.321,-88.055,110.958,12,2,0,0.1301,2553.29,177.252
26850.0,FWD,+66.141,+16.708,-87.393,110.866,13,2,0,0.1304,2441.71,157.892
26880.0,FWD,+66.287,+16.745,-86.671,110.391,13,2,0,0.1308,2547.40,158.062
26910.0,FWD,+66.961,+16.581,-86.028,110.270,13,2,0,0.1312,2690.62,158.437
26940.0,FWD,+66.956,+16.580,-85.978,110.228,13,2,0,0.1312,2473.73,206.145
26970.0,FWD,+66.951,+16.580,-85.930,110.188,13,2,0,0.1312,2401.53,250.785
27000.0,FWD,+64.840,+14.253,-86.788,109.269,13,2,0,0.1302,2464.26,191.278
27030.0,FWD,+64.840,+14.255,-86.747,109.236,13,2,0,0.1301,2769.54,304.566
27060.0,FWD,+64.842,+14.256,-86.703,109.203,13,2,0,0.1301,2716.19,507.058
27090.0,FWD,+64.843,+14.258,-86.661,109.170,13,2,0,0.1301,2555.28,150.466
27120.0,FWD,+61.368,+11.956,-88.989,108.756,13,2,0,0.1298,2561.43,175.543
27150.0,FWD,+60.249,+11.429,-86.847,106.315,13,2,0,0.1314,2520.82,151.098
27180.0,FWD,+60.246,+11.430,-86.795,106.272,13,2,0,0.1313,2486.20,265.103
27210.0,FWD,+61.158,+9.594,-88.965,108.384,13,2,0,0.1297,2732.21,166.706
27240.0,FWD,+62.326,+7.495,-88.960,108.879,13,2,0,0.1283,2611.11,153.157
27270.0,FWD,+62.324,+7.498,-88.925,108.849,13,2,0,0.1282,2583.78,342.911
27300.0,FWD,+62.321,+7.499,-88.885,108.815,13,2,0,0.1282,2801.15,275.179
27330.0,FWD,+62.322,+7.499,-88.847,108.785,13,2,0,0.1282,2674.46,198.719
27360.0,FWD,+62.320,+7.499,-88.813,108.756,13,2,0,0.1282,2544.48,279.866
27390.0,FWD,+62.623,+7.565,-88.627,108.782,13,2,0,0.1283,3070.92,158.475
27420.0,FWD,+62.622,+7.567,-88.591,108.753,13,2,0,0.1282,2650.59,219.775
27450.0,FWD,+62.624,+7.569,-88.559,108.728,13,2,0,0.1282,2343.17,183.330
27480.0,FWD,+62.627,+7.574,-88.527,108.704,13,2,0,0.1282,2508.28,150.090
27510.0,FWD,+62.629,+7.580,-88.494,108.679,13,2,0,0.1282,2457.88,145.895
27540.0,FWD,+62.632,+7.584,-88.462,108.655,13,2,0,0.1281,2143.00,320.832
27570.0,FWD,+62.630,+7.590,-88.430,108.628,13,2,0,0.1281,2540.02,125.983
27600.0,FWD,+62.630,+7.594,-88.394,108.599,13,2,0,0.1281,2625.72,100.764
27630.0,FWD,+62.628,+7.596,-88.361,108.571,13,2,0,0.1281,2900.11,212.944
27660.0,FWD,+61.265,+10.477,-91.878,110.927,13,2,0,0.1281,3123.24,138.514
