SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
3000.0,FWD,1337935.3079,6070317.2710,1427878.0068,1337935.5599,6070317.2377,1427877.5071,-251.975,+33.258,+499.705,+253.227,+491.758,+91.392,560.627,9,2,0,2.0909,0.1198,2.2106,2292.79,757.808
3030.0,FWD,1337935.3100,6070317.3150,1427878.0026,1337935.5599,6070317.2377,1427877.5071,-249.922,+77.300,+495.463,+260.702,+477.835,+132.770,560.285,9,2,0,2.0909,0.1197,2.2106,1058.26,696.310
3060.0,FWD,1337935.3055,6070317.3390,1427877.9985,1337935.5599,6070317.2377,1427877.5071,-254.409,+101.275,+491.445,+270.245,+468.863,+153.736,562.583,9,2,0,2.0909,0.1197,2.2106,2914.77,745.656
3090.0,FWD,1337935.3028,6070317.3428,1427877.9853,1337935.5599,6070317.2377,1427877.5071,-257.051,+105.108,+478.190,+273.650,+455.234,+153.842,552.982,9,2,0,2.0909,0.1197,2.2106,2666.74,1110.702
3120.0,FWD,1337935.3069,6070317.3721,1427877.9650,1337935.5599,6070317.2377,1427877.5071,-253.026,+134.372,+457.935,+276.018,+428.865,+177.966,540.169,9,2,0,2.0909,0.1197,2.2106,3390.63,1010.778
3150.0,FWD,1337935.3152,6070317.3868,1427877.9559,1337935.5599,6070317.2377,1427877.5071,-244.669,+149.093,+448.772,+271.025,+416.293,+191.660,532.436,9,2,0,2.0909,0.1197,2.2106,2518.00,989.761
3180.0,FWD,1337935.3048,6070317.3932,1427877.9538,1337935.5599,6070317.2377,1427877.5071,-255.144,+155.537,+446.729,+282.642,+413.393,+195.134,537.454,9,2,0,2.0909,0.1197,2.2106,839.97,1072.890
3210.0,FWD,1337935.3060,6070317.4177,1427877.9439,1337935.5599,6070317.2377,1427877.5071,-253.891,+179.972,+436.844,+286.677,+398.325,+216.418,536.361,9,2,0,2.0909,0.1197,2.2106,1021.22,1048.032
3240.0,FWD,1337935.2973,6070317.4321,1427877.9344,1337935.5599,6070317.2377,1427877.5071,-262.615,+194.385,+427.315,+298.299,+386.292,+226.155,537.913,9,2,0,2.0909,0.1197,2.2106,2624.95,894.161
3270.0,FWD,1337935.2940,6070317.4443,1427877.9270,1337935.5599,6070317.2377,1427877.5071,-265.881,+206.566,+419.915,+304.110,+376.561,+235.392,538.229,10,2,0,2.0909,0.1197,2.2106,2889.40,7950.876
3300.0,FWD,1337935.2814,6070317.4518,1427877.9347,1337935.5599,6070317.2377,1427877.5071,-278.536,+214.051,+427.613,+318.080,+383.028,+241.594,553.401,10,2,0,2.0909,0.1197,2.2106,2250.21,7881.554
3330.0,FWD,1337935.2758,6070317.4457,1427877.9301,1337935.5599,6070317.2377,1427877.5071,-284.058,+208.008,+423.047,+322.172,+380.177,+233.658,550.387,9,2,0,2.0909,0.1197,2.2106,1136.81,1098.585
3360.0,FWD,1337935.2868,6070317.4581,1427877.9223,1337935.5599,6070317.2377,1427877.5071,-273.112,+220.399,+415.191,+314.149,+369.266,+245.973,543.645,9,2,0,2.0909,0.1197,2.2106,1028.71,1272.802
3390.0,FWD,1337935.2914,6070317.4629,1427877.9096,1337935.5599,6070317.2377,1427877.5071,-268.456,+225.232,+402.501,+310.643,+355.612,+248.689,533.671,8,2,0,2.0909,0.1198,2.2106,1003.70,1413.305
