epoch,sat,constellation,residual_mm,S_phase_mm2,NIS,gate_mode,accepted,K_amb,clk_sigma_mm,amb_sigma_mm
1792,G29,G,31.0706,300000570867.0110,3.21794400e-09,absolute,1,0.000000,547723.0776,37.2157
1796,E13,E,-0.9378,300000591463.6664,2.93160894e-12,absolute,1,0.000000,547723.0961,43.9970
1796,G18,G,1.5963,300000591484.4980,8.49427145e-12,absolute,1,0.000000,547723.0961,40.4589
1796,G25,G,11.8828,300000591475.4693,4.70671858e-10,absolute,1,0.000000,547723.0961,40.2059
1797,E03,E,-0.2752,300000015499.7274,2.52515481e-13,absolute,1,0.000000,547722.5591,120.5422
1797,E07,E,-3.7605,300000015511.6298,4.71370682e-11,absolute,1,0.000000,547722.5591,120.6671
1797,G13,G,-11.9273,300000015487.9426,4.74200049e-10,absolute,1,0.000000,547722.5591,118.2255
1797,G15,G,5.5722,300000015461.8731,1.03496232e-10,absolute,1,0.000000,547722.5591,118.1691
1798,G18,G,49.7645,300000015172.7220,8.25502118e-09,absolute,1,0.000000,547722.5701,40.3862
1798,G25,G,41.2128,300000015165.9489,5.66165469e-09,absolute,1,0.000000,547722.5701,40.1544
1799,G29,G,-41.6097,300000002761.3109,5.77123634e-09,absolute,1,0.000000,547722.5591,37.1727
1800,E03,E,48.1766,300000014912.6783,7.73660889e-09,absolute,1,0.000000,547722.5589,119.2090
1800,E07,E,38.0944,300000014900.6906,4.83727970e-09,absolute,1,0.000000,547722.5589,119.2888
1800,G13,G,20.0031,300000014894.3783,1.33374103e-09,absolute,1,0.000000,547722.5589,116.8594
1800,G15,G,45.5914,300000014859.9875,6.92857503e-09,absolute,1,0.000000,547722.5589,116.8032
1804,E13,E,13.6656,300000614586.3004,6.22492925e-10,absolute,1,0.000000,547723.1172,43.9125
1804,G18,G,33.7795,300000614603.4059,3.80350133e-09,absolute,1,0.000000,547723.1172,40.3252
1804,G25,G,4.5339,300000614598.8484,6.85208577e-11,absolute,1,0.000000,547723.1172,40.1017
1805,G29,G,-38.9109,300000002742.5758,5.04686700e-09,absolute,1,0.000000,547722.5591,37.1305
1806,G25,G,42.0452,300000002775.0918,5.89265290e-09,absolute,1,0.000000,547722.5589,40.0509
1807,E13,E,-12.8116,300000000089.9586,5.47126293e-10,absolute,1,0.000000,547722.5591,43.8350
1807,G18,G,-0.2020,300000000100.0070,1.35978409e-13,absolute,1,0.000000,547722.5591,40.2103
1807,G25,G,-15.4555,300000000074.0699,7.96243447e-10,absolute,1,0.000000,547722.5591,40.0009
1808,G10,G,-26.3035,300400001742.8219,2.30317742e-09,absolute,1,0.001332,547722.5591,20000.0000
1808,G23,G,-14.7316,300000002739.6840,7.23396550e-10,absolute,1,0.000000,547722.5591,37.7011
1808,G29,G,17.4246,300000002732.3659,1.01205498e-09,absolute,1,0.000000,547722.5591,37.0901
1817,E03,E,47.0876,300000610291.4338,7.39078559e-09,absolute,1,0.000000,547723.1026,117.9123
1817,G13,G,47.2758,300000610273.9436,7.44998797e-09,absolute,1,0.000000,547723.1026,115.5397
1822,G10,G,14.4621,300000598587.9113,6.97174713e-10,absolute,1,0.000000,547723.1027,39.6359
1822,G23,G,3.1680,300000598431.5847,3.34536573e-11,absolute,1,0.000000,547723.1027,37.6530
1822,G29,G,30.4555,300000598417.7358,3.09179524e-09,absolute,1,0.000000,547723.1027,37.0442
1823,G29,G,-43.3860,300000000016.4164,6.27447611e-09,absolute,1,0.000000,547722.5589,37.0059
1826,G10,G,-9.3887,300000598869.2421,2.93822715e-10,absolute,1,0.000000,547723.1031,38.8945
1826,G23,G,-39.2828,300000598769.4934,5.14377619e-09,absolute,1,0.000000,547723.1031,37.5740
1826,G29,G,-12.7545,300000598756.7552,5.42256478e-10,absolute,1,0.000000,547723.1031,36.9668
1827,E03,E,24.0561,300000014326.2809,1.92898391e-09,absolute,1,0.000000,547722.5589,116.6770
1827,E07,E,26.4908,300000014284.7934,2.33920292e-09,absolute,1,0.000000,547722.5589,116.7261
1827,G13,G,24.0000,300000014303.4339,1.91999279e-09,absolute,1,0.000000,547722.5589,114.2805
1827,G15,G,11.4633,300000014252.6780,4.38026651e-10,absolute,1,0.000000,547722.5589,114.2235
1828,G10,G,22.6091,300000014062.7473,1.70390624e-09,absolute,1,0.000000,547722.5693,38.5878
1828,G23,G,9.8939,300000013982.3130,3.26294915e-10,absolute,1,0.000000,547722.5693,37.5259
1828,G29,G,43.1488,300000013966.4877,6.20606306e-09,absolute,1,0.000000,547722.5693,36.9281
1829,G13,G,48.7016,300000014014.7645,7.90615824e-09,absolute,1,0.000000,547722.5589,113.0290
1830,E03,E,39.6472,300000000114.4747,5.23965620e-09,absolute,1,0.000000,547722.5690,114.2752
1830,G13,G,30.7107,300000000092.8465,3.14382765e-09,absolute,1,0.000000,547722.5690,111.8186
1830,G15,G,40.2637,300000000067.6919,5.40388445e-09,absolute,1,0.000000,547722.5690,111.7605
1835,E03,E,43.5195,300000593421.1994,6.31313100e-09,absolute,1,0.000000,547723.0882,113.1293
1835,G13,G,36.1732,300000593402.2513,4.36166347e-09,absolute,1,0.000000,547723.0882,110.6463
1839,G18,G,22.8630,300000582925.2756,1.74238651e-09,absolute,1,0.000000,547723.0884,40.1259
1841,E03,E,-4.9992,300000593543.6728,8.33055689e-11,absolute,1,0.000000,547723.0885,112.0184
1841,E07,E,3.3326,300000593500.2484,3.70197588e-11,absolute,1,0.000000,547723.0885,112.0484
1841,G13,G,-25.3450,300000593523.5797,2.14122860e-09,absolute,1,0.000000,547723.0885,109.5108
1841,G15,G,-7.8016,300000593477.1416,2.02881828e-10,absolute,1,0.000000,547723.0885,109.4515
1846,E03,E,34.9499,300000593806.3996,4.07165376e-09,absolute,1,0.000000,547723.0890,110.9425
1846,E07,E,23.4377,300000593754.5883,1.83108308e-09,absolute,1,0.000000,547723.0890,110.9645
1846,G13,G,24.8382,300000593786.1023,2.05645384e-09,absolute,1,0.000000,547723.0890,108.4108
1846,G15,G,15.2636,300000593737.5008,7.76594846e-10,absolute,1,0.000000,547723.0890,108.3507
1847,E03,E,16.2688,300000000090.6356,8.82245068e-10,absolute,1,0.000000,547722.5681,109.9025
1847,E07,E,10.6994,300000000034.8063,3.81592842e-10,absolute,1,0.000000,547722.5681,109.9201
1847,G13,G,9.9753,300000000069.0634,3.31690384e-10,absolute,1,0.000000,547722.5681,107.3448
1847,G15,G,3.9025,300000000021.8260,5.07644037e-11,absolute,1,0.000000,547722.5681,107.2840
1848,E03,E,42.3896,300000000089.8246,5.98959227e-09,absolute,1,0.000000,547722.5679,108.8935
1848,E07,E,23.7661,300000000033.0447,1.88276079e-09,absolute,1,0.000000,547722.5679,108.9079
1848,G13,G,14.2149,300000000068.5576,6.73545255e-10,absolute,1,0.000000,547722.5679,106.3103
1848,G15,G,24.9654,300000000021.3206,2.07757343e-09,absolute,1,0.000000,547722.5679,106.2488
1849,E03,E,30.1872,300000000090.1395,3.03755247e-09,absolute,1,0.000000,547722.5677,107.9138
1849,E07,E,26.5431,300000000032.4746,2.34846101e-09,absolute,1,0.000000,547722.5677,107.9257
1849,G13,G,0.5147,300000000069.0524,8.82993182e-13,absolute,1,0.000000,547722.5677,105.3056
1849,G15,G,24.9443,300000000021.5584,2.07406124e-09,absolute,1,0.000000,547722.5677,105.2434
1850,G13,G,39.1415,300000000069.7007,5.10684857e-09,absolute,1,0.000000,547722.5675,104.3294
1850,G29,G,-44.1641,300000012073.6041,6.50157274e-09,absolute,1,0.000000,547722.5675,36.8770
1851,E03,E,-43.7722,300000000139.5002,6.38667686e-09,absolute,1,0.000000,547722.5587,39.4294
1851,G24,G,34.4054,300400000880.6706,3.94052698e-09,absolute,1,0.001332,547722.5587,19999.9999
1852,E03,E,24.7308,300000000156.5190,2.03870235e-09,absolute,1,0.000000,547722.5588,39.4046
1852,E07,E,23.8123,300000000113.1859,1.89008922e-09,absolute,1,0.000000,547722.5588,39.5000
1852,G10,G,-23.6901,300000000246.1387,1.87073036e-09,absolute,1,0.000000,547722.5588,36.4432
1852,G13,G,-8.8972,300000000141.0336,2.63867460e-10,absolute,1,0.000000,547722.5588,35.8544
1852,G15,G,16.0261,300000000100.4165,8.56123400e-10,absolute,1,0.000000,547722.5588,35.7864
1852,G23,G,-37.4105,300000000177.7816,4.66513997e-09,absolute,1,0.000000,547722.5588,35.5530
1852,G29,G,-3.0877,300000000157.6595,3.17802390e-11,absolute,1,0.000000,547722.5588,34.9556
1853,E13,E,-37.0407,300000002593.2123,4.57338441e-09,absolute,1,0.000000,547722.5587,43.6842
1853,G18,G,-46.4348,300000002602.3196,7.18729783e-09,absolute,1,0.000000,547722.5587,40.0623
1854,E03,E,-36.0899,300000002659.4289,4.34160042e-09,absolute,1,0.000000,547722.5590,38.7015
1854,E07,E,-47.1942,300000002607.8873,7.42431347e-09,absolute,1,0.000000,547722.5590,38.8101
1854,G15,G,-45.8057,300000002594.1724,6.99386358e-09,absolute,1,0.000000,547722.5590,35.0481
1854,G24,G,-31.7090,300400000028.1881,3.34707608e-09,absolute,1,0.001332,547722.5590,19999.9539
1854,G29,G,-40.9909,300000002583.2987,5.60083713e-09,absolute,1,0.000000,547722.5590,34.9115
1855,E13,E,-31.6001,300000002594.2718,3.32855810e-09,absolute,1,0.000000,547722.5587,43.6433
1855,G18,G,-34.1935,300000002602.4399,3.89731151e-09,absolute,1,0.000000,547722.5587,39.9996
1855,G25,G,-29.4326,300000002647.1936,2.88759428e-09,absolute,1,0.000000,547722.5587,39.8281
1858,G25,G,45.0341,300400584022.5801,6.75121557e-09,absolute,1,0.001332,547723.0907,20000.0000
1861,E03,E,34.3587,300000585688.2106,3.93506900e-09,absolute,1,0.000000,547723.0912,38.6167
1861,E07,E,39.5045,300000585619.7693,5.20201465e-09,absolute,1,0.000000,547723.0912,38.6876
1861,G13,G,35.7086,300000585666.7202,4.25032693e-09,absolute,1,0.000000,547723.0912,35.0409
1861,G23,G,24.8220,300000585614.0303,2.05377512e-09,absolute,1,0.000000,547723.0912,35.4626
1861,G29,G,49.8234,300000585600.3746,8.27454693e-09,absolute,1,0.000000,547723.0912,34.8749
1864,G25,G,19.4304,300400584083.7728,1.25678502e-09,absolute,1,0.001332,547723.0918,19999.9694
1867,E13,E,-8.6967,300000587336.4546,2.52107575e-10,absolute,1,0.000000,547723.0924,43.5882
1867,G18,G,-29.0917,300000587342.6282,2.82108685e-09,absolute,1,0.000000,547723.0924,39.9341
1869,E13,E,-11.5952,300000587817.7388,4.48160238e-10,absolute,1,0.000000,547723.0929,43.5475
1869,G13,G,-22.9235,300400586473.5660,1.74928694e-09,absolute,1,0.001332,547723.0929,20000.0000
1869,G18,G,-31.9245,300000587823.2241,3.39724637e-09,absolute,1,0.000000,547723.0929,39.8763
1870,G24,G,-26.3203,300000002700.3376,2.30918628e-09,absolute,1,0.000000,547722.5590,36.1061
1870,G25,G,-42.4755,300000601786.9302,6.01388455e-09,absolute,1,0.000002,547722.5590,774.7775
1871,E07,E,31.0033,300000000158.2341,3.20402309e-09,absolute,1,0.000000,547722.5588,38.5856
1871,G10,G,39.5968,300000000222.3383,5.22635910e-09,absolute,1,0.000000,547722.5588,36.1088
1871,G15,G,37.3980,300000000157.0792,4.66203265e-09,absolute,1,0.000000,547722.5588,34.8434
1871,G23,G,24.6662,300000000169.5261,2.02807714e-09,absolute,1,0.000000,547722.5588,35.3618
1871,G29,G,32.6533,300000000150.0104,3.55412466e-09,absolute,1,0.000000,547722.5588,34.7778
1875,G25,G,46.2605,300400605570.3926,7.12392359e-09,absolute,1,0.001332,547723.1103,20000.0000
1876,G13,G,-37.7716,300400587466.0703,4.74930449e-09,absolute,1,0.001332,547723.0938,20000.0000
1876,G25,G,-21.4525,300000000149.9763,1.53403272e-09,absolute,1,0.000000,547723.0938,766.4497
1879,G13,G,39.9399,300400607851.8257,5.31023035e-09,absolute,1,0.001332,547723.1124,20000.0000
1880,G13,G,39.5178,300000000179.1127,5.20551616e-09,absolute,1,0.000000,547723.1116,779.1118
1883,E07,E,-25.7413,300000622419.2592,2.20871779e-09,absolute,1,0.000000,547723.1248,38.5231
1883,G10,G,5.8978,300000622463.4067,1.15945604e-10,absolute,1,0.000000,547723.1248,36.0326
1883,G15,G,-10.1639,300000622415.5629,3.44347282e-10,absolute,1,0.000000,547723.1248,34.7918
1883,G23,G,-27.7477,300000622418.1026,2.56644454e-09,absolute,1,0.000000,547723.1248,35.3213
1883,G29,G,-2.2815,300000622404.5214,1.73508569e-11,absolute,1,0.000000,547723.1248,34.7410
1884,E07,E,34.0330,300000000031.2209,3.86082721e-09,absolute,1,0.000000,547722.5587,38.4830
1884,G23,G,36.1734,300000000032.8061,4.36172150e-09,absolute,1,0.000000,547722.5587,35.2875
1884,G24,G,11.8299,300400001295.9420,4.65866819e-10,absolute,1,0.001332,547722.5587,20000.0000
1887,G24,G,-47.2235,300400621151.1898,7.42360606e-09,absolute,1,0.001332,547723.1245,20000.0000
1888,E07,E,-24.9931,300000621080.0229,2.08218589e-09,absolute,1,0.000000,547723.1236,38.4556
1888,G10,G,-24.1036,300000621120.0645,1.93660785e-09,absolute,1,0.000000,547723.1236,35.9517
1888,G15,G,-22.5285,300000621077.6031,1.69176796e-09,absolute,1,0.000000,547723.1236,34.7247
1888,G23,G,-25.7187,300000621079.5906,2.20483453e-09,absolute,1,0.000000,547723.1236,35.2551
1888,G29,G,-13.9714,300000621067.1594,6.50667416e-10,absolute,1,0.000000,547723.1236,34.6808
1892,E13,E,13.1496,300000636548.0759,5.76371759e-10,absolute,1,0.000000,547723.1374,43.4761
1892,G18,G,25.3996,300000636551.4818,2.15045586e-09,absolute,1,0.000000,547723.1374,39.8114
1894,E07,E,-49.5085,300000635508.5038,8.17029559e-09,absolute,1,0.000000,547723.1368,38.4123
1894,G10,G,-41.2665,300000635547.0672,5.67638935e-09,absolute,1,0.000000,547723.1368,35.9069
1896,G25,G,43.4790,300400617359.9015,6.29301195e-09,absolute,1,0.001332,547723.1210,20000.0000
1897,G24,G,-14.0550,300001252569.3501,6.58473535e-10,absolute,1,0.000002,547723.1350,787.4800
1898,G24,G,-19.9519,300000000100.5675,1.32693050e-09,absolute,1,0.000000,547722.8400,556.2121
1900,G24,G,-30.4580,300000813255.8342,3.09228393e-09,absolute,1,0.000001,547723.1119,453.9954
1901,G24,G,21.8475,300000000098.7445,1.59104276e-09,absolute,1,0.000000,547722.6981,392.3116
1904,G24,G,34.8213,300000729028.8748,4.04174060e-09,absolute,1,0.000000,547723.1107,351.0168
1906,G32,G,-4.3587,300400616827.4976,6.32425985e-11,absolute,1,0.001332,547723.1205,20000.0000
1908,G24,G,-36.8399,300000720592.7468,4.52392265e-09,absolute,1,0.000000,547723.1220,320.0259
1910,G24,G,48.1357,300000705023.8831,7.72346295e-09,absolute,1,0.000000,547723.1211,296.4493
1911,G24,G,-5.8057,300000000093.1312,1.12353881e-10,absolute,1,0.000000,547722.6278,277.3882
1913,G25,G,-8.8523,300400603190.0276,2.60859701e-10,absolute,1,0.001332,547723.1081,20000.0000
1916,G24,G,-9.2349,300000670341.4375,2.84280137e-10,absolute,1,0.000000,547723.1072,261.5920
1917,G24,G,-4.8720,300000000090.0825,7.91203675e-11,absolute,1,0.000000,547722.6137,247.9218
1918,E07,E,-49.6700,300000056812.4339,8.22369342e-09,absolute,1,0.000000,547722.6085,38.3522
1918,G10,G,-37.7151,300000056856.1299,4.74141609e-09,absolute,1,0.000000,547722.6085,35.8615
1918,G15,G,-47.1369,300000056819.8280,7.40629530e-09,absolute,1,0.000000,547722.6085,34.6485
1918,G29,G,-46.2015,300000056803.9935,7.11526787e-09,absolute,1,0.000000,547722.6085,34.6082
1920,E13,E,-10.6783,300000602185.7269,3.80088771e-10,absolute,1,0.000000,547723.1060,43.3976
1920,G18,G,-23.4371,300000602187.6927,1.83099397e-09,absolute,1,0.000000,547723.1060,39.7472
1921,G24,G,-9.2330,300000057201.8754,2.84160550e-10,absolute,1,0.000000,547722.5590,236.1887
1922,G32,G,15.7427,300000655184.8956,8.26106540e-10,absolute,1,0.000002,547722.6042,777.3264
1923,E07,E,2.3460,300000302076.2629,1.83461339e-11,absolute,1,0.000000,547722.8324,38.3034
1923,G10,G,13.9690,300000302110.9173,6.50440507e-10,absolute,1,0.000000,547722.8324,35.8127
1923,G15,G,-3.1025,300000302088.2891,3.20841408e-11,absolute,1,0.000000,547722.8324,34.6157
1923,G23,G,5.3010,300000302089.1471,9.36683977e-11,absolute,1,0.000000,547722.8324,35.1434
1923,G29,G,13.0126,300000302070.4382,5.64424255e-10,absolute,1,0.000000,547722.8324,34.5748
1929,E07,E,-13.7864,300000598906.2700,6.33552065e-10,absolute,1,0.000000,547723.1034,38.2545
1929,G10,G,2.2134,300000598940.0492,1.63305404e-11,absolute,1,0.000000,547723.1034,35.7655
1929,G15,G,-3.0387,300000598916.2191,3.07787180e-11,absolute,1,0.000000,547723.1034,34.5817
1929,G23,G,-7.8392,300000598915.8679,2.04841122e-10,absolute,1,0.000000,547723.1034,35.0953
1929,G29,G,7.3335,300000598900.5833,1.79267156e-10,absolute,1,0.000000,547723.1034,34.5409
1931,E07,E,37.0069,300000598263.4683,4.56501529e-09,absolute,1,0.000000,547723.1028,38.2165
1931,G15,G,43.5764,300000598273.9374,6.32966629e-09,absolute,1,0.000000,547723.1028,34.5507
1931,G23,G,45.7408,300000598272.4445,6.97405139e-09,absolute,1,0.000000,547723.1028,35.0535
1932,G18,G,45.3137,300000002544.9065,6.84442815e-09,absolute,1,0.000000,547722.5587,39.6855
1934,G10,G,-36.0512,300000597333.8399,4.33227619e-09,absolute,1,0.000000,547723.1019,35.6911
1934,G29,G,-44.0704,300000597296.8311,6.47399976e-09,absolute,1,0.000000,547723.1019,34.4785
1936,E07,E,-40.3182,300000596657.9065,5.41852501e-09,absolute,1,0.000000,547723.1013,38.1617
1936,G10,G,-28.4803,300000596689.5817,2.70375481e-09,absolute,1,0.000000,547723.1013,35.6594
1936,G23,G,-39.9782,300000596667.5463,5.32749972e-09,absolute,1,0.000000,547723.1013,34.9857
1936,G29,G,-37.6617,300000596653.9005,4.72800966e-09,absolute,1,0.000000,547723.1013,34.4484
1938,G32,G,-8.4740,300000895986.2456,2.39363211e-10,absolute,1,0.000001,547723.1008,548.7247
1939,G32,G,-12.1038,300000000128.4543,4.88341696e-10,absolute,1,0.000000,547722.7401,447.1657
1940,E07,E,13.4707,300000150668.2039,6.04868737e-10,absolute,1,0.000000,547722.6942,38.1230
1940,G10,G,31.3320,300000150698.4790,3.27231811e-09,absolute,1,0.000000,547722.6942,35.6210
1940,G15,G,3.2976,300000150687.5361,3.62481215e-11,absolute,1,0.000000,547722.6942,34.4589
1940,G23,G,22.8633,300000150680.3956,1.74242933e-09,absolute,1,0.000000,547722.6942,34.9468
1940,G29,G,24.6254,300000150665.9196,2.02137072e-09,absolute,1,0.000000,547722.6942,34.4165
1944,G24,G,32.9753,300000643996.0594,3.62456460e-09,absolute,1,0.000000,547723.0990,225.9557
1944,G32,G,32.5291,300000742617.8101,3.52712290e-09,absolute,1,0.000000,547723.0990,386.8755
1945,E13,E,-24.4010,300000037222.8477,1.98470026e-09,absolute,1,0.000000,547722.5903,43.2757
1945,G18,G,-25.5810,300000037223.9984,2.18129325e-09,absolute,1,0.000000,547722.5903,39.6308
1946,E13,E,-16.5973,300000000035.2823,9.18239177e-10,absolute,1,0.000000,547722.5590,43.2346
1946,G18,G,-22.4658,300000000032.2334,1.68237208e-09,absolute,1,0.000000,547722.5590,39.5784
1953,G24,G,38.5185,300000632881.4792,4.94557992e-09,absolute,1,0.000000,547723.1028,189.2967
1953,G32,G,42.1859,300000632940.7086,5.93214598e-09,absolute,1,0.000000,547723.1028,189.4283
1954,G24,G,-29.0422,300000000068.3360,2.81148841e-09,absolute,1,0.000000,547722.5884,183.8890
1954,G32,G,-28.4296,300000000086.9433,2.69414783e-09,absolute,1,0.000000,547722.5884,183.9531
1958,E13,E,-20.7179,300000596430.7610,1.43077154e-09,absolute,1,0.000000,547723.1008,43.1757
1958,G18,G,-26.6871,300000596431.1718,2.37399376e-09,absolute,1,0.000000,547723.1008,39.5230
1960,G24,G,47.0863,300000626041.7606,7.39038643e-09,absolute,1,0.000000,547723.1000,178.9222
1968,G24,G,0.1894,300000621029.3918,1.19514671e-13,absolute,1,0.000000,547723.0969,174.3221
1968,G32,G,-1.2214,300000621049.0358,4.97244124e-12,absolute,1,0.000000,547723.0969,174.3648
1971,E07,E,-38.8485,300000590534.7025,5.03066714e-09,absolute,1,0.000000,547723.0958,38.0383
1971,G10,G,-17.6594,300000590569.7601,1.03951129e-09,absolute,1,0.000000,547723.0958,35.5551
1971,G15,G,-27.7310,300000590567.3578,2.56334815e-09,absolute,1,0.000000,547723.0958,34.4107
1971,G23,G,-17.0812,300000590551.6686,9.72560853e-10,absolute,1,0.000000,547723.0958,34.8874
1971,G29,G,-6.1598,300000590537.5345,1.26478597e-10,absolute,1,0.000000,547723.0958,34.3680
1972,G18,G,49.0828,300000002514.8705,8.03041655e-09,absolute,1,0.000000,547722.5587,39.4636
1973,E07,E,-22.3465,300000002522.0426,1.66455302e-09,absolute,1,0.000000,547722.5590,38.0025
1973,G10,G,-1.6597,300000002553.7886,9.18171157e-12,absolute,1,0.000000,547722.5590,35.4980
1973,G15,G,-9.4365,300000002545.3957,2.96824594e-10,absolute,1,0.000000,547722.5590,34.3801
1973,G23,G,-12.2705,300000002525.4815,5.01883817e-10,absolute,1,0.000000,547722.5590,34.8388
1973,G29,G,0.7981,300000002527.1912,2.12294766e-12,absolute,1,0.000000,547722.5590,34.3361
1974,G24,G,1.8236,300000029898.1146,1.10854224e-11,absolute,1,0.000000,547722.5587,170.0259
1974,G32,G,-2.1886,300000029910.1708,1.59664106e-11,absolute,1,0.000000,547722.5587,170.0475
1977,E07,E,-26.7383,300000588044.1726,2.38311579e-09,absolute,1,0.000000,547723.0935,37.9666
1977,G10,G,-1.6126,300000588076.0991,8.66800459e-12,absolute,1,0.000000,547723.0935,35.4514
1977,G15,G,-30.0838,300000588077.5624,3.01676960e-09,absolute,1,0.000000,547723.0935,34.3488
1977,G23,G,-24.0861,300000588059.2300,1.93379498e-09,absolute,1,0.000000,547723.0935,34.7942
1977,G29,G,-7.7278,300000588048.0712,1.99060184e-10,absolute,1,0.000000,547723.0935,34.3038
1978,G24,G,35.0875,300000028557.2122,4.10378640e-09,absolute,1,0.000000,547722.5587,166.0254
1978,G32,G,34.6137,300000028564.9426,3.99368482e-09,absolute,1,0.000000,547722.5587,166.0357
1980,E07,E,-16.0803,300000586813.2333,8.61915414e-10,absolute,1,0.000000,547723.0924,37.9340
1980,G10,G,-9.2121,300000586844.6138,2.82874426e-10,absolute,1,0.000000,547723.0924,35.4082
1980,G15,G,-34.2811,300000586848.2924,3.91730360e-09,absolute,1,0.000000,547723.0924,34.3184
1980,G23,G,-15.9980,300000586828.3364,8.53116189e-10,absolute,1,0.000000,547723.0924,34.7517
1980,G29,G,-13.9435,300000586817.7787,6.48073951e-10,absolute,1,0.000000,547723.0924,34.2725
