epoch,sod,sat,const,elevation_deg,birth_mm,birth_cycles,birth_sigma_mm,observed_lif_mm,predicted_noamb_mm,rho_geom_mm,sat_clk_mm,rec_clk_mm,isb_mm,tropo_hydro_mm,tropo_wet_mm,relativity_mm,shapiro_mm,solid_earth_mm,apc_sat_mm,apc_rec_mm,pcv_sat_mm,pcv_rec_mm,osb_if_phase_mm,windup_mm,windup_cycles,is_startup,is_first2h,birth_innovation_mm,birth_NIS,birth_predicted_sigma_mm
908,27240.0,G11,G,20.232,11869.6739,83.662125,20000.0000,23788269171.6081,23788257301.9342,23654128416.5763,134122342.5620,-1371.0536,0.0000,5990.4526,356.7599,-1512.0621,16.0412,0.0005,-1898.5645,-17.6213,42.4000,-3.8668,6.8290,-9.5842,-0.067553,0,0,0.0000,0.00000000e+00,20010.0578
909,27270.0,G11,G,20.441,12208.8062,86.052463,20000.0000,23768568514.4290,23768556305.6228,23634427703.5159,134122225.1406,-1476.6016,0.0000,5932.8677,353.2585,-1513.0499,16.0191,0.0005,-1898.7331,-17.7760,42.4000,-4.0278,6.8290,-9.5388,-0.067233,0,0,0.0000,0.00000000e+00,20010.0613
911,27330.0,G11,G,20.861,12039.5875,84.859743,20000.0000,23729222252.3919,23729210212.8044,23595082016.1943,134121984.3609,-1524.1094,0.0000,5820.9260,346.4709,-1514.9367,15.9750,0.0005,-1899.0755,-18.0854,42.4000,-4.3504,6.8290,-9.4491,-0.066601,0,0,0.0000,0.00000000e+00,20010.0682
912,27360.0,G11,G,21.071,11636.4020,82.017933,20000.0000,23709577753.8219,23709566117.4199,23575438065.5524,134121867.8991,-1489.8061,0.0000,5766.5127,337.5858,-1515.8345,15.9531,0.0005,-1899.2494,-18.2400,42.4000,-4.5120,6.8290,-9.4047,-0.066288,0,0,0.0000,0.00000000e+00,20000.0635
913,27390.0,G11,G,21.282,12024.1186,84.750712,20000.0000,23689953946.7611,23689941922.6424,23555814058.5214,134121753.2146,-1506.9605,0.0000,5713.1018,334.4049,-1516.7023,15.9312,0.0005,-1899.4251,-18.3947,42.4000,-4.6739,6.8290,-9.3607,-0.065978,0,0,0.0000,0.00000000e+00,20010.0751
914,27420.0,G11,G,21.493,11930.3648,84.089899,20000.0000,23670350500.5913,23670338570.2265,23536210510.7871,134121632.1853,-1135.7125,0.0000,5660.6676,331.2847,-1517.5403,15.9094,0.0005,-1899.6025,-18.5494,42.4000,-4.8359,6.8290,-9.3171,-0.065671,0,0,0.0000,0.00000000e+00,20010.0785
916,27480.0,G11,G,21.915,11995.8510,84.551471,20000.0000,23631206385.9412,23631194390.0902,23497066842.4238,134121391.0116,-1299.4331,0.0000,5558.6299,325.2256,-1519.1266,15.8660,0.0005,-1899.9627,-18.8586,42.4000,-5.1607,6.8290,-9.2310,-0.065064,0,0,0.0000,0.00000000e+00,20010.0855
918,27540.0,G11,G,22.339,11659.1038,82.177945,20000.0000,23592150367.1731,23592138708.0693,23458011170.2295,134121150.8554,-965.6930,0.0000,5460.2098,319.1369,-1520.5936,15.8228,0.0005,-1900.3300,-19.1677,42.4000,-5.4863,6.8290,-9.1462,-0.064466,0,0,0.0000,0.00000000e+00,20000.0631
919,27570.0,G07,G,25.102,1927.1538,13.583337,20000.0000,22761171156.8805,22761169229.7268,22717500363.7120,43670862.8352,-982.5520,0.0000,4900.1921,290.4648,6253.3240,15.3849,0.0006,-738.8305,-18.6027,40.6000,-7.5866,3.9986,-144.2924,-1.017030,0,0,0.0000,0.00000000e+00,20000.0621
919,27570.0,G11,G,22.551,11640.9722,82.050146,20000.0000,23572656614.0256,23572644973.0534,23438517618.7829,134121029.5954,-982.5520,0.0000,5412.3005,321.0919,-1521.2825,15.8013,0.0005,-1900.5163,-19.3222,42.4000,-5.6494,6.8290,-9.1044,-0.064171,0,0,0.0000,0.00000000e+00,20000.0626
920,27600.0,G11,G,22.763,11898.3953,83.864565,20000.0000,23553186084.0491,23553174185.6538,23419047607.8177,134120913.2959,-1593.2488,0.0000,5365.2299,318.2502,-1521.9412,15.7798,0.0005,-1900.7044,-19.4767,42.4000,-5.8128,6.8290,-9.0629,-0.063879,0,0,0.0000,0.00000000e+00,20010.0995
922,27660.0,G11,G,23.189,11917.9340,84.002281,20000.0000,23514318667.4246,23514306749.4906,23380180279.8673,134120679.6145,-1371.3961,0.0000,5273.5241,312.7131,-1523.1703,15.7371,0.0005,-1901.0860,-19.7855,42.4000,-6.1401,6.8290,-8.9810,-0.063302,0,0,0.0000,0.00000000e+00,20000.0895
923,27690.0,G07,G,24.238,2036.4459,14.353671,20000.0000,22834999227.1757,22834997190.7298,22791328132.1572,43671080.9656,-1402.9839,0.0000,5061.4099,300.0084,6029.9488,15.4674,0.0006,-738.5584,-17.9854,40.6000,-6.9466,3.9986,-144.0488,-1.015313,0,0,0.0000,0.00000000e+00,20010.1100
924,27720.0,G11,G,23.616,11848.0881,83.509980,20000.0000,23475551514.1011,23475539666.0130,23341413312.1895,134120441.7840,-1156.1735,0.0000,5184.9367,307.3687,-1524.2805,15.6947,0.0006,-1901.4747,-20.0941,42.4000,-6.4682,6.8290,-8.9006,-0.062735,0,0,0.0000,0.00000000e+00,20010.1136
926,27780.0,G11,G,24.044,12140.5560,85.571409,20000.0000,23436888686.7028,23436876546.1468,23302750834.2864,134120201.4283,-1469.5367,0.0000,5099.3221,304.1198,-1525.2709,15.6525,0.0006,-1901.8706,-20.4024,42.4000,-6.7971,6.8290,-8.8215,-0.062178,0,0,0.0000,0.00000000e+00,20010.1206
927,27810.0,G07,G,23.375,2653.7971,18.705004,20000.0000,22909711843.9995,22909709190.2024,22866039816.2686,43671265.6326,-1683.6633,0.0000,5234.4833,312.2213,5804.6090,15.5514,0.0006,-738.2937,-17.3643,40.6000,-6.2832,3.9986,-143.7948,-1.013522,0,0,0.0000,0.00000000e+00,20010.1142
929,27870.0,G07,G,22.944,2192.1493,15.451130,20000.0000,22947389051.0451,22947386858.8958,22903716891.8344,43671350.5477,-1386.0082,0.0000,5325.8477,317.6580,5691.2266,15.5939,0.0006,-738.1643,-17.0524,40.6000,-5.9518,3.9986,-143.6638,-1.012599,0,0,0.0000,0.00000000e+00,20010.1316
930,27900.0,G07,G,22.729,2184.2194,15.395236,20000.0000,22966306672.3078,22966304488.0884,22922633934.9314,43671388.6268,-944.8040,0.0000,5372.8101,320.4553,5634.3609,15.6153,0.0006,-738.1003,-16.8961,40.6000,-5.7863,3.9986,-143.5973,-1.012130,0,0,0.0000,0.00000000e+00,20010.1352
931,27930.0,G07,G,22.514,1991.9834,14.040282,20000.0000,22985274636.2103,22985272644.2268,22941602623.7664,43671411.9041,-1608.6419,0.0000,5420.6558,323.3069,5577.3810,15.6368,0.0006,-738.0369,-16.7397,40.6000,-5.6208,3.9986,-143.5302,-1.011657,0,0,0.0000,0.00000000e+00,20010.1388
933,27990.0,G07,G,22.083,1993.6339,14.051915,20000.0000,23023365655.5970,23023363661.9631,22979692865.8007,43671514.8374,-1154.8494,0.0000,5519.0912,329.1761,5463.0835,15.6800,0.0005,-737.9115,-16.4262,40.6000,-5.2900,3.9986,-143.3938,-1.010696,0,0,0.0000,0.00000000e+00,20010.1460
935,28050.0,G07,G,21.653,2200.5110,15.510066,20000.0000,23061656767.0916,23061654566.5806,23017983448.5982,43671622.2912,-1169.9457,0.0000,5621.3513,341.2625,5348.3415,15.7235,0.0005,-737.7881,-16.1119,40.6000,-4.9596,3.9986,-143.2547,-1.009716,0,0,0.0000,0.00000000e+00,20000.0887
936,28080.0,E30,E,13.084,985.6283,6.833040,20000.0000,27697556202.5602,27697555216.9319,27484971767.7760,212570900.3610,-1125.1065,4149.9994,9030.4045,552.4542,67.7424,17.8552,0.0003,-962.7106,-13.1328,-9.4364,0.3666,-49.8681,4.1659,0.028881,0,0,0.0000,0.00000000e+00,20000.0736
937,28110.0,G07,G,21.224,1913.9362,13.490175,20000.0000,23100143619.5224,23100141705.5861,23056470216.9476,43671697.0719,-1106.5258,0.0000,5727.6476,351.8702,5233.1638,15.7674,0.0005,-737.6668,-15.7969,40.6000,-4.6295,3.9986,-143.1129,-1.008716,0,0,0.0000,0.00000000e+00,20000.0614
939,28170.0,G07,G,20.795,2324.5453,16.384309,20000.0000,23138823016.8769,23138820692.3316,23095148945.2265,43671844.2564,-1228.5268,0.0000,5838.2077,358.6144,5117.5590,15.8117,0.0005,-737.5476,-15.4813,40.6000,-4.2997,3.9986,-142.9683,-1.007697,0,0,0.0000,0.00000000e+00,20010.0719
940,28200.0,G07,G,20.581,2165.4194,15.262727,20000.0000,23158233054.1533,23158230888.7339,23114558985.6120,43671872.3630,-1221.0376,0.0000,5895.1624,363.9343,5059.5998,15.8339,0.0005,-737.4888,-15.3232,40.6000,-4.1350,3.9986,-142.8949,-1.007180,0,0,0.0000,0.00000000e+00,20000.0882
941,28230.0,G07,G,20.367,2483.5239,17.504852,20000.0000,23177689605.7864,23177687122.2625,23134015443.0865,43671928.7288,-1621.2739,0.0000,5953.2764,367.4952,5001.5369,15.8563,0.0005,-737.4305,-15.1650,40.6000,-3.9704,3.9986,-142.8209,-1.006658,0,0,0.0000,0.00000000e+00,20010.3006
942,28260.0,G07,G,20.153,2514.9914,17.726647,20000.0000,23197192184.0251,23197189669.0337,23153517782.7346,43671933.6864,-1540.3994,0.0000,6012.5831,371.1269,4943.3713,15.8787,0.0005,-737.3728,-15.0066,40.6000,-3.8058,3.9986,-142.7461,-1.006131,0,0,0.0000,0.00000000e+00,20010.2988
969,29070.0,E14,E,54.070,-842.1233,-5.838166,20000.0000,22466978410.6353,22466979252.7585,24648878494.3992,-2181800301.3773,-1400.9141,4160.1435,2580.4010,163.0559,104433.4505,14.6023,0.0012,-1029.5246,-40.9084,-11.1114,-12.9913,-11.2876,-5.3733,-0.037251,0,0,0.0000,0.00000000e+00,20009.1785
984,29520.0,G24,G,13.537,2474.4602,17.440968,20000.0000,24047707231.7610,24047704757.3009,24008196192.6176,39491732.8882,-1538.3524,0.0000,8746.2901,573.0419,-9007.3629,16.7092,0.0003,-1392.0301,-12.0165,23.5000,3.2430,-15.2655,0.6961,0.004906,0,0,0.0000,0.00000000e+00,20000.8210
985,29550.0,E03,E,22.758,-2059.3251,-14.276629,20000.0000,26542550955.0457,26542553014.3709,26543047336.0920,-502666.1440,-1410.2466,4160.5466,5366.4453,348.8562,114.2865,16.7678,0.0005,-1052.0595,-19.1238,-14.4262,-9.2343,31.8024,-5.9678,-0.041373,0,0,0.0000,0.00000000e+00,20009.1144
992,29760.0,E03,E,21.922,-2465.7106,-17.093967,20000.0000,26621231213.7508,26621233679.4614,26621727689.5905,-502518.4083,-1443.2176,4160.2327,5557.1103,359.3413,118.9675,16.8533,0.0005,-1051.5287,-18.4250,-14.4262,-8.6477,31.8024,-5.5624,-0.038562,0,0,0.0000,0.00000000e+00,20009.1107
1004,30120.0,E03,E,20.532,-2431.8974,-16.859551,20000.0000,26753508296.4424,26753510728.3398,26754004367.0554,-502272.5649,-1688.2714,4160.9657,5908.2350,384.7792,126.7586,16.9984,0.0005,-1050.6133,-17.2530,-14.4262,-7.6733,31.8024,-4.8349,-0.033519,0,0,0.0000,0.00000000e+00,20000.0958
1007,30210.0,E03,E,20.194,-2628.6586,-18.223632,20000.0000,26786014151.6236,26786016780.2822,26786510288.6122,-502213.7035,-1716.0249,4161.1681,6001.0418,392.6766,128.6607,17.0343,0.0005,-1050.3857,-16.9654,-14.4262,-7.4360,31.8024,-4.6466,-0.032213,0,0,0.0000,0.00000000e+00,20000.0652
1021,30630.0,G24,G,19.773,2238.6905,15.779170,20000.0000,23492515931.8533,23492513693.1627,23453012424.5166,39486518.4609,-2054.3671,0.0000,6120.9372,402.6342,-10244.9184,16.0181,0.0005,-1386.0379,-16.9385,23.5000,-3.4561,-15.2655,-3.1852,-0.022450,0,0,0.0000,0.00000000e+00,20009.2569
1024,30720.0,G24,G,20.256,2367.7090,16.688543,20000.0000,23451681022.9886,23451678655.2797,23412177297.3745,39486093.3936,-1481.1993,0.0000,5983.8788,392.7574,-10333.4909,15.9682,0.0005,-1385.4654,-17.3145,23.5000,-3.8850,-15.2655,-3.4519,-0.024330,0,0,0.0000,0.00000000e+00,20009.2542
1025,30750.0,G21,G,11.855,-685.2537,-4.829937,20000.0000,24367821626.1368,24367822311.3905,24486042505.1066,-118229003.0020,-1484.4719,0.0000,9903.1104,656.2066,330.2930,17.0054,0.0003,-1830.7787,-10.4675,42.4000,5.3280,-29.6505,-1.7141,-0.012082,0,0,0.0000,0.00000000e+00,20000.0622
1033,30990.0,G24,G,21.678,2393.9030,16.873169,20000.0000,23333276551.6408,23333274157.7379,23293774676.8898,39484831.0174,-1954.4300,0.0000,5615.3042,366.4906,-10588.1198,15.8243,0.0005,-1383.6610,-18.4176,23.5000,-4.9787,-15.2655,-4.2105,-0.029677,0,0,0.0000,0.00000000e+00,20009.1751
1038,31140.0,G24,G,22.451,2444.4385,17.229363,20000.0000,23270225957.8322,23270223513.3937,23230724673.3264,39484124.5442,-1828.8821,0.0000,5434.7051,353.7348,-10722.2895,15.7479,0.0006,-1382.6002,-19.0136,23.5000,-5.5728,-15.2655,-4.6055,-0.032461,0,0,0.0000,0.00000000e+00,20000.0695
1040,31200.0,G24,G,22.756,2429.0110,17.120624,20000.0000,23245564137.7785,23245561708.7675,23206063203.6648,39483841.4976,-1860.0825,0.0000,5366.7406,349.0566,-10774.4791,15.7181,0.0006,-1382.1639,-19.2485,23.5000,-5.8075,-15.2655,-4.7583,-0.033538,0,0,0.0000,0.00000000e+00,20009.1653
1041,31230.0,G24,G,22.908,2348.4852,16.553046,20000.0000,23233354366.9057,23233352018.4205,23193853464.4692,39483699.0971,-1659.0763,0.0000,5333.6222,346.7737,-10800.2550,15.7034,0.0006,-1381.9431,-19.3651,23.5000,-5.9242,-15.2655,-4.8336,-0.034069,0,0,0.0000,0.00000000e+00,20009.2519
1046,31380.0,G30,G,27.077,-11428.6230,-80.553425,20000.0000,22786716377.3417,22786727805.9647,22820655725.2740,-33930936.4094,-1672.4594,0.0000,4571.1443,296.3647,208.1072,15.2919,0.0006,-1481.0835,-20.6290,23.5000,-8.6348,15.0989,0.1135,0.000800,0,0,0.0000,0.00000000e+00,20009.1589
1052,31560.0,G30,G,25.768,-11661.4187,-82.194261,20000.0000,22902574147.4309,22902585808.8496,22936513700.6978,-33931615.2063,-1337.3858,0.0000,4783.5308,309.6582,63.4206,15.4148,0.0005,-1481.2952,-19.6905,23.5000,-7.9399,15.0989,0.6223,0.004387,0,0,0.0000,0.00000000e+00,20009.1555
1053,31590.0,G30,G,25.551,-11291.8092,-79.589108,20000.0000,22921982299.6778,22921993591.4870,22955921968.6105,-33931728.4749,-1773.3428,0.0000,4820.8879,311.9917,39.2967,15.4355,0.0005,-1481.3257,-19.5339,23.5000,-7.8247,15.0989,0.7096,0.005001,0,0,0.0000,0.00000000e+00,20009.1468
1054,31620.0,G30,G,25.334,-11492.8855,-81.006373,20000.0000,22941417005.4531,22941428498.3386,22975356959.7406,-33931843.5448,-1807.1376,0.0000,4858.8374,314.3674,15.1715,15.4563,0.0005,-1481.3549,-19.3771,23.5000,-7.7097,15.0989,0.7975,0.005621,0,0,0.0000,0.00000000e+00,20009.1465
1055,31650.0,G24,G,24.972,2427.5489,17.110318,20000.0000,23071070079.4236,23071067651.8747,23031571365.1221,39481718.7624,-1849.6879,0.0000,4923.7949,323.8178,-11138.5678,15.5078,0.0006,-1378.6615,-20.9415,23.5000,-7.5107,-15.2655,-5.8128,-0.040971,0,0,0.0000,0.00000000e+00,20000.0686
1056,31680.0,G30,G,24.902,-11517.1249,-81.177221,20000.0000,22980364826.1651,22980376343.2899,23014304943.0807,-33932074.8278,-1850.7032,0.0000,4936.5655,324.5524,-33.0809,15.4980,0.0005,-1481.4093,-19.0635,23.5000,-7.4569,15.0989,0.9755,0.006876,0,0,0.0000,0.00000000e+00,20009.2699
1058,31740.0,G30,G,24.471,-11267.0526,-79.414614,20000.0000,23019413363.0081,23019424630.0607,23053353309.9134,-33932305.7070,-1833.8941,0.0000,5016.8238,329.6776,-81.3323,15.5399,0.0005,-1481.4586,-18.7496,23.5000,-7.1257,15.0989,1.1564,0.008151,0,0,0.0000,0.00000000e+00,20009.2740
1059,31770.0,G21,G,16.499,-17174.1775,-121.050351,20000.0000,23895531026.4244,23895548200.6019,24013773208.9271,-118230827.8936,-1698.0483,0.0000,7258.6640,478.9246,278.7173,16.4507,0.0003,-1835.8792,-13.7965,42.4000,-0.1055,-29.6505,-0.0048,-0.000034,0,0,0.0000,0.00000000e+00,20009.4148
1059,31770.0,G30,G,24.256,-11307.2080,-79.697644,20000.0000,23038973888.1236,23038985195.3316,23072913784.8245,-33932419.2268,-1698.0483,0.0000,5057.9375,332.2874,-105.4564,15.5610,0.0005,-1481.4813,-18.5926,23.5000,-6.9605,15.0989,1.2479,0.008796,0,0,0.0000,0.00000000e+00,20009.4129
1061,31830.0,G30,G,23.827,-11353.6569,-80.025035,20000.0000,23078164325.9231,23078175679.5800,23112104614.6067,-33932653.3121,-1947.7327,0.0000,5142.2090,337.6380,-153.6982,15.6032,0.0005,-1481.5231,-18.2785,23.5000,-6.6308,15.0989,1.4331,0.010101,0,0,0.0000,0.00000000e+00,20009.1549
1062,31860.0,G30,G,23.614,-11154.5016,-78.621310,20000.0000,23097793579.9126,23097804734.4142,23131733890.2232,-33932767.5889,-2124.4732,0.0000,5185.3984,340.3807,-177.8155,15.6244,0.0005,-1481.5421,-18.1215,23.5000,-6.4664,15.0989,1.5268,0.010761,0,0,0.0000,0.00000000e+00,20009.1468
1063,31890.0,G21,G,17.085,-17025.5123,-120.002500,20000.0000,23837429581.6340,23837446607.1463,23955672124.4659,-118231045.3755,-1744.0580,0.0000,7023.7563,462.5425,272.2644,16.3842,0.0003,-1836.5454,-14.2132,42.4000,-0.7050,-29.6505,0.1608,0.001133,0,0,0.0000,0.00000000e+00,20009.1571
1063,31890.0,G30,G,23.400,-11141.5589,-78.530085,20000.0000,23117445062.0409,23117456203.5998,23151385021.6431,-33932881.2410,-1744.0580,0.0000,5229.3121,343.1699,-201.9298,15.6457,0.0005,-1481.5600,-17.9644,23.5000,-6.3023,15.0989,1.6212,0.011427,0,0,0.0000,0.00000000e+00,20009.1556
1064,31920.0,G30,G,23.187,-11385.9634,-80.252743,20000.0000,23137117353.2064,23137128739.1697,23171057470.8312,-33932993.4066,-1617.3030,0.0000,5273.9669,346.0116,-226.0405,15.6671,0.0004,-1481.5767,-17.8072,23.5000,-6.1384,15.0989,1.7164,0.012098,0,0,0.0000,0.00000000e+00,20009.1560
1065,31950.0,G30,G,22.974,-11410.5480,-80.426026,20000.0000,23156810545.5715,23156821956.1195,23190750700.2203,-33933104.9164,-1592.1598,0.0000,5319.3804,350.2337,-250.1473,15.6884,0.0004,-1481.5922,-17.6501,23.5000,-5.9749,15.0989,1.8123,0.012774,0,0,0.0000,0.00000000e+00,20000.0682
1066,31980.0,G30,G,22.762,-11243.8009,-79.250726,20000.0000,23176524042.2357,23176535286.0366,23210464171.2229,-33933218.3858,-1693.2140,0.0000,5365.5707,353.1944,-274.2497,15.7099,0.0004,-1481.6065,-17.4929,23.5000,-5.8116,15.0989,1.9089,0.013455,0,0,0.0000,0.00000000e+00,20009.1571
1067,32010.0,G30,G,22.550,-11391.3990,-80.291056,20000.0000,23196257083.0311,23196268474.4300,23230197351.6928,-33933331.3777,-1646.1320,0.0000,5412.5565,355.7601,-298.3472,15.7314,0.0004,-1481.6197,-17.3358,23.5000,-5.6486,15.0989,2.0063,0.014141,0,0,0.0000,0.00000000e+00,20000.0680
1069,32070.0,G30,G,22.127,-11584.6716,-81.653317,20000.0000,23235780231.6642,23235791816.3358,23269720693.8282,-33933560.1520,-1568.7504,0.0000,5508.9921,361.9406,-346.5257,15.7746,0.0004,-1481.6427,-17.0215,23.5000,-5.3233,15.0989,2.2033,0.015530,0,0,0.0000,0.00000000e+00,20009.1593
1070,32100.0,G30,G,21.916,-11735.5069,-82.716464,20000.0000,23255569671.4146,23255581406.9216,23289509786.7433,-33933674.2981,-1033.8645,0.0000,5558.4822,365.1168,-370.6064,15.7962,0.0004,-1481.6525,-16.8643,23.5000,-5.1612,15.0989,2.3029,0.016232,0,0,0.0000,0.00000000e+00,20009.1519
1071,32130.0,G21,G,18.280,-17351.2400,-122.298357,20000.0000,23719906160.5795,23719923511.8195,23838149668.2780,-118231469.1831,-1508.4980,0.0000,6590.0324,433.6050,259.1375,16.2506,0.0004,-1837.9124,-15.0606,42.4000,-1.9284,-29.6505,0.4682,0.003300,0,0,0.0000,0.00000000e+00,20009.3707
1075,32250.0,G21,G,18.890,-17263.2191,-121.677951,20000.0000,23660537098.5621,23660554361.7811,23778781166.3535,-118231688.3736,-1735.5208,0.0000,6389.6469,426.1124,252.4691,16.1837,0.0004,-1838.6121,-15.4910,42.4000,-2.5522,-29.6505,0.6098,0.004298,0,0,0.0000,0.00000000e+00,20000.0677
1087,32610.0,E30,E,26.277,1368.2792,9.485834,20000.0000,26421864776.6601,26421863408.3808,26209230087.8463,212625770.1238,-1791.1737,4166.8709,4698.3605,306.8783,-173.8387,16.4303,0.0006,-961.4219,-23.1942,-9.4364,-11.3585,-49.8681,-6.8178,-0.047266,0,0,0.0000,0.00000000e+00,20000.0775
1093,32790.0,G21,G,21.728,-17364.0217,-122.388447,20000.0000,23389220328.2875,23389237692.3092,23507466120.8987,-118232649.0984,-1576.4374,0.0000,5603.4463,361.8976,221.6640,15.8824,0.0004,-1841.8774,-17.4777,42.4000,-5.0165,-29.6505,1.1425,0.008053,0,0,0.0000,0.00000000e+00,20009.5976
1094,32820.0,G21,G,21.890,-17285.6580,-121.836110,20000.0000,23373980298.5079,23373997584.1659,23492226155.7189,-118232702.0602,-1626.6576,0.0000,5564.6716,359.2860,219.9177,15.8657,0.0004,-1842.0638,-17.5903,42.4000,-5.1411,-29.6505,1.1669,0.008225,0,0,0.0000,0.00000000e+00,20000.0645
1095,32850.0,G21,G,22.052,-17509.0863,-123.410920,20000.0000,23358725508.4706,23358743017.5569,23476971678.0907,-118232754.8706,-1624.0771,0.0000,5526.3610,357.2377,218.1679,15.8490,0.0004,-1842.2506,-17.7031,42.4000,-5.2661,-29.6505,1.1908,0.008393,0,0,0.0000,0.00000000e+00,20000.0553
1098,32940.0,G17,G,21.975,1659.0877,11.693902,20000.0000,23874732982.2866,23874731323.1990,23858079323.9783,16647229.9643,-1742.7136,0.0000,5544.5509,357.5290,-558.5043,15.9918,0.0004,-694.7063,-14.8284,40.6000,-5.2065,-35.9865,-16.5167,-0.116416,0,0,0.0000,0.00000000e+00,20000.0546
1127,33810.0,G12,G,10.897,5193.0305,36.602519,20000.0000,24552062860.1801,24552057667.1496,24369992761.2434,182056356.9330,-1814.7403,0.0000,10710.1737,697.7680,1108.4120,17.0675,0.0003,-692.9521,-9.6980,40.6000,6.5160,-37.5881,-6.2291,-0.043905,0,0,0.0000,0.00000000e+00,20009.6651
1139,34170.0,G17,G,18.657,61184.0553,431.249262,20000.0000,24189886774.7874,24189825590.7321,24173170053.1949,16651407.7032,-1821.4553,0.0000,6464.7827,416.6117,984.7353,16.3437,0.0002,-693.9581,-12.0839,40.6000,-2.3135,-35.9865,-20.7554,-0.146292,0,0,0.0000,0.00000000e+00,20009.6754
1143,34290.0,G05,G,12.572,-661.8431,-4.664931,20000.0000,24615368585.3387,24615369247.1819,24546847586.7330,68515724.0834,-2102.4370,0.0000,9374.7435,603.3253,2001.2680,16.9618,0.0002,-721.6073,-11.3579,40.6000,4.4398,15.5400,0.9073,0.006395,0,0,0.0000,0.00000000e+00,20000.0669
1146,34380.0,G17,G,18.140,61471.9257,433.278286,20000.0000,24238840236.4912,24238778764.5654,24222123083.0289,16652071.1854,-2260.3527,0.0000,6638.1232,423.9753,1246.6106,16.4002,0.0002,-693.8501,-11.6529,40.6000,-1.7845,-35.9865,-21.5350,-0.151787,0,0,0.0000,0.00000000e+00,20009.6077
1157,34710.0,G05,G,15.033,-591.3842,-4.168308,20000.0000,24359982404.2102,24359982995.5945,24291463113.8765,68515907.5946,-2329.4166,0.0000,7924.6133,505.1194,2184.8527,16.6643,0.0002,-722.0937,-13.1933,40.6000,1.3955,15.5400,1.4016,0.009879,0,0,0.0000,0.00000000e+00,20000.0644
1158,34740.0,G05,G,15.213,-576.2160,-4.061396,20000.0000,24341558630.9758,24341559207.1918,24273039581.2357,68515925.4913,-2496.0337,0.0000,7836.4288,499.2834,2197.6688,16.6432,0.0002,-722.1319,-13.3265,40.6000,1.2117,15.5400,1.4331,0.010101,0,0,0.0000,0.00000000e+00,20009.6215
1159,34770.0,G05,G,15.393,-490.8399,-3.459632,20000.0000,24323113346.8507,24323113837.6906,24254594194.5556,68515934.3830,-2382.6030,0.0000,7749.9926,493.5566,2210.4439,16.6220,0.0002,-722.1707,-13.4600,40.6000,1.0275,15.5400,1.4641,0.010319,0,0,0.0000,0.00000000e+00,20009.6229
1160,34800.0,G05,G,15.573,-465.2526,-3.279283,20000.0000,24304646573.8610,24304647039.1136,24236127406.2684,68515910.2547,-2265.4783,0.0000,7665.2566,487.9456,2223.1771,16.6009,0.0002,-722.2098,-13.5937,40.6000,0.8427,15.5400,1.4945,0.010534,0,0,0.0000,0.00000000e+00,20009.6243
1160,34800.0,G12,G,16.446,470.3031,3.314881,20000.0000,23983537287.1966,23983536816.8935,23801475048.9656,182056437.5798,-2265.4783,0.0000,7280.8203,463.0547,204.9942,16.3963,0.0003,-693.7633,-13.8102,40.6000,-0.0511,-37.5881,-8.6473,-0.060949,0,0,0.0000,0.00000000e+00,20009.6237
1161,34830.0,G05,G,15.754,-624.1628,-4.399345,20000.0000,24286158585.1278,24286159209.2906,24217639673.4643,68515893.9378,-2243.2744,0.0000,7582.1739,481.0206,2235.8689,16.5797,0.0002,-722.2495,-13.7277,40.6000,0.6574,15.5400,1.5245,0.010745,0,0,0.0000,0.00000000e+00,20000.0640
1162,34860.0,G05,G,15.936,-623.4106,-4.394043,20000.0000,24267650245.5266,24267650868.9373,24199131451.4998,68515902.4676,-2268.5505,0.0000,7500.6996,473.7100,2248.5197,16.5586,0.0002,-722.2897,-13.8620,40.6000,0.4716,15.5400,1.5539,0.010952,0,0,0.0000,0.00000000e+00,20000.0636
1162,34860.0,G17,G,17.007,61349.2378,432.413533,20000.0000,24345742327.0570,24345680977.8191,24329023903.8722,16653627.3753,-2268.5505,0.0000,7054.2965,445.0611,1840.7364,16.5255,0.0002,-693.6214,-10.7063,40.6000,-0.6247,-35.9865,-23.3820,-0.164805,0,0,0.0000,0.00000000e+00,20000.0628
