epoch,sod,sat,ki,alive_epochs,sigma_mm,accepted_phase_updates,rejected_phase_updates,phase_rows_present,phase_rows_missing,last_H_norm,participated_in_update,kalman_gain_norm,last_successful_update_epoch,epochs_since_last_accept,is_newborn,is_recently_reset
76,2280.0,G26,10,76,58.1969,76,0,1,0,2.956687,0,0.000000,76,0,0,0
76,2280.0,G27,11,76,62.9500,76,0,1,0,2.633405,0,0.000000,76,0,0,0
76,2280.0,G02,12,40,28284.2716,2,0,1,0,4.197031,0,0.000000,18,58,0,0
76,2280.0,G07,13,40,20000.0003,0,0,1,0,nan,0,0.000000,-1,76,0,0
76,2280.0,G09,14,16,20000.0001,0,0,1,0,nan,0,0.000000,-1,76,0,0
77,2310.0,G01,5,77,71.5817,77,0,1,0,3.601843,0,0.000000,77,0,0,0
77,2310.0,G03,6,18,84.0151,75,1,1,0,2.034658,0,0.000000,77,0,0,0
77,2310.0,G04,7,77,52.6814,77,0,1,0,2.405120,0,0.000000,77,0,0,0
77,2310.0,G08,8,2,3007.0129,38,0,1,0,2.846354,0,0.000000,77,0,0,0
77,2310.0,G16,9,18,86.1822,75,1,1,0,2.085883,0,0.000000,77,0,0,0
77,2310.0,G26,10,77,57.7027,77,0,1,0,2.971750,0,0.000000,77,0,0,0
77,2310.0,G27,11,77,62.2571,77,0,1,0,2.628766,0,0.000000,77,0,0,0
77,2310.0,G02,12,41,28284.2716,2,0,1,0,4.197031,0,0.000000,18,59,0,0
77,2310.0,G07,13,41,20000.0003,0,0,1,0,nan,0,0.000000,-1,77,0,0
77,2310.0,G09,14,17,20000.0001,0,0,1,0,nan,0,0.000000,-1,77,0,0
78,2340.0,G01,5,78,70.9200,78,0,1,0,3.615160,0,0.000000,78,0,0,0
78,2340.0,G03,6,19,79.2403,76,1,1,0,2.034703,0,0.000000,78,0,0,0
78,2340.0,G04,7,78,51.9753,78,0,1,0,2.400944,0,0.000000,78,0,0,0
78,2340.0,G08,8,3,1803.6831,39,0,1,0,2.836976,0,0.000000,78,0,0,0
78,2340.0,G16,9,19,80.4891,76,1,1,0,2.087321,0,0.000000,78,0,0,0
78,2340.0,G26,10,78,57.2134,78,0,1,0,2.987097,0,0.000000,78,0,0,0
78,2340.0,G27,11,78,61.5300,78,0,1,0,2.624177,0,0.000000,78,0,0,0
78,2340.0,G07,13,42,20000.0003,0,0,1,0,nan,0,0.000000,-1,78,0,0
78,2340.0,G09,14,18,20000.0001,0,0,1,0,nan,0,0.000000,-1,78,0,0
79,2370.0,G01,5,79,70.2760,79,0,1,0,3.628589,0,0.000000,79,0,0,0
79,2370.0,G03,6,20,74.7902,77,1,1,0,2.034762,0,0.000000,79,0,0,0
79,2370.0,G04,7,79,51.2901,79,0,1,0,2.396803,0,0.000000,79,0,0,0
79,2370.0,G08,8,4,1230.7821,40,0,1,0,2.827705,0,0.000000,79,0,0,0
79,2370.0,G16,9,20,75.5789,77,1,1,0,2.088781,0,0.000000,79,0,0,0
79,2370.0,G26,10,79,56.7358,79,0,1,0,3.002735,0,0.000000,79,0,0,0
79,2370.0,G27,11,79,60.8241,79,0,1,0,2.619639,0,0.000000,79,0,0,0
79,2370.0,G07,13,43,20000.0003,0,0,1,0,nan,0,0.000000,-1,79,0,0
79,2370.0,G09,14,19,20000.0001,0,0,1,0,nan,0,0.000000,-1,79,0,0
80,2400.0,G01,5,80,69.7132,80,0,1,0,3.642132,0,0.000000,80,0,0,0
80,2400.0,G03,6,21,73.6635,78,1,1,0,2.034834,0,0.000000,80,0,0,0
80,2400.0,G04,7,80,50.8031,80,0,1,0,2.392698,0,0.000000,80,0,0,0
80,2400.0,G08,8,5,907.4301,41,0,1,0,2.818539,0,0.000000,80,0,0,0
80,2400.0,G16,9,21,74.4894,78,1,1,0,2.090265,0,0.000000,80,0,0,0
80,2400.0,G26,10,80,56.2889,80,0,1,0,3.018671,0,0.000000,80,0,0,0
80,2400.0,G27,11,80,60.2752,80,0,1,0,2.615150,0,0.000000,80,0,0,0
80,2400.0,G07,13,44,20000.0003,0,0,1,0,nan,0,0.000000,-1,80,0,0
80,2400.0,G09,14,20,20000.0002,0,0,1,0,nan,0,0.000000,-1,80,0,0
81,2430.0,G01,5,81,69.0934,81,0,1,0,3.655788,0,0.000000,81,0,0,0
81,2430.0,G03,6,22,69.7223,79,1,1,0,2.034919,0,0.000000,81,0,0,0
81,2430.0,G04,7,81,50.1356,81,0,1,0,2.388627,0,0.000000,81,0,0,0
81,2430.0,G08,8,6,703.9139,42,0,1,0,2.809477,0,0.000000,81,0,0,0
81,2430.0,G16,9,22,70.0905,79,1,1,0,2.091772,0,0.000000,81,0,0,0
81,2430.0,G26,10,81,55.8303,81,0,1,0,3.034912,0,0.000000,81,0,0,0
81,2430.0,G27,11,81,59.5946,81,0,1,0,2.610711,0,0.000000,81,0,0,0
81,2430.0,G07,13,45,20000.0003,0,0,1,0,nan,0,0.000000,-1,81,0,0
81,2430.0,G09,14,21,20000.0002,0,0,1,0,nan,0,0.000000,-1,81,0,0
82,2460.0,G01,5,82,68.4914,82,0,1,0,3.669558,0,0.000000,82,0,0,0
82,2460.0,G03,6,23,66.3445,80,1,1,0,2.035019,0,0.000000,82,0,0,0
82,2460.0,G04,7,82,49.4902,82,0,1,0,2.384591,0,0.000000,82,0,0,0
82,2460.0,G08,8,7,566.4747,43,0,1,0,2.800518,0,0.000000,82,0,0,0
82,2460.0,G16,9,23,66.2961,80,1,1,0,2.093302,0,0.000000,82,0,0,0
82,2460.0,G26,10,82,55.3834,82,0,1,0,3.051467,0,0.000000,82,0,0,0
82,2460.0,G27,11,82,58.9355,82,0,1,0,2.606321,0,0.000000,82,0,0,0
82,2460.0,G07,13,46,20000.0003,0,0,1,0,nan,0,0.000000,-1,82,0,0
82,2460.0,G09,14,22,533.3424,1,0,1,0,4.202178,0,0.000000,82,0,0,0
83,2490.0,G01,5,83,67.9038,83,0,1,0,3.683442,0,0.000000,83,0,0,0
83,2490.0,G03,6,24,63.4117,81,1,1,0,2.035132,0,0.000000,83,0,0,0
83,2490.0,G04,7,83,48.8620,83,0,1,0,2.380590,0,0.000000,83,0,0,0
83,2490.0,G08,8,8,468.6366,44,0,1,0,2.791660,0,0.000000,83,0,0,0
83,2490.0,G16,9,24,62.9852,81,1,1,0,2.094856,0,0.000000,83,0,0,0
83,2490.0,G26,10,83,54.9466,83,0,1,0,3.068341,0,0.000000,83,0,0,0
83,2490.0,G27,11,83,58.2935,83,0,1,0,2.601980,0,0.000000,83,0,0,0
83,2490.0,G07,13,47,20000.0004,0,0,1,0,nan,0,0.000000,-1,83,0,0
83,2490.0,G09,14,23,371.0573,2,0,1,0,4.168644,0,0.000000,83,0,0,0
84,2520.0,G01,5,84,67.3296,84,0,1,0,3.697441,0,0.000000,84,0,0,0
84,2520.0,G03,6,25,60.8419,82,1,1,0,2.035259,0,0.000000,84,0,0,0
84,2520.0,G04,7,84,48.2498,84,0,1,0,2.376622,0,0.000000,84,0,0,0
84,2520.0,G08,8,9,396.1589,45,0,1,0,2.782903,0,0.000000,84,0,0,0
84,2520.0,G16,9,25,60.0718,82,1,1,0,2.096434,0,0.000000,84,0,0,0
84,2520.0,G26,10,84,54.5194,84,0,1,0,3.085545,0,0.000000,84,0,0,0
84,2520.0,G27,11,84,57.6679,84,0,1,0,2.597687,0,0.000000,84,0,0,0
84,2520.0,G07,13,48,257.0272,1,0,1,0,4.200163,0,0.000000,84,0,0,0
84,2520.0,G09,14,24,298.1261,3,0,1,0,4.135727,0,0.000000,84,0,0,0
85,2550.0,G01,5,85,66.7685,85,0,1,0,3.711556,0,0.000000,85,0,0,0
85,2550.0,G03,6,26,58.5723,83,1,1,0,2.035399,0,0.000000,85,0,0,0
85,2550.0,G04,7,85,47.6529,85,0,1,0,2.372689,0,0.000000,85,0,0,0
85,2550.0,G08,8,10,340.7666,46,0,1,0,2.774246,0,0.000000,85,0,0,0
85,2550.0,G16,9,26,57.4896,83,1,1,0,2.098037,0,0.000000,85,0,0,0
85,2550.0,G26,10,85,54.1013,85,0,1,0,3.103084,0,0.000000,85,0,0,0
85,2550.0,G27,11,85,57.0578,85,0,1,0,2.593442,0,0.000000,85,0,0,0
85,2550.0,G07,13,49,188.0713,2,0,1,0,4.187285,0,0.000000,85,0,0,0
85,2550.0,G09,14,25,254.1595,4,0,1,0,4.103411,0,0.000000,85,0,0,0
86,2580.0,G01,5,86,66.2197,86,0,1,0,3.725786,0,0.000000,86,0,0,0
86,2580.0,G03,6,27,56.5539,84,1,1,0,2.035554,0,0.000000,86,0,0,0
86,2580.0,G04,7,86,47.0704,86,0,1,0,2.368789,0,0.000000,86,0,0,0
86,2580.0,G08,8,11,297.3575,47,0,1,0,2.765686,0,0.000000,86,0,0,0
86,2580.0,G16,9,27,55.1864,84,1,1,0,2.099664,0,0.000000,86,0,0,0
86,2580.0,G26,10,86,53.6919,86,0,1,0,3.120969,0,0.000000,86,0,0,0
86,2580.0,G27,11,86,56.4626,86,0,1,0,2.589245,0,0.000000,86,0,0,0
86,2580.0,G07,13,50,158.1378,3,0,1,0,4.174564,0,0.000000,86,0,0,0
87,2610.0,G01,5,87,65.6837,87,0,1,0,3.740133,0,0.000000,87,0,0,0
87,2610.0,G03,6,28,55.1306,85,1,1,0,2.035722,0,0.000000,87,0,0,0
87,2610.0,G04,7,87,46.5018,87,0,1,0,2.364922,0,0.000000,87,0,0,0
87,2610.0,G08,8,12,262.6365,48,0,1,0,2.757224,0,0.000000,87,0,0,0
87,2610.0,G16,9,28,53.1554,85,1,1,0,2.101317,0,0.000000,87,0,0,0
87,2610.0,G26,10,87,53.2914,87,0,1,0,3.139208,0,0.000000,87,0,0,0
87,2610.0,G27,11,87,55.8819,87,0,1,0,2.585095,0,0.000000,87,0,0,0
87,2610.0,G07,13,51,140.5589,4,0,1,0,4.161998,0,0.000000,87,0,0,0
87,2610.0,G09,14,1,9657.7637,5,0,1,0,4.040528,0,0.000000,87,0,0,0
88,2640.0,G01,5,88,65.1576,88,0,1,0,3.754596,0,0.000000,88,0,0,0
88,2640.0,G03,6,29,53.4387,86,1,1,0,2.035903,0,0.000000,88,0,0,0
88,2640.0,G04,7,88,45.9462,88,0,1,0,2.361089,0,0.000000,88,0,0,0
88,2640.0,G08,8,13,234.3740,49,0,1,0,2.748858,0,0.000000,88,0,0,0
88,2640.0,G16,9,29,51.2870,86,1,1,0,2.102994,0,0.000000,88,0,0,0
88,2640.0,G26,10,88,52.8983,88,0,1,0,3.157809,0,0.000000,88,0,0,0
88,2640.0,G27,11,88,55.3143,88,0,1,0,2.580991,0,0.000000,88,0,0,0
88,2640.0,G07,13,52,128.6715,5,0,1,0,4.149585,0,0.000000,88,0,0,0
88,2640.0,G09,14,2,4755.0904,6,0,1,0,4.009934,0,0.000000,88,0,0,0
89,2670.0,G01,5,89,64.6422,89,0,1,0,3.769176,0,0.000000,89,0,0,0
89,2670.0,G03,6,30,51.9174,87,1,1,0,2.036099,0,0.000000,89,0,0,0
89,2670.0,G04,7,89,45.4032,89,0,1,0,2.357288,0,0.000000,89,0,0,0
89,2670.0,G08,8,14,211.0359,50,0,1,0,2.740586,0,0.000000,89,0,0,0
89,2670.0,G16,9,30,49.5952,87,1,1,0,2.104697,0,0.000000,89,0,0,0
89,2670.0,G26,10,89,52.5129,89,0,1,0,3.176783,0,0.000000,89,0,0,0
89,2670.0,G27,11,89,54.7597,89,0,1,0,2.576935,0,0.000000,89,0,0,0
89,2670.0,G07,13,53,119.9495,6,0,1,0,4.137321,0,0.000000,89,0,0,0
90,2700.0,G01,5,90,64.2037,90,0,1,0,3.783874,0,0.000000,90,0,0,0
90,2700.0,G03,6,31,51.3883,88,1,1,0,2.036308,0,0.000000,90,0,0,0
90,2700.0,G08,8,15,193.8038,51,0,1,0,2.732408,0,0.000000,90,0,0,0
90,2700.0,G16,9,31,49.1361,88,1,1,0,2.106425,0,0.000000,90,0,0,0
90,2700.0,G26,10,90,52.1630,90,0,1,0,3.196138,0,0.000000,90,0,0,0
90,2700.0,G27,11,90,54.3316,90,0,1,0,2.572924,0,0.000000,90,0,0,0
90,2700.0,G07,13,54,114.7284,7,0,1,0,4.125204,0,0.000000,90,0,0,0
90,2700.0,G09,14,1,9449.9153,7,0,1,0,3.950374,0,0.000000,90,0,0,0
91,2730.0,G01,5,91,63.7638,91,0,1,0,3.798689,0,0.000000,91,0,0,0
91,2730.0,G03,6,32,50.7990,89,1,1,0,2.036531,0,0.000000,91,0,0,0
91,2730.0,G08,8,16,176.9482,52,0,1,0,2.724323,0,0.000000,91,0,0,0
91,2730.0,G16,9,32,48.4921,89,1,1,0,2.108180,0,0.000000,91,0,0,0
91,2730.0,G26,10,91,51.8231,91,0,1,0,3.215885,0,0.000000,91,0,0,0
91,2730.0,G27,11,91,53.8638,91,0,1,0,2.568960,0,0.000000,91,0,0,0
91,2730.0,G07,13,55,109.4779,8,0,1,0,4.113230,0,0.000000,91,0,0,0
91,2730.0,G09,14,2,4630.8978,8,0,1,0,3.921384,0,0.000000,91,0,0,0
92,2760.0,G01,5,92,63.2895,92,0,1,0,3.813623,0,0.000000,92,0,0,0
92,2760.0,G03,6,33,49.5458,90,1,1,0,2.036767,0,0.000000,92,0,0,0
92,2760.0,G04,7,1,4623.0620,90,1,1,0,2.346080,0,0.000000,92,0,0,0
92,2760.0,G08,8,17,162.4456,53,0,1,0,2.716329,0,0.000000,92,0,0,0
92,2760.0,G16,9,33,47.0498,90,1,1,0,2.109961,0,0.000000,92,0,0,0
92,2760.0,G26,10,92,51.4786,92,0,1,0,3.236034,0,0.000000,92,0,0,0
92,2760.0,G27,11,92,53.3397,92,0,1,0,2.565041,0,0.000000,92,0,0,0
92,2760.0,G07,13,56,104.5901,9,0,1,0,4.101398,0,0.000000,92,0,0,0
92,2760.0,G09,14,3,2797.4046,9,0,1,0,3.892904,0,0.000000,92,0,0,0
93,2790.0,G01,5,93,62.8481,93,0,1,0,3.828675,0,0.000000,93,0,0,0
93,2790.0,G03,6,34,48.6289,91,1,1,0,2.037018,0,0.000000,93,0,0,0
93,2790.0,G04,7,2,2107.9493,91,1,1,0,2.342409,0,0.000000,93,0,0,0
93,2790.0,G08,8,18,150.0728,54,0,1,0,2.708426,0,0.000000,93,0,0,0
93,2790.0,G16,9,34,46.1752,91,1,1,0,2.111768,0,0.000000,93,0,0,0
93,2790.0,G26,10,93,51.1448,93,0,1,0,3.256595,0,0.000000,93,0,0,0
93,2790.0,G27,11,93,52.8834,93,0,1,0,2.561167,0,0.000000,93,0,0,0
93,2790.0,G07,13,57,100.5126,10,0,1,0,4.089705,0,0.000000,93,0,0,0
93,2790.0,G09,14,4,1908.4639,10,0,1,0,3.864923,0,0.000000,93,0,0,0
94,2820.0,G01,5,94,62.4294,94,0,1,0,3.843845,0,0.000000,94,0,0,0
94,2820.0,G03,6,35,48.0090,92,1,1,0,2.037282,0,0.000000,94,0,0,0
94,2820.0,G04,7,3,1261.6625,92,1,1,0,2.338768,0,0.000000,94,0,0,0
94,2820.0,G08,8,19,139.7089,55,0,1,0,2.700613,0,0.000000,94,0,0,0
94,2820.0,G16,9,35,45.5961,92,1,1,0,2.113603,0,0.000000,94,0,0,0
94,2820.0,G26,10,94,50.8220,94,0,1,0,3.277579,0,0.000000,94,0,0,0
94,2820.0,G27,11,94,52.4678,94,0,1,0,2.557337,0,0.000000,94,0,0,0
94,2820.0,G07,13,58,97.0280,11,0,1,0,4.078148,0,0.000000,94,0,0,0
94,2820.0,G09,14,5,1403.5253,11,0,1,0,3.837430,0,0.000000,94,0,0,0
95,2850.0,G01,5,95,61.9838,95,0,1,0,3.859135,0,0.000000,95,0,0,0
95,2850.0,G03,6,36,47.3600,93,1,1,0,2.037561,0,0.000000,95,0,0,0
95,2850.0,G04,7,4,861.1972,93,1,1,0,2.335160,0,0.000000,95,0,0,0
95,2850.0,G08,8,20,130.3507,56,0,1,0,2.692888,0,0.000000,95,0,0,0
95,2850.0,G16,9,36,44.7505,93,1,1,0,2.115465,0,0.000000,95,0,0,0
95,2850.0,G26,10,95,50.5043,95,0,1,0,3.298999,0,0.000000,95,0,0,0
95,2850.0,G27,11,95,51.9712,95,0,1,0,2.553553,0,0.000000,95,0,0,0
95,2850.0,G07,13,59,94.0278,12,0,1,0,4.066725,0,0.000000,95,0,0,0
95,2850.0,G09,14,6,1085.5659,12,0,1,0,3.810413,0,0.000000,95,0,0,0
96,2880.0,G01,5,96,61.5403,96,0,1,0,3.874545,0,0.000000,96,0,0,0
96,2880.0,G03,6,37,46.3760,94,1,1,0,2.037853,0,0.000000,96,0,0,0
96,2880.0,G04,7,5,635.2701,94,1,1,0,2.331582,0,0.000000,96,0,0,0
96,2880.0,G08,8,21,122.1096,57,0,1,0,2.685250,0,0.000000,96,0,0,0
96,2880.0,G16,9,37,43.5825,94,1,1,0,2.117354,0,0.000000,96,0,0,0
96,2880.0,G26,10,96,50.1837,96,0,1,0,3.320865,0,0.000000,96,0,0,0
96,2880.0,G27,11,96,51.4841,96,0,1,0,2.549812,0,0.000000,96,0,0,0
96,2880.0,G07,13,60,91.3398,13,0,1,0,4.055433,0,0.000000,96,0,0,0
96,2880.0,G09,14,7,870.5549,13,0,1,0,3.783863,0,0.000000,96,0,0,0
97,2910.0,G01,5,97,61.1342,97,0,1,0,3.890074,0,0.000000,97,0,0,0
97,2910.0,G03,6,38,45.8447,95,1,1,0,2.038159,0,0.000000,97,0,0,0
97,2910.0,G04,7,6,493.5411,95,1,1,0,2.328035,0,0.000000,97,0,0,0
97,2910.0,G08,8,22,115.2600,58,0,1,0,2.677699,0,0.000000,97,0,0,0
97,2910.0,G16,9,38,42.9508,95,1,1,0,2.119271,0,0.000000,97,0,0,0
97,2910.0,G27,11,97,51.0206,97,0,1,0,2.546116,0,0.000000,97,0,0,0
97,2910.0,G07,13,61,89.1817,14,0,1,0,4.044270,0,0.000000,97,0,0,0
97,2910.0,G09,14,8,717.5187,14,0,1,0,3.757769,0,0.000000,97,0,0,0
98,2940.0,G01,5,98,60.7460,98,0,1,0,3.905723,0,0.000000,98,0,0,0
98,2940.0,G03,6,39,45.0463,96,1,1,0,2.038479,0,0.000000,98,0,0,0
98,2940.0,G04,7,7,397.7354,96,1,1,0,2.324519,0,0.000000,98,0,0,0
98,2940.0,G08,8,23,108.8190,59,0,1,0,2.670233,0,0.000000,98,0,0,0
98,2940.0,G16,9,39,42.1821,96,1,1,0,2.121217,0,0.000000,98,0,0,0
98,2940.0,G26,10,1,7974.0665,97,0,1,0,3.365985,0,0.000000,98,0,0,0
98,2940.0,G27,11,98,50.6005,98,0,1,0,2.542462,0,0.000000,98,0,0,0
98,2940.0,G07,13,62,87.2710,15,0,1,0,4.033234,0,0.000000,98,0,0,0
98,2940.0,G09,14,9,604.1099,15,0,1,0,3.732121,0,0.000000,98,0,0,0
99,2970.0,G01,5,99,60.3452,99,0,1,0,3.921493,0,0.000000,99,0,0,0
99,2970.0,G03,6,40,44.2509,97,1,1,0,2.038813,0,0.000000,99,0,0,0
99,2970.0,G04,7,8,329.4127,97,1,1,0,2.321034,0,0.000000,99,0,0,0
99,2970.0,G08,8,24,103.0754,60,0,1,0,2.662852,0,0.000000,99,0,0,0
99,2970.0,G16,9,40,41.2183,97,1,1,0,2.123191,0,0.000000,99,0,0,0
99,2970.0,G26,10,2,3845.2925,98,0,1,0,3.389264,0,0.000000,99,0,0,0
99,2970.0,G27,11,99,50.1429,99,0,1,0,2.538853,0,0.000000,99,0,0,0
99,2970.0,G07,13,63,85.5544,16,0,1,0,4.022322,0,0.000000,99,0,0,0
99,2970.0,G09,14,10,517.3823,16,0,1,0,3.706910,0,0.000000,99,0,0,0
100,3000.0,G01,5,100,59.9528,100,0,1,0,3.937382,0,0.000000,100,0,0,0
100,3000.0,G03,6,41,43.5263,98,1,1,0,2.039161,0,0.000000,100,0,0,0
100,3000.0,G04,7,9,278.7834,98,1,1,0,2.317579,0,0.000000,100,0,0,0
100,3000.0,G08,8,25,97.9503,61,0,1,0,2.655554,0,0.000000,100,0,0,0
100,3000.0,G16,9,41,40.3501,98,1,1,0,2.125194,0,0.000000,100,0,0,0
100,3000.0,G26,10,3,2343.1658,99,0,1,0,3.413042,0,0.000000,100,0,0,0
100,3000.0,G27,11,100,49.7060,100,0,1,0,2.535286,0,0.000000,100,0,0,0
100,3000.0,G07,13,64,84.0119,17,0,1,0,4.011532,0,0.000000,100,0,0,0
100,3000.0,G09,14,11,449.4138,17,0,1,0,3.682125,0,0.000000,100,0,0,0
101,3030.0,G01,5,101,59.5675,101,0,1,0,3.953393,0,0.000000,101,0,0,0
101,3030.0,G03,6,42,42.8503,99,1,1,0,2.039523,0,0.000000,101,0,0,0
101,3030.0,G04,7,10,240.0589,99,1,1,0,2.314153,0,0.000000,101,0,0,0
101,3030.0,G08,8,26,93.3531,62,0,1,0,2.648339,0,0.000000,101,0,0,0
101,3030.0,G16,9,42,39.5378,99,1,1,0,2.127227,0,0.000000,101,0,0,0
101,3030.0,G26,10,4,1618.8158,100,0,1,0,3.437331,0,0.000000,101,0,0,0
101,3030.0,G27,11,101,49.2679,101,0,1,0,2.531761,0,0.000000,101,0,0,0
101,3030.0,G07,13,65,82.5998,18,0,1,0,4.000862,0,0.000000,101,0,0,0
101,3030.0,G09,14,12,395.0194,18,0,1,0,3.657758,0,0.000000,101,0,0,0
102,3060.0,G01,5,102,59.2690,102,0,1,0,3.969524,0,0.000000,102,0,0,0
102,3060.0,G03,6,43,42.2313,100,1,1,0,2.039899,0,0.000000,102,0,0,0
102,3060.0,G04,7,11,209.6991,100,1,1,0,2.310758,0,0.000000,102,0,0,0
102,3060.0,G08,8,27,89.2400,63,0,1,0,2.641206,0,0.000000,102,0,0,0
102,3060.0,G16,9,43,38.7909,100,1,1,0,2.129289,0,0.000000,102,0,0,0
102,3060.0,G26,10,5,1206.7291,101,0,1,0,3.462146,0,0.000000,102,0,0,0
102,3060.0,G27,11,102,48.8489,102,0,1,0,2.528279,0,0.000000,102,0,0,0
102,3060.0,G09,14,13,350.7556,19,0,1,0,3.633800,0,0.000000,102,0,0,0
103,3090.0,G01,5,103,58.8962,103,0,1,0,3.985776,0,0.000000,103,0,0,0
103,3090.0,G03,6,44,41.6528,101,1,1,0,2.040290,0,0.000000,103,0,0,0
103,3090.0,G04,7,12,185.3981,101,1,1,0,2.307392,0,0.000000,103,0,0,0
103,3090.0,G08,8,28,85.4983,64,0,1,0,2.634153,0,0.000000,103,0,0,0
103,3090.0,G16,9,44,38.1072,101,1,1,0,2.131381,0,0.000000,103,0,0,0
103,3090.0,G26,10,6,946.3957,102,0,1,0,3.487501,0,0.000000,103,0,0,0
103,3090.0,G27,11,103,48.4376,103,0,1,0,2.524839,0,0.000000,103,0,0,0
103,3090.0,G07,13,1,9518.4203,19,0,1,0,3.979874,0,0.000000,103,0,0,0
103,3090.0,G09,14,14,314.1971,20,0,1,0,3.610241,0,0.000000,103,0,0,0
104,3120.0,G01,5,104,58.5298,104,0,1,0,4.002149,0,0.000000,104,0,0,0
104,3120.0,G03,6,45,41.1112,102,1,1,0,2.040694,0,0.000000,104,0,0,0
104,3120.0,G04,7,13,165.6021,102,1,1,0,2.304055,0,0.000000,104,0,0,0
104,3120.0,G08,8,29,82.1016,65,0,1,0,2.627180,0,0.000000,104,0,0,0
104,3120.0,G16,9,45,37.4699,102,1,1,0,2.133503,0,0.000000,104,0,0,0
104,3120.0,G26,10,7,769.6673,103,0,1,0,3.513414,0,0.000000,104,0,0,0
104,3120.0,G27,11,104,48.0343,104,0,1,0,2.521440,0,0.000000,104,0,0,0
104,3120.0,G07,13,2,4693.1526,20,0,1,0,3.969551,0,0.000000,104,0,0,0
104,3120.0,G09,14,15,283.6167,21,0,1,0,3.587075,0,0.000000,104,0,0,0
105,3150.0,G01,5,105,58.1695,105,0,1,0,4.018644,0,0.000000,105,0,0,0
105,3150.0,G03,6,46,40.6024,103,1,1,0,2.041113,0,0.000000,105,0,0,0
105,3150.0,G04,7,14,149.2380,103,1,1,0,2.300747,0,0.000000,105,0,0,0
105,3150.0,G08,8,30,79.0071,66,0,1,0,2.620286,0,0.000000,105,0,0,0
105,3150.0,G16,9,46,36.8740,103,1,1,0,2.135657,0,0.000000,105,0,0,0
105,3150.0,G26,10,8,643.2506,104,0,1,0,3.539899,0,0.000000,105,0,0,0
105,3150.0,G27,11,105,47.6387,105,0,1,0,2.518083,0,0.000000,105,0,0,0
105,3150.0,G07,13,3,2849.3158,21,0,1,0,3.959340,0,0.000000,105,0,0,0
105,3150.0,G09,14,16,257.7567,22,0,1,0,3.564292,0,0.000000,105,0,0,0
106,3180.0,G01,5,106,57.8147,106,0,1,0,4.035260,0,0.000000,106,0,0,0
106,3180.0,G03,6,47,40.1155,104,1,1,0,2.041546,0,0.000000,106,0,0,0
106,3180.0,G04,7,15,135.5301,104,1,1,0,2.297468,0,0.000000,106,0,0,0
106,3180.0,G08,8,31,76.1771,67,0,1,0,2.613469,0,0.000000,106,0,0,0
106,3180.0,G16,9,47,36.3030,104,1,1,0,2.137841,0,0.000000,106,0,0,0
106,3180.0,G26,10,9,549.1436,105,0,1,0,3.566973,0,0.000000,106,0,0,0
106,3180.0,G27,11,106,47.2412,106,0,1,0,2.514767,0,0.000000,106,0,0,0
106,3180.0,G07,13,4,1953.0275,22,0,1,0,3.949239,0,0.000000,106,0,0,0
106,3180.0,G09,14,17,235.6649,23,0,1,0,3.541885,0,0.000000,106,0,0,0
107,3210.0,G01,5,107,57.4655,107,0,1,0,4.051997,0,0.000000,107,0,0,0
107,3210.0,G03,6,48,39.6548,105,1,1,0,2.041994,0,0.000000,107,0,0,0
107,3210.0,G04,7,16,123.9275,105,1,1,0,2.294218,0,0.000000,107,0,0,0
107,3210.0,G08,8,32,73.5818,68,0,1,0,2.606730,0,0.000000,107,0,0,0
107,3210.0,G16,9,48,35.7657,105,1,1,0,2.140057,0,0.000000,107,0,0,0
107,3210.0,G26,10,10,476.8744,106,0,1,0,3.594654,0,0.000000,107,0,0,0
107,3210.0,G27,11,107,46.8510,107,0,1,0,2.511492,0,0.000000,107,0,0,0
107,3210.0,G07,13,5,1442.8423,23,0,1,0,3.939246,0,0.000000,107,0,0,0
107,3210.0,G09,14,18,216.6421,24,0,1,0,3.519845,0,0.000000,107,0,0,0
108,3240.0,G01,5,108,57.1216,108,0,1,0,4.068856,0,0.000000,108,0,0,0
108,3240.0,G03,6,49,39.2250,106,1,1,0,2.042456,0,0.000000,108,0,0,0
108,3240.0,G04,7,17,114.0217,106,1,1,0,2.290997,0,0.000000,108,0,0,0
108,3240.0,G08,8,33,71.1958,69,0,1,0,2.600067,0,0.000000,108,0,0,0
108,3240.0,G16,9,49,35.2701,106,1,1,0,2.142305,0,0.000000,108,0,0,0
108,3240.0,G26,10,11,419.9785,107,0,1,0,3.622960,0,0.000000,108,0,0,0
108,3240.0,G27,11,108,46.4766,108,0,1,0,2.508257,0,0.000000,108,0,0,0
108,3240.0,G07,13,6,1121.0281,24,0,1,0,3.929358,0,0.000000,108,0,0,0
108,3240.0,G09,14,19,200.1535,25,0,1,0,3.498165,0,0.000000,108,0,0,0
109,3270.0,G01,5,109,56.7827,109,0,1,0,4.085836,0,0.000000,109,0,0,0
109,3270.0,G03,6,50,38.8166,107,1,1,0,2.042932,0,0.000000,109,0,0,0
109,3270.0,G04,7,18,105.4856,107,1,1,0,2.287803,0,0.000000,109,0,0,0
109,3270.0,G08,8,34,68.9946,70,0,1,0,2.593479,0,0.000000,109,0,0,0
109,3270.0,G16,9,50,34.8017,107,1,1,0,2.144585,0,0.000000,109,0,0,0
109,3270.0,G26,10,12,374.2431,108,0,1,0,3.651908,0,0.000000,109,0,0,0
