epoch,sod,sat,health,lifetime_s,bad_epochs,good_epochs,sigma_m,phase_residual_mm,elevation_deg,times_degraded,times_reborn
1452,43560.0,E34,DEGRADED,840.0,28,0,1.299238,-708.635,25.443,1,7
1452,43560.0,G11,DEGRADED,840.0,28,0,1.301105,-685.973,32.091,1,32
1452,43560.0,E30,DEGRADED,150.0,5,0,3.188316,-850.707,89.154,1,10
1452,43560.0,G24,DEGRADED,150.0,5,0,3.204647,-855.819,17.619,1,14
1452,43560.0,G21,DEGRADED,840.0,28,0,2.255136,-771.041,57.144,1,22
1453,43590.0,E02,DEGRADED,870.0,29,0,1.299944,-1122.795,33.694,1,20
1453,43590.0,E34,DEGRADED,870.0,29,0,1.299238,-1029.207,25.321,1,7
1453,43590.0,G11,DEGRADED,870.0,29,0,1.301105,-1005.247,31.955,1,32
1453,43590.0,E30,DEGRADED,180.0,6,0,3.188316,-1171.462,88.956,1,10
1453,43590.0,G24,DEGRADED,180.0,6,0,3.204647,-1182.388,17.538,1,14
1453,43590.0,G21,DEGRADED,870.0,29,0,2.255136,-1089.994,56.959,1,22
1454,43620.0,E30,DEGRADED,210.0,7,0,3.188316,-947.790,88.750,1,10
1454,43620.0,G24,DEGRADED,210.0,7,0,3.204647,-921.882,17.458,1,14
1455,43650.0,E02,DEGRADED,30.0,1,0,1.838398,-532.118,33.369,1,21
1455,43650.0,E34,DEGRADED,30.0,1,0,1.837401,-422.005,25.080,1,8
1455,43650.0,G11,DEGRADED,30.0,1,0,1.840041,-415.688,31.684,1,33
1455,43650.0,E30,DEGRADED,240.0,8,0,3.188316,-587.250,88.540,1,10
1455,43650.0,G24,DEGRADED,240.0,8,0,3.204647,-626.843,17.377,1,14
1455,43650.0,G21,DEGRADED,30.0,1,0,3.189244,-502.735,56.586,1,23
1456,43680.0,E02,DEGRADED,60.0,2,0,1.838398,-521.766,33.207,1,21
1456,43680.0,E34,DEGRADED,60.0,2,0,1.837401,-423.625,24.959,1,8
1456,43680.0,G11,DEGRADED,60.0,2,0,1.840041,-410.382,31.549,1,33
1456,43680.0,E30,DEGRADED,270.0,9,0,3.188316,-582.438,88.327,1,10
1456,43680.0,G24,DEGRADED,270.0,9,0,3.204647,nan,nan,1,14
1456,43680.0,G21,DEGRADED,60.0,2,0,3.189244,-498.424,56.398,1,23
1457,43710.0,E02,DEGRADED,90.0,3,0,1.838398,-512.514,33.044,1,21
1457,43710.0,E34,DEGRADED,90.0,3,0,1.837401,-410.562,24.840,1,8
1457,43710.0,G11,DEGRADED,90.0,3,0,1.840041,-387.869,31.415,1,33
1457,43710.0,E30,DEGRADED,300.0,10,0,3.188316,-559.492,88.113,1,10
1457,43710.0,G24,DEGRADED,300.0,10,0,3.204647,nan,nan,1,14
1457,43710.0,G21,DEGRADED,90.0,3,0,3.189244,-475.873,56.209,1,23
1458,43740.0,E02,DEGRADED,120.0,4,0,1.838398,-766.638,32.882,1,21
1458,43740.0,E34,DEGRADED,120.0,4,0,1.837401,-672.706,24.720,1,8
1458,43740.0,G11,DEGRADED,120.0,4,0,1.840041,-653.218,31.281,1,33
1458,43740.0,E30,DEGRADED,330.0,11,0,3.188316,-820.441,87.898,1,10
1458,43740.0,G24,DEGRADED,330.0,11,0,3.204647,nan,nan,1,14
1458,43740.0,G21,DEGRADED,120.0,4,0,3.189244,-737.209,56.020,1,23
1459,43770.0,E02,DEGRADED,150.0,5,0,1.838398,-832.024,32.719,1,21
1459,43770.0,E34,DEGRADED,150.0,5,0,1.837401,-719.963,24.601,1,8
1459,43770.0,G11,DEGRADED,150.0,5,0,1.840041,-711.517,31.147,1,33
1459,43770.0,E30,DEGRADED,360.0,12,0,3.188316,-881.460,87.681,1,10
1459,43770.0,G24,DEGRADED,360.0,12,0,3.204647,nan,nan,1,14
1459,43770.0,G21,DEGRADED,150.0,5,0,3.189244,-798.523,55.829,1,23
1460,43800.0,E02,DEGRADED,180.0,6,0,1.838398,-787.900,32.556,1,21
1460,43800.0,E34,DEGRADED,180.0,6,0,1.837401,-713.371,24.482,1,8
1460,43800.0,G11,DEGRADED,180.0,6,0,1.840041,-669.902,31.014,1,33
1460,43800.0,E30,DEGRADED,390.0,13,0,3.188316,-836.721,87.464,1,10
1460,43800.0,G24,DEGRADED,390.0,13,0,3.204647,nan,nan,1,14
1460,43800.0,G21,DEGRADED,180.0,6,0,3.189244,-752.690,55.638,1,23
1461,43830.0,E02,DEGRADED,210.0,7,0,1.838398,-1001.300,32.393,1,21
1461,43830.0,E34,DEGRADED,210.0,7,0,1.837401,-912.949,24.364,1,8
1461,43830.0,G11,DEGRADED,210.0,7,0,1.840041,-883.248,30.881,1,33
1461,43830.0,E30,DEGRADED,420.0,14,0,3.188316,-1047.968,87.246,1,10
1461,43830.0,G24,DEGRADED,420.0,14,0,3.204647,nan,nan,1,14
1461,43830.0,G21,DEGRADED,210.0,7,0,3.189244,-965.407,55.446,1,23
1462,43860.0,E02,DEGRADED,240.0,8,0,1.838398,-692.924,32.229,1,21
1462,43860.0,E34,DEGRADED,240.0,8,0,1.837401,-629.207,24.246,1,8
1462,43860.0,G11,DEGRADED,240.0,8,0,1.840041,-585.429,30.749,1,33
1462,43860.0,E30,DEGRADED,450.0,15,0,3.188316,-749.360,87.028,1,10
1462,43860.0,G24,DEGRADED,450.0,15,0,3.204647,nan,nan,1,14
1462,43860.0,G21,DEGRADED,240.0,8,0,3.189244,-669.922,55.253,1,23
1463,43890.0,E02,DEGRADED,270.0,9,0,1.838398,-1160.316,32.066,1,21
1463,43890.0,E34,DEGRADED,270.0,9,0,1.837401,-1078.914,24.129,1,8
1463,43890.0,G11,DEGRADED,270.0,9,0,1.840041,-1044.684,30.617,1,33
1463,43890.0,E30,DEGRADED,480.0,16,0,3.188316,-1207.784,86.809,1,10
1463,43890.0,G24,DEGRADED,480.0,16,0,3.204647,nan,nan,1,14
1463,43890.0,G21,DEGRADED,270.0,9,0,3.189244,-1129.086,55.060,1,23
1464,43920.0,E02,DEGRADED,300.0,10,0,1.838398,-624.207,31.903,1,21
1464,43920.0,E34,DEGRADED,300.0,10,0,1.837401,-546.917,24.012,1,8
1464,43920.0,G11,DEGRADED,300.0,10,0,1.840041,-514.467,30.485,1,33
1464,43920.0,E30,DEGRADED,510.0,17,0,3.188316,-672.573,86.590,1,10
1464,43920.0,G24,DEGRADED,510.0,17,0,3.204647,nan,nan,1,14
1464,43920.0,G21,DEGRADED,300.0,10,0,3.189244,-593.176,54.865,1,23
1465,43950.0,E02,DEGRADED,330.0,11,0,1.838398,-812.999,31.739,1,21
1465,43950.0,E34,DEGRADED,330.0,11,0,1.837401,-741.289,23.895,1,8
1465,43950.0,G11,DEGRADED,330.0,11,0,1.840041,-702.190,30.354,1,33
1465,43950.0,E30,DEGRADED,540.0,18,0,3.188316,-858.238,86.371,1,10
1465,43950.0,G24,DEGRADED,540.0,18,0,3.204647,nan,nan,1,14
1465,43950.0,G21,DEGRADED,330.0,11,0,3.189244,-781.035,54.670,1,23
1466,43980.0,E02,DEGRADED,360.0,12,0,1.838398,-875.195,31.576,1,21
1466,43980.0,E34,DEGRADED,360.0,12,0,1.837401,-812.033,23.779,1,8
1466,43980.0,G11,DEGRADED,360.0,12,0,1.840041,-770.134,30.223,1,33
1466,43980.0,E30,DEGRADED,570.0,19,0,3.188316,-929.105,86.152,1,10
1466,43980.0,G24,DEGRADED,570.0,19,0,3.204647,nan,nan,1,14
1466,43980.0,G21,DEGRADED,360.0,12,0,3.189244,-853.161,54.474,1,23
1467,44010.0,E02,DEGRADED,390.0,13,0,1.838398,-1072.258,31.412,1,21
1467,44010.0,E34,DEGRADED,390.0,13,0,1.837401,-1000.739,23.663,1,8
1467,44010.0,G11,DEGRADED,390.0,13,0,1.840041,-970.013,30.093,1,33
1467,44010.0,E30,DEGRADED,600.0,20,0,3.188316,-1119.910,85.932,1,10
1467,44010.0,G24,DEGRADED,600.0,20,0,3.204647,nan,nan,1,14
1467,44010.0,G21,DEGRADED,390.0,13,0,3.189244,-1043.706,54.278,1,23
1468,44040.0,E02,DEGRADED,420.0,14,0,1.838398,-809.076,31.248,1,21
1468,44040.0,E34,DEGRADED,420.0,14,0,1.837401,-736.421,23.548,1,8
1468,44040.0,G11,DEGRADED,420.0,14,0,1.840041,-705.944,29.963,1,33
1468,44040.0,E30,DEGRADED,630.0,21,0,3.188316,-857.695,85.713,1,10
1468,44040.0,G24,DEGRADED,630.0,21,0,3.204647,nan,nan,1,14
1468,44040.0,G21,DEGRADED,420.0,14,0,3.189244,-778.447,54.080,1,23
1469,44070.0,E02,DEGRADED,450.0,15,0,1.838398,-725.691,31.084,1,21
1469,44070.0,E34,DEGRADED,450.0,15,0,1.837401,-652.756,23.433,1,8
1469,44070.0,G11,DEGRADED,450.0,15,0,1.840041,-622.803,29.833,1,33
1469,44070.0,E30,DEGRADED,660.0,22,0,3.188316,-777.142,85.493,1,10
1469,44070.0,G24,DEGRADED,660.0,22,0,3.204647,nan,nan,1,14
1469,44070.0,G21,DEGRADED,450.0,15,0,3.189244,-696.528,53.883,1,23
1470,44100.0,E02,DEGRADED,480.0,16,0,1.838398,-714.246,30.920,1,21
1470,44100.0,E34,DEGRADED,480.0,16,0,1.837401,-635.820,23.318,1,8
1470,44100.0,G11,DEGRADED,480.0,16,0,1.840041,-595.015,29.704,1,33
1470,44100.0,E30,DEGRADED,690.0,23,0,3.188316,-753.765,85.273,1,10
1470,44100.0,G24,DEGRADED,690.0,23,0,3.204647,nan,nan,1,14
1470,44100.0,G21,DEGRADED,480.0,16,0,3.189244,-675.146,53.684,1,23
1471,44130.0,E02,DEGRADED,510.0,17,0,1.838398,-1360.746,30.756,1,21
1471,44130.0,E34,DEGRADED,510.0,17,0,1.837401,-1276.760,23.204,1,8
1471,44130.0,G11,DEGRADED,510.0,17,0,1.840041,-1241.592,29.576,1,33
1471,44130.0,E30,DEGRADED,720.0,24,0,3.188316,-1398.667,85.053,1,10
1471,44130.0,G24,DEGRADED,720.0,24,0,3.204647,nan,nan,1,14
1471,44130.0,G21,DEGRADED,510.0,17,0,3.189244,-1316.968,53.485,1,23
1472,44160.0,E02,DEGRADED,540.0,18,0,1.838398,-559.589,30.592,1,21
1472,44160.0,E34,DEGRADED,540.0,18,0,1.837401,-474.691,23.090,1,8
1472,44160.0,G11,DEGRADED,540.0,18,0,1.840041,-437.741,29.447,1,33
1472,44160.0,E30,DEGRADED,750.0,25,0,3.188316,-596.770,84.833,1,10
1472,44160.0,G24,DEGRADED,750.0,25,0,3.204647,nan,nan,1,14
1472,44160.0,G21,DEGRADED,540.0,18,0,3.189244,-516.913,53.285,1,23
1473,44190.0,E02,DEGRADED,570.0,19,0,1.838398,-633.224,30.428,1,21
1473,44190.0,E34,DEGRADED,570.0,19,0,1.837401,-542.119,22.976,1,8
1473,44190.0,G11,DEGRADED,570.0,19,0,1.840041,-515.670,29.319,1,33
1473,44190.0,E30,DEGRADED,780.0,26,0,3.188316,-673.529,84.613,1,10
1473,44190.0,G24,DEGRADED,780.0,26,0,3.204647,nan,nan,1,14
1473,44190.0,G21,DEGRADED,570.0,19,0,3.189244,-595.001,53.085,1,23
1474,44220.0,E02,DEGRADED,600.0,20,0,1.838398,-1172.493,30.264,1,21
1474,44220.0,E34,DEGRADED,600.0,20,0,1.837401,-1075.923,22.863,1,8
1474,44220.0,G11,DEGRADED,600.0,20,0,1.840041,-1051.089,29.192,1,33
1474,44220.0,E30,DEGRADED,810.0,27,0,3.188316,-1209.038,84.392,1,10
1474,44220.0,G24,DEGRADED,810.0,27,0,3.204647,nan,nan,1,14
1474,44220.0,G21,DEGRADED,600.0,20,0,3.189244,-1125.379,52.884,1,23
1475,44250.0,E02,DEGRADED,630.0,21,0,1.838398,-686.469,30.099,1,21
1475,44250.0,E34,DEGRADED,630.0,21,0,1.837401,-583.483,22.751,1,8
1475,44250.0,G11,DEGRADED,630.0,21,0,1.840041,-571.521,29.065,1,33
1475,44250.0,E30,DEGRADED,840.0,28,0,3.188316,-722.199,84.172,1,10
1475,44250.0,G24,DEGRADED,840.0,28,0,3.204647,nan,nan,1,14
1475,44250.0,G21,DEGRADED,630.0,21,0,3.189244,-636.623,52.682,1,23
1476,44280.0,E02,DEGRADED,660.0,22,0,1.838398,-394.684,29.935,1,21
1476,44280.0,E34,DEGRADED,660.0,22,0,1.837401,-299.898,22.638,1,8
1476,44280.0,G11,DEGRADED,660.0,22,0,1.840041,-283.587,28.938,1,33
1476,44280.0,E30,DEGRADED,870.0,29,0,3.188316,-433.022,83.951,1,10
1476,44280.0,G24,DEGRADED,870.0,29,0,3.204647,nan,nan,1,14
1476,44280.0,G21,DEGRADED,660.0,22,0,3.189244,-346.766,52.480,1,23
1477,44310.0,E02,DEGRADED,690.0,23,0,1.838398,-737.918,29.770,1,21
1477,44310.0,E34,DEGRADED,690.0,23,0,1.837401,-639.768,22.526,1,8
1477,44310.0,G11,DEGRADED,690.0,23,0,1.840041,-633.089,28.812,1,33
1477,44310.0,G21,DEGRADED,690.0,23,0,3.189244,-691.651,52.278,1,23
1478,44340.0,E02,DEGRADED,720.0,24,0,1.838398,-636.449,29.606,1,21
1478,44340.0,E34,DEGRADED,720.0,24,0,1.837401,-535.249,22.415,1,8
1478,44340.0,G11,DEGRADED,720.0,24,0,1.840041,-527.163,28.686,1,33
1478,44340.0,E30,DEGRADED,30.0,1,0,4.508959,-676.269,83.510,1,11
1478,44340.0,G21,DEGRADED,720.0,24,0,3.189244,-590.160,52.075,1,23
1479,44370.0,E02,DEGRADED,750.0,25,0,1.838398,-747.954,29.441,1,21
1479,44370.0,E34,DEGRADED,750.0,25,0,1.837401,-666.658,22.304,1,8
1479,44370.0,G11,DEGRADED,750.0,25,0,1.840041,-640.916,28.560,1,33
1479,44370.0,E30,DEGRADED,60.0,2,0,4.508959,-793.063,83.290,1,11
1479,44370.0,G21,DEGRADED,750.0,25,0,3.189244,-705.011,51.871,1,23
1480,44400.0,E02,DEGRADED,780.0,26,0,1.838398,-1173.713,29.277,1,21
1480,44400.0,E34,DEGRADED,780.0,26,0,1.837401,-1093.968,22.193,1,8
1480,44400.0,G11,DEGRADED,780.0,26,0,1.840041,-1069.184,28.435,1,33
1480,44400.0,E30,DEGRADED,90.0,3,0,4.508959,-1225.243,83.069,1,11
1480,44400.0,G21,DEGRADED,780.0,26,0,3.189244,-1134.834,51.667,1,23
1481,44430.0,E02,DEGRADED,810.0,27,0,1.838398,-1019.246,29.112,1,21
1481,44430.0,E34,DEGRADED,810.0,27,0,1.837401,-927.680,22.083,1,8
1481,44430.0,G11,DEGRADED,810.0,27,0,1.840041,-916.670,28.310,1,33
1481,44430.0,E30,DEGRADED,120.0,4,0,4.508959,-1068.376,82.849,1,11
1481,44430.0,G21,DEGRADED,810.0,27,0,3.189244,-980.426,51.462,1,23
1482,44460.0,E02,DEGRADED,840.0,28,0,1.838398,-899.993,28.947,1,21
1482,44460.0,E34,DEGRADED,840.0,28,0,1.837401,-825.347,21.973,1,8
1482,44460.0,G11,DEGRADED,840.0,28,0,1.840041,-807.509,28.186,1,33
1482,44460.0,E30,DEGRADED,150.0,5,0,4.508959,-946.904,82.628,1,11
1482,44460.0,G21,DEGRADED,840.0,28,0,3.189244,-862.613,51.257,1,23
1483,44490.0,E02,DEGRADED,870.0,29,0,1.838398,-979.968,28.782,1,21
1483,44490.0,E34,DEGRADED,870.0,29,0,1.837401,-897.407,21.864,1,8
1483,44490.0,G11,DEGRADED,870.0,29,0,1.840041,-876.042,28.062,1,33
1483,44490.0,E30,DEGRADED,180.0,6,0,4.508959,-1024.618,82.407,1,11
1483,44490.0,G21,DEGRADED,870.0,29,0,3.189244,-939.471,51.052,1,23
1484,44520.0,E30,DEGRADED,210.0,7,0,4.508959,-657.884,82.186,1,11
1485,44550.0,E02,DEGRADED,30.0,1,0,2.599888,-1089.976,28.453,1,22
1485,44550.0,E34,DEGRADED,30.0,1,0,2.598477,-1008.927,21.646,1,9
1485,44550.0,G11,DEGRADED,30.0,1,0,2.602211,-976.324,27.816,1,34
1485,44550.0,E30,DEGRADED,240.0,8,0,4.508959,-1127.597,81.965,1,11
1485,44550.0,G21,DEGRADED,30.0,1,0,4.510273,-1049.293,50.640,1,24
1486,44580.0,E02,DEGRADED,60.0,2,0,2.599888,-702.436,28.288,1,22
1486,44580.0,E34,DEGRADED,60.0,2,0,2.598477,-626.610,21.537,1,9
1486,44580.0,G11,DEGRADED,60.0,2,0,2.602211,-596.586,27.693,1,34
1486,44580.0,E30,DEGRADED,270.0,9,0,4.508959,-745.942,81.745,1,11
1486,44580.0,G21,DEGRADED,60.0,2,0,4.510273,-668.468,50.433,1,24
1487,44610.0,E02,DEGRADED,90.0,3,0,2.599888,-747.853,28.123,1,22
1487,44610.0,E34,DEGRADED,90.0,3,0,2.598477,-666.950,21.430,1,9
1487,44610.0,G11,DEGRADED,90.0,3,0,2.602211,-620.841,27.571,1,34
1487,44610.0,E30,DEGRADED,300.0,10,0,4.508959,-781.271,81.524,1,11
1487,44610.0,G21,DEGRADED,90.0,3,0,4.510273,-703.747,50.226,1,24
1488,44640.0,E02,DEGRADED,120.0,4,0,2.599888,-630.845,27.958,1,22
1488,44640.0,E34,DEGRADED,120.0,4,0,2.598477,-560.911,21.322,1,9
1488,44640.0,G11,DEGRADED,120.0,4,0,2.602211,-494.473,27.449,1,34
1488,44640.0,E30,DEGRADED,330.0,11,0,4.508959,-657.528,81.303,1,11
1488,44640.0,G21,DEGRADED,120.0,4,0,4.510273,-583.363,50.018,1,24
1489,44670.0,E02,DEGRADED,150.0,5,0,2.599888,-872.240,27.793,1,22
1489,44670.0,E34,DEGRADED,150.0,5,0,2.598477,-784.588,21.215,1,9
1489,44670.0,G11,DEGRADED,150.0,5,0,2.602211,-724.812,27.327,1,34
1489,44670.0,E30,DEGRADED,360.0,12,0,4.508959,-897.460,81.082,1,11
1489,44670.0,G21,DEGRADED,150.0,5,0,4.510273,-816.786,49.811,1,24
1490,44700.0,E02,DEGRADED,180.0,6,0,2.599888,-699.042,27.628,1,22
1490,44700.0,E34,DEGRADED,180.0,6,0,2.598477,-595.746,21.108,1,9
1490,44700.0,G11,DEGRADED,180.0,6,0,2.602211,-567.630,27.206,1,34
1490,44700.0,E30,DEGRADED,390.0,13,0,4.508959,-733.210,80.861,1,11
1490,44700.0,G21,DEGRADED,180.0,6,0,4.510273,-645.842,49.602,1,24
1491,44730.0,E02,DEGRADED,210.0,7,0,2.599888,-531.665,27.463,1,22
1491,44730.0,E34,DEGRADED,210.0,7,0,2.598477,-424.569,21.002,1,9
1491,44730.0,G11,DEGRADED,210.0,7,0,2.602211,-387.267,27.085,1,34
1491,44730.0,E30,DEGRADED,420.0,14,0,4.508959,-550.672,80.640,1,11
1491,44730.0,G21,DEGRADED,210.0,7,0,4.510273,-467.630,49.394,1,24
1492,44760.0,E02,DEGRADED,240.0,8,0,2.599888,-667.415,27.297,1,22
1492,44760.0,E34,DEGRADED,240.0,8,0,2.598477,-561.195,20.896,1,9
1492,44760.0,G11,DEGRADED,240.0,8,0,2.602211,-545.969,26.965,1,34
1492,44760.0,E30,DEGRADED,450.0,15,0,4.508959,-702.798,80.419,1,11
1492,44760.0,G21,DEGRADED,240.0,8,0,4.510273,-619.791,49.185,1,24
1493,44790.0,E02,DEGRADED,270.0,9,0,2.599888,-832.629,27.132,1,22
1493,44790.0,E34,DEGRADED,270.0,9,0,2.598477,-730.918,20.790,1,9
1493,44790.0,G11,DEGRADED,270.0,9,0,2.602211,-711.744,26.845,1,34
1493,44790.0,E30,DEGRADED,480.0,16,0,4.508959,-869.048,80.198,1,11
1493,44790.0,G21,DEGRADED,270.0,9,0,4.510273,-785.317,48.976,1,24
1494,44820.0,E02,DEGRADED,300.0,10,0,2.599888,-465.939,26.967,1,22
1494,44820.0,E34,DEGRADED,300.0,10,0,2.598477,-356.302,20.685,1,9
1494,44820.0,G11,DEGRADED,300.0,10,0,2.602211,-354.718,26.726,1,34
1494,44820.0,E30,DEGRADED,510.0,17,0,4.508959,-501.427,79.978,1,11
1494,44820.0,G21,DEGRADED,300.0,10,0,4.510273,-414.422,48.766,1,24
1495,44850.0,E02,DEGRADED,330.0,11,0,2.599888,-662.406,26.802,1,22
1495,44850.0,E34,DEGRADED,330.0,11,0,2.598477,-578.428,20.580,1,9
1495,44850.0,G11,DEGRADED,330.0,11,0,2.602211,-569.404,26.607,1,34
1495,44850.0,E30,DEGRADED,540.0,18,0,4.508959,-704.075,79.757,1,11
1495,44850.0,G21,DEGRADED,330.0,11,0,4.510273,-619.607,48.556,1,24
1496,44880.0,E02,DEGRADED,360.0,12,0,2.599888,-600.656,26.637,1,22
1496,44880.0,E34,DEGRADED,360.0,12,0,2.598477,-524.521,20.476,1,9
1496,44880.0,G11,DEGRADED,360.0,12,0,2.602211,-504.084,26.488,1,34
1496,44880.0,E30,DEGRADED,570.0,19,0,4.508959,-643.474,79.536,1,11
1496,44880.0,G21,DEGRADED,360.0,12,0,4.510273,-556.685,48.346,1,24
1497,44910.0,E02,DEGRADED,390.0,13,0,2.599888,-593.708,26.472,1,22
1497,44910.0,E34,DEGRADED,390.0,13,0,2.598477,-519.861,20.372,1,9
1497,44910.0,G11,DEGRADED,390.0,13,0,2.602211,-490.636,26.370,1,34
1497,44910.0,E30,DEGRADED,600.0,20,0,4.508959,-631.902,79.315,1,11
1497,44910.0,G21,DEGRADED,390.0,13,0,4.510273,-544.728,48.136,1,24
1498,44940.0,E02,DEGRADED,420.0,14,0,2.599888,-797.420,26.307,1,22
1498,44940.0,E34,DEGRADED,420.0,14,0,2.598477,-706.978,20.269,1,9
1498,44940.0,G11,DEGRADED,420.0,14,0,2.602211,-675.452,26.252,1,34
1498,44940.0,E30,DEGRADED,630.0,21,0,4.508959,-816.615,79.094,1,11
1498,44940.0,G21,DEGRADED,420.0,14,0,4.510273,-728.585,47.925,1,24
1499,44970.0,E02,DEGRADED,450.0,15,0,2.599888,-582.952,26.141,1,22
1499,44970.0,E34,DEGRADED,450.0,15,0,2.598477,-510.088,20.165,1,9
1499,44970.0,G11,DEGRADED,450.0,15,0,2.602211,-458.260,26.134,1,34
1499,44970.0,E30,DEGRADED,660.0,22,0,4.508959,-611.589,78.873,1,11
1499,44970.0,G21,DEGRADED,450.0,15,0,4.510273,-522.570,47.714,1,24
1500,45000.0,E02,DEGRADED,480.0,16,0,2.599888,-954.022,25.976,1,22
1500,45000.0,E34,DEGRADED,480.0,16,0,2.598477,-901.940,20.063,1,9
1500,45000.0,G11,DEGRADED,480.0,16,0,2.602211,-851.649,26.017,1,34
1500,45000.0,E30,DEGRADED,690.0,23,0,4.508959,-1003.526,78.652,1,11
1500,45000.0,G21,DEGRADED,480.0,16,0,4.510273,-910.823,47.503,1,24
1501,45030.0,E02,DEGRADED,510.0,17,0,2.599888,-1010.897,25.811,1,22
1501,45030.0,E34,DEGRADED,510.0,17,0,2.598477,-901.745,19.960,1,9
1501,45030.0,G11,DEGRADED,510.0,17,0,2.602211,-886.888,25.900,1,34
1501,45030.0,E30,DEGRADED,720.0,24,0,4.508959,-1047.620,78.431,1,11
1501,45030.0,G21,DEGRADED,510.0,17,0,4.510273,-954.018,47.292,1,24
1502,45060.0,E02,DEGRADED,540.0,18,0,2.599888,-880.524,25.646,1,22
1502,45060.0,E34,DEGRADED,540.0,18,0,2.598477,-778.110,19.858,1,9
1502,45060.0,G11,DEGRADED,540.0,18,0,2.602211,-756.315,25.784,1,34
1502,45060.0,E30,DEGRADED,750.0,25,0,4.508959,-915.354,78.211,1,11
1502,45060.0,G21,DEGRADED,540.0,18,0,4.510273,-824.922,47.080,1,24
1503,45090.0,E02,DEGRADED,570.0,19,0,2.599888,-608.782,25.481,1,22
1503,45090.0,E34,DEGRADED,570.0,19,0,2.598477,-492.894,19.757,1,9
1503,45090.0,G11,DEGRADED,570.0,19,0,2.602211,-468.293,25.668,1,34
1503,45090.0,E30,DEGRADED,780.0,26,0,4.508959,-623.242,77.990,1,11
1503,45090.0,G21,DEGRADED,570.0,19,0,4.510273,-534.108,46.868,1,24
1504,45120.0,E02,DEGRADED,600.0,20,0,2.599888,-442.655,25.315,1,22
1504,45120.0,E34,DEGRADED,600.0,20,0,2.598477,-361.973,19.655,1,9
1504,45120.0,G11,DEGRADED,600.0,20,0,2.602211,-316.410,25.553,1,34
1504,45120.0,E30,DEGRADED,810.0,27,0,4.508959,-479.757,77.769,1,11
1504,45120.0,G21,DEGRADED,600.0,20,0,4.510273,-389.072,46.656,1,24
1505,45150.0,E02,DEGRADED,630.0,21,0,2.599888,-454.124,25.150,1,22
1505,45150.0,E34,DEGRADED,630.0,21,0,2.598477,-366.305,19.554,1,9
1505,45150.0,G11,DEGRADED,630.0,21,0,2.602211,-336.234,25.437,1,34
1505,45150.0,E30,DEGRADED,840.0,28,0,4.508959,-485.572,77.548,1,11
1505,45150.0,G21,DEGRADED,630.0,21,0,4.510273,-401.385,46.444,1,24
1506,45180.0,E02,DEGRADED,660.0,22,0,2.599888,-629.697,24.985,1,22
1506,45180.0,E34,DEGRADED,660.0,22,0,2.598477,-557.678,19.454,1,9
1506,45180.0,G11,DEGRADED,660.0,22,0,2.602211,-517.043,25.323,1,34
1506,45180.0,E30,DEGRADED,870.0,29,0,4.508959,-670.298,77.328,1,11
1506,45180.0,G21,DEGRADED,660.0,22,0,4.510273,-580.453,46.232,1,24
1507,45210.0,E02,DEGRADED,690.0,23,0,2.599888,-1057.729,24.820,1,22
1507,45210.0,E34,DEGRADED,690.0,23,0,2.598477,-962.473,19.354,1,9
1507,45210.0,G11,DEGRADED,690.0,23,0,2.602211,-943.138,25.208,1,34
1507,45210.0,G21,DEGRADED,690.0,23,0,4.510273,-999.649,46.019,1,24
1508,45240.0,E02,DEGRADED,720.0,24,0,2.599888,-787.335,24.655,1,22
1508,45240.0,E34,DEGRADED,720.0,24,0,2.598477,-681.107,19.254,1,9
1508,45240.0,G11,DEGRADED,720.0,24,0,2.602211,-667.878,25.094,1,34
1508,45240.0,E30,DEGRADED,30.0,1,0,5.000000,-807.850,76.886,1,12
1508,45240.0,G21,DEGRADED,720.0,24,0,4.510273,-715.378,45.806,1,24
1509,45270.0,E02,DEGRADED,750.0,25,0,2.599888,-686.332,24.490,1,22
1509,45270.0,E34,DEGRADED,750.0,25,0,2.598477,-598.844,19.155,1,9
1509,45270.0,G11,DEGRADED,750.0,25,0,2.602211,-581.259,24.981,1,34
1509,45270.0,E30,DEGRADED,60.0,2,0,5.000000,-732.252,76.666,1,12
1509,45270.0,G21,DEGRADED,750.0,25,0,4.510273,-638.340,45.594,1,24
1510,45300.0,E02,DEGRADED,780.0,26,0,2.599888,-841.411,24.325,1,22
1510,45300.0,E34,DEGRADED,780.0,26,0,2.598477,-759.635,19.056,1,9
1510,45300.0,G11,DEGRADED,780.0,26,0,2.602211,-738.554,24.868,1,34
1510,45300.0,E30,DEGRADED,90.0,3,0,5.000000,-883.847,76.445,1,12
1510,45300.0,G21,DEGRADED,780.0,26,0,4.510273,-788.331,45.380,1,24
1511,45330.0,E02,DEGRADED,810.0,27,0,2.599888,-526.964,24.160,1,22
1511,45330.0,E34,DEGRADED,810.0,27,0,2.598477,-434.539,18.958,1,9
1511,45330.0,G11,DEGRADED,810.0,27,0,2.602211,-426.225,24.755,1,34
1511,45330.0,E30,DEGRADED,120.0,4,0,5.000000,-561.373,76.225,1,12
1511,45330.0,G21,DEGRADED,810.0,27,0,4.510273,-465.986,45.167,1,24
1512,45360.0,E02,DEGRADED,840.0,28,0,2.599888,-727.594,23.995,1,22
1512,45360.0,E34,DEGRADED,840.0,28,0,2.598477,-637.667,18.859,1,9
1512,45360.0,G11,DEGRADED,840.0,28,0,2.602211,-600.950,24.642,1,34
