SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,ISB_mm,CodeRMS_mm,PhsRMS_mm
74490.0,FWD,1337935.6513,6070317.1707,1427877.5970,1337935.5599,6070317.2377,1427877.5071,+91.405,-66.978,+89.893,-103.679,+97.886,-24.304,144.643,15,9,5,2.0909,0.0629,2.1537,+2928.042,1122.66,19.214
74520.0,FWD,1337935.6508,6070317.1687,1427877.5971,1337935.5599,6070317.2377,1427877.5071,+90.947,-69.010,+90.004,-103.669,+98.463,-26.308,145.377,15,9,5,2.0909,0.0662,2.1571,+2928.178,1221.51,21.228
74550.0,FWD,1337935.6503,6070317.1673,1427877.5978,1337935.5599,6070317.2377,1427877.5071,+90.393,-70.440,+90.735,-103.436,+99.518,-27.621,146.170,15,9,5,2.0909,0.0682,2.1590,+2928.322,1422.85,21.764
74580.0,FWD,1337935.6492,6070317.1655,1427877.5979,1337935.5599,6070317.2377,1427877.5071,+89.294,-72.182,+90.794,-102.737,+100.011,-29.496,146.380,15,9,5,2.0909,0.0711,2.1619,+2928.425,1686.58,20.684
74610.0,FWD,1337935.6486,6070317.1636,1427877.5976,1337935.5599,6070317.2377,1427877.5071,+88.737,-74.109,+90.543,-102.608,+100.217,-31.502,146.848,15,9,5,2.0909,0.0709,2.1617,+2928.540,1902.03,22.228
74640.0,FWD,1337935.6488,6070317.1620,1427877.5973,1337935.5599,6070317.2377,1427877.5071,+88.905,-75.729,+90.229,-103.121,+100.260,-33.078,147.582,15,9,5,2.0909,0.0708,2.1617,+2928.633,1331.67,22.980
74670.0,FWD,1337935.6485,6070317.1593,1427877.5959,1337935.5599,6070317.2377,1427877.5071,+88.555,-78.448,+88.760,-103.364,+99.444,-36.071,147.900,15,9,5,2.0909,0.0707,2.1615,+2928.674,1098.40,22.003
74700.0,FWD,1337935.6482,6070317.1579,1427877.5957,1337935.5599,6070317.2377,1427877.5071,+88.302,-79.840,+88.644,-103.417,+99.650,-37.474,148.424,15,9,5,2.0909,0.0733,2.1642,+2928.719,845.97,22.144
74730.0,FWD,1337935.6477,6070317.1557,1427877.5952,1337935.5599,6070317.2377,1427877.5071,+87.836,-82.014,+88.148,-103.430,+99.668,-39.751,149.035,15,9,5,2.0909,0.0753,2.1661,+2928.720,883.27,19.978
74760.0,FWD,1337935.6475,6070317.1536,1427877.5945,1337935.5599,6070317.2377,1427877.5071,+87.572,-84.076,+87.422,-103.616,+99.426,-41.933,149.600,15,9,5,2.0909,0.0781,2.1689,+2928.735,1283.08,22.886
74790.0,FWD,1337935.6469,6070317.1516,1427877.5936,1337935.5599,6070317.2377,1427877.5071,+87.011,-86.095,+86.519,-103.502,+99.018,-44.174,149.895,15,10,5,2.0909,0.0763,2.1671,+2928.622,1856.64,19.484
74820.0,FWD,1337935.6464,6070317.1497,1427877.5921,1337935.5599,6070317.2377,1427877.5071,+86.540,-88.050,+84.997,-103.464,+97.988,-46.476,149.888,15,10,5,2.0909,0.0759,2.1667,+2928.551,1057.01,19.172
74850.0,FWD,1337935.6454,6070317.1470,1427877.5907,1337935.5599,6070317.2377,1427877.5071,+85.526,-90.672,+83.621,-103.038,+97.274,-49.494,150.095,15,10,5,2.0909,0.0749,2.1658,+2928.487,1317.53,18.553
74880.0,FWD,1337935.6440,6070317.1445,1427877.5901,1337935.5599,6070317.2377,1427877.5071,+84.071,-93.209,+82.992,-102.163,+97.290,-52.355,150.478,15,10,5,2.0909,0.0754,2.1663,+2928.496,1442.88,20.440
74910.0,FWD,1337935.6426,6070317.1420,1427877.5899,1337935.5599,6070317.2377,1427877.5071,+82.679,-95.662,+82.828,-101.331,+97.737,-55.017,151.153,15,10,5,2.0909,0.0768,2.1676,+2928.462,1297.73,17.734
74940.0,FWD,1337935.6415,6070317.1381,1427877.5895,1337935.5599,6070317.2377,1427877.5071,+81.554,-99.606,+82.359,-101.081,+98.203,-59.111,152.825,15,11,8,2.0909,0.0783,2.1691,+2928.467,1383.83,18.358
74970.0,FWD,1337935.6421,6070317.1431,1427877.5896,1337935.5599,6070317.2377,1427877.5071,+82.195,-94.576,+82.456,-100.625,+97.160,-54.170,149.999,16,11,8,2.0909,0.0768,2.1677,+2929.485,2045.97,19.799
75000.0,FWD,1337935.6413,6070317.1443,1427877.5887,1337935.5599,6070317.2377,1427877.5071,+81.384,-93.441,+81.582,-99.588,+96.097,-53.457,148.358,16,11,8,2.0909,0.0752,2.1661,+2930.068,1676.29,15.273
75030.0,FWD,1337935.6402,6070317.1439,1427877.5880,1337935.5599,6070317.2377,1427877.5071,+80.310,-93.808,+80.932,-98.619,+95.597,-54.177,147.647,16,11,8,2.0909,0.0765,2.1673,+2930.636,1130.76,18.533
75060.0,FWD,1337935.6399,6070317.1430,1427877.5878,1337935.5599,6070317.2377,1427877.5071,+80.037,-94.718,+80.659,-98.549,+95.544,-55.162,147.930,16,11,8,2.0909,0.0768,2.1677,+2931.079,1521.65,22.026
75090.0,FWD,1337935.6394,6070317.1411,1427877.5871,1337935.5599,6070317.2377,1427877.5071,+79.488,-96.641,+80.020,-98.426,+95.372,-57.251,148.530,15,11,8,2.0909,0.0794,2.1703,+2931.476,1504.87,18.592
75120.0,FWD,1337935.6386,6070317.1381,1427877.5861,1337935.5599,6070317.2377,1427877.5071,+78.685,-99.583,+79.044,-98.275,+95.107,-60.438,149.520,15,10,7,2.0909,0.0820,2.1729,+2931.854,1075.09,20.361
75150.0,FWD,1337935.6375,6070317.1355,1427877.5846,1337935.5599,6070317.2377,1427877.5071,+77.607,-102.179,+77.497,-97.781,+94.223,-63.483,149.897,15,10,7,2.0909,0.0835,2.1743,+2932.168,1439.01,19.039
75180.0,FWD,1337935.6370,6070317.1322,1427877.5833,1337935.5599,6070317.2377,1427877.5071,+77.052,-105.524,+76.228,-97.958,+93.750,-67.067,151.271,14,10,7,2.0909,0.0875,2.1784,+2932.585,1097.58,22.841
75210.0,FWD,1337935.6355,6070317.1288,1427877.5824,1337935.5599,6070317.2377,1427877.5071,+75.572,-108.900,+75.251,-97.240,+93.612,-70.810,152.424,14,10,7,2.0909,0.0878,2.1786,+2932.891,1312.35,18.499
75240.0,FWD,1337935.6338,6070317.1257,1427877.5818,1337935.5599,6070317.2377,1427877.5071,+73.902,-112.010,+74.719,-96.279,+93.859,-74.239,153.592,14,10,7,2.0909,0.0902,2.1810,+2933.190,1275.62,23.693
75270.0,FWD,1337935.6318,6070317.1217,1427877.5799,1337935.5599,6070317.2377,1427877.5071,+71.874,-115.996,+72.803,-95.156,+92.967,-78.888,154.664,15,10,7,2.0909,0.0903,2.1811,+2933.482,2318.25,22.638
75300.0,FWD,1337935.6311,6070317.1188,1427877.5799,1337935.5599,6070317.2377,1427877.5071,+71.196,-118.939,+72.758,-95.128,+93.604,-81.842,156.554,15,10,7,2.0909,0.0913,2.1821,+2933.719,2358.20,25.724
75330.0,FWD,1337935.6303,6070317.1154,1427877.5791,1337935.5599,6070317.2377,1427877.5071,+70.366,-122.288,+72.028,-95.038,+93.671,-85.367,158.410,15,11,7,2.0909,0.0942,2.1850,+2933.977,1643.20,24.407
75360.0,FWD,1337935.6292,6070317.1110,1427877.5772,1337935.5599,6070317.2377,1427877.5071,+69.335,-126.680,+70.128,-94.977,+92.836,-90.189,160.540,15,11,7,2.0909,0.0956,2.1864,+2934.181,1011.80,22.891
75390.0,FWD,1337935.6287,6070317.1070,1427877.5752,1337935.5599,6070317.2377,1427877.5071,+68.790,-130.749,+68.102,-95.320,+91.784,-94.631,162.681,13,11,7,2.0909,0.0983,2.1891,+2934.435,1413.18,22.497
75420.0,FWD,1337935.6277,6070317.1028,1427877.5744,1337935.5599,6070317.2377,1427877.5071,+67.766,-134.885,+67.331,-95.210,+91.992,-98.955,165.286,13,11,7,2.0909,0.1021,2.1930,+2934.689,1466.36,24.781
75450.0,FWD,1337935.6264,6070317.0991,1427877.5730,1337935.5599,6070317.2377,1427877.5071,+66.460,-138.603,+65.895,-94.736,+91.474,-103.089,167.242,14,11,7,2.0909,0.1044,2.1953,+2934.931,1203.97,21.297
75480.0,FWD,1337935.6251,6070317.0953,1427877.5710,1337935.5599,6070317.2377,1427877.5071,+65.184,-142.440,+63.930,-94.315,+90.466,-107.451,169.190,14,11,7,2.0909,0.1038,2.1947,+2935.090,1201.02,18.782
75510.0,FWD,1337935.6238,6070317.0910,1427877.5703,1337935.5599,6070317.2377,1427877.5071,+63.898,-146.700,+63.243,-93.976,+90.796,-111.928,172.056,14,11,7,2.0909,0.1068,2.1976,+2935.349,1208.35,27.083
75540.0,FWD,1337935.6232,6070317.0864,1427877.5684,1337935.5599,6070317.2377,1427877.5071,+63.274,-151.289,+61.343,-94.355,+89.985,-116.854,175.085,14,11,7,2.0909,0.1121,2.2029,+2935.587,881.71,24.026
75570.0,FWD,1337935.6219,6070317.0813,1427877.5679,1337935.5599,6070317.2377,1427877.5071,+62.014,-156.443,+60.779,-94.233,+90.631,-122.149,178.926,14,11,7,2.0909,0.1142,2.2051,+2935.816,1049.57,26.072
75600.0,FWD,1337935.6210,6070317.0762,1427877.5667,1337935.5599,6070317.2377,1427877.5071,+61.070,-161.536,+59.568,-94.407,+90.618,-127.465,182.679,14,11,7,2.0909,0.1191,2.2100,+2936.065,1478.35,26.586
75630.0,FWD,1337935.6198,6070317.0710,1427877.5658,1337935.5599,6070317.2377,1427877.5071,+59.882,-166.709,+58.668,-94.361,+90.936,-132.840,186.600,14,11,7,2.0909,0.1220,2.2128,+2936.199,1339.14,22.090
75660.0,FWD,1337935.6179,6070317.0675,1427877.5661,1337935.5599,6070317.2377,1427877.5071,+57.992,-170.234,+59.017,-93.274,+92.143,-136.511,189.277,14,11,7,2.0909,0.1223,2.2132,+2936.314,1944.34,21.323
75690.0,FWD,1337935.6165,6070317.0640,1427877.5657,1337935.5599,6070317.2377,1427877.5071,+56.630,-173.746,+58.638,-92.700,+92.614,-140.223,191.920,13,11,7,2.0909,0.1220,2.2128,+2936.297,1334.58,16.755
75720.0,FWD,1337935.6148,6070317.0606,1427877.5656,1337935.5599,6070317.2377,1427877.5071,+54.920,-177.118,+58.480,-91.756,+93.284,-143.826,194.440,13,11,7,2.0909,0.1221,2.2130,+2936.317,1700.98,18.200
75750.0,FWD,1337935.6137,6070317.0572,1427877.5653,1337935.5599,6070317.2377,1427877.5071,+53.826,-180.502,+58.173,-91.416,+93.783,-147.344,197.136,13,11,7,2.0909,0.1227,2.2136,+2936.309,805.56,15.779
75780.0,FWD,1337935.6120,6070317.0547,1427877.5639,1337935.5599,6070317.2377,1427877.5071,+52.062,-183.046,+56.796,-90.240,+93.087,-150.445,198.600,12,11,7,2.0909,0.1221,2.2130,+2936.292,1217.28,13.633
75810.0,FWD,1337935.6102,6070317.0518,1427877.5623,1337935.5599,6070317.2377,1427877.5071,+50.264,-185.923,+55.214,-89.104,+92.265,-153.915,200.355,12,11,7,2.0909,0.1255,2.2163,+2936.242,1594.79,22.651
75840.0,FWD,1337935.6086,6070317.0490,1427877.5609,1337935.5599,6070317.2377,1427877.5071,+48.658,-188.734,+53.771,-88.140,+91.556,-157.252,202.186,12,11,7,2.0909,0.1252,2.2160,+2936.185,1390.51,15.263
75870.0,FWD,1337935.6067,6070317.0466,1427877.5593,1337935.5599,6070317.2377,1427877.5071,+46.848,-191.109,+52.179,-86.884,+90.616,-160.250,203.568,12,11,7,2.0909,0.1254,2.2163,+2936.154,2188.23,16.776
75900.0,FWD,1337935.6054,6070317.0438,1427877.5575,1337935.5599,6070317.2377,1427877.5071,+45.489,-193.926,+50.440,-86.164,+89.607,-163.607,205.477,12,11,7,2.0909,0.1250,2.2158,+2936.115,1490.88,17.552
75930.0,FWD,1337935.6046,6070317.0409,1427877.5556,1337935.5599,6070317.2377,1427877.5071,+44.657,-196.792,+48.524,-85.968,+88.411,-166.940,207.547,12,11,7,2.0909,0.1258,2.2167,+2936.119,931.88,17.259
75960.0,FWD,1337935.6041,6070317.0379,1427877.5540,1337935.5599,6070317.2377,1427877.5071,+44.204,-199.780,+46.930,-86.168,+87.537,-170.237,209.925,12,11,7,2.0909,0.1287,2.2196,+2936.163,1317.54,19.620
75990.0,FWD,1337935.6043,6070317.0348,1427877.5518,1337935.5599,6070317.2377,1427877.5071,+44.393,-202.926,+44.658,-87.030,+86.006,-173.702,212.471,12,11,7,2.0909,0.1297,2.2205,+2936.116,1472.95,17.258
76020.0,FWD,1337935.6044,6070317.0317,1427877.5501,1337935.5599,6070317.2377,1427877.5071,+44.485,-206.045,+43.010,-87.792,+85.083,-177.022,215.136,12,11,7,2.0909,0.1299,2.2207,+2936.099,1704.96,16.159
76050.0,FWD,1337935.6043,6070317.0286,1427877.5480,1337935.5599,6070317.2377,1427877.5071,+44.432,-209.067,+40.924,-88.391,+83.718,-180.378,217.619,13,10,6,2.0909,0.1302,2.2210,+2936.113,1567.52,16.393
76080.0,FWD,1337935.6044,6070317.0260,1427877.5458,1337935.5599,6070317.2377,1427877.5071,+44.484,-211.708,+38.707,-89.009,+82.137,-183.380,219.767,13,10,6,2.0909,0.1278,2.2187,+2936.091,1049.03,16.841
76110.0,FWD,1337935.6041,6070317.0235,1427877.5442,1337935.5599,6070317.2377,1427877.5071,+44.232,-214.236,+37.111,-89.307,+81.150,-186.198,221.880,13,10,6,2.0909,0.1260,2.2168,+2936.074,1596.28,17.897
76140.0,FWD,1337935.6044,6070317.0210,1427877.5429,1337935.5599,6070317.2377,1427877.5071,+44.460,-216.720,+35.827,-90.065,+80.434,-188.803,224.116,13,10,6,2.0909,0.1235,2.2143,+2936.060,930.99,19.076
76170.0,FWD,1337935.6044,6070317.0189,1427877.5420,1337935.5599,6070317.2377,1427877.5071,+44.525,-218.795,+34.882,-90.574,+79.967,-190.976,225.987,13,10,6,2.0909,0.1222,2.2130,+2936.052,1720.51,20.000
76200.0,FWD,1337935.6044,6070317.0168,1427877.5414,1337935.5599,6070317.2377,1427877.5071,+44.532,-220.854,+34.316,-91.025,+79.869,-193.062,227.898,13,10,6,2.0909,0.1189,2.2097,+2935.997,913.44,20.207
76230.0,FWD,1337935.6046,6070317.0149,1427877.5406,1337935.5599,6070317.2377,1427877.5071,+44.682,-222.770,+33.468,-91.584,+79.457,-195.044,229.659,13,10,6,2.0909,0.1196,2.2104,+2935.944,666.57,18.968
76260.0,FWD,1337935.6049,6070317.0128,1427877.5391,1337935.5599,6070317.2377,1427877.5071,+44.977,-224.880,+32.026,-92.326,+78.502,-197.315,231.559,13,10,6,2.0909,0.1213,2.2121,+2935.842,657.84,17.729
76290.0,FWD,1337935.6047,6070317.0105,1427877.5385,1337935.5599,6070317.2377,1427877.5071,+44.806,-227.187,+31.353,-92.656,+78.362,-199.697,233.677,12,10,6,2.0909,0.1216,2.2124,+2935.767,1175.70,19.483
76320.0,FWD,1337935.6046,6070317.0085,1427877.5375,1337935.5599,6070317.2377,1427877.5071,+44.654,-229.167,+30.364,-92.933,+77.842,-201.835,235.443,12,10,6,2.0909,0.1218,2.2127,+2935.665,1025.91,21.164
76350.0,FWD,1337935.6042,6070317.0061,1427877.5367,1337935.5599,6070317.2377,1427877.5071,+44.267,-231.561,+29.621,-93.071,+77.663,-204.362,237.608,12,10,6,2.0909,0.1234,2.2143,+2935.547,1536.87,23.344
76380.0,FWD,1337935.6036,6070317.0041,1427877.5355,1337935.5599,6070317.2377,1427877.5071,+43.700,-233.605,+28.399,-92.957,+76.950,-206.701,239.348,11,10,6,2.0909,0.1242,2.2151,+2935.387,1201.47,20.948
76410.0,FWD,1337935.6029,6070317.0021,1427877.5338,1337935.5599,6070317.2377,1427877.5071,+42.974,-235.585,+26.675,-92.674,+75.740,-209.125,240.953,11,10,6,2.0909,0.1256,2.2165,+2935.233,1423.50,19.240
76440.0,FWD,1337935.6018,6070317.0004,1427877.5319,1337935.5599,6070317.2377,1427877.5071,+41.925,-237.337,+24.783,-92.027,+74.334,-211.439,242.283,11,10,6,2.0909,0.1243,2.2151,+2935.062,847.35,16.383
76470.0,FWD,1337935.6018,6070316.9987,1427877.5309,1337935.5599,6070317.2377,1427877.5071,+41.907,-238.998,+23.755,-92.367,+73.699,-213.255,243.805,11,10,6,2.0909,0.1233,2.2141,+2934.920,699.71,16.261
76500.0,FWD,1337935.6019,6070316.9968,1427877.5300,1337935.5599,6070317.2377,1427877.5071,+41.988,-240.851,+22.911,-92.845,+73.280,-215.190,245.554,11,10,6,2.0909,0.1225,2.2133,+2934.764,1055.46,15.700
76530.0,FWD,1337935.6020,6070316.9954,1427877.5297,1337935.5599,6070317.2377,1427877.5071,+42.130,-242.295,+22.583,-93.294,+73.272,-216.608,246.965,11,10,6,2.0909,0.1235,2.2144,+2934.642,930.88,14.971
76560.0,FWD,1337935.6026,6070316.9936,1427877.5286,1337935.5599,6070317.2377,1427877.5071,+42.694,-244.102,+21.543,-94.234,+72.628,-218.444,248.742,11,10,6,2.0909,0.1225,2.2134,+2934.542,1015.69,13.803
76590.0,FWD,1337935.6037,6070316.9912,1427877.5276,1337935.5599,6070317.2377,1427877.5071,+43.828,-246.461,+20.483,-95.849,+72.060,-220.690,251.165,11,10,6,2.0909,0.1210,2.2118,+2934.379,954.91,14.017
76620.0,FWD,1337935.6045,6070316.9893,1427877.5263,1337935.5599,6070317.2377,1427877.5071,+44.554,-248.354,+19.222,-96.965,+71.213,-222.622,253.050,11,10,6,2.0909,0.1183,2.2091,+2934.180,1607.93,14.311
76650.0,FWD,1337935.6049,6070316.9880,1427877.5246,1337935.5599,6070317.2377,1427877.5071,+45.016,-249.676,+17.479,-97.701,+69.783,-224.176,254.303,11,10,6,2.0909,0.1145,2.2053,+2933.962,1425.92,15.059
76680.0,FWD,1337935.6058,6070316.9863,1427877.5232,1337935.5599,6070317.2377,1427877.5071,+45.887,-251.442,+16.077,-98.932,+68.763,-225.990,256.100,11,10,6,2.0909,0.1121,2.2029,+2933.740,1384.84,15.093
76710.0,FWD,1337935.6060,6070316.9844,1427877.5216,1337935.5599,6070317.2377,1427877.5071,+46.099,-253.267,+14.491,-99.532,+67.609,-228.039,257.836,11,10,6,2.0909,0.1115,2.2024,+2933.549,1270.50,16.373
76740.0,FWD,1337935.6074,6070316.9820,1427877.5195,1337935.5599,6070317.2377,1427877.5071,+47.454,-255.672,+12.435,-101.372,+66.069,-230.507,260.336,11,10,6,2.0909,0.1141,2.2050,+2933.365,1126.23,18.469
76770.0,FWD,1337935.6078,6070316.9800,1427877.5184,1337935.5599,6070317.2377,1427877.5071,+47.937,-257.728,+11.253,-102.287,+65.347,-232.628,262.390,11,10,6,2.0909,0.1138,2.2046,+2933.104,832.88,16.025
76800.0,FWD,1337935.6088,6070316.9781,1427877.5169,1337935.5599,6070317.2377,1427877.5071,+48.935,-259.561,+9.830,-103.656,+64.315,-234.482,264.316,11,10,6,2.0909,0.1163,2.2072,+2932.806,837.95,17.414
76830.0,FWD,1337935.6098,6070316.9757,1427877.5147,1337935.5599,6070317.2377,1427877.5071,+49.921,-262.023,+7.639,-105.149,+62.674,-237.112,266.846,11,10,6,2.0909,0.1193,2.2102,+2932.528,1182.37,19.395
76860.0,FWD,1337935.6104,6070316.9729,1427877.5130,1337935.5599,6070317.2377,1427877.5071,+50.496,-264.836,+5.887,-106.316,+61.559,-240.063,269.671,11,10,6,2.0909,0.1204,2.2113,+2932.238,1104.24,18.937
76890.0,FWD,1337935.6114,6070316.9710,1427877.5117,1337935.5599,6070317.2377,1427877.5071,+51.490,-266.717,+4.574,-107.692,+60.645,-241.939,271.680,11,10,6,2.0909,0.1218,2.2127,+2931.926,741.90,17.146
76920.0,FWD,1337935.6113,6070316.9685,1427877.5103,1337935.5599,6070317.2377,1427877.5071,+51.438,-269.154,+3.239,-108.165,+59.883,-244.570,274.044,10,10,6,2.0909,0.1226,2.2135,+2931.650,968.61,16.846
76950.0,FWD,1337935.6109,6070316.9668,1427877.5099,1337935.5599,6070317.2377,1427877.5071,+51.046,-270.917,+2.835,-108.162,+59.896,-246.421,275.698,10,10,6,2.0909,0.1208,2.2117,+2931.366,693.07,13.708
76980.0,FWD,1337935.6109,6070316.9655,1427877.5093,1337935.5599,6070317.2377,1427877.5071,+50.999,-272.174,+2.209,-108.386,+59.565,-247.768,276.919,10,10,6,2.0909,0.1192,2.2100,+2931.055,975.58,13.397
77010.0,FWD,1337935.6104,6070316.9642,1427877.5084,1337935.5599,6070317.2377,1427877.5071,+50.541,-273.509,+1.330,-108.226,+59.025,-249.332,278.142,10,10,6,2.0909,0.1185,2.2094,+2930.772,1081.32,14.958
77040.0,FWD,1337935.6099,6070316.9634,1427877.5076,1337935.5599,6070317.2377,1427877.5071,+49.954,-274.312,+0.520,-107.826,+58.441,-250.401,278.824,10,10,6,2.0909,0.1184,2.2092,+2930.512,860.55,15.226
77070.0,FWD,1337935.6100,6070316.9626,1427877.5069,1337935.5599,6070317.2377,1427877.5071,+50.075,-275.095,-0.212,-108.113,+57.894,-251.286,279.616,10,10,6,2.0909,0.1196,2.2104,+2930.205,1410.79,16.385
77100.0,FWD,1337935.6100,6070316.9625,1427877.5060,1337935.5599,6070317.2377,1427877.5071,+50.100,-275.158,-1.080,-108.151,+57.061,-251.536,279.684,10,10,6,2.0909,0.1213,2.2122,+2929.912,854.08,16.962
77130.0,FWD,1337935.6101,6070316.9623,1427877.5054,1337935.5599,6070317.2377,1427877.5071,+50.236,-275.427,-1.740,-108.341,+56.471,-251.912,279.976,10,10,6,2.0909,0.1216,2.2124,+2929.592,731.05,16.599
77160.0,FWD,1337935.6104,6070316.9615,1427877.5049,1337935.5599,6070317.2377,1427877.5071,+50.501,-276.175,-2.227,-108.761,+56.148,-252.678,280.763,10,10,6,2.0909,0.1228,2.2137,+2929.281,716.49,16.873
77190.0,FWD,1337935.6104,6070316.9612,1427877.5044,1337935.5599,6070317.2377,1427877.5071,+50.490,-276.490,-2.718,-108.818,+55.739,-253.091,281.076,10,10,6,2.0909,0.1219,2.2128,+2929.032,581.91,15.605
77220.0,FWD,1337935.6114,6070316.9606,1427877.5030,1337935.5599,6070317.2377,1427877.5071,+51.518,-277.105,-4.129,-109.954,+54.450,-253.779,281.884,11,10,6,2.0909,0.1198,2.2107,+2928.775,1540.36,15.681
77250.0,FWD,1337935.6124,6070316.9593,1427877.5009,1337935.5599,6070317.2377,1427877.5071,+52.526,-278.449,-6.164,-111.228,+52.714,-255.304,283.427,11,10,6,2.0909,0.1209,2.2117,+2928.458,1690.59,19.008
77280.0,FWD,1337935.6129,6070316.9587,1427877.5001,1337935.5599,6070317.2377,1427877.5071,+52.982,-278.968,-6.974,-111.785,+52.017,-255.885,284.040,11,10,6,2.0909,0.1197,2.2105,+2928.196,1245.79,15.673
77310.0,FWD,1337935.6138,6070316.9583,1427877.4997,1337935.5599,6070317.2377,1427877.5071,+53.936,-279.363,-7.409,-112.802,+51.634,-256.159,284.619,11,10,6,2.0909,0.1198,2.2107,+2927.888,933.21,15.523
77340.0,FWD,1337935.6138,6070316.9583,1427877.4996,1337935.5599,6070317.2377,1427877.5071,+53.940,-279.407,-7.473,-112.815,+51.581,-256.214,284.664,10,10,6,2.0909,0.1200,2.2108,+2927.501,481.62,16.542
77370.0,FWD,1337935.6132,6070316.9590,1427877.4995,1337935.5599,6070317.2377,1427877.5071,+53.304,-278.719,-7.592,-112.046,+51.345,-255.720,283.872,10,10,6,2.0909,0.1193,2.2101,+2927.102,980.01,16.563
77400.0,FWD,1337935.6136,6070316.9594,1427877.4990,1337935.5599,6070317.2377,1427877.5071,+53.653,-278.265,-8.106,-112.289,+50.727,-255.331,283.506,10,10,6,2.0909,0.1172,2.2080,+2926.738,1046.78,16.343
77430.0,FWD,1337935.6144,6070316.9595,1427877.4987,1337935.5599,6070317.2377,1427877.5071,+54.462,-278.171,-8.367,-113.059,+50.412,-255.130,283.576,10,10,6,2.0909,0.1157,2.2066,+2926.343,891.13,15.917
77460.0,FWD,1337935.6148,6070316.9598,1427877.4981,1337935.5599,6070317.2377,1427877.5071,+54.910,-277.929,-8.986,-113.444,+49.735,-254.946,283.444,10,10,6,2.0909,0.1139,2.2048,+2925.909,1190.05,17.380
77490.0,FWD,1337935.6156,6070316.9606,1427877.4975,1337935.5599,6070317.2377,1427877.5071,+55.682,-277.142,-9.579,-114.029,+48.946,-254.168,282.843,10,10,6,2.0909,0.1155,2.2064,+2925.480,913.80,16.625
77520.0,FWD,1337935.6154,6070316.9618,1427877.4978,1337935.5599,6070317.2377,1427877.5071,+55.498,-275.904,-9.327,-113.582,+48.928,-252.972,281.585,10,10,6,2.0909,0.1148,2.2057,+2925.079,738.74,15.177
77550.0,FWD,1337935.6156,6070316.9629,1427877.4984,1337935.5599,6070317.2377,1427877.5071,+55.731,-274.799,-8.656,-113.573,+49.328,-251.720,280.527,10,10,6,2.0909,0.1151,2.2060,+2924.636,1091.74,16.919
77580.0,FWD,1337935.6153,6070316.9637,1427877.4988,1337935.5599,6070317.2377,1427877.5071,+55.363,-274.044,-8.296,-113.051,+49.530,-250.999,279.704,10,10,6,2.0909,0.1127,2.2035,+2924.227,1021.95,16.096
77610.0,FWD,1337935.6157,6070316.9652,1427877.4998,1337935.5599,6070317.2377,1427877.5071,+55.830,-272.495,-7.283,-113.174,+50.154,-249.199,278.251,10,10,6,2.0909,0.1107,2.2016,+2923.783,1697.51,16.344
77640.0,FWD,1337935.6162,6070316.9660,1427877.5003,1337935.5599,6070317.2377,1427877.5071,+56.266,-271.735,-6.849,-113.435,+50.388,-248.286,277.583,10,10,6,2.0909,0.1097,2.2006,+2923.354,1429.68,14.800
77670.0,FWD,1337935.6173,6070316.9679,1427877.5011,1337935.5599,6070317.2377,1427877.5071,+57.405,-269.847,-6.000,-114.141,+50.745,-246.060,275.951,10,10,6,2.0909,0.1092,2.2001,+2922.898,886.10,16.641
77700.0,FWD,1337935.6180,6070316.9698,1427877.5022,1337935.5599,6070317.2377,1427877.5071,+58.090,-267.933,-4.899,-114.399,+51.363,-243.847,274.202,10,10,6,2.0909,0.1066,2.1975,+2922.431,1585.04,17.146
77730.0,FWD,1337935.6182,6070316.9709,1427877.5018,1337935.5599,6070317.2377,1427877.5071,+58.283,-266.830,-5.257,-114.349,+50.762,-242.837,273.171,10,10,6,2.0909,0.1088,2.1997,+2921.958,991.05,17.552
77760.0,FWD,1337935.6190,6070316.9722,1427877.5017,1337935.5599,6070317.2377,1427877.5071,+59.105,-265.471,-5.359,-114.860,+50.324,-241.395,272.023,10,10,6,2.0909,0.1089,2.1997,+2921.492,997.67,16.986
77790.0,FWD,1337935.6199,6070316.9736,1427877.5017,1337935.5599,6070317.2377,1427877.5071,+60.007,-264.112,-5.385,-115.448,+49.956,-239.919,270.897,10,10,6,2.0909,0.1071,2.1979,+2921.054,853.71,17.847
77820.0,FWD,1337935.6202,6070316.9759,1427877.5020,1337935.5599,6070317.2377,1427877.5071,+60.277,-261.755,-5.086,-115.205,+49.716,-237.553,268.654,10,10,6,2.0909,0.1047,2.1956,+2920.569,851.13,18.651
77850.0,FWD,1337935.6208,6070316.9772,1427877.5025,1337935.5599,6070317.2377,1427877.5071,+60.877,-260.512,-4.597,-115.523,+49.890,-236.134,267.570,10,10,6,2.0909,0.1035,2.1943,+2920.103,1055.14,18.135
77880.0,FWD,1337935.6220,6070316.9788,1427877.5020,1337935.5599,6070317.2377,1427877.5071,+62.116,-258.885,-5.075,-116.382,+49.005,-234.434,266.281,10,10,6,2.0909,0.1032,2.1941,+2919.610,1093.81,20.542
