SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,ISB_mm,CodeRMS_mm,PhsRMS_mm
39060.0,FWD,1337935.4453,6070317.1238,1427877.3682,1337935.5599,6070317.2377,1427877.5071,-114.633,-113.854,-138.900,+87.440,-104.718,-163.662,213.065,13,8,6,2.0909,0.1513,2.2421,+3122.406,1094.03,12.595
39090.0,FWD,1337935.4455,6070317.1261,1427877.3680,1337935.5599,6070317.2377,1427877.5071,-114.371,-111.572,-139.063,+87.675,-105.391,-161.472,211.819,13,8,6,2.0909,0.1524,2.2432,+3122.687,1382.69,10.690
39120.0,FWD,1337935.4457,6070317.1288,1427877.3681,1337935.5599,6070317.2377,1427877.5071,-114.249,-108.936,-139.004,+88.123,-105.920,-158.925,210.338,13,8,6,2.0909,0.1527,2.2436,+3123.038,1211.14,12.011
39150.0,FWD,1337935.4461,6070317.1313,1427877.3689,1337935.5599,6070317.2377,1427877.5071,-113.794,-106.364,-138.213,+88.233,-105.737,-156.204,208.243,13,8,6,2.0909,0.1534,2.2442,+3123.350,1013.79,15.725
39180.0,FWD,1337935.4469,6070317.1338,1427877.3695,1337935.5599,6070317.2377,1427877.5071,-113.005,-103.864,-137.629,+88.000,-105.757,-153.528,206.154,13,8,6,2.0909,0.1519,2.2428,+3123.648,993.79,15.164
39210.0,FWD,1337935.4474,6070317.1369,1427877.3702,1337935.5599,6070317.2377,1427877.5071,-112.459,-100.788,-136.927,+88.129,-105.776,-150.329,203.849,13,8,6,2.0909,0.1477,2.2385,+3123.988,639.66,19.695
39240.0,FWD,1337935.4470,6070317.1401,1427877.3707,1337935.5599,6070317.2377,1427877.5071,-112.870,-97.608,-136.376,+89.216,-105.919,-147.266,202.153,13,8,6,2.0909,0.1445,2.2354,+3124.324,691.91,21.729
39270.0,FWD,1337935.4473,6070317.1435,1427877.3710,1337935.5599,6070317.2377,1427877.5071,-112.638,-94.180,-136.111,+89.727,-106.427,-143.896,200.208,13,8,6,2.0909,0.1421,2.2330,+3124.661,819.80,19.979
39300.0,FWD,1337935.4471,6070317.1466,1427877.3713,1337935.5599,6070317.2377,1427877.5071,-112.757,-91.147,-135.812,+90.496,-106.796,-140.968,198.663,13,8,6,2.0909,0.1395,2.2303,+3124.989,1159.45,17.898
39330.0,FWD,1337935.4472,6070317.1500,1427877.3713,1337935.5599,6070317.2377,1427877.5071,-112.744,-87.681,-135.774,+91.228,-107.523,-137.659,197.063,13,8,6,2.0909,0.1360,2.2268,+3125.321,819.46,19.139
39360.0,FWD,1337935.4475,6070317.1533,1427877.3717,1337935.5599,6070317.2377,1427877.5071,-112.367,-84.387,-135.362,+91.570,-107.864,-134.352,195.116,13,8,6,2.0909,0.1340,2.2249,+3125.728,1333.06,17.183
39390.0,FWD,1337935.4476,6070317.1575,1427877.3719,1337935.5599,6070317.2377,1427877.5071,-112.251,-80.203,-135.249,+92.357,-108.680,-130.322,193.197,13,8,6,2.0909,0.1334,2.2242,+3126.130,963.15,18.663
39420.0,FWD,1337935.4482,6070317.1610,1427877.3723,1337935.5599,6070317.2377,1427877.5071,-111.686,-76.712,-134.755,+92.556,-108.995,-126.770,191.095,13,8,6,2.0909,0.1348,2.2256,+3126.505,770.11,14.618
39450.0,FWD,1337935.4497,6070317.1643,1427877.3721,1337935.5599,6070317.2377,1427877.5071,-110.176,-73.376,-134.953,+91.800,-109.995,-123.325,189.037,13,8,6,2.0909,0.1360,2.2269,+3126.855,652.49,12.827
39480.0,FWD,1337935.4515,6070317.1666,1427877.3723,1337935.5599,6070317.2377,1427877.5071,-108.367,-71.064,-134.801,+90.531,-110.444,-120.711,186.989,13,7,5,2.0909,0.1379,2.2288,+3127.186,1144.87,10.503
39510.0,FWD,1337935.4533,6070317.1691,1427877.3720,1337935.5599,6070317.2377,1427877.5071,-106.646,-68.632,-135.090,+89.374,-111.343,-118.102,185.292,13,7,5,2.0909,0.1391,2.2299,+3127.546,625.36,12.124
39540.0,FWD,1337935.4554,6070317.1716,1427877.3722,1337935.5599,6070317.2377,1427877.5071,-104.550,-66.106,-134.929,+87.870,-111.844,-115.222,183.048,13,7,5,2.0909,0.1394,2.2302,+3127.909,1404.59,13.166
39570.0,FWD,1337935.4572,6070317.1747,1427877.3721,1337935.5599,6070317.2377,1427877.5071,-102.657,-63.032,-134.999,+86.683,-112.680,-111.917,180.931,14,7,5,2.0909,0.1390,2.2299,+3128.258,965.01,12.591
39600.0,FWD,1337935.4584,6070317.1780,1427877.3722,1337935.5599,6070317.2377,1427877.5071,-101.544,-59.728,-134.945,+86.308,-113.409,-108.527,179.133,14,8,5,2.0909,0.1390,2.2299,+3128.623,1313.41,13.241
39630.0,FWD,1337935.4603,6070317.1812,1427877.3731,1337935.5599,6070317.2377,1427877.5071,-99.567,-56.529,-133.969,+85.066,-113.258,-104.849,176.230,14,8,5,2.0909,0.1386,2.2295,+3129.001,1302.85,14.141
39660.0,FWD,1337935.4619,6070317.1840,1427877.3742,1337935.5599,6070317.2377,1427877.5071,-98.011,-53.682,-132.927,+84.159,-112.944,-101.579,173.659,14,8,5,2.0909,0.1382,2.2290,+3129.357,1235.79,13.913
39690.0,FWD,1337935.4623,6070317.1864,1427877.3761,1337935.5599,6070317.2377,1427877.5071,-97.584,-51.259,-130.986,+84.264,-111.607,-98.747,171.194,14,8,5,2.0909,0.1372,2.2280,+3129.694,714.63,14.678
39720.0,FWD,1337935.4625,6070317.1900,1427877.3776,1337935.5599,6070317.2377,1427877.5071,-97.392,-47.733,-129.490,+84.835,-110.935,-95.015,168.912,14,8,5,2.0909,0.1363,2.2272,+3130.044,873.91,18.241
39750.0,FWD,1337935.4632,6070317.1928,1427877.3787,1337935.5599,6070317.2377,1427877.5071,-96.733,-44.899,-128.409,+84.801,-110.537,-91.937,166.919,14,8,5,2.0909,0.1361,2.2270,+3130.387,1353.59,16.033
39780.0,FWD,1337935.4637,6070317.1961,1427877.3800,1337935.5599,6070317.2377,1427877.5071,-96.234,-41.616,-127.111,+85.021,-110.019,-88.416,164.773,14,8,5,2.0909,0.1347,2.2255,+3130.723,852.18,18.999
39810.0,FWD,1337935.4644,6070317.1990,1427877.3812,1337935.5599,6070317.2377,1427877.5071,-95.489,-38.654,-125.869,+84.931,-109.496,-85.162,162.651,14,8,5,2.0909,0.1342,2.2250,+3131.054,1141.98,16.757
39840.0,FWD,1337935.4648,6070317.2014,1427877.3823,1337935.5599,6070317.2377,1427877.5071,-95.078,-36.342,-124.778,+85.028,-108.962,-82.630,161.029,14,8,5,2.0909,0.1326,2.2234,+3131.373,1341.72,15.132
39870.0,FWD,1337935.4652,6070317.2038,1427877.3828,1337935.5599,6070317.2377,1427877.5071,-94.687,-33.874,-124.316,+85.177,-109.074,-80.096,159.899,14,8,5,2.0909,0.1312,2.2220,+3131.665,1317.71,16.207
39900.0,FWD,1337935.4661,6070317.2065,1427877.3835,1337935.5599,6070317.2377,1427877.5071,-93.774,-31.203,-123.552,+84.860,-108.962,-77.191,158.216,14,8,5,2.0909,0.1308,2.2217,+3131.958,1365.63,17.083
39930.0,FWD,1337935.4675,6070317.2093,1427877.3848,1337935.5599,6070317.2377,1427877.5071,-92.353,-28.409,-122.291,+84.074,-108.417,-73.951,155.857,14,8,5,2.0909,0.1301,2.2210,+3132.313,1349.07,17.091
39960.0,FWD,1337935.4683,6070317.2114,1427877.3862,1337935.5599,6070317.2377,1427877.5071,-91.649,-26.287,-120.947,+83.843,-107.608,-71.481,154.009,14,8,5,2.0909,0.1292,2.2200,+3132.595,922.34,13.221
39990.0,FWD,1337935.4694,6070317.2140,1427877.3864,1337935.5599,6070317.2377,1427877.5071,-90.528,-23.700,-120.703,+83.305,-107.995,-68.729,152.729,14,8,5,2.0909,0.1301,2.2209,+3132.870,1164.09,11.924
40020.0,FWD,1337935.4706,6070317.2167,1427877.3861,1337935.5599,6070317.2377,1427877.5071,-89.277,-21.041,-120.953,+82.655,-108.884,-65.993,151.798,14,8,5,2.0909,0.1329,2.2237,+3133.214,1606.02,14.335
40050.0,FWD,1337935.4720,6070317.2194,1427877.3860,1337935.5599,6070317.2377,1427877.5071,-87.895,-18.337,-121.073,+81.888,-109.662,-63.157,150.732,14,8,5,2.0909,0.1327,2.2235,+3133.543,1689.76,15.161
40080.0,FWD,1337935.4729,6070317.2221,1427877.3861,1337935.5599,6070317.2377,1427877.5071,-87.018,-15.634,-121.018,+81.613,-110.246,-60.390,149.873,14,8,5,2.0909,0.1323,2.2232,+3133.863,819.27,13.723
40110.0,FWD,1337935.4741,6070317.2244,1427877.3867,1337935.5599,6070317.2377,1427877.5071,-85.825,-13.253,-120.384,+80.961,-110.210,-57.731,148.438,14,8,5,2.0909,0.1301,2.2209,+3134.206,1511.76,13.459
40140.0,FWD,1337935.4755,6070317.2272,1427877.3870,1337935.5599,6070317.2377,1427877.5071,-84.350,-10.528,-120.090,+80.107,-110.595,-54.764,147.131,14,8,5,2.0909,0.1312,2.2221,+3134.546,1213.35,12.684
40170.0,FWD,1337935.4767,6070317.2301,1427877.3876,1337935.5599,6070317.2377,1427877.5071,-83.201,-7.568,-119.544,+79.622,-110.770,-51.583,145.844,14,8,5,2.0909,0.1301,2.2209,+3135.012,1753.88,16.837
40200.0,FWD,1337935.4783,6070317.2334,1427877.3882,1337935.5599,6070317.2377,1427877.5071,-81.603,-4.262,-118.928,+78.773,-110.974,-47.963,144.295,13,8,5,2.0909,0.1289,2.2198,+3135.410,1417.50,14.398
40230.0,FWD,1337935.4792,6070317.2364,1427877.3887,1337935.5599,6070317.2377,1427877.5071,-80.689,-1.255,-118.418,+78.528,-111.184,-44.796,143.301,13,8,5,2.0909,0.1274,2.2183,+3135.780,1742.79,16.713
40260.0,FWD,1337935.4800,6070317.2403,1427877.3892,1337935.5599,6070317.2377,1427877.5071,-79.933,+2.580,-117.914,+78.614,-111.573,-40.875,142.477,13,8,5,2.0909,0.1264,2.2172,+3136.159,1827.40,18.231
40290.0,FWD,1337935.4806,6070317.2436,1427877.3899,1337935.5599,6070317.2377,1427877.5071,-79.345,+5.858,-117.241,+78.747,-111.668,-37.481,141.688,13,8,5,2.0909,0.1262,2.2171,+3136.480,941.61,16.087
40320.0,FWD,1337935.4825,6070317.2475,1427877.3900,1337935.5599,6070317.2377,1427877.5071,-77.417,+9.780,-117.062,+77.708,-112.449,-33.305,140.686,13,8,5,2.0909,0.1248,2.2157,+3136.833,1070.36,16.817
40350.0,FWD,1337935.4837,6070317.2501,1427877.3907,1337935.5599,6070317.2377,1427877.5071,-76.173,+12.389,-116.448,+77.054,-112.486,-30.423,139.700,13,8,5,2.0909,0.1237,2.2145,+3137.140,1257.46,13.519
40380.0,FWD,1337935.4846,6070317.2520,1427877.3912,1337935.5599,6070317.2377,1427877.5071,-75.295,+14.282,-115.924,+76.604,-112.434,-28.320,138.966,13,8,5,2.0909,0.1209,2.2117,+3137.380,1426.05,11.746
40410.0,FWD,1337935.4846,6070317.2540,1427877.3919,1337935.5599,6070317.2377,1427877.5071,-75.324,+16.253,-115.196,+77.057,-112.157,-26.287,138.593,13,8,5,2.0909,0.1181,2.2089,+3137.650,1067.94,14.061
40440.0,FWD,1337935.4846,6070317.2564,1427877.3924,1337935.5599,6070317.2377,1427877.5071,-75.268,+18.719,-114.709,+77.532,-112.228,-23.819,138.469,13,8,5,2.0909,0.1143,2.2051,+3137.948,1722.76,17.681
40470.0,FWD,1337935.4841,6070317.2593,1427877.3935,1337935.5599,6070317.2377,1427877.5071,-75.849,+21.607,-113.641,+78.721,-111.795,-20.952,138.327,13,8,5,2.0909,0.1120,2.2029,+3138.213,1476.73,21.211
40500.0,FWD,1337935.4840,6070317.2618,1427877.3946,1337935.5599,6070317.2377,1427877.5071,-75.856,+24.147,-112.539,+79.276,-111.280,-18.289,137.849,13,8,5,2.0909,0.1115,2.2023,+3138.438,967.38,21.101
40530.0,FWD,1337935.4842,6070317.2629,1427877.3956,1337935.5599,6070317.2377,1427877.5071,-75.669,+25.182,-111.546,+79.316,-110.549,-17.041,137.122,12,8,5,2.0909,0.1125,2.2034,+3138.641,1330.80,14.012
40560.0,FWD,1337935.4833,6070317.2637,1427877.3962,1337935.5599,6070317.2377,1427877.5071,-76.647,+26.016,-110.906,+80.451,-110.062,-16.309,137.302,12,8,5,2.0909,0.1118,2.2026,+3138.796,1252.74,11.333
40590.0,FWD,1337935.4825,6070317.2643,1427877.3977,1337935.5599,6070317.2377,1427877.5071,-77.379,+26.626,-109.443,+81.296,-108.735,-15.552,136.653,12,8,5,2.0909,0.1089,2.1998,+3138.944,670.72,14.616
40620.0,FWD,1337935.4819,6070317.2640,1427877.3977,1337935.5599,6070317.2377,1427877.5071,-78.046,+26.301,-109.408,+81.878,-108.597,-15.993,136.942,12,8,5,2.0909,0.1122,2.2031,+3139.025,1526.88,11.605
40650.0,FWD,1337935.4808,6070317.2643,1427877.3984,1337935.5599,6070317.2377,1427877.5071,-79.105,+26.574,-108.711,+82.971,-107.927,-15.799,137.047,12,8,5,2.0909,0.1116,2.2024,+3139.146,1130.73,10.912
40680.0,FWD,1337935.4804,6070317.2653,1427877.3987,1337935.5599,6070317.2377,1427877.5071,-79.476,+27.561,-108.360,+83.546,-107.784,-14.858,137.179,12,8,5,2.0909,0.1089,2.1997,+3139.312,1440.51,13.339
40710.0,FWD,1337935.4799,6070317.2658,1427877.3993,1337935.5599,6070317.2377,1427877.5071,-79.994,+28.078,-107.818,+84.163,-107.344,-14.353,137.157,12,8,5,2.0909,0.1095,2.2003,+3139.504,1931.44,11.404
40740.0,FWD,1337935.4796,6070317.2659,1427877.3996,1337935.5599,6070317.2377,1427877.5071,-80.261,+28.186,-107.465,+84.446,-107.011,-14.227,137.058,12,8,5,2.0909,0.1097,2.2005,+3139.746,1342.35,12.623
40770.0,FWD,1337935.4793,6070317.2651,1427877.3998,1337935.5599,6070317.2377,1427877.5071,-80.585,+27.434,-107.324,+84.601,-106.692,-14.978,136.985,12,8,5,2.0909,0.1115,2.2023,+3139.972,1532.48,11.877
40800.0,FWD,1337935.4789,6070317.2654,1427877.4001,1337935.5599,6070317.2377,1427877.5071,-80.967,+27.722,-106.998,+85.036,-106.420,-14.711,137.014,12,8,5,2.0909,0.1126,2.2035,+3140.207,1756.29,14.413
40830.0,FWD,1337935.4787,6070317.2656,1427877.4003,1337935.5599,6070317.2377,1427877.5071,-81.164,+27.892,-106.761,+85.265,-106.217,-14.538,136.980,12,8,5,2.0909,0.1128,2.2036,+3140.435,623.37,13.964
40860.0,FWD,1337935.4786,6070317.2662,1427877.3999,1337935.5599,6070317.2377,1427877.5071,-81.294,+28.526,-107.235,+85.529,-106.812,-14.068,137.557,12,8,5,2.0909,0.1137,2.2046,+3140.671,1288.72,10.986
40890.0,FWD,1337935.4788,6070317.2666,1427877.3994,1337935.5599,6070317.2377,1427877.5071,-81.146,+28.889,-107.700,+85.462,-107.352,-13.796,137.908,12,8,5,2.0909,0.1158,2.2067,+3140.938,918.95,10.964
40920.0,FWD,1337935.4797,6070317.2669,1427877.3988,1337935.5599,6070317.2377,1427877.5071,-80.196,+29.173,-108.306,+84.595,-108.051,-13.463,137.887,12,8,5,2.0909,0.1170,2.2079,+3141.205,2054.78,9.363
40950.0,FWD,1337935.4805,6070317.2674,1427877.3976,1337935.5599,6070317.2377,1427877.5071,-79.446,+29.726,-109.495,+83.982,-109.368,-13.048,138.508,12,8,5,2.0909,0.1183,2.2092,+3141.460,1183.55,9.677
40980.0,FWD,1337935.4821,6070317.2685,1427877.3972,1337935.5599,6070317.2377,1427877.5071,-77.788,+30.775,-109.942,+82.589,-110.114,-11.803,138.150,12,8,5,2.0909,0.1174,2.2082,+3141.691,1015.12,13.442
41010.0,FWD,1337935.4830,6070317.2707,1427877.3975,1337935.5599,6070317.2377,1427877.5071,-76.913,+33.004,-109.616,+82.214,-110.330,-9.426,137.915,12,8,5,2.0909,0.1147,2.2055,+3142.061,1145.48,15.337
41040.0,FWD,1337935.4837,6070317.2728,1427877.3975,1337935.5599,6070317.2377,1427877.5071,-76.192,+35.065,-109.621,+81.954,-110.823,-7.314,138.028,12,8,5,2.0909,0.1122,2.2031,+3142.400,603.64,13.422
41070.0,FWD,1337935.4847,6070317.2744,1427877.3977,1337935.5599,6070317.2377,1427877.5071,-75.245,+36.709,-109.359,+81.382,-110.976,-5.492,137.727,12,8,5,2.0909,0.1122,2.2031,+3142.694,476.29,14.316
41100.0,FWD,1337935.4855,6070317.2754,1427877.3974,1337935.5599,6070317.2377,1427877.5071,-74.405,+37.717,-109.691,+80.779,-111.561,-4.432,137.807,12,8,5,2.0909,0.1145,2.2053,+3142.956,1024.73,10.391
41130.0,FWD,1337935.4849,6070317.2763,1427877.3968,1337935.5599,6070317.2377,1427877.5071,-75.014,+38.570,-110.317,+81.558,-112.329,-3.889,138.869,12,8,5,2.0909,0.1168,2.2076,+3143.187,1424.95,7.958
41160.0,FWD,1337935.4832,6070317.2758,1427877.3977,1337935.5599,6070317.2377,1427877.5071,-76.721,+38.107,-109.394,+83.125,-111.245,-4.479,138.944,11,8,5,2.0909,0.1185,2.2093,+3143.397,1510.71,10.459
41190.0,FWD,1337935.4828,6070317.2753,1427877.3987,1337935.5599,6070317.2377,1427877.5071,-77.056,+37.561,-108.415,+83.334,-110.155,-4.849,138.211,11,8,5,2.0909,0.1171,2.2080,+3143.550,1453.78,9.009
41220.0,FWD,1337935.4820,6070317.2751,1427877.3992,1337935.5599,6070317.2377,1427877.5071,-77.886,+37.394,-107.872,+84.109,-109.549,-5.060,138.206,11,8,5,2.0909,0.1167,2.2076,+3143.729,747.17,12.422
41250.0,FWD,1337935.4809,6070317.2749,1427877.4001,1337935.5599,6070317.2377,1427877.5071,-78.953,+37.153,-107.029,+85.099,-108.623,-5.322,138.091,12,7,4,2.0909,0.1147,2.2055,+3143.863,1289.50,13.756
41280.0,FWD,1337935.4797,6070317.2742,1427877.4015,1337935.5599,6070317.2377,1427877.5071,-80.235,+36.479,-105.633,+86.206,-107.052,-5.919,137.575,12,7,4,2.0909,0.1112,2.2020,+3144.015,624.35,13.771
41310.0,FWD,1337935.4790,6070317.2741,1427877.4022,1337935.5599,6070317.2377,1427877.5071,-80.948,+36.418,-104.861,+86.889,-106.252,-5.952,137.385,11,7,4,2.0909,0.1093,2.2001,+3144.138,884.70,11.386
41340.0,FWD,1337935.4778,6070317.2739,1427877.4035,1337935.5599,6070317.2377,1427877.5071,-82.129,+36.231,-103.589,+88.002,-104.914,-6.091,137.071,11,7,4,2.0909,0.1075,2.1983,+3144.333,1111.32,10.923
41370.0,FWD,1337935.4768,6070317.2737,1427877.4042,1337935.5599,6070317.2377,1427877.5071,-83.053,+36.043,-102.927,+88.864,-104.183,-6.314,137.080,11,7,4,2.0909,0.1052,2.1960,+3144.514,1033.98,8.863
41400.0,FWD,1337935.4749,6070317.2733,1427877.4050,1337935.5599,6070317.2377,1427877.5071,-85.040,+35.636,-102.058,+90.717,-103.151,-6.922,137.541,11,7,4,2.0909,0.1045,2.1954,+3144.753,820.92,10.371
41430.0,FWD,1337935.4737,6070317.2735,1427877.4057,1337935.5599,6070317.2377,1427877.5071,-86.206,+35.777,-101.386,+91.886,-102.470,-6.881,137.806,11,7,4,2.0909,0.1068,2.1976,+3144.951,1011.89,11.193
41460.0,FWD,1337935.4723,6070317.2741,1427877.4058,1337935.5599,6070317.2377,1427877.5071,-87.568,+36.355,-101.266,+93.341,-102.414,-6.590,138.725,12,7,4,2.0909,0.1084,2.1992,+3145.088,1751.03,10.008
41490.0,FWD,1337935.4719,6070317.2745,1427877.4064,1337935.5599,6070317.2377,1427877.5071,-88.012,+36.844,-100.715,+93.879,-101.964,-6.093,138.734,12,7,4,2.0909,0.1080,2.1989,+3145.351,1050.09,10.962
41520.0,FWD,1337935.4719,6070317.2756,1427877.4059,1337935.5599,6070317.2377,1427877.5071,-87.998,+37.874,-101.162,+94.087,-102.626,-5.212,139.326,12,7,4,2.0909,0.1090,2.1999,+3145.573,820.49,9.975
41550.0,FWD,1337935.4712,6070317.2761,1427877.4056,1337935.5599,6070317.2377,1427877.5071,-88.718,+38.358,-101.533,+94.895,-103.060,-4.986,140.183,12,7,4,2.0909,0.1100,2.2008,+3145.796,591.86,9.594
41580.0,FWD,1337935.4707,6070317.2761,1427877.4051,1337935.5599,6070317.2377,1427877.5071,-89.189,+38.445,-101.982,+95.373,-103.493,-5.103,140.830,12,7,4,2.0909,0.1088,2.1997,+3146.029,1195.42,8.251
41610.0,FWD,1337935.4714,6070317.2768,1427877.4042,1337935.5599,6070317.2377,1427877.5071,-88.529,+39.145,-102.869,+94.879,-104.543,-4.497,141.250,12,7,4,2.0909,0.1076,2.1984,+3146.267,760.20,8.898
41640.0,FWD,1337935.4723,6070317.2776,1427877.4030,1337935.5599,6070317.2377,1427877.5071,-87.587,+39.902,-104.070,+94.122,-105.926,-3.851,141.754,12,7,4,2.0909,0.1070,2.1978,+3146.466,583.45,8.842
41670.0,FWD,1337935.4722,6070317.2784,1427877.4024,1337935.5599,6070317.2377,1427877.5071,-87.714,+40.683,-104.750,+94.415,-106.754,-3.287,142.553,12,7,4,2.0909,0.1046,2.1955,+3146.641,865.12,8.840
41700.0,FWD,1337935.4729,6070317.2790,1427877.4019,1337935.5599,6070317.2377,1427877.5071,-87.022,+41.331,-105.175,+93.879,-107.345,-2.621,142.629,12,7,4,2.0909,0.1061,2.1969,+3146.830,985.04,9.344
41730.0,FWD,1337935.4730,6070317.2797,1427877.4028,1337935.5599,6070317.2377,1427877.5071,-86.921,+41.969,-104.293,+93.917,-106.630,-1.795,142.104,13,7,4,2.0909,0.1058,2.1966,+3147.067,992.89,13.926
41760.0,FWD,1337935.4738,6070317.2807,1427877.4033,1337935.5599,6070317.2377,1427877.5071,-86.127,+42.997,-103.849,+93.363,-106.463,-0.550,141.603,13,7,4,2.0909,0.1029,2.1937,+3147.306,1425.42,12.286
41790.0,FWD,1337935.4748,6070317.2820,1427877.4033,1337935.5599,6070317.2377,1427877.5071,-85.097,+44.300,-103.843,+92.637,-106.793,+0.907,141.376,13,7,4,2.0909,0.0998,2.1907,+3147.497,1492.27,10.846
41820.0,FWD,1337935.4748,6070317.2830,1427877.4028,1337935.5599,6070317.2377,1427877.5071,-85.112,+45.265,-104.349,+92.860,-107.498,+1.708,142.062,13,7,4,2.0909,0.1005,2.1914,+3147.665,1218.98,8.829
41850.0,FWD,1337935.4747,6070317.2844,1427877.4028,1337935.5599,6070317.2377,1427877.5071,-85.236,+46.737,-104.265,+93.298,-107.734,+3.101,142.551,13,7,4,2.0909,0.1015,2.1924,+3147.831,912.87,8.346
41880.0,FWD,1337935.4742,6070317.2856,1427877.4023,1337935.5599,6070317.2377,1427877.5071,-85.711,+47.948,-104.830,+94.022,-108.528,+4.027,143.648,13,7,4,2.0909,0.1014,2.1922,+3148.007,936.60,7.531
41910.0,FWD,1337935.4733,6070317.2873,1427877.4020,1337935.5599,6070317.2377,1427877.5071,-86.563,+49.592,-105.105,+95.208,-109.116,+5.350,144.912,13,7,4,2.0909,0.0986,2.1895,+3148.209,1616.80,10.936
41940.0,FWD,1337935.4719,6070317.2889,1427877.4021,1337935.5599,6070317.2377,1427877.5071,-87.964,+51.183,-105.046,+96.919,-109.341,+6.583,146.260,13,7,4,2.0909,0.0993,2.1901,+3148.370,1163.21,10.258
41970.0,FWD,1337935.4716,6070317.2902,1427877.4019,1337935.5599,6070317.2377,1427877.5071,-88.340,+52.522,-105.181,+97.574,-109.749,+7.749,147.056,13,7,4,2.0909,0.0982,2.1891,+3148.572,741.68,9.883
42000.0,FWD,1337935.4713,6070317.2916,1427877.4026,1337935.5599,6070317.2377,1427877.5071,-88.642,+53.946,-104.454,+98.175,-109.339,+9.204,147.235,13,7,4,2.0909,0.1002,2.1910,+3148.775,1175.28,9.133
42030.0,FWD,1337935.4711,6070317.2927,1427877.4027,1337935.5599,6070317.2377,1427877.5071,-88.750,+54.981,-104.351,+98.504,-109.461,+10.189,147.610,13,7,4,2.0909,0.1015,2.1924,+3149.026,1566.08,11.455
42060.0,FWD,1337935.4706,6070317.2943,1427877.4026,1337935.5599,6070317.2377,1427877.5071,-89.330,+56.586,-104.476,+99.416,-109.908,+11.566,148.651,13,7,4,2.0909,0.1013,2.1921,+3149.264,1661.81,10.527
42090.0,FWD,1337935.4694,6070317.2954,1427877.4018,1337935.5599,6070317.2377,1427877.5071,-90.547,+57.721,-105.291,+100.848,-110.893,+12.208,150.388,13,7,4,2.0909,0.1007,2.1916,+3149.459,1738.64,9.378
42120.0,FWD,1337935.4688,6070317.2961,1427877.4018,1337935.5599,6070317.2377,1427877.5071,-91.100,+58.350,-105.311,+101.524,-111.024,+12.686,150.978,13,7,4,2.0909,0.0993,2.1902,+3149.719,923.06,10.652
42150.0,FWD,1337935.4679,6070317.2966,1427877.4020,1337935.5599,6070317.2377,1427877.5071,-91.955,+58.875,-105.080,+102.472,-110.873,+13.057,151.538,13,7,4,2.0909,0.1002,2.1910,+3149.945,967.83,9.612
42180.0,FWD,1337935.4677,6070317.2966,1427877.4025,1337935.5599,6070317.2377,1427877.5071,-92.160,+58.863,-104.577,+102.670,-110.370,+13.116,151.310,13,7,4,2.0909,0.1020,2.1929,+3150.249,1567.84,12.083
42210.0,FWD,1337935.4670,6070317.2960,1427877.4026,1337935.5599,6070317.2377,1427877.5071,-92.861,+58.329,-104.548,+103.240,-110.190,+12.468,151.511,13,7,4,2.0909,0.1019,2.1928,+3150.466,1682.08,12.450
42240.0,FWD,1337935.4666,6070317.2959,1427877.4020,1337935.5599,6070317.2377,1427877.5071,-93.309,+58.180,-105.091,+103.644,-110.665,+12.110,152.104,13,7,4,2.0909,0.1030,2.1938,+3150.643,1453.76,10.681
42270.0,FWD,1337935.4659,6070317.2957,1427877.4024,1337935.5599,6070317.2377,1427877.5071,-94.014,+57.979,-104.704,+104.290,-110.209,+11.858,152.194,13,7,4,2.0909,0.1030,2.1938,+3150.837,854.02,10.692
42300.0,FWD,1337935.4660,6070317.2961,1427877.4027,1337935.5599,6070317.2377,1427877.5071,-93.892,+58.383,-104.400,+104.258,-110.008,+12.337,152.065,13,7,4,2.0909,0.0992,2.1901,+3151.021,849.91,12.705
42330.0,FWD,1337935.4660,6070317.2961,1427877.4037,1337935.5599,6070317.2377,1427877.5071,-93.904,+58.432,-103.364,+104.280,-109.009,+12.614,151.381,13,7,4,2.0909,0.0979,2.1888,+3151.178,892.19,13.262
42360.0,FWD,1337935.4654,6070317.2956,1427877.4039,1337935.5599,6070317.2377,1427877.5071,-94.512,+57.933,-103.151,+104.766,-108.663,+12.060,151.423,13,7,4,2.0909,0.0984,2.1892,+3151.325,1252.18,12.219
42390.0,FWD,1337935.4647,6070317.2954,1427877.4045,1337935.5599,6070317.2377,1427877.5071,-95.213,+57.743,-102.607,+105.410,-108.056,+11.854,151.420,13,7,4,2.0909,0.0970,2.1879,+3151.458,777.18,11.554
42420.0,FWD,1337935.4641,6070317.2950,1427877.4041,1337935.5599,6070317.2377,1427877.5071,-95.777,+57.262,-103.002,+105.857,-108.308,+11.189,151.860,12,7,4,2.0909,0.0956,2.1865,+3151.671,990.76,13.199
42450.0,FWD,1337935.4628,6070317.2947,1427877.4036,1337935.5599,6070317.2377,1427877.5071,-97.067,+56.955,-103.531,+107.051,-108.693,+10.508,152.920,12,7,4,2.0909,0.0968,2.1876,+3151.918,968.31,12.404
