SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
2220.0,FWD,1337935.5657,6070317.3446,1427877.6290,1337935.5599,6070317.2377,1427877.5071,+5.776,+106.912,+121.901,+17.371,+94.963,+130.399,162.245,5,4,0,2.0909,0.0227,2.1135,987.23,14.600
2250.0,FWD,1337935.5558,6070317.3557,1427877.6359,1337935.5599,6070317.2377,1427877.5071,-4.143,+117.956,+128.820,+29.435,+99.754,+140.385,174.714,5,4,0,2.0909,0.0218,2.1127,986.21,9.506
2280.0,FWD,1337935.5507,6070317.3864,1427877.6422,1337935.5599,6070317.2377,1427877.5071,-9.206,+148.742,+135.143,+41.006,+99.387,+170.040,201.178,5,4,0,2.0909,0.0184,2.1092,1209.64,21.660
2310.0,FWD,1337935.5341,6070317.4126,1427877.6539,1337935.5599,6070317.2377,1427877.5071,-25.756,+174.850,+146.804,+62.787,+105.805,+194.037,229.755,5,5,0,2.0909,0.0137,2.1046,1317.15,20.404
2340.0,FWD,1337935.5237,6070317.4516,1427877.6665,1337935.5599,6070317.2377,1427877.5071,-36.171,+213.851,+159.431,+81.353,+110.032,+231.805,269.182,5,5,0,2.0909,0.0080,2.0989,970.77,26.987
2370.0,FWD,1337935.5282,6070317.4677,1427877.6652,1337935.5599,6070317.2377,1427877.5071,-31.746,+229.964,+158.116,+80.500,+104.991,+247.768,280.877,5,5,0,2.0909,0.0066,2.0974,489.44,11.469
2400.0,FWD,1337935.5376,6070317.4730,1427877.6595,1337935.5599,6070317.2377,1427877.5071,-22.253,+235.277,+152.365,+72.373,+97.759,+253.518,281.186,5,5,0,2.0909,0.0086,2.0994,872.23,8.381
2430.0,FWD,1337935.5462,6070317.4705,1427877.6545,1337935.5599,6070317.2377,1427877.5071,-13.681,+232.766,+147.366,+63.461,+93.025,+251.799,275.833,5,5,0,2.0909,0.0127,2.1036,750.92,9.775
2460.0,FWD,1337935.5467,6070317.4691,1427877.6488,1337935.5599,6070317.2377,1427877.5071,-13.231,+231.365,+141.721,+62.720,+87.811,+249.289,271.642,5,5,0,2.0909,0.0159,2.1067,959.34,4.962
2490.0,FWD,1337935.5537,6070317.4533,1427877.6407,1337935.5599,6070317.2377,1427877.5071,-6.199,+215.620,+133.577,+52.464,+83.000,+233.949,253.719,5,5,0,2.0909,0.0177,2.1086,643.97,13.168
2520.0,FWD,1337935.5731,6070317.4379,1427877.6332,1337935.5599,6070317.2377,1427877.5071,+13.171,+200.200,+126.071,+30.229,+78.141,+221.647,236.954,5,5,0,2.0909,0.0205,2.1114,633.01,15.019
2550.0,FWD,1337935.5942,6070317.4601,1427877.6337,1337935.5599,6070317.2377,1427877.5071,+34.261,+222.445,+126.592,+14.421,+72.730,+247.353,258.227,5,5,0,2.0909,0.0201,2.1110,1717.30,18.743
