SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
66750.0,FWD,1337935.5894,6070317.0834,1427877.4702,1337935.5599,6070317.2377,1427877.5071,+29.543,-154.316,-36.857,-62.065,-3.388,-148.933,161.383,11,4,0,2.0909,0.1151,2.2059,2720.59,299.847
66780.0,FWD,1337935.5894,6070317.0834,1427877.4703,1337935.5599,6070317.2377,1427877.5071,+29.510,-154.316,-36.850,-62.033,-3.379,-148.938,161.376,11,4,0,2.0909,0.1151,2.2059,2993.75,318.176
66810.0,FWD,1337935.5894,6070317.0834,1427877.4703,1337935.5599,6070317.2377,1427877.5071,+29.499,-154.338,-36.844,-62.028,-3.368,-148.960,161.393,11,4,0,2.0909,0.1151,2.2059,3225.53,144.090
66840.0,FWD,1337935.5894,6070317.0833,1427877.4703,1337935.5599,6070317.2377,1427877.5071,+29.481,-154.357,-36.845,-62.014,-3.364,-148.982,161.408,11,4,0,2.0909,0.1151,2.2060,3148.40,141.278
66870.0,FWD,1337935.5894,6070317.0833,1427877.4703,1337935.5599,6070317.2377,1427877.5071,+29.462,-154.370,-36.843,-61.998,-3.358,-148.998,161.417,11,4,0,2.0909,0.1151,2.2060,3203.75,172.012
66900.0,FWD,1337935.5907,6070317.0837,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.803,-154.028,-37.017,-63.234,-3.669,-148.431,161.381,11,4,0,2.0909,0.1155,2.2064,3132.86,119.193
66930.0,FWD,1337935.5907,6070317.0837,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.788,-154.042,-37.018,-63.223,-3.665,-148.447,161.391,11,4,0,2.0909,0.1155,2.2064,2849.19,129.389
66960.0,FWD,1337935.5907,6070317.0837,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.765,-154.048,-37.011,-63.201,-3.656,-148.457,161.391,11,4,0,2.0909,0.1156,2.2064,2800.22,453.238
66990.0,FWD,1337935.5906,6070317.0836,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.741,-154.059,-37.004,-63.180,-3.645,-148.471,161.396,11,4,0,2.0909,0.1156,2.2064,2893.91,106.388
67020.0,FWD,1337935.5906,6070317.0836,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.710,-154.057,-36.999,-63.149,-3.640,-148.474,161.387,11,4,0,2.0909,0.1156,2.2065,2963.23,168.749
67050.0,FWD,1337935.5906,6070317.0836,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.690,-154.066,-37.000,-63.132,-3.637,-148.487,161.391,11,4,0,2.0909,0.1156,2.2065,2661.49,315.029
67080.0,FWD,1337935.5906,6070317.0836,1427877.4701,1337935.5599,6070317.2377,1427877.5071,+30.679,-154.081,-37.003,-63.124,-3.637,-148.504,161.404,11,4,0,2.0909,0.1156,2.2065,2955.88,252.062
