SOD,RTKLIB_X_m,RTKLIB_Y_m,RTKLIB_Z_m,PPP_X_m,PPP_Y_m,PPP_Z_m,PPP_minus_RTKLIB_X_cm,PPP_minus_RTKLIB_Y_cm,PPP_minus_RTKLIB_Z_cm,3D_Error_cm
42540.0,1337935.5768,6070317.2544,1427877.5237,1337935.5527,6070317.0944,1427877.4692,-2.410000003874302,-16.00000001490116,-5.450000008568168,17.073681518316555
42570.0,1337935.5768,6070317.2545,1427877.5237,1337935.5527,6070317.0943,1427877.4694,-2.410000003874302,-16.019999980926514,-5.4299999959766865,17.086058625788056
42600.0,1337935.5768,6070317.2548,1427877.5237,1337935.5526,6070317.0943,1427877.4695,-2.419999986886978,-16.0500000230968,-5.42000001296401,17.1124311779031
42630.0,1337935.5769,6070317.255,1427877.5237,1337935.5526,6070317.0942,1427877.4696,-2.4299999931827188,-16.07999997213483,-5.41000000666827,17.138827239425538
42660.0,1337935.5769,6070317.2552,1427877.5237,1337935.5525,6070317.0942,1427877.4698,-2.4399999994784594,-16.09999993816018,-5.389999994076788,17.152716925967166
42690.0,1337935.577,6070317.2552,1427877.5237,1337935.5524,6070317.0941,1427877.4699,-2.4600000120699406,-16.109999921172857,-5.380000011064112,17.161820930152587
42720.0,1337935.577,6070317.2552,1427877.5238,1337935.5524,6070317.0941,1427877.4701,-2.4600000120699406,-16.109999921172857,-5.370000004768372,17.158688690304565
42750.0,1337935.577,6070317.2553,1427877.5238,1337935.5523,6070317.094,1427877.4702,-2.469999995082617,-16.130000073462725,-5.359999998472631,17.175779526101348
42780.0,1337935.577,6070317.2553,1427877.5238,1337935.5523,6070317.094,1427877.4703,-2.469999995082617,-16.130000073462725,-5.350000015459955,17.172661485950194
42810.0,1337935.577,6070317.2553,1427877.5238,1337935.5522,6070317.0939,1427877.4705,-2.4800000013783574,-16.1400000564754,-5.3300000028684735,17.17727865118455
42840.0,1337935.5771,6070317.2555,1427877.5238,1337935.5521,6070317.0939,1427877.4706,-2.5000000139698386,-16.160000022500753,-5.320000019855797,17.195871626885893
42870.0,1337935.5771,6070317.2556,1427877.5237,1337935.5521,6070317.0938,1427877.4707,-2.5000000139698386,-16.179999988526106,-5.300000007264316,17.208497894225275
42900.0,1337935.5775,6070317.2564,1427877.5239,1337935.552,6070317.0938,1427877.4709,-2.549999998882413,-16.26000003889203,-5.299999983981252,17.291041064356723
42930.0,1337935.5777,6070317.2568,1427877.5239,1337935.552,6070317.0937,1427877.471,-2.570000011473894,-16.309999953955412,-5.2900000009685755,17.337966967532523
42960.0,1337935.5778,6070317.257,1427877.524,1337935.5519,6070317.0937,1427877.4711,-2.590000000782311,-16.330000013113022,-5.2900000009685755,17.359755195352587
42990.0,1337935.5778,6070317.2571,1427877.524,1337935.5518,6070317.0936,1427877.4712,-2.6000000070780516,-16.349999979138374,-5.279999994672835,17.377022164294313
43020.0,1337935.5778,6070317.2572,1427877.524,1337935.5518,6070317.0936,1427877.4714,-2.6000000070780516,-16.35999996215105,-5.260000005364418,17.380368202510034
43050.0,1337935.5778,6070317.2572,1427877.524,1337935.5517,6070317.0935,1427877.4715,-2.610000013373792,-16.369999945163727,-5.249999999068677,17.38825748212548
43080.0,1337935.5778,6070317.2572,1427877.524,1337935.5517,6070317.0935,1427877.4716,-2.610000013373792,-16.369999945163727,-5.239999992772937,17.38524081509175
43110.0,1337935.5778,6070317.2572,1427877.524,1337935.5516,6070317.0934,1427877.4718,-2.6200000196695328,-16.38000002130866,-5.22000000346452,17.39014665945373
43140.0,1337935.5779,6070317.2572,1427877.524,1337935.5515,6070317.0934,1427877.4719,-2.6399999856948853,-16.38000002130866,-5.209999997168779,17.390172529133785
43170.0,1337935.5778,6070317.2572,1427877.5239,1337935.5515,6070317.0933,1427877.472,-2.630000002682209,-16.390000004321337,-5.189999984577298,17.392098780643877
43200.0,1337935.578,6070317.2578,1427877.5241,1337935.5514,6070317.0933,1427877.4721,-2.6599999982863665,-16.44999999552965,-5.200000014156103,17.456176557053737
43230.0,1337935.5781,6070317.258,1427877.5241,1337935.5514,6070317.0932,1427877.4722,-2.670000004582107,-16.480000037699938,-5.1900000078603625,17.483003213082384
43260.0,1337935.5781,6070317.258,1427877.5241,1337935.5513,6070317.0932,1427877.4724,-2.6800000108778477,-16.480000037699938,-5.169999995268881,17.478606959708646
43290.0,1337935.5782,6070317.258,1427877.5241,1337935.5512,6070317.0931,1427877.4725,-2.7000000001862645,-16.490000020712614,-5.160000012256205,17.48815887423807
43320.0,1337935.5782,6070317.258,1427877.5241,1337935.5512,6070317.0931,1427877.4726,-2.7000000001862645,-16.490000020712614,-5.1500000059604645,17.4852109150991
43350.0,1337935.5782,6070317.258,1427877.5241,1337935.5511,6070317.093,1427877.4727,-2.710000006482005,-16.50000000372529,-5.139999999664724,17.49324727300853
43380.0,1337935.5782,6070317.2581,1427877.5241,1337935.5511,6070317.0929,1427877.4728,-2.710000006482005,-16.5200000628829,-5.129999993368983,17.509180507515172
43410.0,1337935.5782,6070317.2581,1427877.5241,1337935.551,6070317.0929,1427877.4729,-2.7200000127777457,-16.5200000628829,-5.120000010356307,17.50780403857693
43440.0,1337935.5783,6070317.2583,1427877.5242,1337935.551,6070317.0928,1427877.473,-2.729999995790422,-16.55000001192093,-5.120000010356307,17.53766804559965
43470.0,1337935.5785,6070317.2587,1427877.5243,1337935.5509,6070317.0928,1427877.4731,-2.7600000146776438,-16.59000003710389,-5.119999987073243,17.580105266458382
43500.0,1337935.5787,6070317.2591,1427877.5244,1337935.5508,6070317.0927,1427877.4732,-2.789999986998737,-16.64000004529953,-5.120000010356307,17.63201921338194
43530.0,1337935.5787,6070317.2592,1427877.5244,1337935.5508,6070317.0927,1427877.4733,-2.789999986998737,-16.650000028312206,-5.110000004060566,17.638557223076617
43560.0,1337935.5788,6070317.2592,1427877.5244,1337935.5507,6070317.0926,1427877.4734,-2.809999999590218,-16.660000011324883,-5.099999997764826,17.64827754632852
43590.0,1337935.5788,6070317.2593,1427877.5244,1337935.5507,6070317.0926,1427877.4735,-2.809999999590218,-16.66999999433756,-5.089999991469085,17.654832191841034
43620.0,1337935.5788,6070317.2594,1427877.5244,1337935.5506,6070317.0925,1427877.4736,-2.8200000058859587,-16.68999996036291,-5.080000008456409,17.672433301501744
43650.0,1337935.5788,6070317.2594,1427877.5244,1337935.5506,6070317.0924,1427877.4737,-2.8200000058859587,-16.699999943375587,-5.070000002160668,17.679007273143213
43680.0,1337935.5788,6070317.2594,1427877.5244,1337935.5505,6070317.0924,1427877.4738,-2.8300000121816993,-16.699999943375587,-5.059999995864928,17.677740187474363
43710.0,1337935.5789,6070317.2594,1427877.5244,1337935.5504,6070317.0923,1427877.4739,-2.850000001490116,-16.71000001952052,-5.049999989569187,17.687540828377422
43740.0,1337935.5789,6070317.2595,1427877.5245,1337935.5504,6070317.0923,1427877.474,-2.850000001490116,-16.720000002533197,-5.0500000128522515,17.69698845066616
43770.0,1337935.579,6070317.2595,1427877.5245,1337935.5503,6070317.0922,1427877.4741,-2.869999990798533,-16.729999985545874,-5.040000006556511,17.706817882658594
43800.0,1337935.5792,6070317.2598,1427877.5245,1337935.5503,6070317.0922,1427877.4742,-2.890000003390014,-16.76000002771616,-5.03000000026077,17.7355744466105
43830.0,1337935.5794,6070317.2604,1427877.5246,1337935.5502,6070317.0921,1427877.4744,-2.9199999989941716,-16.83000000193715,-5.01999999396503,17.803811389664276
43860.0,1337935.5795,6070317.2606,1427877.5247,1337935.5501,6070317.0921,1427877.4745,-2.9399999883025885,-16.849999967962503,-5.01999999396503,17.826006249044244
43890.0,1337935.5795,6070317.2607,1427877.5247,1337935.5501,6070317.092,1427877.4746,-2.9399999883025885,-16.870000027120113,-5.009999987669289,17.842101914368108
43920.0,1337935.5796,6070317.2607,1427877.5247,1337935.55,6070317.092,1427877.4748,-2.9600000008940697,-16.870000027120113,-4.989999998360872,17.839803835916108
43950.0,1337935.5796,6070317.2607,1427877.5247,1337935.5499,6070317.092,1427877.4749,-2.9700000071898103,-16.870000027120113,-4.979999992065132,17.838671499826123
43980.0,1337935.5796,6070317.2607,1427877.5247,1337935.5499,6070317.092,1427877.4751,-2.9700000071898103,-16.870000027120113,-4.960000002756715,17.83309846844027
44010.0,1337935.5796,6070317.2607,1427877.5247,1337935.5498,6070317.0919,1427877.4752,-2.980000013485551,-16.88000001013279,-4.949999996460974,17.841448943048896
44040.0,1337935.5796,6070317.2607,1427877.5247,1337935.5498,6070317.0919,1427877.4754,-2.980000013485551,-16.88000001013279,-4.929999983869493,17.835910413079848
44070.0,1337935.5796,6070317.2608,1427877.5247,1337935.5497,6070317.0919,1427877.4755,-2.989999996498227,-16.889999993145466,-4.920000000856817,17.84428759452011
44100.0,1337935.5796,6070317.2609,1427877.5248,1337935.5497,6070317.0918,1427877.4756,-2.989999996498227,-16.910000052303076,-4.920000000856817,17.86321924392075
44130.0,1337935.5795,6070317.2607,1427877.5247,1337935.5496,6070317.0918,1427877.4757,-2.989999996498227,-16.890000086277723,-4.899999988265336,17.838783668695612
44160.0,1337935.5795,6070317.2605,1427877.5246,1337935.5495,6070317.0918,1427877.4759,-3.0000000027939677,-16.870000027120113,-4.869999992661178,17.813304041090085
44190.0,1337935.5794,6070317.2605,1427877.5246,1337935.5495,6070317.0918,1427877.476,-2.989999996498227,-16.870000027120113,-4.8599999863654375,17.808891059287326
44220.0,1337935.5794,6070317.2604,1427877.5245,1337935.5494,6070317.0917,1427877.4761,-3.0000000027939677,-16.870000027120113,-4.839999997057021,17.80512569187054
44250.0,1337935.5794,6070317.2604,1427877.5245,1337935.5494,6070317.0917,1427877.4762,-3.0000000027939677,-16.870000027120113,-4.830000014044344,17.80240997919846
44280.0,1337935.5794,6070317.2604,1427877.5245,1337935.5493,6070317.0917,1427877.4764,-3.009999985806644,-16.870000027120113,-4.810000001452863,17.798682559211095
44310.0,1337935.5794,6070317.2604,1427877.5245,1337935.5493,6070317.0917,1427877.4765,-3.009999985806644,-16.870000027120113,-4.799999995157123,17.795982714733597
44340.0,1337935.5795,6070317.2606,1427877.5245,1337935.5492,6070317.0917,1427877.4766,-3.029999998398125,-16.889999993145466,-4.790000012144446,17.815642000082125
44370.0,1337935.5796,6070317.2608,1427877.5247,1337935.5492,6070317.0916,1427877.4767,-3.0400000046938658,-16.920000035315752,-4.799999995157123,17.848473357044632
44400.0,1337935.5796,6070317.261,1427877.5248,1337935.5491,6070317.0916,1427877.4769,-3.0500000109896064,-16.940000001341105,-4.790000012144446,17.866454607135044
44430.0,1337935.5797,6070317.2611,1427877.5247,1337935.5491,6070317.0916,1427877.477,-3.0599999940022826,-16.94999998435378,-4.769999999552965,17.872296982442474
44460.0,1337935.5797,6070317.2611,1427877.5247,1337935.549,6070317.0916,1427877.4771,-3.069999977014959,-16.94999998435378,-4.759999993257225,17.871345759742713
44490.0,1337935.5797,6070317.2611,1427877.5247,1337935.549,6070317.0915,1427877.4772,-3.069999977014959,-16.959999967366457,-4.749999986961484,17.878171009028755
44520.0,1337935.5797,6070317.2611,1427877.5247,1337935.5489,6070317.0915,1427877.4774,-3.0799999833106995,-16.959999967366457,-4.729999997653067,17.874588072681902
44550.0,1337935.5797,6070317.2611,1427877.5247,1337935.5489,6070317.0915,1427877.4775,-3.0799999833106995,-16.959999967366457,-4.7199999913573265,17.871944457967558
44580.0,1337935.5797,6070317.2611,1427877.5247,1337935.5488,6070317.0915,1427877.4776,-3.08999998960644,-16.959999967366457,-4.709999985061586,17.871032390103213
44610.0,1337935.5797,6070317.2612,1427877.5247,1337935.5488,6070317.0914,1427877.4777,-3.08999998960644,-16.97999993339181,-4.70000000204891,17.887383757638048
44640.0,1337935.5797,6070317.2612,1427877.5248,1337935.5487,6070317.0914,1427877.4779,-3.0999999959021807,-16.97999993339181,-4.689999995753169,17.886489249507406
44670.0,1337935.5799,6070317.2615,1427877.5249,1337935.5486,6070317.0914,1427877.478,-3.129999991506338,-17.009999975562096,-4.690000019036233,17.920186921291084
44700.0,1337935.58,6070317.2617,1427877.525,1337935.5486,6070317.0914,1427877.4781,-3.1399999978020787,-17.029999941587448,-4.689999995753169,17.940919651925046
44730.0,1337935.5799,6070317.2615,1427877.5249,1337935.5485,6070317.0913,1427877.4782,-3.1399999978020787,-17.019999958574772,-4.670000006444752,17.926207034291338
44760.0,1337935.5799,6070317.2614,1427877.525,1337935.5485,6070317.0913,1427877.4783,-3.1399999978020787,-17.009999975562096,-4.669999983161688,17.9167128401822
44790.0,1337935.5799,6070317.2615,1427877.525,1337935.5484,6070317.0913,1427877.4784,-3.1500000040978193,-17.019999958574772,-4.660000000149012,17.925359093114153
44820.0,1337935.5799,6070317.2615,1427877.525,1337935.5484,6070317.0913,1427877.4785,-3.1500000040978193,-17.019999958574772,-4.649999993853271,17.922762023709875
44850.0,1337935.5799,6070317.2615,1427877.525,1337935.5483,6070317.0912,1427877.4786,-3.16000001039356,-17.030000034719706,-4.63999998755753,17.931427749422923
44880.0,1337935.5799,6070317.2614,1427877.525,1337935.5483,6070317.0912,1427877.4787,-3.16000001039356,-17.02000005170703,-4.62999998126179,17.919344342142622
44910.0,1337935.5799,6070317.2614,1427877.525,1337935.5482,6070317.0912,1427877.4788,-3.169999993406236,-17.02000005170703,-4.619999998249114,17.918529563056357
44940.0,1337935.5799,6070317.2614,1427877.5249,1337935.5482,6070317.0912,1427877.4788,-3.169999993406236,-17.02000005170703,-4.610000015236437,17.91595383614232
44970.0,1337935.5798,6070317.2613,1427877.5249,1337935.5481,6070317.0911,1427877.4789,-3.169999993406236,-17.02000005170703,-4.600000008940697,17.913383315291313
45000.0,1337935.5797,6070317.2613,1427877.5249,1337935.5481,6070317.0911,1427877.479,-3.1599999871104956,-17.02000005170703,-4.590000002644956,17.90905083199348
45030.0,1337935.5796,6070317.2613,1427877.5249,1337935.548,6070317.0911,1427877.4791,-3.16000001039356,-17.02000005170703,-4.5799999963492155,17.906490493459444
45060.0,1337935.5796,6070317.2612,1427877.5249,1337935.5479,6070317.0911,1427877.4792,-3.1700000166893005,-17.009999975562096,-4.570000013336539,17.896197903362843
45090.0,1337935.5796,6070317.2612,1427877.5249,1337935.5479,6070317.091,1427877.4793,-3.1700000166893005,-17.019999958574772,-4.560000007040799,17.903153318896294
45120.0,1337935.5796,6070317.2612,1427877.5249,1337935.5478,6070317.091,1427877.4794,-3.1799999997019768,-17.019999958574772,-4.550000000745058,17.902382483758128
45150.0,1337935.5796,6070317.2612,1427877.5249,1337935.5478,6070317.091,1427877.4795,-3.1799999997019768,-17.019999958574772,-4.540000017732382,17.89984353979106
45180.0,1337935.5796,6070317.2612,1427877.5249,1337935.5477,6070317.091,1427877.4796,-3.1900000059977174,-17.019999958574772,-4.530000011436641,17.89908932688383
45210.0,1337935.5796,6070317.2613,1427877.5249,1337935.5477,6070317.0909,1427877.4796,-3.1900000059977174,-17.040000017732382,-4.530000011436641,17.918108179888886
45240.0,1337935.5796,6070317.2613,1427877.5249,1337935.5477,6070317.0909,1427877.4797,-3.1900000059977174,-17.040000017732382,-4.520000005140901,17.915582622093503
45270.0,1337935.5796,6070317.2613,1427877.525,1337935.5476,6070317.0909,1427877.4798,-3.200000012293458,-17.040000017732382,-4.519999981857836,17.917365892312198
45300.0,1337935.5795,6070317.2615,1427877.5251,1337935.5476,6070317.0909,1427877.4799,-3.1900000059977174,-17.059999983757734,-4.520000005140901,17.93460619948353
45330.0,1337935.5795,6070317.2616,1427877.5251,1337935.5476,6070317.0909,1427877.48,-3.1900000059977174,-17.06999996677041,-4.50999999884516,17.941602461691947
45360.0,1337935.5795,6070317.2616,1427877.5252,1337935.5475,6070317.0908,1427877.4801,-3.1999999890103936,-17.079999949783087,-4.50999999884516,17.95289665217956
45390.0,1337935.5795,6070317.2617,1427877.5252,1337935.5475,6070317.0908,1427877.4802,-3.1999999890103936,-17.089999932795763,-4.499999992549419,17.959902493208876
45420.0,1337935.5795,6070317.2617,1427877.5252,1337935.5475,6070317.0908,1427877.4802,-3.1999999890103936,-17.089999932795763,-4.499999992549419,17.959902493208876
45450.0,1337935.5795,6070317.2617,1427877.5252,1337935.5474,6070317.0908,1427877.4803,-3.2099999953061342,-17.089999932795763,-4.490000009536743,17.959184217510117
45480.0,1337935.5795,6070317.2617,1427877.5252,1337935.5474,6070317.0908,1427877.4804,-3.2099999953061342,-17.089999932795763,-4.480000003241003,17.95668671280601
45510.0,1337935.5795,6070317.2617,1427877.5253,1337935.5474,6070317.0907,1427877.4805,-3.2099999953061342,-17.100000008940697,-4.480000003241003,17.966204393379158
45540.0,1337935.5795,6070317.2618,1427877.5253,1337935.5473,6070317.0907,1427877.4806,-3.220000001601875,-17.11000008508563,-4.470000020228326,17.97502164401444
45570.0,1337935.5796,6070317.2618,1427877.5254,1337935.5473,6070317.0907,1427877.4807,-3.2300000078976154,-17.11000008508563,-4.469999996945262,17.97681570621837
45600.0,1337935.5796,6070317.2617,1427877.5254,1337935.5473,6070317.0907,1427877.4808,-3.2300000078976154,-17.100000008940697,-4.459999990649521,17.964812837137607
45630.0,1337935.5795,6070317.2617,1427877.5255,1337935.5472,6070317.0907,1427877.4808,-3.2300000078976154,-17.100000008940697,-4.469999996945262,17.96729808094364
45660.0,1337935.5796,6070317.2618,1427877.5256,1337935.5472,6070317.0906,1427877.4809,-3.240000014193356,-17.120000068098307,-4.469999996945262,17.98813226536734
45690.0,1337935.5796,6070317.2618,1427877.5256,1337935.5472,6070317.0906,1427877.481,-3.240000014193356,-17.120000068098307,-4.460000013932586,17.98564990618737
45720.0,1337935.5796,6070317.2618,1427877.5256,1337935.5471,6070317.0906,1427877.4811,-3.2499999972060323,-17.120000068098307,-4.450000007636845,17.9849771304134
45750.0,1337935.5796,6070317.2618,1427877.5257,1337935.5471,6070317.0906,1427877.4812,-3.2499999972060323,-17.120000068098307,-4.450000007636845,17.9849771304134
45780.0,1337935.5796,6070317.2618,1427877.5256,1337935.5471,6070317.0906,1427877.4813,-3.2499999972060323,-17.120000068098307,-4.429999995045364,17.980038995219868
45810.0,1337935.5796,6070317.2618,1427877.5256,1337935.5471,6070317.0905,1427877.4813,-3.2499999972060323,-17.130000051110983,-4.429999995045364,17.98956090873269
45840.0,1337935.5796,6070317.2619,1427877.5256,1337935.547,6070317.0905,1427877.4814,-3.260000003501773,-17.14000003412366,-4.420000012032688,17.998433301233735
45870.0,1337935.5795,6070317.262,1427877.5257,1337935.547,6070317.0905,1427877.4815,-3.2499999972060323,-17.150000017136335,-4.420000012032688,18.006148968504743
45900.0,1337935.5795,6070317.2621,1427877.5258,1337935.547,6070317.0905,1427877.4816,-3.2499999972060323,-17.16000000014901,-4.419999988749623,18.01567372838163
45930.0,1337935.5795,6070317.2621,1427877.5258,1337935.5469,6070317.0905,1427877.4817,-3.260000003501773,-17.16000000014901,-4.410000005736947,18.015029838402864
45960.0,1337935.5795,6070317.2621,1427877.5258,1337935.5469,6070317.0904,1427877.4818,-3.260000003501773,-17.169999983161688,-4.3999999994412065,18.022111403486733
45990.0,1337935.5795,6070317.2621,1427877.5258,1337935.5469,6070317.0904,1427877.4819,-3.260000003501773,-17.169999983161688,-4.389999993145466,18.019672565960267
46020.0,1337935.5795,6070317.2621,1427877.5257,1337935.5468,6070317.0904,1427877.4819,-3.2700000097975135,-17.169999983161688,-4.38000001013279,18.01905101759278
46050.0,1337935.5795,6070317.2621,1427877.5257,1337935.5468,6070317.0904,1427877.482,-3.2700000097975135,-17.169999983161688,-4.370000003837049,18.016622866658
46080.0,1337935.5795,6070317.2621,1427877.5257,1337935.5468,6070317.0904,1427877.4821,-3.2700000097975135,-17.169999983161688,-4.360000020824373,18.014199945249764
46110.0,1337935.5795,6070317.2621,1427877.5257,1337935.5467,6070317.0904,1427877.4822,-3.2799999928101897,-17.169999983161688,-4.350000014528632,18.013600403611886
46140.0,1337935.5795,6070317.2621,1427877.5257,1337935.5467,6070317.0903,1427877.4823,-3.2799999928101897,-17.179999966174364,-4.340000008232892,18.020721374630025
46170.0,1337935.5795,6070317.2622,1427877.5256,1337935.5467,6070317.0903,1427877.4824,-3.2799999928101897,-17.18999994918704,-4.31999999564141,18.02545139984647
46200.0,1337935.5795,6070317.2624,1427877.5257,1337935.5467,6070317.0903,1427877.4824,-3.2799999928101897,-17.21000000834465,-4.330000001937151,18.04692218237873
46230.0,1337935.5795,6070317.2626,1427877.5257,1337935.5467,6070317.0903,1427877.4825,-3.2799999928101897,-17.229999974370003,-4.320000018924475,18.063601502278903
46260.0,1337935.5795,6070317.2626,1427877.5257,1337935.5467,6070317.0903,1427877.4826,-3.2799999928101897,-17.229999974370003,-4.310000012628734,18.06121256113456
46290.0,1337935.5795,6070317.2627,1427877.5257,1337935.5467,6070317.0903,1427877.4827,-3.2799999928101897,-17.23999995738268,-4.3000000063329935,18.068370112930864
46320.0,1337935.5795,6070317.2627,1427877.5257,1337935.5467,6070317.0903,1427877.4828,-3.2799999928101897,-17.23999995738268,-4.290000000037253,18.06599287290099
46350.0,1337935.5795,6070317.2627,1427877.5257,1337935.5467,6070317.0903,1427877.4829,-3.2799999928101897,-17.23999995738268,-4.280000017024577,18.063620861530502
46380.0,1337935.5795,6070317.2627,1427877.5257,1337935.5467,6070317.0902,1427877.483,-3.2799999928101897,-17.249999940395355,-4.270000010728836,18.070799594597325
46410.0,1337935.5795,6070317.2627,1427877.5256,1337935.5466,6070317.0902,1427877.4831,-3.2899999991059303,-17.249999940395355,-4.249999998137355,18.06790242175124
46440.0,1337935.5795,6070317.2626,1427877.5256,1337935.5466,6070317.0902,1427877.4831,-3.2899999991059303,-17.23999995738268,-4.249999998137355,18.058355365559713
46470.0,1337935.5795,6070317.2621,1427877.5255,1337935.5466,6070317.0902,1427877.4832,-3.2899999991059303,-17.18999994918704,-4.230000008828938,18.005918424836327
46500.0,1337935.5795,6070317.2612,1427877.5253,1337935.5465,6070317.0902,1427877.4833,-3.300000005401671,-17.09999991580844,-4.200000013224781,17.914798275933443
46530.0,1337935.5795,6070317.2608,1427877.5252,1337935.5465,6070317.0901,1427877.4834,-3.300000005401671,-17.070000059902668,-4.180000000633299,17.88147930362649
46560.0,1337935.5795,6070317.2608,1427877.5252,1337935.5464,6070317.0901,1427877.4834,-3.309999988414347,-17.070000059902668,-4.180000000633299,17.88332748606015
46590.0,1337935.5795,6070317.2607,1427877.5252,1337935.5464,6070317.0901,1427877.4835,-3.309999988414347,-17.06000007688999,-4.169999994337559,17.871446569865707
46620.0,1337935.5795,6070317.2607,1427877.5252,1337935.5463,6070317.09,1427877.4836,-3.3199999947100878,-17.070000059902668,-4.1600000113248825,17.880517389163412
46650.0,1337935.5795,6070317.2606,1427877.5252,1337935.5462,6070317.09,1427877.4836,-3.3300000010058284,-17.059999983757734,-4.1600000113248825,17.87283132429598
46680.0,1337935.5795,6070317.2606,1427877.5252,1337935.5462,6070317.09,1427877.4836,-3.3300000010058284,-17.059999983757734,-4.1600000113248825,17.87283132429598
46710.0,1337935.5795,6070317.2606,1427877.5252,1337935.5461,6070317.0899,1427877.4837,-3.340000007301569,-17.06999996677041,-4.150000005029142,17.881918212430627
46740.0,1337935.5795,6070317.2606,1427877.5252,1337935.546,6070317.0899,1427877.4837,-3.3499999903142452,-17.06999996677041,-4.150000005029142,17.883788716107922
46770.0,1337935.5796,6070317.2607,1427877.5253,1337935.5459,6070317.0898,1427877.4838,-3.3700000029057264,-17.09000002592802,-4.150000005029142,17.906632875768302
46800.0,1337935.5796,6070317.2608,1427877.5255,1337935.5458,6070317.0898,1427877.4838,-3.380000009201467,-17.100000008940697,-4.169999994337559,17.922703488055284
46830.0,1337935.5796,6070317.2611,1427877.5256,1337935.5458,6070317.0898,1427877.4838,-3.380000009201467,-17.129999957978725,-4.180000000633299,17.953654185926816
46860.0,1337935.5797,6070317.2611,1427877.5257,1337935.5457,6070317.0897,1427877.4839,-3.399999998509884,-17.1399999409914,-4.180000000633299,17.966969637987003
46890.0,1337935.5797,6070317.2611,1427877.5257,1337935.5456,6070317.0897,1427877.4839,-3.40999998152256,-17.1399999409914,-4.180000000633299,17.96886467911825
46920.0,1337935.5797,6070317.2611,1427877.5257,1337935.5456,6070317.0897,1427877.4839,-3.40999998152256,-17.1399999409914,-4.180000000633299,17.96886467911825
46950.0,1337935.5797,6070317.2611,1427877.5257,1337935.5455,6070317.0896,1427877.4839,-3.4199999878183007,-17.150000017136335,-4.180000000633299,17.980303126191945
46980.0,1337935.5797,6070317.2612,1427877.5257,1337935.5455,6070317.0896,1427877.4838,-3.4199999878183007,-17.16000000014901,-4.19000000692904,17.99216773987661
47010.0,1337935.5797,6070317.2611,1427877.5258,1337935.5454,6070317.0896,1427877.4838,-3.4299999941140413,-17.150000017136335,-4.199999989941716,17.98686744441369
47040.0,1337935.5796,6070317.2612,1427877.5258,1337935.5454,6070317.0896,1427877.4837,-3.420000011101365,-17.16000000014901,-4.209999996237457,17.996835834372853
47070.0,1337935.5796,6070317.2611,1427877.526,1337935.5454,6070317.0896,1427877.4836,-3.420000011101365,-17.150000017136335,-4.240000015124679,17.99434635634112
47100.0,1337935.5796,6070317.2606,1427877.5259,1337935.5454,6070317.0895,1427877.4835,-3.420000011101365,-17.109999991953373,-4.239999991841614,17.95622732456333
47130.0,1337935.5797,6070317.2606,1427877.526,1337935.5453,6070317.0895,1427877.4834,-3.4399999771267176,-17.109999991953373,-4.2600000044330955,17.964779419882845
47160.0,1337935.5797,6070317.2605,1427877.526,1337935.5453,6070317.0895,1427877.4832,-3.4399999771267176,-17.100000008940697,-4.280000017024577,17.96001114404259
47190.0,1337935.5797,6070317.2605,1427877.5261,1337935.5453,6070317.0895,1427877.4831,-3.4399999771267176,-17.100000008940697,-4.299999983049929,17.964787780617755
47220.0,1337935.5797,6070317.2605,1427877.5261,1337935.5452,6070317.0895,1427877.483,-3.449999983422458,-17.100000008940697,-4.30999998934567,17.969101260206266
47250.0,1337935.5797,6070317.2605,1427877.5261,1337935.5452,6070317.0895,1427877.4829,-3.449999983422458,-17.100000008940697,-4.31999999564141,17.97150244564234
47280.0,1337935.5797,6070317.2605,1427877.5261,1337935.5452,6070317.0895,1427877.4828,-3.449999983422458,-17.100000008940697,-4.329999978654087,17.973908868316073
47310.0,1337935.5797,6070317.2606,1427877.5261,1337935.5452,6070317.0894,1427877.4827,-3.449999983422458,-17.11999997496605,-4.339999984949827,17.995346590099814
47340.0,1337935.5798,6070317.2606,1427877.5261,1337935.5452,6070317.0895,1427877.4825,-3.4599999897181988,-17.109999991953373,-4.359999997541308,17.992590131275
47370.0,1337935.5798,6070317.2605,1427877.5262,1337935.5452,6070317.0895,1427877.4823,-3.4599999897181988,-17.100000008940697,-4.389999993145466,17.990377988648234
47400.0,1337935.5801,6070317.2608,1427877.5264,1337935.5451,6070317.0895,1427877.4821,-3.499999991618097,-17.130000051110983,-4.430000018328428,18.036402131655272
47430.0,1337935.5804,6070317.2617,1427877.5266,1337935.5451,6070317.0895,1427877.4819,-3.5300000105053186,-17.219999991357327,-4.469999996945262,18.1375356581098
47460.0,1337935.5806,6070317.2621,1427877.5267,1337935.5451,6070317.0895,1427877.4816,-3.5499999998137355,-17.26000001654029,-4.50999999884516,18.189288071808406
47490.0,1337935.5806,6070317.2624,1427877.5268,1337935.5451,6070317.0895,1427877.4814,-3.5499999998137355,-17.290000058710575,-4.540000017732382,18.225207877824033
47520.0,1337935.5807,6070317.2625,1427877.5268,1337935.5451,6070317.0896,1427877.4812,-3.560000006109476,-17.290000058710575,-4.560000007040799,18.232150233527673
47550.0,1337935.5807,6070317.2626,1427877.5268,1337935.5451,6070317.0896,1427877.481,-3.560000006109476,-17.30000004172325,-4.58000001963228,18.24664357263975
