time,up_err,zwd,dzwd_dt,mw_mean,zwd_q_x2
85350.0,-57.592,0.123928,0.0296,1.952,0
85380.0,-57.147,0.123968,0.0466,1.953,0
85410.0,-56.698,0.124021,0.0556,1.954,0
85440.0,-56.181,0.124080,0.0397,1.854,0
85470.0,-55.954,0.124100,0.0253,1.856,0
85500.0,-55.669,0.124130,0.0398,1.858,0
85530.0,-55.065,0.124180,0.0554,1.861,0
85560.0,-54.531,0.124241,0.0314,1.863,0
85590.0,-54.408,0.124243,0.0018,1.866,0
85620.0,-54.379,0.124245,-0.0118,1.869,0
85650.0,-54.311,0.124219,-0.0168,1.872,0
85680.0,-54.156,0.124211,-0.0747,1.874,0
85710.0,-54.284,0.124070,-0.0999,1.965,0
85740.0,-54.560,0.124011,-0.0166,1.844,0
85770.0,-54.291,0.124037,0.0091,1.844,0
85800.0,-54.033,0.124029,-0.0179,1.844,0
85830.0,-54.040,0.124001,-0.0294,1.844,0
85860.0,-54.264,0.123971,-0.0132,1.741,0
85890.0,-54.174,0.123974,0.0128,1.742,0
85920.0,-53.814,0.123996,0.0181,1.744,0
85950.0,-53.549,0.124011,-0.0134,1.746,0
85980.0,-53.769,0.123969,-0.0417,1.747,0
86010.0,-53.819,0.123927,-0.0418,2.018,0
86040.0,-53.804,0.123886,-0.0103,2.016,0
86070.0,-53.435,0.123907,0.0117,2.014,0
86100.0,-53.376,0.123909,0.0099,2.013,0
86130.0,-53.166,0.123927,0.0062,2.011,0
86160.0,-53.049,0.123922,0.0136,2.009,0
86190.0,-52.540,0.123954,0.0364,2.007,0
86220.0,-52.080,0.123994,0.0461,2.006,0
86250.0,-51.569,0.124046,0.0343,2.004,0
86280.0,-51.412,0.124063,0.0124,2.003,0
86310.0,-51.226,0.124071,0.0399,2.002,0
86340.0,-50.496,0.124143,0.0618,2.000,0
86370.0,-49.919,0.124194,0.0514,1.999,0
