SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
2310.0,FWD,1337935.9048,6070317.6476,1427878.0770,1337935.5599,6070317.2377,1427877.5071,+344.851,+409.942,+569.936,-248.532,+448.357,+590.770,782.177,15,2,0,2.0909,0.1189,2.2098,427.66,143.304
2340.0,FWD,1337935.8968,6070317.6478,1427878.0802,1337935.5599,6070317.2377,1427877.5071,+336.946,+410.096,+573.150,-240.779,+451.838,+589.983,781.161,14,2,0,2.0909,0.1189,2.2098,401.84,151.567
2370.0,FWD,1337935.9020,6070317.6522,1427878.0685,1337935.5599,6070317.2377,1427877.5071,+342.123,+414.518,+561.357,-244.883,+439.125,+592.619,777.171,15,2,0,2.0909,0.1189,2.2097,559.45,168.968
2400.0,FWD,1337935.8974,6070317.6455,1427878.0614,1337935.5599,6070317.2377,1427877.5071,+337.450,+407.800,+554.348,-241.766,+434.001,+583.668,766.470,15,2,0,2.0909,0.1189,2.2098,497.46,164.226
2430.0,FWD,1337935.8972,6070317.6314,1427878.0545,1337935.5599,6070317.2377,1427877.5071,+337.292,+393.682,+547.435,-244.650,+430.379,+568.645,753.947,15,2,0,2.0909,0.1190,2.2099,288.30,169.147
2460.0,FWD,1337935.8865,6070317.6184,1427878.0453,1337935.5599,6070317.2377,1427877.5071,+326.606,+380.668,+538.243,-237.016,+424.806,+551.950,735.721,15,2,0,2.0909,0.1191,2.2100,455.32,147.032
2490.0,FWD,1337935.8827,6070317.5987,1427878.0304,1337935.5599,6070317.2377,1427877.5071,+322.769,+361.036,+523.275,-237.495,+414.728,+529.094,712.982,14,2,0,2.0909,0.1191,2.2099,458.42,166.145
2520.0,FWD,1337935.8880,6070317.5858,1427878.0210,1337935.5599,6070317.2377,1427877.5071,+328.060,+348.132,+513.929,-245.439,+408.205,+515.821,702.098,14,2,0,2.0909,0.1191,2.2099,358.93,176.433
2550.0,FWD,1337935.8904,6070317.5876,1427878.0150,1337935.5599,6070317.2377,1427877.5071,+330.544,+349.906,+507.948,-247.483,+401.868,+516.681,699.789,14,2,0,2.0909,0.1190,2.2098,514.36,198.771
2580.0,FWD,1337935.8903,6070317.5866,1427878.0126,1337935.5599,6070317.2377,1427877.5071,+330.419,+348.872,+505.495,-247.583,+399.711,+515.119,697.434,14,2,0,2.0909,0.1190,2.2098,791.02,359.765
2610.0,FWD,1337935.8791,6070317.5776,1427877.9987,1337935.5599,6070317.2377,1427877.5071,+319.219,+339.899,+491.578,-238.577,+388.669,+501.097,677.555,14,2,0,2.0909,0.1191,2.2100,547.53,335.018
2640.0,FWD,1337935.8841,6070317.5746,1427878.0013,1337935.5599,6070317.2377,1427877.5071,+324.199,+336.926,+494.152,-244.080,+391.590,+499.893,680.302,14,2,0,2.0909,0.1192,2.2100,705.85,287.758
2670.0,FWD,1337935.8905,6070317.5763,1427877.9964,1337935.5599,6070317.2377,1427877.5071,+330.634,+338.646,+489.261,-249.995,+386.134,+501.777,680.718,14,2,0,2.0909,0.1191,2.2100,478.46,213.237
2700.0,FWD,1337935.8905,6070317.5610,1427877.9847,1337935.5599,6070317.2377,1427877.5071,+330.586,+323.335,+477.587,-253.243,+378.132,+484.568,664.772,14,2,0,2.0909,0.1191,2.2099,507.86,155.052
2730.0,FWD,1337935.8749,6070317.5312,1427877.9728,1337935.5599,6070317.2377,1427877.5071,+315.004,+293.504,+465.672,-244.446,+373.842,+450.234,634.210,14,2,0,2.0909,0.1190,2.2099,521.82,143.557
2760.0,FWD,1337935.8749,6070317.5179,1427877.9532,1337935.5599,6070317.2377,1427877.5071,+314.955,+280.201,+446.117,-247.262,+357.719,+433.161,613.784,14,2,0,2.0909,0.1191,2.2099,310.38,129.239
2790.0,FWD,1337935.8656,6070317.5194,1427877.9397,1337935.5599,6070317.2377,1427877.5071,+305.741,+281.710,+432.565,-237.939,+344.631,+429.610,599.958,14,2,0,2.0909,0.1191,2.2100,422.90,131.189
