SOD,pass,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZWD_m,CodeRMS_mm,PhsRMS_mm
19800.0,FWD,+53.421,+13.535,-220.347,227.134,13,2,0,0.1287,2581.25,109.678
19830.0,FWD,+53.420,+13.534,-220.308,227.096,13,2,0,0.1287,2408.83,307.903
19860.0,FWD,+53.413,+13.536,-220.271,227.058,13,2,0,0.1286,2660.65,311.889
19890.0,FWD,+53.963,+13.147,-221.869,228.716,13,2,0,0.1284,2570.06,195.665
19920.0,FWD,+53.959,+13.147,-221.835,228.682,14,2,0,0.1284,2473.54,531.561
19950.0,FWD,+53.956,+13.148,-221.801,228.648,14,2,0,0.1284,2468.59,626.912
19980.0,FWD,+53.957,+13.148,-221.765,228.613,14,2,0,0.1284,2874.33,231.535
20010.0,FWD,+53.954,+13.152,-221.730,228.579,14,2,0,0.1283,2715.49,315.081
20040.0,FWD,+53.950,+13.155,-221.696,228.545,14,2,0,0.1283,2828.74,163.294
20070.0,FWD,+53.168,+12.176,-222.496,229.084,14,2,0,0.1285,2490.76,190.248
20100.0,FWD,+54.561,+14.547,-216.006,223.264,14,2,0,0.1283,2660.57,127.753
20130.0,FWD,+56.403,+16.752,-212.044,220.056,14,2,0,0.1281,2418.96,123.055
20160.0,FWD,+56.401,+16.753,-212.009,220.022,14,2,0,0.1281,2574.91,567.054
20190.0,FWD,+56.401,+16.752,-211.975,219.989,14,2,0,0.1281,2571.13,175.230
20220.0,FWD,+56.400,+16.752,-211.943,219.958,14,2,0,0.1280,2489.23,116.454
20250.0,FWD,+56.398,+16.753,-211.909,219.924,14,2,0,0.1280,2553.77,550.196
20280.0,FWD,+56.396,+16.752,-211.873,219.889,14,2,0,0.1280,2260.53,110.727
20310.0,FWD,+56.394,+16.755,-211.837,219.854,14,2,0,0.1280,2376.79,310.970
20340.0,FWD,+55.804,+16.685,-211.045,218.935,14,2,0,0.1281,2525.19,190.080
20370.0,FWD,+55.802,+16.684,-211.010,218.901,14,2,0,0.1281,2188.76,412.267
20400.0,FWD,+55.804,+16.680,-210.976,218.868,14,2,0,0.1281,2237.52,217.031
20430.0,FWD,+55.797,+16.679,-210.941,218.832,14,2,0,0.1281,2729.45,349.577
20460.0,FWD,+55.790,+16.678,-210.904,218.795,14,2,0,0.1280,2753.97,342.362
20490.0,FWD,+52.976,+18.056,-206.636,214.081,14,2,0,0.1288,2271.46,120.732
20520.0,FWD,+52.860,+17.823,-206.465,213.868,14,2,0,0.1287,2861.51,190.194
20550.0,FWD,+52.862,+17.824,-206.428,213.833,14,2,0,0.1287,2368.79,466.920
20580.0,FWD,+52.866,+17.823,-206.392,213.799,14,2,0,0.1287,2541.06,496.063
20610.0,FWD,+52.871,+17.825,-206.354,213.764,14,2,0,0.1287,2457.78,257.360
20640.0,FWD,+53.590,+18.321,-206.699,214.318,14,2,0,0.1286,2616.79,119.298
20670.0,FWD,+53.586,+18.323,-206.663,214.282,13,1,0,0.1285,2689.80,343.276
20700.0,FWD,+53.457,+18.527,-207.007,214.600,13,1,0,0.1291,2593.74,139.363
20730.0,FWD,+52.111,+17.662,-207.407,214.582,13,1,0,0.1294,2513.71,192.017
20760.0,FWD,+52.108,+17.663,-207.368,214.543,14,1,0,0.1294,2485.37,174.604
20790.0,FWD,+52.108,+17.663,-207.328,214.504,14,1,0,0.1294,2433.60,470.577
20820.0,FWD,+52.108,+17.665,-207.288,214.466,14,1,0,0.1293,2261.61,364.768
20850.0,FWD,+52.106,+17.666,-207.248,214.426,14,1,0,0.1293,2536.81,342.257
20880.0,FWD,+52.104,+17.664,-207.207,214.387,14,1,0,0.1293,2533.13,241.247
20910.0,FWD,+52.103,+17.660,-207.167,214.347,14,1,0,0.1292,2760.97,148.003
20940.0,FWD,+52.102,+17.660,-207.130,214.312,14,1,0,0.1292,2439.35,357.468
20970.0,FWD,+53.080,+17.023,-205.939,213.350,14,1,0,0.1287,2422.62,183.281
21000.0,FWD,+53.078,+17.026,-205.902,213.314,14,1,0,0.1287,2472.54,310.880
21030.0,FWD,+53.080,+17.020,-205.863,213.276,14,1,0,0.1286,3123.44,161.078
21060.0,FWD,+53.079,+17.017,-205.828,213.242,14,1,0,0.1286,2716.95,224.507
21090.0,FWD,+53.073,+17.021,-205.792,213.206,14,1,0,0.1286,2493.90,326.667
21120.0,FWD,+53.067,+17.026,-205.759,213.173,14,1,0,0.1286,2500.73,498.094
21150.0,FWD,+53.065,+17.030,-205.726,213.141,14,1,0,0.1285,2106.76,178.380
21180.0,FWD,+57.983,+13.503,-201.016,209.647,14,1,0,0.1303,2169.56,179.634
21210.0,FWD,+57.981,+13.502,-200.970,209.603,14,1,0,0.1303,2457.15,459.030
21240.0,FWD,+57.976,+13.506,-200.930,209.563,14,1,0,0.1303,2409.15,223.993
21270.0,FWD,+56.394,+12.321,-199.681,207.857,14,1,0,0.1306,2766.85,197.532
21300.0,FWD,+56.390,+12.325,-199.641,207.818,14,1,0,0.1306,2614.03,270.674
21330.0,FWD,+56.387,+12.326,-199.599,207.777,14,1,0,0.1305,2726.78,197.195
21360.0,FWD,+56.385,+12.326,-199.558,207.737,14,1,0,0.1305,2505.06,288.771
21390.0,FWD,+56.378,+12.326,-199.514,207.693,14,1,0,0.1305,2484.47,226.690
21420.0,FWD,+56.369,+12.328,-199.471,207.649,14,1,0,0.1304,3086.67,154.425
21450.0,FWD,+56.275,+11.854,-197.958,206.142,14,1,0,0.1304,2741.28,183.010
21480.0,FWD,+56.273,+11.854,-197.920,206.105,14,1,0,0.1303,2478.13,254.589
21510.0,FWD,+56.272,+11.857,-197.879,206.066,14,1,0,0.1303,2265.73,401.488
21540.0,FWD,+56.274,+11.853,-197.837,206.027,14,1,0,0.1303,2241.66,186.286
21570.0,FWD,+56.274,+11.857,-197.797,205.988,14,1,0,0.1303,2512.09,285.304
21600.0,FWD,+56.278,+11.860,-197.760,205.954,14,1,0,0.1302,2852.47,418.725
21630.0,FWD,+56.274,+11.865,-197.723,205.917,14,1,0,0.1302,2600.33,370.764
21660.0,FWD,+56.271,+11.866,-197.685,205.880,14,1,0,0.1302,2549.44,363.841
21690.0,FWD,+56.263,+11.867,-197.645,205.839,14,1,0,0.1301,2544.17,252.063
21720.0,FWD,+56.257,+11.867,-197.605,205.800,14,1,0,0.1301,2443.86,242.418
21750.0,FWD,+56.256,+11.868,-197.567,205.763,14,1,0,0.1301,2447.90,486.467
21780.0,FWD,+56.255,+11.867,-197.528,205.725,14,1,0,0.1301,2308.55,285.206
21810.0,FWD,+56.249,+11.869,-197.492,205.689,15,1,0,0.1300,2787.19,301.627
21840.0,FWD,+56.249,+11.873,-197.454,205.653,14,1,0,0.1300,2840.65,202.080
21870.0,FWD,+58.164,+13.454,-198.769,207.541,14,1,0,0.1294,2653.99,193.424
21900.0,FWD,+58.158,+13.452,-198.726,207.498,14,1,0,0.1293,2635.78,156.043
21930.0,FWD,+63.815,+8.865,-195.087,205.451,14,1,0,0.1315,2556.91,170.443
21960.0,FWD,+65.251,+8.577,-191.515,202.507,14,1,0,0.1305,2692.53,182.867
21990.0,FWD,+65.249,+8.576,-191.471,202.465,14,1,0,0.1304,2403.38,130.972
22020.0,FWD,+65.247,+8.576,-191.429,202.425,15,1,0,0.1304,2741.14,270.364
22050.0,FWD,+65.246,+8.575,-191.387,202.385,15,1,0,0.1304,2739.12,288.172
22080.0,FWD,+65.244,+8.571,-191.345,202.344,15,1,0,0.1304,2554.64,458.026
22110.0,FWD,+65.242,+8.571,-191.305,202.305,15,1,0,0.1303,2554.56,631.130
22140.0,FWD,+65.243,+8.571,-191.266,202.269,15,1,0,0.1303,2949.14,462.819
22170.0,FWD,+65.238,+8.568,-191.222,202.226,15,1,0,0.1303,2953.92,400.301
22200.0,FWD,+65.231,+8.565,-191.178,202.182,15,1,0,0.1302,2859.28,404.368
22230.0,FWD,+65.229,+8.563,-191.137,202.143,15,1,0,0.1302,2640.25,268.163
22260.0,FWD,+65.228,+8.564,-191.098,202.105,15,1,0,0.1302,3476.02,226.735
22290.0,FWD,+68.425,+8.082,-187.055,199.342,15,1,0,0.1294,2780.59,212.797
22320.0,FWD,+68.779,+6.961,-183.429,196.024,15,1,0,0.1288,2909.74,215.928
22350.0,FWD,+68.780,+6.959,-183.394,195.991,15,1,0,0.1288,2698.89,600.418
22380.0,FWD,+68.777,+6.954,-183.360,195.958,15,1,0,0.1288,3053.64,295.436
22410.0,FWD,+68.772,+6.952,-183.324,195.922,15,1,0,0.1287,2543.66,208.082
22440.0,FWD,+68.771,+6.946,-183.292,195.892,15,1,0,0.1287,2618.37,399.116
22470.0,FWD,+68.087,+5.027,-180.350,192.840,15,1,0,0.1282,2404.71,216.703
22500.0,FWD,+68.067,+5.042,-180.328,192.812,15,1,0,0.1282,2343.26,206.966
22530.0,FWD,+68.121,+5.085,-180.422,192.921,15,1,0,0.1281,2667.19,240.039
22560.0,FWD,+68.117,+5.084,-180.392,192.892,15,1,0,0.1281,2458.26,308.774
22590.0,FWD,+68.117,+5.075,-180.362,192.863,14,1,0,0.1281,2427.20,402.407
22620.0,FWD,+68.113,+5.071,-180.328,192.830,14,1,0,0.1281,2808.52,239.750
22650.0,FWD,+68.115,+5.064,-180.294,192.798,14,1,0,0.1280,2821.09,338.448
22680.0,FWD,+68.114,+5.066,-180.260,192.766,14,1,0,0.1280,2693.79,418.220
22710.0,FWD,+68.115,+5.067,-180.229,192.737,14,1,0,0.1280,2777.44,220.060
22740.0,FWD,+68.119,+5.062,-180.197,192.710,14,1,0,0.1280,2643.72,229.441
22770.0,FWD,+69.425,+10.002,-174.455,188.027,14,1,0,0.1295,2555.72,279.580
22800.0,FWD,+69.424,+9.998,-174.415,187.990,14,1,0,0.1295,2384.41,217.347
22830.0,FWD,+69.422,+10.002,-174.375,187.952,14,1,0,0.1294,2767.42,215.389
22860.0,FWD,+69.419,+10.003,-174.337,187.916,14,1,0,0.1294,2401.53,215.531
22890.0,FWD,+69.423,+10.003,-174.300,187.883,14,1,0,0.1294,2731.61,220.110
22920.0,FWD,+69.420,+10.005,-174.263,187.848,14,1,0,0.1294,2503.61,307.547
22950.0,FWD,+69.414,+10.006,-174.221,187.807,14,0,0,0.1293,2962.86,228.626
22980.0,FWD,+69.410,+10.004,-174.186,187.773,14,0,0,0.1293,2710.76,214.487
23010.0,FWD,+69.409,+10.001,-174.149,187.738,14,0,0,0.1293,2595.00,301.802
23040.0,FWD,+69.409,+10.003,-174.114,187.706,14,0,0,0.1292,2639.65,259.490
23070.0,FWD,+68.907,+9.738,-173.901,187.309,14,0,0,0.1294,2715.15,229.965
23100.0,FWD,+68.900,+9.741,-173.860,187.268,14,0,0,0.1294,2785.56,281.589
23130.0,FWD,+66.339,+10.357,-176.376,188.723,14,0,0,0.1285,2955.95,222.628
23160.0,FWD,+66.332,+10.361,-176.341,188.689,14,0,0,0.1285,2779.63,366.356
23190.0,FWD,+65.575,+9.964,-176.029,188.110,14,0,0,0.1287,3230.23,226.881
23220.0,FWD,+66.290,+14.617,-165.971,179.317,14,0,0,0.1314,2604.52,272.357
23250.0,FWD,+65.148,+14.965,-167.715,180.545,14,0,0,0.1309,2906.89,222.409
23280.0,FWD,+66.643,+14.446,-162.267,176.013,14,0,0,0.1301,2559.34,218.699
23310.0,FWD,+66.639,+14.445,-162.224,175.971,14,0,0,0.1300,2980.36,207.587
23340.0,FWD,+66.634,+14.442,-162.181,175.930,14,0,0,0.1300,3314.51,265.430
23370.0,FWD,+66.786,+14.339,-161.504,175.356,14,0,0,0.1303,3077.59,265.128
23400.0,FWD,+66.780,+14.338,-161.462,175.314,14,0,0,0.1302,2813.17,258.920
23430.0,FWD,+66.472,+14.194,-161.297,175.034,14,0,0,0.1304,3078.85,223.900
23460.0,FWD,+66.467,+14.193,-161.252,174.990,14,0,0,0.1303,2894.29,224.365
23490.0,FWD,+66.461,+14.193,-161.208,174.947,14,0,0,0.1303,2621.49,412.661
23520.0,FWD,+67.994,+14.528,-160.193,174.631,14,0,0,0.1299,2531.50,211.812
23550.0,FWD,+67.990,+14.530,-160.149,174.589,14,0,0,0.1299,2710.06,207.149
23580.0,FWD,+68.613,+13.692,-156.968,171.855,14,0,0,0.1292,2384.33,208.122
23610.0,FWD,+68.610,+13.693,-156.930,171.819,14,0,0,0.1291,2954.92,335.164
23640.0,FWD,+68.603,+13.697,-156.890,171.780,14,0,0,0.1291,3147.83,277.191
23670.0,FWD,+68.597,+13.698,-156.852,171.744,14,0,0,0.1291,3265.35,261.903
23700.0,FWD,+66.672,+13.754,-157.175,171.284,13,0,0,0.1289,2489.35,224.283
23730.0,FWD,+66.669,+13.754,-157.136,171.248,13,0,0,0.1289,2664.21,423.255
23760.0,FWD,+66.669,+13.752,-157.100,171.214,13,0,0,0.1289,2827.43,468.724
23790.0,FWD,+66.665,+13.754,-157.061,171.177,13,0,0,0.1288,2619.16,285.579
23820.0,FWD,+67.539,+13.977,-156.676,171.185,13,0,0,0.1287,2693.75,247.344
23850.0,FWD,+67.535,+13.977,-156.639,171.149,13,0,0,0.1287,2853.76,634.766
23880.0,FWD,+67.528,+13.981,-156.601,171.112,13,0,0,0.1286,2692.93,451.336
23910.0,FWD,+67.524,+13.983,-156.564,171.077,13,0,0,0.1286,2501.56,249.453
23940.0,FWD,+67.525,+13.977,-156.531,171.047,13,0,0,0.1286,2394.14,402.342
23970.0,FWD,+67.527,+13.975,-156.498,171.017,13,0,0,0.1286,2730.06,434.317
24000.0,FWD,+67.525,+13.975,-156.463,170.984,13,0,0,0.1285,2477.98,254.332
24030.0,FWD,+67.525,+13.970,-156.431,170.955,13,0,0,0.1285,2454.76,217.770
24060.0,FWD,+67.522,+13.972,-156.400,170.925,13,0,0,0.1285,2555.62,443.762
24090.0,FWD,+65.282,+12.337,-151.494,165.422,13,1,0,0.1291,2494.52,226.028
24120.0,FWD,+65.278,+12.339,-151.458,165.387,13,1,0,0.1291,2352.88,396.103
24150.0,FWD,+64.499,+13.629,-148.183,162.185,13,1,0,0.1304,2536.02,268.963
24180.0,FWD,+64.973,+13.172,-144.395,158.887,13,1,0,0.1308,2436.05,222.598
24210.0,FWD,+64.970,+13.169,-144.352,158.845,13,1,0,0.1307,2812.97,332.942
24240.0,FWD,+64.970,+13.162,-144.307,158.804,13,1,0,0.1307,2751.12,345.816
24270.0,FWD,+64.971,+13.159,-144.259,158.761,13,1,0,0.1307,2680.66,216.263
24300.0,FWD,+65.577,+13.021,-141.316,156.334,13,1,0,0.1309,2671.82,222.127
24330.0,FWD,+65.574,+13.022,-141.269,156.290,13,1,0,0.1309,2628.79,218.847
24360.0,FWD,+65.571,+13.022,-141.223,156.247,13,1,0,0.1308,2903.60,206.134
24390.0,FWD,+65.568,+13.019,-141.177,156.204,13,1,0,0.1308,2806.34,209.269
24420.0,FWD,+63.902,+10.376,-133.672,148.524,13,1,0,0.1340,2507.18,263.178
24450.0,FWD,+62.854,+10.539,-131.894,146.484,13,1,0,0.1343,2603.96,209.539
24480.0,FWD,+62.849,+10.533,-131.833,146.427,13,1,0,0.1342,2450.46,245.021
24510.0,FWD,+62.846,+10.528,-131.772,146.371,13,1,0,0.1342,2568.58,234.495
24540.0,FWD,+63.710,+11.101,-130.420,145.573,13,2,0,0.1341,2559.74,207.987
24570.0,FWD,+63.705,+11.097,-130.359,145.516,13,2,0,0.1341,2360.92,242.645
24600.0,FWD,+63.700,+11.092,-130.300,145.461,13,2,0,0.1340,2635.30,411.219
24630.0,FWD,+65.556,+13.676,-125.185,141.972,13,2,0,0.1372,2837.20,256.307
24660.0,FWD,+65.553,+13.670,-125.115,141.907,13,2,0,0.1371,2550.70,212.295
24690.0,FWD,+65.548,+13.666,-125.043,141.842,13,2,0,0.1370,2935.33,195.810
24720.0,FWD,+65.543,+13.661,-124.971,141.775,13,2,0,0.1370,2548.08,213.727
24750.0,FWD,+66.954,+15.214,-124.808,142.447,13,2,0,0.1364,2395.21,210.892
24780.0,FWD,+66.949,+15.210,-124.738,142.383,13,2,0,0.1363,2308.19,208.510
24810.0,FWD,+66.945,+15.202,-124.672,142.323,13,2,0,0.1363,2674.07,350.440
24840.0,FWD,+66.396,+15.973,-125.278,142.681,13,2,0,0.1359,2403.16,197.607
24870.0,FWD,+68.944,+18.376,-124.545,143.535,13,2,0,0.1368,2443.63,228.949
24900.0,FWD,+68.941,+18.369,-124.471,143.469,13,2,0,0.1367,2541.40,173.924
24930.0,FWD,+68.107,+18.368,-121.971,140.900,13,2,0,0.1374,2453.48,195.116
24960.0,FWD,+68.102,+18.368,-121.896,140.832,13,2,0,0.1374,2860.55,281.764
24990.0,FWD,+68.095,+18.368,-121.823,140.766,13,2,0,0.1373,2520.32,260.447
25020.0,FWD,+68.085,+18.368,-121.733,140.684,13,2,0,0.1373,2680.13,303.464
25050.0,FWD,+68.078,+18.366,-121.661,140.618,13,2,0,0.1372,2496.93,198.443
25080.0,FWD,+68.073,+18.363,-121.589,140.552,13,2,0,0.1371,2659.96,258.935
25110.0,FWD,+68.458,+17.646,-121.831,140.857,13,2,0,0.1370,2379.70,189.256
25140.0,FWD,+68.451,+17.645,-121.761,140.793,13,2,0,0.1369,2508.97,224.383
25170.0,FWD,+68.443,+17.642,-121.691,140.728,13,2,0,0.1369,2614.09,221.870
25200.0,FWD,+68.438,+17.642,-121.619,140.663,13,2,0,0.1368,2593.80,158.768
25230.0,FWD,+68.432,+17.642,-121.547,140.598,13,2,0,0.1368,2648.33,161.332
25260.0,FWD,+68.413,+17.705,-121.277,140.363,13,2,0,0.1367,2682.58,224.281
25290.0,FWD,+68.405,+17.705,-121.210,140.301,13,2,0,0.1367,2385.80,235.260
25320.0,FWD,+68.398,+17.705,-121.143,140.240,13,2,0,0.1366,2808.23,183.972
25350.0,FWD,+68.392,+17.702,-121.075,140.179,13,2,0,0.1365,2624.71,180.223
25380.0,FWD,+67.578,+12.947,-118.465,136.998,13,2,0,0.1381,2903.27,193.854
25410.0,FWD,+67.574,+12.944,-118.386,136.927,13,2,0,0.1381,2806.90,254.167
25440.0,FWD,+67.569,+12.944,-118.307,136.857,13,2,0,0.1380,2873.18,289.185
25470.0,FWD,+67.565,+12.941,-118.231,136.789,13,2,0,0.1379,2773.57,169.759
25500.0,FWD,+67.566,+12.939,-118.158,136.726,13,2,0,0.1379,2427.71,158.660
25530.0,FWD,+67.566,+12.938,-118.085,136.662,13,2,0,0.1378,2354.60,135.895
25560.0,FWD,+67.563,+12.939,-118.013,136.599,13,2,0,0.1378,2402.40,134.523
25590.0,FWD,+67.555,+12.938,-117.943,136.534,13,2,0,0.1377,2590.39,218.437
25620.0,FWD,+67.550,+12.936,-117.870,136.469,13,2,0,0.1376,2488.12,170.089
25650.0,FWD,+68.400,+13.810,-116.554,135.846,13,2,0,0.1380,2595.17,181.822
25680.0,FWD,+68.397,+13.808,-116.477,135.778,13,2,0,0.1380,2440.34,136.236
25710.0,FWD,+67.346,+13.848,-116.403,135.192,13,2,0,0.1375,2297.86,192.962
25740.0,FWD,+68.676,+10.935,-115.024,134.411,13,2,0,0.1387,2427.22,177.825
25770.0,FWD,+68.672,+10.934,-114.944,134.341,13,2,0,0.1387,2492.92,217.632
25800.0,FWD,+68.666,+10.932,-114.863,134.269,13,2,0,0.1386,2702.28,175.861
25830.0,FWD,+70.310,+9.708,-114.538,134.747,13,2,0,0.1393,2699.95,171.651
25860.0,FWD,+70.308,+9.708,-114.457,134.677,13,2,0,0.1392,2499.31,291.735
25890.0,FWD,+70.305,+9.709,-114.377,134.607,13,2,0,0.1391,2395.05,399.019
25920.0,FWD,+70.300,+9.709,-114.297,134.537,13,2,0,0.1391,2444.53,128.787
25950.0,FWD,+70.295,+9.710,-114.219,134.468,13,2,0,0.1390,2564.66,131.726
25980.0,FWD,+70.292,+9.713,-114.144,134.403,13,2,0,0.1389,2455.59,281.618
26010.0,FWD,+70.290,+9.717,-114.068,134.338,13,2,0,0.1389,2598.54,285.304
26040.0,FWD,+68.585,+11.253,-113.821,133.363,13,2,0,0.1387,2374.05,184.062
26070.0,FWD,+67.163,+9.888,-109.072,128.473,13,2,0,0.1412,2297.39,174.890
26100.0,FWD,+67.283,+9.941,-106.452,126.324,13,2,0,0.1423,2493.75,178.084
26130.0,FWD,+67.275,+9.943,-106.357,126.240,13,2,0,0.1422,2661.23,213.999
26160.0,FWD,+67.271,+9.941,-106.260,126.156,13,2,0,0.1422,2508.89,162.028
26190.0,FWD,+67.003,+9.970,-105.288,125.198,13,2,0,0.1428,2295.80,173.008
26220.0,FWD,+66.998,+9.966,-105.190,125.112,13,2,0,0.1427,2156.86,177.901
26250.0,FWD,+68.103,+9.638,-104.875,125.417,13,2,0,0.1430,2224.56,171.561
26280.0,FWD,+69.252,+12.745,-105.582,126.909,13,2,0,0.1426,2557.14,172.445
26310.0,FWD,+69.245,+12.743,-105.486,126.825,13,2,0,0.1425,2386.32,171.001
26340.0,FWD,+67.546,+10.904,-106.449,126.541,13,2,0,0.1427,2715.69,169.034
26370.0,FWD,+67.541,+10.906,-106.351,126.457,13,2,0,0.1426,2697.22,267.859
26400.0,FWD,+67.576,+10.895,-106.239,126.380,12,2,0,0.1425,2486.66,177.673
26430.0,FWD,+68.456,+13.098,-107.653,128.246,12,2,0,0.1420,2831.71,169.246
26460.0,FWD,+68.452,+13.099,-107.557,128.163,12,2,0,0.1419,2511.37,125.455
26490.0,FWD,+68.446,+13.101,-107.465,128.083,12,2,0,0.1419,2663.51,152.568
26520.0,FWD,+68.440,+13.103,-107.371,128.001,12,2,0,0.1418,2712.71,142.485
26550.0,FWD,+68.432,+13.107,-107.282,127.923,12,2,0,0.1417,2647.10,407.383
26580.0,FWD,+68.425,+13.112,-107.191,127.843,13,2,0,0.1417,3689.20,464.054
26610.0,FWD,+68.419,+13.111,-107.099,127.763,13,2,0,0.1416,2851.20,186.369
26640.0,FWD,+68.414,+13.112,-107.009,127.684,13,2,0,0.1415,2486.68,143.573
26670.0,FWD,+68.406,+13.110,-106.921,127.606,13,2,0,0.1414,2275.65,560.975
26700.0,FWD,+68.399,+13.112,-106.833,127.528,13,2,0,0.1414,2244.82,217.049
26730.0,FWD,+68.017,+14.525,-107.404,127.957,13,2,0,0.1410,2075.94,169.089
26760.0,FWD,+68.010,+14.529,-107.312,127.876,13,2,0,0.1410,2660.33,391.073
26790.0,FWD,+68.005,+14.533,-107.223,127.799,13,2,0,0.1409,2904.34,389.933
26820.0,FWD,+67.996,+14.532,-107.132,127.718,12,2,0,0.1408,2555.02,183.095
26850.0,FWD,+68.473,+15.884,-107.318,128.289,13,2,0,0.1416,2454.22,171.057
26880.0,FWD,+68.665,+15.821,-107.601,128.620,13,2,0,0.1425,2558.30,170.893
26910.0,FWD,+69.318,+15.976,-106.879,128.387,13,2,0,0.1430,2700.74,171.523
26940.0,FWD,+69.309,+15.975,-106.777,128.298,13,2,0,0.1429,2475.74,171.456
26970.0,FWD,+69.300,+15.976,-106.678,128.211,13,2,0,0.1429,2399.23,222.156
27000.0,FWD,+67.827,+13.008,-109.447,129.415,13,2,0,0.1409,2457.70,168.967
27030.0,FWD,+67.823,+13.012,-109.358,129.339,13,2,0,0.1408,2769.19,274.054
27060.0,FWD,+67.823,+13.015,-109.267,129.262,13,2,0,0.1407,2716.88,475.472
27090.0,FWD,+67.820,+13.019,-109.179,129.186,13,2,0,0.1407,2551.86,144.544
27120.0,FWD,+66.184,+8.941,-111.961,130.367,13,2,0,0.1387,2553.76,157.876
27150.0,FWD,+63.708,+11.706,-116.463,133.264,13,2,0,0.1394,2528.29,161.109
27180.0,FWD,+63.702,+11.709,-116.375,133.185,13,2,0,0.1393,2487.06,279.142
27210.0,FWD,+64.061,+10.953,-116.391,133.307,13,2,0,0.1388,2730.31,142.243
27240.0,FWD,+64.057,+10.958,-116.308,133.233,13,2,0,0.1388,2605.39,131.451
27270.0,FWD,+65.267,+10.803,-115.824,133.386,13,2,0,0.1392,2485.95,170.007
27300.0,FWD,+65.262,+10.805,-115.735,133.306,13,2,0,0.1391,2796.70,282.228
27330.0,FWD,+65.261,+10.807,-115.649,133.231,13,2,0,0.1391,2676.69,213.148
27360.0,FWD,+65.257,+10.808,-115.567,133.158,13,2,0,0.1390,2545.40,251.998
27390.0,FWD,+62.918,+13.023,-121.801,137.709,13,2,0,0.1398,3075.26,170.947
27420.0,FWD,+62.915,+13.026,-121.716,137.633,13,2,0,0.1397,2588.61,132.144
27450.0,FWD,+62.913,+13.029,-121.632,137.558,13,2,0,0.1397,2339.63,193.752
27480.0,FWD,+62.913,+13.034,-121.548,137.484,13,2,0,0.1396,2510.20,170.712
27510.0,FWD,+62.912,+13.041,-121.466,137.412,13,2,0,0.1396,2331.65,154.569
27540.0,FWD,+62.913,+13.047,-121.384,137.340,13,2,0,0.1395,2236.42,195.828
27570.0,FWD,+61.535,+11.199,-121.918,137.026,13,2,0,0.1389,2432.05,195.692
27600.0,FWD,+61.533,+11.204,-121.835,136.951,13,2,0,0.1389,2622.00,125.224
27630.0,FWD,+61.529,+11.208,-121.754,136.878,13,2,0,0.1388,2900.83,227.733
27660.0,FWD,+59.412,+12.979,-123.356,137.531,13,2,0,0.1390,3130.70,168.124
27690.0,FWD,+58.367,+14.091,-125.835,139.426,13,2,0,0.1392,2863.33,184.578
27720.0,FWD,+58.366,+14.096,-125.751,139.350,13,2,0,0.1391,2876.47,135.186
27750.0,FWD,+58.365,+14.102,-125.669,139.277,13,2,0,0.1391,2544.00,158.813
27780.0,FWD,+58.363,+14.106,-125.586,139.202,13,2,0,0.1390,2350.76,259.934
27810.0,FWD,+58.361,+14.111,-125.502,139.125,13,2,0,0.1390,2485.55,456.336
27840.0,FWD,+58.357,+14.117,-125.421,139.051,13,2,0,0.1389,2754.95,139.445
27870.0,FWD,+58.356,+14.125,-125.341,138.979,13,2,0,0.1388,2634.29,126.542
27900.0,FWD,+58.354,+14.130,-125.260,138.906,13,2,0,0.1388,2527.46,120.623
27930.0,FWD,+58.347,+14.139,-125.180,138.832,13,2,0,0.1387,2827.64,259.273
27960.0,FWD,+58.342,+14.142,-125.096,138.755,13,2,0,0.1387,2708.65,161.239
27990.0,FWD,+58.339,+14.147,-125.016,138.682,13,2,0,0.1386,2453.38,251.186
28020.0,FWD,+58.337,+14.155,-124.937,138.611,13,2,0,0.1386,2217.05,120.825
28050.0,FWD,+58.335,+14.162,-124.863,138.543,13,2,0,0.1385,2370.01,136.523
28080.0,FWD,+58.901,+13.763,-126.839,140.524,14,2,0,0.1384,2738.50,177.415
28110.0,FWD,+58.969,+14.445,-128.859,142.445,14,2,0,0.1384,2553.55,176.670
28140.0,FWD,+58.972,+14.451,-128.782,142.377,14,2,0,0.1383,2452.84,279.195
28170.0,FWD,+58.973,+14.457,-128.703,142.307,14,2,0,0.1383,2767.50,192.942
28200.0,FWD,+58.975,+14.465,-128.629,142.242,14,2,0,0.1382,3055.57,248.843
28230.0,FWD,+59.773,+17.330,-134.317,148.034,14,2,0,0.1390,3638.22,166.092
28260.0,FWD,+59.770,+17.335,-134.238,147.962,14,2,0,0.1390,6351.59,294.235
28290.0,FWD,+59.773,+17.342,-134.159,147.892,13,2,0,0.1389,3015.24,329.666
28320.0,FWD,+59.893,+17.303,-134.058,147.845,13,2,0,0.1389,2448.76,238.634
28350.0,FWD,+59.091,+15.912,-135.133,148.344,13,2,0,0.1382,2507.00,223.521
28380.0,FWD,+59.090,+15.919,-135.054,148.273,13,2,0,0.1381,2768.70,230.614
28410.0,FWD,+59.090,+15.925,-134.976,148.202,13,2,0,0.1381,2606.87,172.540
28440.0,FWD,+59.092,+15.930,-134.902,148.136,13,2,0,0.1380,2582.78,160.106
28470.0,FWD,+59.095,+15.939,-134.830,148.073,13,2,0,0.1380,2708.52,149.209
