SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,NL_genuine,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
52200.0,FWD,1337935.7526,6070317.5067,1427877.5831,1337935.5599,6070317.2377,1427877.5071,+192.677,+269.010,+76.009,-130.259,+5.520,+313.481,339.512,4,5,5,0,2.0909,-0.0283,2.0626,480.90,3.691
52230.0,BWD,1337935.3679,6070317.2389,1427877.6718,1337935.5599,6070317.2377,1427877.5071,-191.958,+1.231,+164.739,+187.724,+169.541,-1.966,252.959,4,7,2,0,2.0909,0.0569,2.1478,467.49,5.919
52260.0,BWD,1337935.3673,6070317.2393,1427877.6718,1337935.5599,6070317.2377,1427877.5071,-192.574,+1.621,+164.717,+188.409,+169.464,-1.729,253.415,4,7,2,0,2.0909,0.0578,2.1487,335.67,3.469
52290.0,FWD,1337935.7509,6070317.5065,1427877.5857,1337935.5599,6070317.2377,1427877.5071,+190.986,+268.845,+78.560,-128.643,+8.124,+313.544,339.006,4,5,5,0,2.0909,-0.0256,2.0653,396.04,10.532
52320.0,BWD,1337935.3674,6070317.2402,1427877.6701,1337935.5599,6070317.2377,1427877.5071,-192.526,+2.536,+162.971,+188.559,+167.559,-1.242,252.254,4,7,2,0,2.0909,0.0590,2.1498,369.81,1.588
52350.0,FWD,1337935.7509,6070317.5064,1427877.5843,1337935.5599,6070317.2377,1427877.5071,+190.991,+268.683,+77.181,-128.684,+6.815,+313.080,338.563,4,6,5,0,2.0909,-0.0250,2.0659,667.79,8.589
52380.0,FWD,1337935.7518,6070317.5062,1427877.5841,1337935.5599,6070317.2377,1427877.5071,+191.922,+268.542,+76.973,-129.623,+6.599,+313.095,338.931,4,6,5,0,2.0909,-0.0252,2.0656,503.22,6.172
52410.0,FWD,1337935.7526,6070317.5061,1427877.5839,1337935.5599,6070317.2377,1427877.5071,+192.730,+268.383,+76.769,-130.446,+6.396,+313.066,339.216,4,6,5,0,2.0909,-0.0252,2.0656,678.01,5.153
52440.0,FWD,1337935.7516,6070317.5063,1427877.5842,1337935.5599,6070317.2377,1427877.5071,+191.737,+268.582,+77.131,-129.434,+6.753,+313.130,338.894,4,6,5,0,2.0909,-0.0253,2.0655,1061.91,6.668
52470.0,FWD,1337935.7512,6070317.5064,1427877.5849,1337935.5599,6070317.2377,1427877.5071,+191.300,+268.678,+77.798,-128.985,+7.403,+313.279,338.874,4,6,5,0,2.0909,-0.0254,2.0654,987.05,5.446
52500.0,FWD,1337935.7509,6070317.5063,1427877.5854,1337935.5599,6070317.2377,1427877.5071,+191.006,+268.623,+78.306,-128.710,+7.925,+313.279,338.782,4,6,5,0,2.0909,-0.0248,2.0661,685.24,4.637
52530.0,FWD,1337935.7505,6070317.5065,1427877.5851,1337935.5599,6070317.2377,1427877.5071,+190.645,+268.793,+78.023,-128.322,+7.628,+313.302,338.648,4,6,5,0,2.0909,-0.0255,2.0654,680.54,4.546
52560.0,FWD,1337935.7510,6070317.5064,1427877.5857,1337935.5599,6070317.2377,1427877.5071,+191.117,+268.654,+78.646,-128.812,+8.243,+313.410,338.948,4,6,5,0,2.0909,-0.0252,2.0656,636.44,4.794
52590.0,FWD,1337935.7517,6070317.5062,1427877.5857,1337935.5599,6070317.2377,1427877.5071,+191.757,+268.495,+78.574,-129.472,+8.177,+313.376,339.167,4,6,5,0,2.0909,-0.0249,2.0659,948.46,4.455
52620.0,FWD,1337935.7523,6070317.5060,1427877.5859,1337935.5599,6070317.2377,1427877.5071,+192.387,+268.299,+78.785,-130.129,+8.395,+313.370,339.418,4,6,5,0,2.0909,-0.0244,2.0664,1028.95,4.755
52650.0,FWD,1337935.7520,6070317.5061,1427877.5852,1337935.5599,6070317.2377,1427877.5071,+192.078,+268.450,+78.058,-129.795,+7.668,+313.284,339.194,4,6,5,0,2.0909,-0.0251,2.0658,841.96,5.456
52680.0,FWD,1337935.7520,6070317.5061,1427877.5845,1337935.5599,6070317.2377,1427877.5071,+192.077,+268.392,+77.378,-129.807,+7.019,+313.076,338.992,4,6,5,0,2.0909,-0.0243,2.0665,612.59,6.609
52710.0,FWD,1337935.7523,6070317.5059,1427877.5838,1337935.5599,6070317.2377,1427877.5071,+192.365,+268.217,+76.741,-130.125,+6.423,+312.826,338.871,4,6,5,0,2.0909,-0.0228,2.0681,883.67,9.981
52740.0,FWD,1337935.7519,6070317.5058,1427877.5845,1337935.5599,6070317.2377,1427877.5071,+192.043,+268.113,+77.351,-129.833,+7.056,+312.797,338.745,4,6,5,0,2.0909,-0.0216,2.0693,892.36,6.944
52770.0,FWD,1337935.7511,6070317.5058,1427877.5854,1337935.5599,6070317.2377,1427877.5071,+191.203,+268.077,+78.277,-129.020,+8.007,+312.795,338.454,4,6,5,0,2.0909,-0.0204,2.0704,1012.75,9.301
52800.0,FWD,1337935.7507,6070317.5058,1427877.5858,1337935.5599,6070317.2377,1427877.5071,+190.826,+268.055,+78.715,-128.657,+8.457,+312.793,338.325,4,6,5,0,2.0909,-0.0198,2.0710,496.27,4.481
52830.0,FWD,1337935.7506,6070317.5055,1427877.5872,1337935.5599,6070317.2377,1427877.5071,+190.657,+267.783,+80.070,-128.551,+9.844,+312.805,338.333,4,6,5,0,2.0909,-0.0174,2.0735,1019.78,13.678
52860.0,BWD,1337935.3478,6070317.2408,1427877.6675,1337935.5599,6070317.2377,1427877.5071,-212.057,+3.078,+160.427,+207.749,+165.909,-5.395,265.922,4,7,2,0,2.0909,0.0309,2.1217,901.01,5.074
52890.0,FWD,1337935.7503,6070317.5052,1427877.5875,1337935.5599,6070317.2377,1427877.5071,+190.407,+267.505,+80.404,-128.366,+10.243,+312.563,338.051,4,6,5,0,2.0909,-0.0132,2.0776,992.91,7.981
52920.0,FWD,1337935.7502,6070317.5051,1427877.5877,1337935.5599,6070317.2377,1427877.5071,+190.331,+267.374,+80.582,-128.321,+10.449,+312.463,337.947,4,6,5,0,2.0909,-0.0111,2.0798,396.40,10.331
52950.0,FWD,1337935.7497,6070317.5050,1427877.5879,1337935.5599,6070317.2377,1427877.5071,+189.845,+267.329,+80.767,-127.856,+10.664,+312.359,337.682,4,6,5,0,2.0909,-0.0093,2.0816,527.32,9.224
52980.0,BWD,1337935.3464,6070317.2415,1427877.6637,1337935.5599,6070317.2377,1427877.5071,-213.512,+3.758,+156.592,+209.316,+162.094,-5.917,264.807,4,7,2,0,2.0909,0.0285,2.1193,834.96,5.451
53010.0,BWD,1337935.3456,6070317.2418,1427877.6630,1337935.5599,6070317.2377,1427877.5071,-214.331,+4.120,+155.933,+210.194,+161.411,-5.893,265.084,4,7,2,0,2.0909,0.0284,2.1193,919.79,7.688
53040.0,BWD,1337935.3444,6070317.2424,1427877.6623,1337935.5599,6070317.2377,1427877.5071,-215.487,+4.718,+155.186,+211.451,+160.607,-5.735,265.592,4,7,2,0,2.0909,0.0289,2.1198,996.84,1.663
53070.0,BWD,1337935.3440,6070317.2425,1427877.6623,1337935.5599,6070317.2377,1427877.5071,-215.854,+4.801,+155.240,+211.828,+160.660,-5.721,265.924,4,7,2,0,2.0909,0.0288,2.1196,632.51,2.688
53100.0,BWD,1337935.3439,6070317.2426,1427877.6624,1337935.5599,6070317.2377,1427877.5071,-216.031,+4.932,+155.299,+212.029,+160.697,-5.620,266.104,4,7,2,0,2.0909,0.0291,2.1200,1143.46,3.076
53130.0,BWD,1337935.3442,6070317.2426,1427877.6620,1337935.5599,6070317.2377,1427877.5071,-215.720,+4.881,+154.892,+211.714,+160.296,-5.695,265.613,4,7,2,0,2.0909,0.0291,2.1199,799.66,3.306
53160.0,FWD,1337935.7483,6070317.5055,1427877.5838,1337935.5599,6070317.2377,1427877.5071,+188.356,+267.771,+76.656,-126.306,+6.633,+311.542,336.237,4,6,5,0,2.0909,0.0048,2.0956,1348.05,10.200
53190.0,BWD,1337935.3444,6070317.2426,1427877.6623,1337935.5599,6070317.2377,1427877.5071,-215.536,+4.873,+155.151,+211.533,+160.542,-5.606,265.615,4,7,2,0,2.0909,0.0294,2.1202,574.35,2.500
53220.0,FWD,1337935.7471,6070317.5058,1427877.5830,1337935.5599,6070317.2377,1427877.5071,+187.167,+268.058,+75.888,-125.084,+5.879,+311.393,335.628,4,6,5,0,2.0909,0.0066,2.0975,724.59,8.269
53250.0,FWD,1337935.7472,6070317.5059,1427877.5823,1337935.5599,6070317.2377,1427877.5071,+187.298,+268.188,+75.232,-125.183,+5.205,+311.395,335.656,4,6,5,0,2.0909,0.0072,2.0980,662.33,5.098
53280.0,FWD,1337935.7471,6070317.5060,1427877.5815,1337935.5599,6070317.2377,1427877.5071,+187.235,+268.346,+74.412,-125.088,+4.375,+311.348,335.565,4,6,5,0,2.0909,0.0067,2.0976,603.87,5.886
53310.0,FWD,1337935.7478,6070317.5062,1427877.5805,1337935.5599,6070317.2377,1427877.5071,+187.881,+268.499,+73.396,-125.686,+3.319,+311.401,335.825,4,6,5,0,2.0909,0.0068,2.0976,804.05,8.092
53340.0,FWD,1337935.7480,6070317.5061,1427877.5806,1337935.5599,6070317.2377,1427877.5071,+188.129,+268.431,+73.503,-125.942,+3.427,+311.412,335.933,4,6,5,0,2.0909,0.0065,2.0973,1098.42,2.394
53370.0,FWD,1337935.7483,6070317.5059,1427877.5811,1337935.5599,6070317.2377,1427877.5071,+188.417,+268.239,+73.968,-126.265,+3.908,+311.394,336.042,4,6,5,0,2.0909,0.0055,2.0963,809.16,6.165
53400.0,FWD,1337935.7485,6070317.5059,1427877.5811,1337935.5599,6070317.2377,1427877.5071,+188.568,+268.187,+73.979,-126.424,+3.923,+311.379,336.088,4,6,5,0,2.0909,0.0050,2.0958,649.16,2.936
53430.0,FWD,1337935.7489,6070317.5058,1427877.5811,1337935.5599,6070317.2377,1427877.5071,+189.041,+268.073,+73.979,-126.910,+3.925,+311.370,336.263,4,6,5,0,2.0909,0.0040,2.0949,1154.38,6.178
53460.0,FWD,1337935.7509,6070317.5055,1427877.5814,1337935.5599,6070317.2377,1427877.5071,+190.964,+267.754,+74.260,-128.857,+4.175,+311.532,337.156,4,6,5,0,2.0909,0.0028,2.0937,806.96,14.194
53490.0,FWD,1337935.7528,6070317.5053,1427877.5812,1337935.5599,6070317.2377,1427877.5071,+192.914,+267.554,+74.089,-130.804,+3.958,+311.713,338.068,4,6,5,0,2.0909,0.0017,2.0925,1037.09,14.496
53520.0,FWD,1337935.7544,6070317.5052,1427877.5802,1337935.5599,6070317.2377,1427877.5071,+194.546,+267.486,+73.137,-132.413,+2.967,+311.776,338.742,4,6,5,0,2.0909,-0.0008,2.0901,906.63,19.345
53550.0,FWD,1337935.7556,6070317.5050,1427877.5803,1337935.5599,6070317.2377,1427877.5071,+195.673,+267.260,+73.237,-133.561,+3.059,+311.819,339.233,4,6,5,0,2.0909,-0.0020,2.0889,736.22,10.201
53580.0,FWD,1337935.7571,6070317.5044,1427877.5817,1337935.5599,6070317.2377,1427877.5071,+197.157,+266.700,+74.574,-135.132,+4.413,+311.900,339.943,4,6,5,0,2.0909,-0.0026,2.0883,1224.24,12.837
53610.0,FWD,1337935.7576,6070317.5044,1427877.5817,1337935.5599,6070317.2377,1427877.5071,+197.738,+266.652,+74.641,-135.709,+4.461,+311.990,340.257,4,6,5,0,2.0909,-0.0025,2.0884,655.43,3.860
53640.0,FWD,1337935.7579,6070317.5044,1427877.5817,1337935.5599,6070317.2377,1427877.5071,+197.963,+266.655,+74.619,-135.928,+4.428,+312.036,340.386,4,6,5,0,2.0909,-0.0024,2.0884,1329.31,5.319
53670.0,FWD,1337935.7573,6070317.5044,1427877.5816,1337935.5599,6070317.2377,1427877.5071,+197.397,+266.726,+74.476,-135.361,+4.300,+311.952,340.081,4,6,5,0,2.0909,-0.0025,2.0883,622.36,11.029
53700.0,FWD,1337935.7580,6070317.5043,1427877.5819,1337935.5599,6070317.2377,1427877.5071,+198.119,+266.588,+74.789,-136.095,+4.601,+312.043,340.461,4,6,5,0,2.0909,-0.0025,2.0884,653.99,5.035
53730.0,FWD,1337935.7585,6070317.5042,1427877.5820,1337935.5599,6070317.2377,1427877.5071,+198.619,+266.532,+74.886,-136.595,+4.683,+312.117,340.730,4,6,5,0,2.0909,-0.0023,2.0885,1539.29,3.566
59820.0,BWD,1337935.3784,6070317.2383,1427877.6097,1337935.5599,6070317.2377,1427877.5071,-181.457,+0.591,+102.576,+177.331,+108.608,-14.379,208.444,4,7,2,0,2.0909,0.0576,2.1484,662.13,8.917
59850.0,BWD,1337935.3787,6070317.2390,1427877.6096,1337935.5599,6070317.2377,1427877.5071,-181.195,+1.266,+102.527,+177.220,+108.400,-13.692,208.195,4,7,2,0,2.0909,0.0571,2.1479,871.59,9.866
59880.0,BWD,1337935.3790,6070317.2397,1427877.6096,1337935.5599,6070317.2377,1427877.5071,-180.867,+2.041,+102.452,+177.067,+108.140,-12.904,207.878,4,7,2,0,2.0909,0.0567,2.1475,664.21,6.163
59910.0,BWD,1337935.3791,6070317.2400,1427877.6097,1337935.5599,6070317.2377,1427877.5071,-180.768,+2.301,+102.620,+177.026,+108.242,-12.597,207.878,4,7,2,0,2.0909,0.0561,2.1470,1953.69,6.474
59940.0,BWD,1337935.3794,6070317.2404,1427877.6099,1337935.5599,6070317.2377,1427877.5071,-180.540,+2.652,+102.800,+176.879,+108.328,-12.175,207.772,4,7,2,0,2.0909,0.0560,2.1469,1563.63,1.559
59970.0,BWD,1337935.3794,6070317.2406,1427877.6096,1337935.5599,6070317.2377,1427877.5071,-180.501,+2.891,+102.495,+176.893,+107.977,-12.009,207.592,4,7,2,0,2.0909,0.0560,2.1468,1960.00,4.350
60000.0,BWD,1337935.3794,6070317.2408,1427877.6095,1337935.5599,6070317.2377,1427877.5071,-180.487,+3.063,+102.393,+176.916,+107.839,-11.864,207.531,4,7,2,0,2.0909,0.0555,2.1464,542.01,5.344
60030.0,BWD,1337935.3793,6070317.2407,1427877.6094,1337935.5599,6070317.2377,1427877.5071,-180.600,+2.960,+102.330,+177.004,+107.805,-12.001,207.597,4,7,2,0,2.0909,0.0551,2.1460,859.37,5.830
60060.0,BWD,1337935.3793,6070317.2403,1427877.6102,1337935.5599,6070317.2377,1427877.5071,-180.602,+2.623,+103.109,+176.933,+108.640,-12.146,207.980,4,7,2,0,2.0909,0.0547,2.1456,1064.41,4.999
60090.0,BWD,1337935.3792,6070317.2401,1427877.6103,1337935.5599,6070317.2377,1427877.5071,-180.743,+2.357,+103.195,+177.014,+108.788,-12.409,208.141,4,7,2,0,2.0909,0.0544,2.1452,476.25,10.816
60120.0,BWD,1337935.3790,6070317.2397,1427877.6104,1337935.5599,6070317.2377,1427877.5071,-180.936,+2.030,+103.325,+177.132,+108.996,-12.731,208.370,4,7,2,0,2.0909,0.0535,2.1443,1435.29,12.292
60150.0,BWD,1337935.3786,6070317.2391,1427877.6101,1337935.5599,6070317.2377,1427877.5071,-181.312,+1.399,+103.027,+177.364,+108.863,-13.478,208.544,4,7,2,0,2.0909,0.0533,2.1441,1129.19,14.758
60180.0,BWD,1337935.3782,6070317.2388,1427877.6093,1337935.5599,6070317.2377,1427877.5071,-181.692,+1.075,+102.158,+177.665,+108.106,-14.062,208.445,4,7,2,0,2.0909,0.0529,2.1437,789.65,11.024
60210.0,BWD,1337935.3781,6070317.2385,1427877.6092,1337935.5599,6070317.2377,1427877.5071,-181.849,+0.844,+102.082,+177.769,+108.091,-14.331,208.544,4,7,2,0,2.0909,0.0519,2.1428,793.95,12.314
60240.0,BWD,1337935.3777,6070317.2378,1427877.6093,1337935.5599,6070317.2377,1427877.5071,-182.187,+0.075,+102.225,+177.933,+108.416,-15.102,208.907,4,7,2,0,2.0909,0.0512,2.1421,775.32,15.646
60270.0,BWD,1337935.3775,6070317.2376,1427877.6087,1337935.5599,6070317.2377,1427877.5071,-182.438,-0.134,+101.577,+178.133,+107.842,-15.499,208.809,4,7,2,0,2.0909,0.0501,2.1410,1046.26,15.304
60300.0,BWD,1337935.3772,6070317.2374,1427877.6079,1337935.5599,6070317.2377,1427877.5071,-182.668,-0.302,+100.837,+178.322,+107.169,-15.874,208.653,4,7,2,0,2.0909,0.0491,2.1399,887.79,12.209
60330.0,BWD,1337935.3769,6070317.2370,1427877.6073,1337935.5599,6070317.2377,1427877.5071,-182.954,-0.663,+100.189,+178.523,+106.631,-16.424,208.591,4,7,2,0,2.0909,0.0486,2.1395,744.62,18.599
60360.0,BWD,1337935.3763,6070317.2359,1427877.6066,1337935.5599,6070317.2377,1427877.5071,-183.584,-1.753,+99.540,+178.903,+106.269,-17.739,208.840,4,7,2,0,2.0909,0.0498,2.1407,529.39,11.554
60390.0,BWD,1337935.3759,6070317.2351,1427877.6066,1337935.5599,6070317.2377,1427877.5071,-183.984,-2.589,+99.489,+179.114,+106.423,-18.630,209.177,4,7,2,0,2.0909,0.0508,2.1416,239.63,12.768
60420.0,BWD,1337935.3755,6070317.2342,1427877.6062,1337935.5599,6070317.2377,1427877.5071,-184.446,-3.492,+99.097,+179.371,+106.262,-19.674,209.410,4,7,2,0,2.0909,0.0509,2.1417,1027.62,12.817
60450.0,BWD,1337935.3751,6070317.2337,1427877.6054,1337935.5599,6070317.2377,1427877.5071,-184.789,-4.016,+98.331,+179.593,+105.647,-20.418,209.361,4,7,2,0,2.0909,0.0507,2.1416,302.88,17.438
60480.0,BWD,1337935.3745,6070317.2328,1427877.6044,1337935.5599,6070317.2377,1427877.5071,-185.362,-4.905,+97.319,+179.961,+104.885,-21.611,209.414,4,7,2,0,2.0909,0.0511,2.1419,441.52,12.912
60510.0,BWD,1337935.3741,6070317.2322,1427877.6036,1337935.5599,6070317.2377,1427877.5071,-185.752,-5.465,+96.450,+180.222,+104.181,-22.421,209.371,4,7,2,0,2.0909,0.0512,2.1421,260.72,21.474
60540.0,BWD,1337935.3735,6070317.2313,1427877.6022,1337935.5599,6070317.2377,1427877.5071,-186.441,-6.372,+95.098,+180.700,+103.096,-23.734,209.391,4,7,2,0,2.0909,0.0523,2.1432,870.70,13.666
60570.0,BWD,1337935.3730,6070317.2306,1427877.6016,1337935.5599,6070317.2377,1427877.5071,-186.927,-7.105,+94.495,+181.017,+102.694,-24.669,209.575,4,7,2,2,2.0909,0.0533,2.1441,477.62,7.772
60600.0,BWD,1337935.3728,6070317.2304,1427877.6011,1337935.5599,6070317.2377,1427877.5071,-187.138,-7.284,+94.045,+181.184,+102.305,-24.985,209.567,4,7,2,0,2.0909,0.0540,2.1448,444.86,9.844
60630.0,BWD,1337935.3725,6070317.2301,1427877.6005,1337935.5599,6070317.2377,1427877.5071,-187.444,-7.638,+93.378,+181.406,+101.747,-25.536,209.554,4,7,2,0,2.0909,0.0546,2.1454,594.99,7.849
60660.0,BWD,1337935.3722,6070317.2298,1427877.6003,1337935.5599,6070317.2377,1427877.5071,-187.669,-7.886,+93.163,+181.573,+101.603,-25.868,209.669,4,7,2,0,2.0909,0.0554,2.1462,576.82,3.859
60690.0,BWD,1337935.3722,6070317.2300,1427877.5996,1337935.5599,6070317.2377,1427877.5071,-187.688,-7.688,+92.543,+181.634,+100.957,-25.823,209.404,4,7,2,0,2.0909,0.0555,2.1463,546.45,9.320
60720.0,BWD,1337935.3727,6070317.2313,1427877.5986,1337935.5599,6070317.2377,1427877.5071,-187.194,-6.401,+91.495,+181.429,+99.629,-24.731,208.456,4,7,2,0,2.0909,0.0547,2.1456,839.50,4.268
60750.0,BWD,1337935.3729,6070317.2317,1427877.5982,1337935.5599,6070317.2377,1427877.5071,-187.029,-6.023,+91.130,+181.349,+99.182,-24.419,208.136,4,7,2,0,2.0909,0.0543,2.1451,500.09,6.226
60780.0,BWD,1337935.3732,6070317.2323,1427877.5979,1337935.5599,6070317.2377,1427877.5071,-186.720,-5.372,+90.775,+181.187,+98.678,-23.815,207.685,4,7,2,0,2.0909,0.0537,2.1446,1193.27,8.736
60810.0,BWD,1337935.3736,6070317.2330,1427877.5974,1337935.5599,6070317.2377,1427877.5071,-186.325,-4.665,+90.289,+180.954,+98.030,-23.169,207.101,4,7,2,0,2.0909,0.0528,2.1436,1013.01,11.527
60840.0,BWD,1337935.3741,6070317.2340,1427877.5969,1337935.5599,6070317.2377,1427877.5071,-185.779,-3.703,+89.750,+180.627,+97.267,-22.260,206.355,4,7,2,0,2.0909,0.0516,2.1424,778.94,12.695
60870.0,BWD,1337935.3746,6070317.2346,1427877.5970,1337935.5599,6070317.2377,1427877.5071,-185.278,-3.087,+89.918,+180.271,+97.271,-21.531,205.968,4,7,2,0,2.0909,0.0503,2.1412,664.47,10.221
60900.0,BWD,1337935.3750,6070317.2351,1427877.5974,1337935.5599,6070317.2377,1427877.5071,-184.863,-2.615,+90.293,+179.967,+97.512,-20.911,205.752,4,7,2,0,2.0909,0.0494,2.1403,519.16,7.591
60930.0,BWD,1337935.3753,6070317.2353,1427877.5980,1337935.5599,6070317.2377,1427877.5071,-184.621,-2.406,+90.939,+179.776,+98.083,-20.516,205.817,4,7,2,0,2.0909,0.0490,2.1398,888.69,7.997
60960.0,BWD,1337935.3755,6070317.2356,1427877.5987,1337935.5599,6070317.2377,1427877.5071,-184.366,-2.090,+91.640,+179.594,+98.685,-20.003,205.896,4,7,2,0,2.0909,0.0487,2.1396,504.82,11.382
60990.0,BWD,1337935.3759,6070317.2357,1427877.5996,1337935.5599,6070317.2377,1427877.5071,-184.036,-2.029,+92.483,+179.286,+99.477,-19.686,205.977,4,7,2,0,2.0909,0.0477,2.1385,390.44,8.046
61020.0,BWD,1337935.3762,6070317.2359,1427877.6000,1337935.5599,6070317.2377,1427877.5071,-183.735,-1.783,+92.853,+179.045,+99.769,-19.306,205.873,4,7,2,0,2.0909,0.0470,2.1378,694.78,10.811
61050.0,FWD,1337935.7450,6070317.4523,1427877.6070,1337935.5599,6070317.2377,1427877.5071,+185.143,+214.565,+99.912,-134.620,+41.153,+265.485,300.497,4,6,6,0,2.0909,-0.0095,2.0814,744.68,3.604
61080.0,BWD,1337935.3771,6070317.2365,1427877.6013,1337935.5599,6070317.2377,1427877.5071,-182.803,-1.195,+94.228,+178.261,+100.934,-18.241,205.663,4,7,2,0,2.0909,0.0447,2.1355,492.55,7.391
61110.0,BWD,1337935.3771,6070317.2364,1427877.6006,1337935.5599,6070317.2377,1427877.5071,-182.770,-1.297,+93.477,+178.207,+100.222,-18.500,205.291,4,7,2,0,2.0909,0.0442,2.1350,506.94,6.722
61140.0,BWD,1337935.3774,6070317.2364,1427877.6005,1337935.5599,6070317.2377,1427877.5071,-182.539,-1.272,+93.437,+177.987,+100.166,-18.437,205.067,4,7,2,0,2.0909,0.0434,2.1342,1828.40,3.710
61170.0,BWD,1337935.3774,6070317.2364,1427877.6001,1337935.5599,6070317.2377,1427877.5071,-182.495,-1.254,+93.022,+177.947,+99.756,-18.504,204.839,4,7,2,0,2.0909,0.0432,2.1340,1679.61,2.778
61200.0,BWD,1337935.3772,6070317.2362,1427877.6003,1337935.5599,6070317.2377,1427877.5071,-182.654,-1.517,+93.244,+178.046,+100.039,-18.738,205.084,4,7,2,0,2.0909,0.0434,2.1343,1146.31,6.882
61230.0,BWD,1337935.3776,6070317.2364,1427877.5998,1337935.5599,6070317.2377,1427877.5071,-182.350,-1.294,+92.746,+177.797,+99.489,-18.574,204.585,4,7,2,0,2.0909,0.0426,2.1335,1228.44,4.958
61260.0,BWD,1337935.3778,6070317.2368,1427877.5991,1337935.5599,6070317.2377,1427877.5071,-182.104,-0.928,+92.000,+177.636,+98.670,-18.342,204.027,4,7,2,0,2.0909,0.0423,2.1331,332.99,4.333
61290.0,BWD,1337935.3778,6070317.2372,1427877.5986,1337935.5599,6070317.2377,1427877.5071,-182.081,-0.514,+91.482,+177.702,+98.073,-18.061,203.771,4,7,2,0,2.0909,0.0427,2.1336,485.69,8.249
61320.0,BWD,1337935.3774,6070317.2367,1427877.5983,1337935.5599,6070317.2377,1427877.5071,-182.486,-1.007,+91.156,+177.992,+97.884,-18.688,203.989,4,7,2,0,2.0909,0.0433,2.1341,838.65,4.506
61350.0,BWD,1337935.3772,6070317.2365,1427877.5987,1337935.5599,6070317.2377,1427877.5071,-182.742,-1.243,+91.612,+178.191,+98.392,-18.863,204.423,4,7,2,0,2.0909,0.0437,2.1346,1105.59,4.745
61380.0,BWD,1337935.3770,6070317.2364,1427877.5983,1337935.5599,6070317.2377,1427877.5071,-182.922,-1.315,+91.217,+178.352,+98.032,-19.059,204.408,4,7,2,0,2.0909,0.0441,2.1350,575.62,5.049
61410.0,BWD,1337935.3769,6070317.2363,1427877.5977,1337935.5599,6070317.2377,1427877.5071,-183.009,-1.404,+90.640,+178.417,+97.493,-19.291,204.230,4,7,2,0,2.0909,0.0442,2.1351,659.11,7.093
61440.0,BWD,1337935.3767,6070317.2361,1427877.5970,1337935.5599,6070317.2377,1427877.5071,-183.152,-1.553,+89.872,+178.525,+96.785,-19.637,204.020,4,7,2,0,2.0909,0.0444,2.1353,316.56,10.291
61470.0,BWD,1337935.3765,6070317.2358,1427877.5960,1337935.5599,6070317.2377,1427877.5071,-183.432,-1.942,+88.861,+178.715,+95.899,-20.293,203.832,4,7,2,0,2.0909,0.0446,2.1355,379.03,8.923
61500.0,BWD,1337935.3763,6070317.2350,1427877.5954,1337935.5599,6070317.2377,1427877.5071,-183.552,-2.653,+88.279,+178.678,+95.495,-21.126,203.695,4,7,2,0,2.0909,0.0440,2.1349,764.25,11.183
61530.0,BWD,1337935.3762,6070317.2345,1427877.5943,1337935.5599,6070317.2377,1427877.5071,-183.713,-3.230,+87.187,+178.712,+94.566,-21.955,203.378,4,7,2,0,2.0909,0.0437,2.1346,597.90,7.086
61560.0,BWD,1337935.3760,6070317.2338,1427877.5939,1337935.5599,6070317.2377,1427877.5071,-183.898,-3.881,+86.758,+178.752,+94.300,-22.709,203.373,4,7,2,0,2.0909,0.0434,2.1342,437.48,4.651
61590.0,BWD,1337935.3760,6070317.2334,1427877.5937,1337935.5599,6070317.2377,1427877.5071,-183.890,-4.290,+86.623,+178.657,+94.258,-23.127,203.316,4,7,2,0,2.0909,0.0428,2.1337,550.03,5.312
61620.0,BWD,1337935.3758,6070317.2331,1427877.5934,1337935.5599,6070317.2377,1427877.5071,-184.144,-4.632,+86.311,+178.831,+94.041,-23.576,203.421,4,7,2,0,2.0909,0.0430,2.1339,312.53,1.961
61650.0,BWD,1337935.3758,6070317.2331,1427877.5931,1337935.5599,6070317.2377,1427877.5071,-184.108,-4.565,+85.995,+178.810,+93.717,-23.576,203.252,4,7,2,0,2.0909,0.0431,2.1339,650.87,4.643
61680.0,BWD,1337935.3754,6070317.2327,1427877.5935,1337935.5599,6070317.2377,1427877.5071,-184.491,-4.964,+86.396,+179.098,+94.214,-23.946,203.779,4,7,2,0,2.0909,0.0435,2.1343,1113.46,3.380
61710.0,BWD,1337935.3753,6070317.2326,1427877.5933,1337935.5599,6070317.2377,1427877.5071,-184.601,-5.091,+86.183,+179.179,+94.039,-24.138,203.792,4,7,2,0,2.0909,0.0436,2.1345,1058.12,5.918
61740.0,BWD,1337935.3751,6070317.2326,1427877.5931,1337935.5599,6070317.2377,1427877.5071,-184.834,-5.088,+85.961,+179.406,+93.834,-24.234,203.909,4,7,2,0,2.0909,0.0442,2.1351,408.85,3.384
61770.0,BWD,1337935.3749,6070317.2322,1427877.5929,1337935.5599,6070317.2377,1427877.5071,-184.987,-5.454,+85.824,+179.478,+93.789,-24.645,204.000,4,7,2,0,2.0909,0.0441,2.1350,797.00,7.632
