SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
1650.0,RTS,1337935.4644,6070317.0494,1427877.5000,1337935.5599,6070317.2377,1427877.5071,-95.459,-188.286,-7.149,+52.695,+39.092,-200.774,211.223,14,2,0,2.0909,0.1220,2.2129,3235.35,8656.854
1680.0,RTS,1337935.4644,6070317.0494,1427877.4999,1337935.5599,6070317.2377,1427877.5071,-95.458,-188.298,-7.189,+52.691,+39.056,-200.794,211.234,14,2,0,2.0909,0.1220,2.2129,2910.62,8646.011
1710.0,RTS,1337935.4644,6070317.0494,1427877.4999,1337935.5599,6070317.2377,1427877.5071,-95.457,-188.309,-7.229,+52.688,+39.019,-200.814,211.245,14,2,0,2.0909,0.1220,2.2129,3378.58,8641.967
1740.0,RTS,1337935.4644,6070317.0494,1427877.4998,1337935.5599,6070317.2377,1427877.5071,-95.456,-188.321,-7.269,+52.684,+38.983,-200.833,211.257,14,2,0,2.0909,0.1220,2.2128,2279.11,3791.487
1770.0,RTS,1337935.4644,6070317.0494,1427877.4998,1337935.5599,6070317.2377,1427877.5071,-95.454,-188.332,-7.309,+52.680,+38.946,-200.853,211.268,14,2,0,2.0909,0.1220,2.2128,2859.91,3725.075
1800.0,RTS,1337935.4644,6070317.0494,1427877.4998,1337935.5599,6070317.2377,1427877.5071,-95.453,-188.344,-7.350,+52.677,+38.910,-200.873,211.279,15,2,0,2.0909,0.1219,2.2128,3004.96,3657.336
1830.0,RTS,1337935.4644,6070317.0493,1427877.4997,1337935.5599,6070317.2377,1427877.5071,-95.452,-188.356,-7.390,+52.673,+38.873,-200.893,211.290,15,2,0,2.0909,0.1219,2.2128,2538.16,3561.365
1860.0,RTS,1337935.4644,6070317.0493,1427877.4997,1337935.5599,6070317.2377,1427877.5071,-95.451,-188.367,-7.430,+52.669,+38.836,-200.913,211.301,15,2,0,2.0909,0.1219,2.2127,3061.81,3024.206
1890.0,RTS,1337935.4645,6070317.0493,1427877.4996,1337935.5599,6070317.2377,1427877.5071,-95.450,-188.379,-7.470,+52.666,+38.800,-200.933,211.313,15,2,0,2.0909,0.1219,2.2127,2912.35,3060.534
1920.0,RTS,1337935.4645,6070317.0493,1427877.4996,1337935.5599,6070317.2377,1427877.5071,-95.448,-188.391,-7.511,+52.662,+38.763,-200.953,211.324,14,5,0,2.0909,0.1219,2.2127,2558.54,3281.854
1950.0,RTS,1337935.4645,6070317.0493,1427877.4995,1337935.5599,6070317.2377,1427877.5071,-95.447,-188.402,-7.551,+52.658,+38.726,-200.973,211.335,13,5,0,2.0909,0.1219,2.2127,2373.62,3279.706
1980.0,RTS,1337935.4645,6070317.0493,1427877.4995,1337935.5599,6070317.2377,1427877.5071,-95.446,-188.414,-7.592,+52.654,+38.689,-200.993,211.347,13,5,0,2.0909,0.1219,2.2127,2530.29,3400.736
2010.0,RTS,1337935.4645,6070317.0493,1427877.4995,1337935.5599,6070317.2377,1427877.5071,-95.444,-188.426,-7.632,+52.650,+38.652,-201.013,211.358,13,5,0,2.0909,0.1218,2.2127,2728.64,3519.546
2040.0,RTS,1337935.4645,6070317.0493,1427877.4994,1337935.5599,6070317.2377,1427877.5071,-95.443,-188.437,-7.673,+52.647,+38.615,-201.033,211.369,13,5,0,2.0909,0.1218,2.2127,2573.45,3132.348
2070.0,RTS,1337935.4645,6070317.0493,1427877.4994,1337935.5599,6070317.2377,1427877.5071,-95.442,-188.449,-7.714,+52.643,+38.578,-201.053,211.380,13,5,0,2.0909,0.1218,2.2127,2400.95,3003.838
2100.0,RTS,1337935.4645,6070317.0492,1427877.4993,1337935.5599,6070317.2377,1427877.5071,-95.440,-188.461,-7.754,+52.639,+38.541,-201.073,211.392,13,5,0,2.0909,0.1218,2.2127,2194.59,3034.066
2130.0,RTS,1337935.4645,6070317.0492,1427877.4993,1337935.5599,6070317.2377,1427877.5071,-95.439,-188.472,-7.795,+52.635,+38.503,-201.093,211.403,13,5,0,2.0909,0.1218,2.2126,2375.46,3063.323
2160.0,RTS,1337935.4645,6070317.0492,1427877.4993,1337935.5599,6070317.2377,1427877.5071,-95.437,-188.484,-7.836,+52.631,+38.466,-201.113,211.414,14,5,0,2.0909,0.1218,2.2126,2473.71,3902.495
2190.0,RTS,1337935.4645,6070317.0492,1427877.4992,1337935.5599,6070317.2377,1427877.5071,-95.436,-188.496,-7.876,+52.627,+38.429,-201.133,211.426,14,5,0,2.0909,0.1218,2.2126,2791.43,3823.097
2220.0,RTS,1337935.4645,6070317.0492,1427877.4992,1337935.5599,6070317.2377,1427877.5071,-95.434,-188.508,-7.917,+52.623,+38.392,-201.153,211.437,14,5,0,2.0909,0.1217,2.2126,3109.74,3897.594
2250.0,RTS,1337935.4645,6070317.0492,1427877.4991,1337935.5599,6070317.2377,1427877.5071,-95.433,-188.520,-7.958,+52.619,+38.355,-201.173,211.448,15,5,0,2.0909,0.1217,2.2126,2798.18,3970.049
2280.0,RTS,1337935.4645,6070317.0492,1427877.4991,1337935.5599,6070317.2377,1427877.5071,-95.431,-188.531,-7.999,+52.615,+38.317,-201.193,211.460,15,5,0,2.0909,0.1217,2.2125,3457.04,3827.047
2310.0,RTS,1337935.4645,6070317.0492,1427877.4991,1337935.5599,6070317.2377,1427877.5071,-95.430,-188.543,-8.040,+52.611,+38.280,-201.213,211.471,15,5,0,2.0909,0.1216,2.2125,3058.76,3780.044
2340.0,RTS,1337935.4645,6070317.0491,1427877.4990,1337935.5599,6070317.2377,1427877.5071,-95.428,-188.555,-8.081,+52.606,+38.243,-201.233,211.482,14,5,0,2.0909,0.1216,2.2125,2561.74,2933.100
2370.0,RTS,1337935.4645,6070317.0491,1427877.4990,1337935.5599,6070317.2377,1427877.5071,-95.426,-188.567,-8.122,+52.602,+38.205,-201.253,211.494,15,5,0,2.0909,0.1216,2.2125,2696.30,3319.909
2400.0,RTS,1337935.4645,6070317.0491,1427877.4989,1337935.5599,6070317.2377,1427877.5071,-95.424,-188.579,-8.163,+52.598,+38.167,-201.273,211.505,15,5,0,2.0909,0.1216,2.2125,2346.77,3127.671
2430.0,RTS,1337935.4645,6070317.0491,1427877.4989,1337935.5599,6070317.2377,1427877.5071,-95.422,-188.590,-8.205,+52.593,+38.129,-201.294,211.516,15,5,0,2.0909,0.1216,2.2125,2266.69,3050.730
2460.0,RTS,1337935.4645,6070317.0491,1427877.4989,1337935.5599,6070317.2377,1427877.5071,-95.420,-188.602,-8.246,+52.589,+38.091,-201.314,211.527,15,5,0,2.0909,0.1216,2.2125,2342.59,3028.857
2490.0,RTS,1337935.4645,6070317.0491,1427877.4988,1337935.5599,6070317.2377,1427877.5071,-95.418,-188.614,-8.288,+52.585,+38.054,-201.334,211.538,14,5,0,2.0909,0.1216,2.2125,2373.93,3128.428
2520.0,RTS,1337935.4645,6070317.0491,1427877.4988,1337935.5599,6070317.2377,1427877.5071,-95.416,-188.625,-8.329,+52.580,+38.016,-201.354,211.549,14,5,0,2.0909,0.1216,2.2125,2720.18,3247.118
2550.0,RTS,1337935.4645,6070317.0491,1427877.4987,1337935.5599,6070317.2377,1427877.5071,-95.414,-188.637,-8.371,+52.576,+37.978,-201.374,211.561,14,5,0,2.0909,0.1216,2.2124,3219.65,3225.877
2580.0,RTS,1337935.4645,6070317.0491,1427877.4987,1337935.5599,6070317.2377,1427877.5071,-95.412,-188.649,-8.412,+52.571,+37.940,-201.394,211.572,14,5,0,2.0909,0.1215,2.2124,3445.40,3417.712
2610.0,RTS,1337935.4645,6070317.0490,1427877.4986,1337935.5599,6070317.2377,1427877.5071,-95.410,-188.660,-8.454,+52.567,+37.902,-201.414,211.583,14,5,0,2.0909,0.1215,2.2124,2957.56,3126.932
2640.0,RTS,1337935.4645,6070317.0490,1427877.4986,1337935.5599,6070317.2377,1427877.5071,-95.409,-188.672,-8.495,+52.562,+37.863,-201.434,211.594,14,5,0,2.0909,0.1215,2.2124,3081.88,3259.032
2670.0,RTS,1337935.4645,6070317.0490,1427877.4986,1337935.5599,6070317.2377,1427877.5071,-95.407,-188.684,-8.537,+52.558,+37.825,-201.454,211.605,14,5,0,2.0909,0.1215,2.2124,2890.96,3208.623
2700.0,RTS,1337935.4645,6070317.0490,1427877.4985,1337935.5599,6070317.2377,1427877.5071,-95.405,-188.695,-8.579,+52.554,+37.787,-201.474,211.616,14,5,0,2.0909,0.1215,2.2124,2831.48,3027.281
2730.0,RTS,1337935.4645,6070317.0490,1427877.4985,1337935.5599,6070317.2377,1427877.5071,-95.403,-188.707,-8.621,+52.549,+37.748,-201.494,211.628,14,5,0,2.0909,0.1215,2.2124,2625.54,2837.075
2760.0,RTS,1337935.4645,6070317.0490,1427877.4984,1337935.5599,6070317.2377,1427877.5071,-95.401,-188.718,-8.663,+52.545,+37.710,-201.514,211.639,14,5,0,2.0909,0.1215,2.2124,2589.60,2999.819
2790.0,RTS,1337935.4645,6070317.0490,1427877.4984,1337935.5599,6070317.2377,1427877.5071,-95.399,-188.730,-8.705,+52.541,+37.672,-201.534,211.650,14,5,0,2.0909,0.1215,2.2124,2795.83,3044.083
2820.0,RTS,1337935.4645,6070317.0490,1427877.4984,1337935.5599,6070317.2377,1427877.5071,-95.397,-188.741,-8.746,+52.536,+37.634,-201.554,211.661,14,5,0,2.0909,0.1215,2.2124,2684.59,3007.606
2850.0,RTS,1337935.4645,6070317.0489,1427877.4983,1337935.5599,6070317.2377,1427877.5071,-95.395,-188.753,-8.788,+52.532,+37.595,-201.574,211.672,14,5,0,2.0909,0.1215,2.2123,2928.51,2690.150
2880.0,RTS,1337935.4645,6070317.0489,1427877.4983,1337935.5599,6070317.2377,1427877.5071,-95.393,-188.764,-8.830,+52.527,+37.557,-201.594,211.683,14,5,0,2.0909,0.1215,2.2123,2937.59,2923.391
2910.0,RTS,1337935.4645,6070317.0489,1427877.4982,1337935.5599,6070317.2377,1427877.5071,-95.391,-188.776,-8.872,+52.523,+37.519,-201.614,211.694,14,5,0,2.0909,0.1215,2.2123,2445.61,2708.801
2940.0,RTS,1337935.4645,6070317.0489,1427877.4982,1337935.5599,6070317.2377,1427877.5071,-95.389,-188.787,-8.914,+52.518,+37.480,-201.634,211.705,14,5,0,2.0909,0.1215,2.2123,2612.29,3008.232
2970.0,RTS,1337935.4645,6070317.0489,1427877.4981,1337935.5599,6070317.2377,1427877.5071,-95.387,-188.799,-8.956,+52.514,+37.442,-201.654,211.717,14,5,0,2.0909,0.1215,2.2123,2558.00,3080.905
3000.0,RTS,1337935.4645,6070317.0489,1427877.4981,1337935.5599,6070317.2377,1427877.5071,-95.385,-188.810,-8.998,+52.510,+37.403,-201.674,211.728,13,5,0,2.0909,0.1215,2.2123,2767.31,2698.246
3030.0,RTS,1337935.4645,6070317.0489,1427877.4981,1337935.5599,6070317.2377,1427877.5071,-95.383,-188.822,-9.040,+52.505,+37.365,-201.694,211.739,14,5,0,2.0909,0.1214,2.2123,2236.12,2719.736
3060.0,RTS,1337935.4645,6070317.0489,1427877.4980,1337935.5599,6070317.2377,1427877.5071,-95.381,-188.834,-9.082,+52.501,+37.327,-201.714,211.750,14,5,0,2.0909,0.1212,2.2121,3117.96,2938.304
3090.0,RTS,1337935.4645,6070317.0489,1427877.4980,1337935.5599,6070317.2377,1427877.5071,-95.379,-188.845,-9.124,+52.496,+37.288,-201.734,211.761,14,5,0,2.0909,0.1212,2.2121,3236.79,2943.520
3120.0,RTS,1337935.4645,6070317.0488,1427877.4979,1337935.5599,6070317.2377,1427877.5071,-95.377,-188.857,-9.166,+52.492,+37.250,-201.754,211.773,13,5,0,2.0909,0.1212,2.2120,3697.73,2860.411
3150.0,RTS,1337935.4645,6070317.0488,1427877.4979,1337935.5599,6070317.2377,1427877.5071,-95.375,-188.868,-9.207,+52.487,+37.211,-201.774,211.784,14,5,0,2.0909,0.1212,2.2120,3285.40,2842.563
3180.0,RTS,1337935.4645,6070317.0488,1427877.4979,1337935.5599,6070317.2377,1427877.5071,-95.373,-188.880,-9.249,+52.483,+37.173,-201.794,211.795,13,5,0,2.0909,0.1212,2.2120,2397.18,2928.433
3210.0,RTS,1337935.4645,6070317.0488,1427877.4978,1337935.5599,6070317.2377,1427877.5071,-95.371,-188.892,-9.291,+52.478,+37.135,-201.815,211.807,13,5,0,2.0909,0.1212,2.2120,2364.51,2903.694
3240.0,RTS,1337935.4645,6070317.0488,1427877.4978,1337935.5599,6070317.2377,1427877.5071,-95.369,-188.904,-9.333,+52.474,+37.097,-201.835,211.818,13,5,0,2.0909,0.1212,2.2120,3115.40,2836.045
3270.0,RTS,1337935.4645,6070317.0488,1427877.4977,1337935.5599,6070317.2377,1427877.5071,-95.367,-188.916,-9.374,+52.469,+37.059,-201.855,211.830,14,5,0,2.0909,0.1212,2.2120,3341.61,7211.766
3300.0,RTS,1337935.4645,6070317.0488,1427877.4977,1337935.5599,6070317.2377,1427877.5071,-95.364,-188.928,-9.416,+52.464,+37.021,-201.875,211.841,14,5,0,2.0909,0.1212,2.2120,2667.17,7132.234
3330.0,RTS,1337935.4645,6070317.0488,1427877.4976,1337935.5599,6070317.2377,1427877.5071,-95.362,-188.940,-9.458,+52.460,+36.983,-201.896,211.853,13,5,0,2.0909,0.1212,2.2120,2366.93,2945.021
3360.0,RTS,1337935.4645,6070317.0487,1427877.4976,1337935.5599,6070317.2377,1427877.5071,-95.360,-188.952,-9.500,+52.455,+36.944,-201.916,211.864,13,5,0,2.0909,0.1212,2.2120,2400.73,2827.779
3390.0,RTS,1337935.4645,6070317.0487,1427877.4976,1337935.5599,6070317.2377,1427877.5071,-95.357,-188.964,-9.541,+52.450,+36.906,-201.936,211.876,12,5,0,2.0909,0.1212,2.2120,2673.74,2941.325
3420.0,RTS,1337935.4645,6070317.0487,1427877.4975,1337935.5599,6070317.2377,1427877.5071,-95.355,-188.976,-9.583,+52.445,+36.868,-201.957,211.887,12,5,0,2.0909,0.1222,2.2131,2314.67,2843.129
3450.0,RTS,1337935.4645,6070317.0487,1427877.4975,1337935.5599,6070317.2377,1427877.5071,-95.351,-188.989,-9.623,+52.438,+36.831,-201.977,211.899,12,5,0,2.0909,0.1222,2.2131,2406.50,2941.240
3480.0,RTS,1337935.4646,6070317.0487,1427877.4974,1337935.5599,6070317.2377,1427877.5071,-95.346,-189.002,-9.664,+52.431,+36.795,-201.998,211.910,12,5,0,2.0909,0.1222,2.2131,2313.80,3092.336
