epoch,sod,sat,lineage_id,generation,parent_lineage_id,old_state,new_state,reason,sigma_mm,state_index,active,observable,in_filter,gap_length_epochs,convergence_score,rolling_sigma_mm,rolling_residual_rms_mm,acceptance_ratio,continuous_active_epochs,continuous_filter_epochs
-1,nan,G25,LIN-002144,6,LIN-002142,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002144,6,LIN-002142,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1345,40350.0,G25,LIN-002145,7,LIN-002144,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1345,40350.0,G25,LIN-002145,7,LIN-002144,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G22,LIN-002143,18,LIN-002140,ACTIVE,SLIPPED,cycle_slip,20000.00,27,0,1,0,0,0.0000,nan,nan,0.0985,0,0
-1,nan,G22,LIN-002143,18,LIN-002140,SLIPPED,RESET,cycle_slip,20000.00,27,0,1,0,0,0.0000,nan,nan,0.0985,0,0
-1,nan,G25,LIN-002145,7,LIN-002144,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002145,7,LIN-002144,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1346,40380.0,G22,LIN-002146,19,LIN-002143,RESET,REBORN,post_reset_rebirth,20000.00,27,1,1,0,0,0.0000,nan,nan,0.0985,0,0
1346,40380.0,G22,LIN-002146,19,LIN-002143,REBORN,ACTIVE,reborn_to_active,20000.00,27,1,1,0,0,0.0000,nan,nan,0.0985,0,0
1346,40380.0,G25,LIN-002147,8,LIN-002145,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1346,40380.0,G25,LIN-002147,8,LIN-002145,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002147,8,LIN-002145,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002147,8,LIN-002145,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1347,40410.0,G25,LIN-002148,9,LIN-002147,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1347,40410.0,G25,LIN-002148,9,LIN-002147,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002148,9,LIN-002147,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002148,9,LIN-002147,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1348,40440.0,G25,LIN-002149,10,LIN-002148,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1348,40440.0,G25,LIN-002149,10,LIN-002148,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G22,LIN-002146,19,LIN-002143,ACTIVE,SLIPPED,cycle_slip,19999.64,27,0,1,0,0,0.0000,nan,nan,0.0983,0,0
-1,nan,G22,LIN-002146,19,LIN-002143,SLIPPED,RESET,cycle_slip,19999.64,27,0,1,0,0,0.0000,nan,nan,0.0983,0,0
-1,nan,G25,LIN-002149,10,LIN-002148,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002149,10,LIN-002148,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1349,40470.0,G22,LIN-002150,20,LIN-002146,RESET,REBORN,post_reset_rebirth,20000.00,27,1,1,0,0,0.0000,nan,nan,0.0983,0,0
1349,40470.0,G22,LIN-002150,20,LIN-002146,REBORN,ACTIVE,reborn_to_active,20000.00,27,1,1,0,0,0.0000,nan,nan,0.0983,0,0
1349,40470.0,G25,LIN-002151,11,LIN-002149,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1349,40470.0,G25,LIN-002151,11,LIN-002149,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G22,LIN-002150,20,LIN-002146,ACTIVE,SLIPPED,cycle_slip,20000.00,27,0,1,0,0,0.0000,nan,nan,0.0983,0,0
-1,nan,G22,LIN-002150,20,LIN-002146,SLIPPED,RESET,cycle_slip,20000.00,27,0,1,0,0,0.0000,nan,nan,0.0983,0,0
-1,nan,G25,LIN-002151,11,LIN-002149,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002151,11,LIN-002149,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1350,40500.0,G22,LIN-002152,21,LIN-002150,RESET,REBORN,post_reset_rebirth,20000.00,27,1,1,0,0,0.0000,nan,nan,0.0983,0,0
1350,40500.0,G22,LIN-002152,21,LIN-002150,REBORN,ACTIVE,reborn_to_active,20000.00,27,1,1,0,0,0.0000,nan,nan,0.0983,0,0
1350,40500.0,G25,LIN-002153,12,LIN-002151,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1350,40500.0,G25,LIN-002153,12,LIN-002151,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002153,12,LIN-002151,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002153,12,LIN-002151,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1351,40530.0,G22,LIN-002152,21,LIN-002150,ACTIVE,DORMANT,deactivate,20000.00,27,0,0,0,0,0.0000,20000.0000,nan,0.0983,0,0
1351,40530.0,G25,LIN-002154,13,LIN-002153,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1351,40530.0,G25,LIN-002154,13,LIN-002153,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002154,13,LIN-002153,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002154,13,LIN-002153,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1352,40560.0,G25,LIN-002155,14,LIN-002154,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1352,40560.0,G25,LIN-002155,14,LIN-002154,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002155,14,LIN-002154,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002155,14,LIN-002154,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1353,40590.0,G25,LIN-002156,15,LIN-002155,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1353,40590.0,G25,LIN-002156,15,LIN-002155,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002156,15,LIN-002155,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002156,15,LIN-002155,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1354,40620.0,G25,LIN-002157,16,LIN-002156,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1354,40620.0,G25,LIN-002157,16,LIN-002156,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002157,16,LIN-002156,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002157,16,LIN-002156,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1355,40650.0,G25,LIN-002158,17,LIN-002157,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1355,40650.0,G25,LIN-002158,17,LIN-002157,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002158,17,LIN-002157,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002158,17,LIN-002157,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1356,40680.0,G25,LIN-002159,18,LIN-002158,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1356,40680.0,G25,LIN-002159,18,LIN-002158,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002159,18,LIN-002158,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002159,18,LIN-002158,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1357,40710.0,G25,LIN-002160,19,LIN-002159,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1357,40710.0,G25,LIN-002160,19,LIN-002159,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002160,19,LIN-002159,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002160,19,LIN-002159,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1358,40740.0,G25,LIN-002161,20,LIN-002160,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1358,40740.0,G25,LIN-002161,20,LIN-002160,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002161,20,LIN-002160,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002161,20,LIN-002160,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1359,40770.0,G25,LIN-002162,21,LIN-002161,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1359,40770.0,G25,LIN-002162,21,LIN-002161,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002162,21,LIN-002161,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002162,21,LIN-002161,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1360,40800.0,G25,LIN-002163,22,LIN-002162,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1360,40800.0,G25,LIN-002163,22,LIN-002162,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002163,22,LIN-002162,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002163,22,LIN-002162,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1361,40830.0,G25,LIN-002164,23,LIN-002163,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1361,40830.0,G25,LIN-002164,23,LIN-002163,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002164,23,LIN-002163,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002164,23,LIN-002163,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1362,40860.0,G25,LIN-002165,24,LIN-002164,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1362,40860.0,G25,LIN-002165,24,LIN-002164,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002165,24,LIN-002164,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002165,24,LIN-002164,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1363,40890.0,G25,LIN-002166,25,LIN-002165,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1363,40890.0,G25,LIN-002166,25,LIN-002165,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002166,25,LIN-002165,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002166,25,LIN-002165,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1364,40920.0,G25,LIN-002167,26,LIN-002166,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1364,40920.0,G25,LIN-002167,26,LIN-002166,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002167,26,LIN-002166,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002167,26,LIN-002166,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1365,40950.0,G25,LIN-002168,27,LIN-002167,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1365,40950.0,G25,LIN-002168,27,LIN-002167,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002168,27,LIN-002167,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002168,27,LIN-002167,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1366,40980.0,G25,LIN-002169,28,LIN-002168,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1366,40980.0,G25,LIN-002169,28,LIN-002168,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002169,28,LIN-002168,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002169,28,LIN-002168,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1367,41010.0,G25,LIN-002170,29,LIN-002169,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1367,41010.0,G25,LIN-002170,29,LIN-002169,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002170,29,LIN-002169,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002170,29,LIN-002169,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1368,41040.0,G25,LIN-002171,30,LIN-002170,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1368,41040.0,G25,LIN-002171,30,LIN-002170,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002171,30,LIN-002170,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002171,30,LIN-002170,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1369,41070.0,G25,LIN-002172,31,LIN-002171,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1369,41070.0,G25,LIN-002172,31,LIN-002171,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002172,31,LIN-002171,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002172,31,LIN-002171,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1370,41100.0,G25,LIN-002173,32,LIN-002172,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1370,41100.0,G25,LIN-002173,32,LIN-002172,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002173,32,LIN-002172,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002173,32,LIN-002172,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1371,41130.0,G25,LIN-002174,33,LIN-002173,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1371,41130.0,G25,LIN-002174,33,LIN-002173,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002174,33,LIN-002173,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002174,33,LIN-002173,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1372,41160.0,G19,LIN-001675,0,,ACTIVE,DORMANT,deactivate,44.19,29,0,0,0,0,0.0000,44.6308,19.3571,0.1365,0,0
1372,41160.0,G25,LIN-002175,34,LIN-002174,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1372,41160.0,G25,LIN-002175,34,LIN-002174,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,E14,LIN-001899,0,,ACTIVE,SLIPPED,cycle_slip,47.97,35,0,1,0,0,0.0000,nan,nan,0.1464,0,0
-1,nan,E14,LIN-001899,0,,SLIPPED,RESET,cycle_slip,47.97,35,0,1,0,0,0.0000,nan,nan,0.1464,0,0
-1,nan,G25,LIN-002175,34,LIN-002174,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002175,34,LIN-002174,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1373,41190.0,E14,LIN-002176,1,LIN-001899,RESET,REBORN,post_reset_rebirth,20000.00,35,1,1,0,0,0.0000,nan,nan,0.1464,0,0
1373,41190.0,E14,LIN-002176,1,LIN-001899,REBORN,ACTIVE,reborn_to_active,20000.00,35,1,1,0,0,0.0000,nan,nan,0.1464,0,0
1373,41190.0,G25,LIN-002177,35,LIN-002175,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1373,41190.0,G25,LIN-002177,35,LIN-002175,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002177,35,LIN-002175,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002177,35,LIN-002175,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1374,41220.0,G25,LIN-002178,36,LIN-002177,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1374,41220.0,G25,LIN-002178,36,LIN-002177,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002178,36,LIN-002177,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002178,36,LIN-002177,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1375,41250.0,G19,LIN-002179,0,,NEW,ACTIVE,genesis_birth,20000.00,29,1,1,0,0,0.0000,nan,nan,0.1365,0,0
1375,41250.0,G25,LIN-002180,37,LIN-002178,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1375,41250.0,G25,LIN-002180,37,LIN-002178,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002180,37,LIN-002178,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002180,37,LIN-002178,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1376,41280.0,G25,LIN-002181,38,LIN-002180,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1376,41280.0,G25,LIN-002181,38,LIN-002180,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002181,38,LIN-002180,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002181,38,LIN-002180,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1377,41310.0,G19,LIN-002179,0,,ACTIVE,DORMANT,deactivate,19999.62,29,0,0,0,0,0.0000,19999.8229,nan,0.1363,0,0
1377,41310.0,G25,LIN-002182,39,LIN-002181,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1377,41310.0,G25,LIN-002182,39,LIN-002181,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002182,39,LIN-002181,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002182,39,LIN-002181,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1378,41340.0,G25,LIN-002183,40,LIN-002182,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1378,41340.0,G25,LIN-002183,40,LIN-002182,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002183,40,LIN-002182,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002183,40,LIN-002182,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1379,41370.0,G25,LIN-002184,41,LIN-002183,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1379,41370.0,G25,LIN-002184,41,LIN-002183,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002184,41,LIN-002183,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002184,41,LIN-002183,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1380,41400.0,G25,LIN-002185,42,LIN-002184,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1380,41400.0,G25,LIN-002185,42,LIN-002184,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002185,42,LIN-002184,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002185,42,LIN-002184,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1381,41430.0,G25,LIN-002186,43,LIN-002185,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1381,41430.0,G25,LIN-002186,43,LIN-002185,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002186,43,LIN-002185,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002186,43,LIN-002185,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1382,41460.0,G19,LIN-002187,0,,NEW,ACTIVE,genesis_birth,20000.00,29,1,1,0,0,0.0000,nan,nan,0.1363,0,0
1382,41460.0,G25,LIN-002188,44,LIN-002186,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
1382,41460.0,G25,LIN-002188,44,LIN-002186,REBORN,ACTIVE,reborn_to_active,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002188,44,LIN-002186,ACTIVE,SLIPPED,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
-1,nan,G25,LIN-002188,44,LIN-002186,SLIPPED,RESET,cycle_slip,20000.00,41,0,1,0,0,0.0000,nan,nan,nan,0,0
1383,41490.0,G25,LIN-002189,45,LIN-002188,RESET,REBORN,post_reset_rebirth,20000.00,41,1,1,0,0,0.0000,nan,nan,nan,0,0
