SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
1110.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.161,-201.306,+9.518,-2.156,+55.612,-198.230,205.894,10,2,0,2.0909,0.1197,2.2106,902.53,3197.315
1140.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.161,-201.306,+9.517,-2.157,+55.610,-198.230,205.894,10,2,0,2.0909,0.1197,2.2106,1519.64,3202.342
1170.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.160,-201.307,+9.515,-2.158,+55.609,-198.231,205.894,10,2,0,2.0909,0.1197,2.2105,1814.15,3235.734
1200.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.159,-201.307,+9.513,-2.159,+55.607,-198.232,205.895,10,2,0,2.0909,0.1197,2.2105,3525.05,3052.104
1230.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.158,-201.308,+9.511,-2.160,+55.605,-198.232,205.895,10,2,0,2.0909,0.1197,2.2105,1312.35,3216.327
1260.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.157,-201.308,+9.510,-2.161,+55.603,-198.233,205.895,10,2,0,2.0909,0.1197,2.2106,1799.00,3222.110
1290.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.156,-201.309,+9.507,-2.162,+55.601,-198.233,205.895,10,2,0,2.0909,0.1197,2.2106,1409.50,3065.021
1320.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.155,-201.309,+9.505,-2.163,+55.599,-198.234,205.895,10,2,0,2.0909,0.1197,2.2106,1661.11,3254.042
1350.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.154,-201.309,+9.503,-2.164,+55.597,-198.235,205.895,10,2,0,2.0909,0.1197,2.2106,1298.55,3089.675
1380.0,RTS,1337935.5177,6070317.0364,1427877.5166,1337935.5599,6070317.2377,1427877.5071,-42.153,-201.310,+9.501,-2.165,+55.595,-198.235,205.895,10,2,0,2.0909,0.1197,2.2106,1453.18,3101.746
