SOD,X,Y,Z
49110.0,1337935.5468,6070317.1362,1427877.5109
49140.0,1337935.5468,6070317.1361,1427877.5108
49170.0,1337935.5468,6070317.1361,1427877.5108
49200.0,1337935.5468,6070317.1361,1427877.5108
49230.0,1337935.5468,6070317.1361,1427877.5108
49260.0,1337935.5468,6070317.1361,1427877.5108
49290.0,1337935.5468,6070317.1361,1427877.5109
49320.0,1337935.5468,6070317.1362,1427877.5109
49350.0,1337935.5468,6070317.1362,1427877.5109
49380.0,1337935.5469,6070317.1363,1427877.5109
49410.0,1337935.5469,6070317.1364,1427877.5109
49440.0,1337935.5469,6070317.1364,1427877.5109
49470.0,1337935.5469,6070317.1364,1427877.5109
49500.0,1337935.5469,6070317.1364,1427877.5109
49530.0,1337935.5469,6070317.1363,1427877.5109
49560.0,1337935.5469,6070317.1363,1427877.5109
49590.0,1337935.5469,6070317.1363,1427877.5109
49620.0,1337935.5469,6070317.1363,1427877.5109
49650.0,1337935.5469,6070317.1362,1427877.5109
49680.0,1337935.5469,6070317.1361,1427877.5108
49710.0,1337935.5469,6070317.1359,1427877.5108
49740.0,1337935.5468,6070317.1359,1427877.5108
49770.0,1337935.5469,6070317.1359,1427877.5108
49800.0,1337935.5469,6070317.1359,1427877.5108
49830.0,1337935.5469,6070317.136,1427877.5108
49860.0,1337935.5469,6070317.136,1427877.5108
49890.0,1337935.5469,6070317.1361,1427877.5108
49920.0,1337935.5469,6070317.1361,1427877.5108
49950.0,1337935.5469,6070317.1361,1427877.5108
49980.0,1337935.5469,6070317.1361,1427877.5108
50010.0,1337935.5469,6070317.1361,1427877.5108
50040.0,1337935.5469,6070317.136,1427877.5108
50070.0,1337935.5469,6070317.136,1427877.5108
50100.0,1337935.5469,6070317.136,1427877.5108
50130.0,1337935.5469,6070317.1361,1427877.5108
50160.0,1337935.5469,6070317.1361,1427877.5109
50190.0,1337935.547,6070317.1361,1427877.5109
50220.0,1337935.547,6070317.1362,1427877.5109
50250.0,1337935.547,6070317.1362,1427877.5109
50280.0,1337935.547,6070317.1363,1427877.5109
50310.0,1337935.547,6070317.1363,1427877.5109
50340.0,1337935.547,6070317.1363,1427877.5109
50370.0,1337935.547,6070317.1363,1427877.5109
50400.0,1337935.547,6070317.1363,1427877.5109
50430.0,1337935.547,6070317.1363,1427877.5109
50460.0,1337935.547,6070317.1364,1427877.5109
50490.0,1337935.5471,6070317.1364,1427877.5109
50520.0,1337935.5471,6070317.1364,1427877.5109
50550.0,1337935.5471,6070317.1364,1427877.5109
50580.0,1337935.5471,6070317.1365,1427877.5109
50610.0,1337935.5471,6070317.1365,1427877.5109
50640.0,1337935.5471,6070317.1365,1427877.5109
50670.0,1337935.5471,6070317.1365,1427877.5109
50700.0,1337935.5471,6070317.1365,1427877.5109
50730.0,1337935.5471,6070317.1365,1427877.5109
50760.0,1337935.5472,6070317.1365,1427877.5109
50790.0,1337935.5472,6070317.1365,1427877.5109
50820.0,1337935.5472,6070317.1365,1427877.5109
50850.0,1337935.5472,6070317.1365,1427877.5109
50880.0,1337935.5472,6070317.1366,1427877.5109
50910.0,1337935.5472,6070317.1366,1427877.5109
50940.0,1337935.5472,6070317.1366,1427877.5109
50970.0,1337935.5472,6070317.1366,1427877.5109
51000.0,1337935.5472,6070317.1366,1427877.5109
51030.0,1337935.5473,6070317.1366,1427877.5109
51060.0,1337935.5473,6070317.1366,1427877.5109
51090.0,1337935.5473,6070317.1366,1427877.5109
51120.0,1337935.5473,6070317.1366,1427877.5109
51150.0,1337935.5473,6070317.1367,1427877.5109
51180.0,1337935.5473,6070317.1367,1427877.5109
51210.0,1337935.5474,6070317.1367,1427877.5109
51240.0,1337935.5474,6070317.1367,1427877.5109
51270.0,1337935.5474,6070317.1367,1427877.5109
51300.0,1337935.5474,6070317.1367,1427877.5109
51330.0,1337935.5474,6070317.1367,1427877.5109
51360.0,1337935.5474,6070317.1367,1427877.5109
51390.0,1337935.5474,6070317.1367,1427877.5109
51420.0,1337935.5474,6070317.1367,1427877.5108
51450.0,1337935.5474,6070317.1367,1427877.5108
51480.0,1337935.5474,6070317.1367,1427877.5108
51510.0,1337935.5474,6070317.1366,1427877.5108
51540.0,1337935.5474,6070317.1366,1427877.5108
51570.0,1337935.5474,6070317.1366,1427877.5108
51600.0,1337935.5474,6070317.1366,1427877.5108
51630.0,1337935.5474,6070317.1366,1427877.5108
51660.0,1337935.5474,6070317.1367,1427877.5108
51690.0,1337935.5474,6070317.1367,1427877.5108
51720.0,1337935.5474,6070317.1366,1427877.5108
51750.0,1337935.5475,6070317.1366,1427877.5108
51780.0,1337935.5475,6070317.1367,1427877.5108
51810.0,1337935.5475,6070317.1367,1427877.5108
51840.0,1337935.5475,6070317.1367,1427877.5108
51870.0,1337935.5475,6070317.1367,1427877.5108
51900.0,1337935.5475,6070317.1367,1427877.5108
51930.0,1337935.5475,6070317.1367,1427877.5108
51960.0,1337935.5475,6070317.1367,1427877.5108
51990.0,1337935.5476,6070317.1367,1427877.5108
52020.0,1337935.5476,6070317.1366,1427877.5107
52050.0,1337935.5476,6070317.1366,1427877.5107
52080.0,1337935.5476,6070317.1366,1427877.5107
52110.0,1337935.5476,6070317.1366,1427877.5107
52140.0,1337935.5476,6070317.1366,1427877.5107
52170.0,1337935.5476,6070317.1366,1427877.5107
52200.0,1337935.5476,6070317.1366,1427877.5107
52230.0,1337935.5475,6070317.1365,1427877.5107
52260.0,1337935.5475,6070317.1365,1427877.5107
52290.0,1337935.5475,6070317.1364,1427877.5107
52320.0,1337935.5475,6070317.1363,1427877.5107
52350.0,1337935.5475,6070317.1363,1427877.5107
52380.0,1337935.5475,6070317.1362,1427877.5107
52410.0,1337935.5475,6070317.1361,1427877.5107
52440.0,1337935.5474,6070317.136,1427877.5107
52470.0,1337935.5474,6070317.1359,1427877.5107
52500.0,1337935.5474,6070317.1358,1427877.5107
52530.0,1337935.5473,6070317.1357,1427877.5107
52560.0,1337935.5473,6070317.1356,1427877.5106
52590.0,1337935.5473,6070317.1355,1427877.5106
52620.0,1337935.5473,6070317.1354,1427877.5106
52650.0,1337935.5473,6070317.1354,1427877.5106
52680.0,1337935.5473,6070317.1353,1427877.5106
52710.0,1337935.5473,6070317.1353,1427877.5106
52740.0,1337935.5473,6070317.1354,1427877.5106
52770.0,1337935.5473,6070317.1354,1427877.5106
52800.0,1337935.5473,6070317.1353,1427877.5106
52830.0,1337935.5473,6070317.1354,1427877.5106
52860.0,1337935.5473,6070317.1353,1427877.5106
52890.0,1337935.5473,6070317.1352,1427877.5106
52920.0,1337935.5473,6070317.1352,1427877.5106
52950.0,1337935.5473,6070317.1351,1427877.5106
52980.0,1337935.5473,6070317.135,1427877.5105
53010.0,1337935.5473,6070317.135,1427877.5105
53040.0,1337935.5473,6070317.1349,1427877.5105
53070.0,1337935.5473,6070317.1348,1427877.5105
53100.0,1337935.5473,6070317.1347,1427877.5104
53130.0,1337935.5473,6070317.1346,1427877.5104
53160.0,1337935.5473,6070317.1346,1427877.5104
53190.0,1337935.5473,6070317.1345,1427877.5104
53220.0,1337935.5473,6070317.1344,1427877.5103
53250.0,1337935.5473,6070317.1343,1427877.5103
53280.0,1337935.5473,6070317.1343,1427877.5103
53310.0,1337935.5473,6070317.1343,1427877.5103
53340.0,1337935.5473,6070317.1343,1427877.5103
53370.0,1337935.5473,6070317.1343,1427877.5103
53400.0,1337935.5473,6070317.1342,1427877.5103
53430.0,1337935.5472,6070317.1341,1427877.5102
53460.0,1337935.5472,6070317.1339,1427877.5102
53490.0,1337935.5471,6070317.1337,1427877.5101
53520.0,1337935.5471,6070317.1334,1427877.51
53550.0,1337935.547,6070317.1331,1427877.51
53580.0,1337935.547,6070317.1328,1427877.5099
53610.0,1337935.5469,6070317.1325,1427877.5098
53640.0,1337935.5469,6070317.1325,1427877.5098
53670.0,1337935.5469,6070317.1325,1427877.5098
53700.0,1337935.5469,6070317.1324,1427877.5098
53730.0,1337935.5469,6070317.1324,1427877.5098
53760.0,1337935.5469,6070317.1323,1427877.5098
53790.0,1337935.5469,6070317.1323,1427877.5097
53820.0,1337935.5469,6070317.1323,1427877.5097
53850.0,1337935.5469,6070317.1323,1427877.5097
53880.0,1337935.5469,6070317.1323,1427877.5097
53910.0,1337935.5469,6070317.1323,1427877.5097
53940.0,1337935.5469,6070317.1322,1427877.5097
53970.0,1337935.5469,6070317.1322,1427877.5097
54000.0,1337935.5469,6070317.1322,1427877.5097
54030.0,1337935.5469,6070317.1322,1427877.5097
54060.0,1337935.547,6070317.1322,1427877.5097
54090.0,1337935.547,6070317.1322,1427877.5097
54120.0,1337935.547,6070317.1322,1427877.5097
54150.0,1337935.547,6070317.1322,1427877.5097
54180.0,1337935.547,6070317.1322,1427877.5097
54210.0,1337935.547,6070317.1322,1427877.5097
54240.0,1337935.547,6070317.1322,1427877.5097
54270.0,1337935.547,6070317.1322,1427877.5097
54300.0,1337935.547,6070317.1322,1427877.5097
54330.0,1337935.547,6070317.1321,1427877.5096
54360.0,1337935.547,6070317.1321,1427877.5096
54390.0,1337935.547,6070317.1321,1427877.5096
54420.0,1337935.547,6070317.132,1427877.5096
54450.0,1337935.547,6070317.132,1427877.5096
54480.0,1337935.547,6070317.132,1427877.5096
54510.0,1337935.547,6070317.132,1427877.5096
54540.0,1337935.547,6070317.132,1427877.5096
54570.0,1337935.547,6070317.132,1427877.5096
54600.0,1337935.547,6070317.132,1427877.5096
54630.0,1337935.547,6070317.132,1427877.5096
54660.0,1337935.547,6070317.132,1427877.5096
54690.0,1337935.547,6070317.1321,1427877.5096
54720.0,1337935.547,6070317.1321,1427877.5096
54750.0,1337935.547,6070317.1321,1427877.5096
54780.0,1337935.547,6070317.1321,1427877.5096
54810.0,1337935.547,6070317.1321,1427877.5096
54840.0,1337935.547,6070317.1321,1427877.5096
54870.0,1337935.547,6070317.132,1427877.5096
54900.0,1337935.547,6070317.132,1427877.5096
54930.0,1337935.547,6070317.132,1427877.5096
54960.0,1337935.547,6070317.132,1427877.5096
54990.0,1337935.547,6070317.132,1427877.5096
55020.0,1337935.547,6070317.132,1427877.5095
55050.0,1337935.5469,6070317.1319,1427877.5095
55080.0,1337935.5469,6070317.1319,1427877.5095
55110.0,1337935.5469,6070317.1319,1427877.5095
55140.0,1337935.5469,6070317.1318,1427877.5095
55170.0,1337935.5469,6070317.1318,1427877.5095
55200.0,1337935.5469,6070317.1318,1427877.5095
55230.0,1337935.5468,6070317.1317,1427877.5095
55260.0,1337935.5468,6070317.1317,1427877.5095
55290.0,1337935.5468,6070317.1317,1427877.5095
55320.0,1337935.5467,6070317.1316,1427877.5095
55350.0,1337935.5467,6070317.1315,1427877.5095
55380.0,1337935.5467,6070317.1315,1427877.5094
55410.0,1337935.5466,6070317.1314,1427877.5094
55440.0,1337935.5466,6070317.1313,1427877.5094
55470.0,1337935.5466,6070317.1313,1427877.5094
55500.0,1337935.5466,6070317.1313,1427877.5094
55530.0,1337935.5466,6070317.1313,1427877.5094
55560.0,1337935.5466,6070317.1313,1427877.5094
55590.0,1337935.5466,6070317.1313,1427877.5094
55620.0,1337935.5467,6070317.1313,1427877.5094
55650.0,1337935.5467,6070317.1313,1427877.5094
55680.0,1337935.5467,6070317.1313,1427877.5095
55710.0,1337935.5467,6070317.1314,1427877.5095
55740.0,1337935.5467,6070317.1314,1427877.5095
55770.0,1337935.5467,6070317.1314,1427877.5095
55800.0,1337935.5467,6070317.1315,1427877.5095
55830.0,1337935.5467,6070317.1315,1427877.5095
55860.0,1337935.5467,6070317.1316,1427877.5095
55890.0,1337935.5468,6070317.1317,1427877.5096
55920.0,1337935.5468,6070317.1317,1427877.5096
55950.0,1337935.5468,6070317.1318,1427877.5096
55980.0,1337935.5468,6070317.1319,1427877.5096
56010.0,1337935.5468,6070317.132,1427877.5097
56040.0,1337935.5468,6070317.132,1427877.5097
56070.0,1337935.5468,6070317.1322,1427877.5097
56100.0,1337935.5468,6070317.1323,1427877.5097
56130.0,1337935.5468,6070317.1323,1427877.5097
56160.0,1337935.5468,6070317.1325,1427877.5098
56190.0,1337935.5468,6070317.1326,1427877.5099
56220.0,1337935.5468,6070317.1326,1427877.5099
56250.0,1337935.5468,6070317.1326,1427877.5099
56280.0,1337935.5468,6070317.1326,1427877.5099
56310.0,1337935.5468,6070317.1326,1427877.5099
56340.0,1337935.5468,6070317.1326,1427877.5099
56370.0,1337935.5468,6070317.1327,1427877.5099
56400.0,1337935.5468,6070317.1327,1427877.5099
56430.0,1337935.5468,6070317.1327,1427877.5099
56460.0,1337935.5468,6070317.1327,1427877.5099
56490.0,1337935.5469,6070317.1328,1427877.5099
56520.0,1337935.5469,6070317.1328,1427877.5099
56550.0,1337935.5469,6070317.1328,1427877.5099
56580.0,1337935.5469,6070317.1328,1427877.5099
56610.0,1337935.5469,6070317.1328,1427877.5099
56640.0,1337935.5469,6070317.1328,1427877.5099
56670.0,1337935.5469,6070317.1328,1427877.5099
56700.0,1337935.5469,6070317.1328,1427877.5099
56730.0,1337935.5469,6070317.1328,1427877.5099
56760.0,1337935.5469,6070317.1329,1427877.5099
56790.0,1337935.5469,6070317.1329,1427877.5099
56820.0,1337935.5469,6070317.1329,1427877.5099
56850.0,1337935.5469,6070317.1329,1427877.51
56880.0,1337935.5469,6070317.1329,1427877.51
56910.0,1337935.5469,6070317.1329,1427877.51
56940.0,1337935.5469,6070317.1329,1427877.51
56970.0,1337935.5468,6070317.1329,1427877.51
57000.0,1337935.5468,6070317.1329,1427877.51
57030.0,1337935.5468,6070317.1329,1427877.51
57060.0,1337935.5468,6070317.1329,1427877.51
57090.0,1337935.5468,6070317.1329,1427877.51
57120.0,1337935.5468,6070317.1329,1427877.51
57150.0,1337935.5467,6070317.1329,1427877.51
57180.0,1337935.5467,6070317.1329,1427877.51
57210.0,1337935.5467,6070317.1329,1427877.51
57240.0,1337935.5467,6070317.1329,1427877.51
57270.0,1337935.5467,6070317.1329,1427877.51
57300.0,1337935.5467,6070317.1329,1427877.51
57330.0,1337935.5467,6070317.1329,1427877.51
57360.0,1337935.5466,6070317.1329,1427877.51
57390.0,1337935.5466,6070317.1329,1427877.51
57420.0,1337935.5466,6070317.1329,1427877.51
57450.0,1337935.5466,6070317.1329,1427877.51
57480.0,1337935.5466,6070317.1329,1427877.51
57510.0,1337935.5466,6070317.1328,1427877.51
57540.0,1337935.5466,6070317.1328,1427877.51
57570.0,1337935.5466,6070317.1328,1427877.51
57600.0,1337935.5466,6070317.1328,1427877.51
57630.0,1337935.5466,6070317.1328,1427877.51
57660.0,1337935.5466,6070317.1328,1427877.51
57690.0,1337935.5467,6070317.1328,1427877.51
57720.0,1337935.5467,6070317.1328,1427877.51
57750.0,1337935.5467,6070317.1328,1427877.51
57780.0,1337935.5467,6070317.1328,1427877.51
57810.0,1337935.5467,6070317.1328,1427877.51
57840.0,1337935.5467,6070317.1329,1427877.51
57870.0,1337935.5467,6070317.1329,1427877.51
57900.0,1337935.5467,6070317.1329,1427877.51
57930.0,1337935.5467,6070317.133,1427877.51
57960.0,1337935.5467,6070317.133,1427877.5101
57990.0,1337935.5468,6070317.133,1427877.5101
58020.0,1337935.5468,6070317.133,1427877.5101
58050.0,1337935.5468,6070317.133,1427877.5101
58080.0,1337935.5468,6070317.133,1427877.5101
58110.0,1337935.5468,6070317.133,1427877.5101
58140.0,1337935.5468,6070317.1331,1427877.5101
58170.0,1337935.5469,6070317.1331,1427877.5101
58200.0,1337935.5469,6070317.1332,1427877.5101
58230.0,1337935.5469,6070317.1332,1427877.5101
58260.0,1337935.5469,6070317.1332,1427877.5101
58290.0,1337935.5469,6070317.1333,1427877.5101
58320.0,1337935.5469,6070317.1333,1427877.5101
58350.0,1337935.5469,6070317.1333,1427877.5102
58380.0,1337935.5469,6070317.1334,1427877.5102
58410.0,1337935.5469,6070317.1334,1427877.5102
58440.0,1337935.5469,6070317.1334,1427877.5102
58470.0,1337935.5469,6070317.1334,1427877.5102
58500.0,1337935.5469,6070317.1334,1427877.5102
58530.0,1337935.5469,6070317.1335,1427877.5102
58560.0,1337935.5469,6070317.1335,1427877.5102
58590.0,1337935.5469,6070317.1335,1427877.5102
58620.0,1337935.5469,6070317.1335,1427877.5102
58650.0,1337935.5469,6070317.1335,1427877.5102
58680.0,1337935.5469,6070317.1335,1427877.5102
58710.0,1337935.5469,6070317.1336,1427877.5102
58740.0,1337935.5469,6070317.1336,1427877.5102
58770.0,1337935.5469,6070317.1336,1427877.5102
58800.0,1337935.5469,6070317.1336,1427877.5102
58830.0,1337935.5469,6070317.1336,1427877.5102
58860.0,1337935.5469,6070317.1337,1427877.5103
58890.0,1337935.5469,6070317.1337,1427877.5103
58920.0,1337935.5469,6070317.1337,1427877.5103
58950.0,1337935.5469,6070317.1337,1427877.5103
58980.0,1337935.5469,6070317.1338,1427877.5103
59010.0,1337935.547,6070317.1338,1427877.5103
59040.0,1337935.547,6070317.1338,1427877.5103
59070.0,1337935.547,6070317.1338,1427877.5103
59100.0,1337935.547,6070317.1338,1427877.5103
59130.0,1337935.547,6070317.1339,1427877.5103
59160.0,1337935.547,6070317.1339,1427877.5103
59190.0,1337935.547,6070317.1339,1427877.5103
59220.0,1337935.547,6070317.1339,1427877.5103
59250.0,1337935.547,6070317.134,1427877.5103
59280.0,1337935.547,6070317.134,1427877.5103
59310.0,1337935.547,6070317.134,1427877.5103
59340.0,1337935.547,6070317.134,1427877.5103
59370.0,1337935.547,6070317.1341,1427877.5103
59400.0,1337935.547,6070317.1341,1427877.5103
59430.0,1337935.547,6070317.1341,1427877.5103
59460.0,1337935.547,6070317.1341,1427877.5103
59490.0,1337935.547,6070317.1341,1427877.5103
59520.0,1337935.547,6070317.1342,1427877.5103
59550.0,1337935.547,6070317.1342,1427877.5103
59580.0,1337935.547,6070317.1342,1427877.5103
59610.0,1337935.547,6070317.1342,1427877.5103
59640.0,1337935.547,6070317.1342,1427877.5103
59670.0,1337935.547,6070317.1342,1427877.5103
59700.0,1337935.547,6070317.1342,1427877.5103
59730.0,1337935.547,6070317.1342,1427877.5103
59760.0,1337935.547,6070317.1342,1427877.5103
59790.0,1337935.547,6070317.1342,1427877.5103
59820.0,1337935.547,6070317.1341,1427877.5103
59850.0,1337935.547,6070317.1341,1427877.5103
59880.0,1337935.547,6070317.1341,1427877.5103
59910.0,1337935.547,6070317.1341,1427877.5103
59940.0,1337935.547,6070317.1341,1427877.5103
59970.0,1337935.547,6070317.134,1427877.5103
60000.0,1337935.547,6070317.134,1427877.5103
60030.0,1337935.547,6070317.134,1427877.5103
60060.0,1337935.547,6070317.134,1427877.5103
60090.0,1337935.547,6070317.134,1427877.5103
60120.0,1337935.547,6070317.134,1427877.5103
60150.0,1337935.547,6070317.1341,1427877.5103
60180.0,1337935.547,6070317.1341,1427877.5103
60210.0,1337935.547,6070317.1342,1427877.5103
60240.0,1337935.547,6070317.1342,1427877.5103
60270.0,1337935.547,6070317.1342,1427877.5103
60300.0,1337935.547,6070317.1342,1427877.5103
60330.0,1337935.547,6070317.1342,1427877.5103
60360.0,1337935.547,6070317.1342,1427877.5103
60390.0,1337935.547,6070317.1342,1427877.5103
60420.0,1337935.547,6070317.1342,1427877.5103
60450.0,1337935.547,6070317.1342,1427877.5103
60480.0,1337935.547,6070317.1342,1427877.5103
60510.0,1337935.547,6070317.1342,1427877.5103
60540.0,1337935.547,6070317.1342,1427877.5103
60570.0,1337935.547,6070317.1342,1427877.5103
60600.0,1337935.547,6070317.1342,1427877.5103
60630.0,1337935.547,6070317.1342,1427877.5103
60660.0,1337935.547,6070317.1342,1427877.5103
60690.0,1337935.547,6070317.1342,1427877.5103
60720.0,1337935.547,6070317.1343,1427877.5103
60750.0,1337935.547,6070317.1342,1427877.5103
60780.0,1337935.547,6070317.1342,1427877.5103
60810.0,1337935.547,6070317.1342,1427877.5103
60840.0,1337935.547,6070317.1343,1427877.5103
60870.0,1337935.547,6070317.1342,1427877.5103
60900.0,1337935.547,6070317.1342,1427877.5102
60930.0,1337935.547,6070317.1342,1427877.5102
60960.0,1337935.5469,6070317.1342,1427877.5102
60990.0,1337935.5469,6070317.1342,1427877.5102
61020.0,1337935.5469,6070317.1341,1427877.5102
61050.0,1337935.5469,6070317.1341,1427877.5102
61080.0,1337935.5469,6070317.1341,1427877.5102
61110.0,1337935.5469,6070317.134,1427877.5102
61140.0,1337935.5469,6070317.1338,1427877.5101
61170.0,1337935.5468,6070317.1337,1427877.5101
61200.0,1337935.5468,6070317.1335,1427877.5101
61230.0,1337935.5468,6070317.1334,1427877.51
61260.0,1337935.5468,6070317.1334,1427877.51
61290.0,1337935.5468,6070317.1334,1427877.51
61320.0,1337935.5468,6070317.1333,1427877.51
61350.0,1337935.5468,6070317.1332,1427877.51
61380.0,1337935.5468,6070317.1332,1427877.51
61410.0,1337935.5468,6070317.1331,1427877.5099
61440.0,1337935.5468,6070317.1331,1427877.5099
61470.0,1337935.5468,6070317.133,1427877.5099
61500.0,1337935.5468,6070317.1329,1427877.5099
61530.0,1337935.5468,6070317.1329,1427877.5099
61560.0,1337935.5468,6070317.1329,1427877.5098
61590.0,1337935.5468,6070317.1328,1427877.5098
61620.0,1337935.5468,6070317.1328,1427877.5098
61650.0,1337935.5468,6070317.1327,1427877.5098
61680.0,1337935.5468,6070317.1327,1427877.5098
61710.0,1337935.5468,6070317.1327,1427877.5098
61740.0,1337935.5467,6070317.1326,1427877.5098
61770.0,1337935.5467,6070317.1326,1427877.5097
61800.0,1337935.5467,6070317.1325,1427877.5097
61830.0,1337935.5467,6070317.1324,1427877.5097
61860.0,1337935.5467,6070317.1323,1427877.5097
61890.0,1337935.5467,6070317.1323,1427877.5096
61920.0,1337935.5467,6070317.1322,1427877.5096
61950.0,1337935.5467,6070317.1321,1427877.5096
61980.0,1337935.5467,6070317.1321,1427877.5096
62010.0,1337935.5467,6070317.132,1427877.5095
62040.0,1337935.5467,6070317.1319,1427877.5095
62070.0,1337935.5467,6070317.1319,1427877.5095
62100.0,1337935.5467,6070317.1319,1427877.5095
62130.0,1337935.5467,6070317.1318,1427877.5095
62160.0,1337935.5467,6070317.1318,1427877.5094
62190.0,1337935.5467,6070317.1318,1427877.5094
62220.0,1337935.5467,6070317.1317,1427877.5094
62250.0,1337935.5467,6070317.1317,1427877.5094
62280.0,1337935.5467,6070317.1317,1427877.5094
62310.0,1337935.5466,6070317.1316,1427877.5094
62340.0,1337935.5466,6070317.1316,1427877.5094
62370.0,1337935.5466,6070317.1316,1427877.5093
62400.0,1337935.5466,6070317.1316,1427877.5093
62430.0,1337935.5466,6070317.1316,1427877.5093
62460.0,1337935.5466,6070317.1316,1427877.5093
62490.0,1337935.5466,6070317.1316,1427877.5093
62520.0,1337935.5466,6070317.1316,1427877.5093
62550.0,1337935.5466,6070317.1316,1427877.5093
62580.0,1337935.5466,6070317.1316,1427877.5093
62610.0,1337935.5466,6070317.1316,1427877.5093
62640.0,1337935.5466,6070317.1316,1427877.5093
62670.0,1337935.5466,6070317.1317,1427877.5094
62700.0,1337935.5466,6070317.1317,1427877.5094
62730.0,1337935.5465,6070317.1317,1427877.5094
62760.0,1337935.5465,6070317.1318,1427877.5094
62790.0,1337935.5465,6070317.1318,1427877.5094
62820.0,1337935.5465,6070317.1318,1427877.5094
62850.0,1337935.5465,6070317.1318,1427877.5094
62880.0,1337935.5464,6070317.1318,1427877.5094
62910.0,1337935.5464,6070317.1318,1427877.5094
62940.0,1337935.5464,6070317.1318,1427877.5094
62970.0,1337935.5464,6070317.1318,1427877.5094
63000.0,1337935.5464,6070317.1318,1427877.5094
63030.0,1337935.5464,6070317.1318,1427877.5094
63060.0,1337935.5464,6070317.1317,1427877.5094
63090.0,1337935.5464,6070317.1317,1427877.5094
63120.0,1337935.5464,6070317.1317,1427877.5094
63150.0,1337935.5464,6070317.1317,1427877.5094
63180.0,1337935.5464,6070317.1317,1427877.5094
63210.0,1337935.5464,6070317.1318,1427877.5094
63240.0,1337935.5464,6070317.1318,1427877.5094
63270.0,1337935.5464,6070317.1318,1427877.5094
63300.0,1337935.5464,6070317.1318,1427877.5094
63330.0,1337935.5464,6070317.1318,1427877.5094
63360.0,1337935.5464,6070317.1318,1427877.5094
63390.0,1337935.5464,6070317.1318,1427877.5094
63420.0,1337935.5464,6070317.1318,1427877.5094
63450.0,1337935.5464,6070317.1318,1427877.5094
63480.0,1337935.5464,6070317.1318,1427877.5094
63510.0,1337935.5464,6070317.1318,1427877.5094
63540.0,1337935.5464,6070317.1318,1427877.5094
63570.0,1337935.5464,6070317.1318,1427877.5094
63600.0,1337935.5463,6070317.1318,1427877.5094
63630.0,1337935.5463,6070317.1318,1427877.5094
63660.0,1337935.5463,6070317.1318,1427877.5094
63690.0,1337935.5463,6070317.1318,1427877.5094
63720.0,1337935.5463,6070317.1318,1427877.5094
63750.0,1337935.5463,6070317.1318,1427877.5094
63780.0,1337935.5463,6070317.1318,1427877.5094
63810.0,1337935.5463,6070317.1318,1427877.5094
63840.0,1337935.5464,6070317.1318,1427877.5094
63870.0,1337935.5464,6070317.1318,1427877.5094
63900.0,1337935.5464,6070317.1318,1427877.5094
63930.0,1337935.5464,6070317.1318,1427877.5094
63960.0,1337935.5464,6070317.1317,1427877.5094
63990.0,1337935.5463,6070317.1317,1427877.5094
64020.0,1337935.5463,6070317.1317,1427877.5094
64050.0,1337935.5463,6070317.1317,1427877.5094
64080.0,1337935.5463,6070317.1317,1427877.5094
64110.0,1337935.5463,6070317.1317,1427877.5094
64140.0,1337935.5463,6070317.1317,1427877.5094
64170.0,1337935.5463,6070317.1317,1427877.5094
64200.0,1337935.5463,6070317.1317,1427877.5094
64230.0,1337935.5463,6070317.1317,1427877.5094
64260.0,1337935.5463,6070317.1317,1427877.5094
64290.0,1337935.5463,6070317.1317,1427877.5094
64320.0,1337935.5463,6070317.1317,1427877.5094
64350.0,1337935.5463,6070317.1317,1427877.5094
64380.0,1337935.5463,6070317.1317,1427877.5094
64410.0,1337935.5463,6070317.1317,1427877.5094
64440.0,1337935.5463,6070317.1317,1427877.5094
64470.0,1337935.5462,6070317.1316,1427877.5093
64500.0,1337935.5462,6070317.1315,1427877.5093
64530.0,1337935.5462,6070317.1314,1427877.5093
64560.0,1337935.5462,6070317.1313,1427877.5093
64590.0,1337935.5461,6070317.1313,1427877.5093
64620.0,1337935.5461,6070317.1313,1427877.5093
64650.0,1337935.5461,6070317.1313,1427877.5093
64680.0,1337935.5461,6070317.1312,1427877.5092
64710.0,1337935.5461,6070317.1312,1427877.5092
64740.0,1337935.5461,6070317.1312,1427877.5092
64770.0,1337935.546,6070317.1312,1427877.5092
64800.0,1337935.546,6070317.1312,1427877.5092
64830.0,1337935.546,6070317.1312,1427877.5092
64860.0,1337935.546,6070317.1313,1427877.5093
64890.0,1337935.546,6070317.1313,1427877.5093
64920.0,1337935.5459,6070317.1314,1427877.5093
64950.0,1337935.5459,6070317.1314,1427877.5093
64980.0,1337935.5459,6070317.1313,1427877.5092
65010.0,1337935.5458,6070317.1313,1427877.5092
65040.0,1337935.5458,6070317.1313,1427877.5092
65070.0,1337935.5458,6070317.1313,1427877.5092
65100.0,1337935.5458,6070317.1313,1427877.5092
65130.0,1337935.5457,6070317.1313,1427877.5092
65160.0,1337935.5457,6070317.1313,1427877.5092
65190.0,1337935.5457,6070317.1313,1427877.5092
65220.0,1337935.5457,6070317.1313,1427877.5092
65250.0,1337935.5457,6070317.1314,1427877.5092
65280.0,1337935.5457,6070317.1314,1427877.5092
65310.0,1337935.5457,6070317.1314,1427877.5092
65340.0,1337935.5457,6070317.1313,1427877.5092
65370.0,1337935.5456,6070317.1313,1427877.5092
65400.0,1337935.5456,6070317.1312,1427877.5092
65430.0,1337935.5456,6070317.1312,1427877.5092
