SOD,HHMMSS,X,Y,Z,Computed_X,Computed_Y,Computed_Z,X_glab_cm,Y_glab_cm,Z_glab_cm,X_python_cm,Y_python_cm,Z_python_cm,dX_cm,dY_cm,dZ_cm,3D_cm
41670.0,11:34:30,1337935.5445,6070317.1291,1427877.5093,1337935.5542,6070317.0959,1427877.4655,1.1607970809563994,-0.2194083295762539,-0.021312246099114418,2.229001047089696,-0.5514897406101227,-2.054423955269158,0.9699999820441008,-3.319999948143959,-4.38000001013279,5.5810124269351595
41700.0,11:35:00,1337935.5445,6070317.1291,1427877.5093,1337935.5542,6070317.0958,1427877.4657,1.1607970809563994,-0.2194083295762539,-0.021312246099114418,2.229001047089696,-0.5614897236227989,-2.0344239426776767,0.9699999820441008,-3.3299999311566353,-4.359999997541308,5.57130141755308
41730.0,11:35:30,1337935.5445,6070317.1292,1427877.5093,1337935.5542,6070317.0958,1427877.4658,1.1607970809563994,-0.2094082534313202,-0.021312246099114418,2.229001047089696,-0.5614897236227989,-2.0244239596650004,0.9699999820441008,-3.340000007301569,-4.350000014528632,5.569470364436742
41760.0,11:36:00,1337935.5445,6070317.1292,1427877.5093,1337935.5541,6070317.0957,1427877.4659,1.1607970809563994,-0.2094082534313202,-0.021312246099114418,2.2190010640770197,-0.5714897066354752,-2.01442395336926,0.9599999990314245,-3.3499999903142452,-4.340000008232892,5.565941070897829
41790.0,11:36:30,1337935.5446,6070317.1293,1427877.5094,1337935.5541,6070317.0957,1427877.466,1.1707970639690757,-0.19940827041864395,-0.011312239803373814,2.2190010640770197,-0.5714897066354752,-2.0044239470735192,0.9500000160187483,-3.3599999733269215,-4.340000008232892,5.570251333885576
41820.0,11:37:00,1337935.5446,6070317.1293,1427877.5094,1337935.554,6070317.0956,1427877.4661,1.1707970639690757,-0.19940827041864395,-0.011312239803373814,2.209001057781279,-0.5814897827804089,-1.9944239407777786,0.9400000097230077,-3.370000049471855,-4.330000001937151,5.566812406440088
41850.0,11:37:30,1337935.5446,6070317.1294,1427877.5094,1337935.554,6070317.0955,1427877.4662,1.1707970639690757,-0.1894082874059677,-0.011312239803373814,2.209001057781279,-0.5914897657930851,-1.9844239577651024,0.9400000097230077,-3.3900000154972076,-4.320000018924475,5.571184818946306
41880.0,11:38:00,1337935.5447,6070317.1295,1427877.5094,1337935.5539,6070317.0955,1427877.4663,1.1807970702648163,-0.17940830439329147,-0.011312239803373814,2.1990010514855385,-0.5914897657930851,-1.9744239514693618,0.9199999971315265,-3.399999998509884,-4.310000012628734,5.5661926029781705
41910.0,11:38:30,1337935.5447,6070317.1296,1427877.5094,1337935.5539,6070317.0954,1427877.4665,1.1807970702648163,-0.16940832138061523,-0.011312239803373814,2.1990010514855385,-0.6014897488057613,-1.9544239388778806,0.9199999971315265,-3.4199999645352364,-4.290000000037253,5.562993776058234
41940.0,11:39:00,1337935.5447,6070317.1297,1427877.5094,1337935.5538,6070317.0954,1427877.4666,1.1807970702648163,-0.15940824523568153,-0.011312239803373814,2.1890010684728622,-0.6014897488057613,-1.9444239558652043,0.9100000141188502,-3.43000004068017,-4.280000017024577,5.559802195266721
41970.0,11:39:30,1337935.5448,6070317.1298,1427877.5094,1337935.5538,6070317.0953,1427877.4667,1.1907970765605569,-0.1494082622230053,-0.011312239803373814,2.1890010684728622,-0.6114897318184376,-1.9344239495694637,0.9000000078231096,-3.4500000067055225,-4.270000010728836,5.562858990840408
42000.0,11:40:00,1337935.5448,6070317.1298,1427877.5095,1337935.5537,6070317.0953,1427877.4669,1.1907970765605569,-0.1494082622230053,-0.0013122567906975746,2.1790010621771216,-0.6114897318184376,-1.9144239369779825,0.890000001527369,-3.4500000067055225,-4.259999981150031,5.553575414846285
42030.0,11:40:30,1337935.5448,6070317.1299,1427877.5095,1337935.5537,6070317.0952,1427877.467,1.1907970765605569,-0.13940827921032906,-0.0013122567906975746,2.1790010621771216,-0.6214897148311138,-1.9044239539653063,0.890000001527369,-3.469999972730875,-4.249999998137355,5.558372045629773
42060.0,11:41:00,1337935.5448,6070317.13,1427877.5095,1337935.5536,6070317.0952,1427877.4671,1.1907970765605569,-0.12940829619765282,-0.0013122567906975746,2.169001055881381,-0.6214897148311138,-1.8944239476695657,0.8799999952316284,-3.4799999557435513,-4.239999991841614,5.555393740717185
42090.0,11:41:30,1337935.5448,6070317.13,1427877.5095,1337935.5536,6070317.0951,1427877.4672,1.1907970765605569,-0.12940829619765282,-0.0013122567906975746,2.169001055881381,-0.6314897909760475,-1.884423941373825,0.8799999952316284,-3.490000031888485,-4.229999985545874,5.554043580303217
42120.0,11:42:00,1337935.5449,6070317.13,1427877.5095,1337935.5535,6070317.0951,1427877.4674,1.2007970828562975,-0.12940829619765282,-0.0013122567906975746,2.1590010495856404,-0.6314897909760475,-1.8644239520654082,0.8599999826401472,-3.490000031888485,-4.209999996237457,5.535684254095609
42150.0,11:42:30,1337935.5449,6070317.13,1427877.5095,1337935.5535,6070317.095,1427877.4675,1.2007970828562975,-0.12940829619765282,-0.0013122567906975746,2.1590010495856404,-0.6414897739887238,-1.8544239457696676,0.8599999826401472,-3.500000014901161,-4.199999989941716,5.534401502417366
42180.0,11:43:00,1337935.5448,6070317.13,1427877.5095,1337935.5534,6070317.095,1427877.4676,1.1907970765605569,-0.12940829619765282,-0.0013122567906975746,2.149001066572964,-0.6414897739887238,-1.844423939473927,0.8600000059232116,-3.500000014901161,-4.189999983645976,5.526816441447041
42210.0,11:43:30,1337935.5448,6070317.13,1427877.5095,1337935.5534,6070317.0949,1427877.4677,1.1907970765605569,-0.12940829619765282,-0.0013122567906975746,2.149001066572964,-0.6514897570014,-1.8344239564612508,0.8600000059232116,-3.5099999979138374,-4.180000000633299,5.525585941856071
42240.0,11:44:00,1337935.5448,6070317.13,1427877.5095,1337935.5533,6070317.0949,1427877.4679,1.1907970765605569,-0.12940829619765282,-0.0013122567906975746,2.1390010602772236,-0.6514897570014,-1.8144239438697696,0.849999999627471,-3.5099999979138374,-4.159999988041818,5.508920028937593
42270.0,11:44:30,1337935.5448,6070317.13,1427877.5095,1337935.5533,6070317.0948,1427877.468,1.1907970765605569,-0.12940829619765282,-0.0013122567906975746,2.1390010602772236,-0.6614897400140762,-1.804423937574029,0.849999999627471,-3.5199999809265137,-4.1499999817460775,5.507758138624262
42300.0,11:45:00,1337935.5449,6070317.1301,1427877.5095,1337935.5532,6070317.0947,1427877.4681,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.129001053981483,-0.6714897230267525,-1.7944239545613527,0.8299999870359898,-3.539999946951866,-4.139999998733401,5.509999963013749
42330.0,11:45:30,1337935.5449,6070317.1301,1427877.5095,1337935.5532,6070317.0947,1427877.4682,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.129001053981483,-0.6714897230267525,-1.7844239482656121,0.8299999870359898,-3.539999946951866,-4.129999992437661,5.5024903035293065
42360.0,11:46:00,1337935.5449,6070317.1301,1427877.5095,1337935.5531,6070317.0946,1427877.4684,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.1190010476857424,-0.6814897060394287,-1.7644239589571953,0.8199999807402492,-3.5499999299645424,-4.110000003129244,5.49244931673335
42390.0,11:46:30,1337935.5449,6070317.1301,1427877.5095,1337935.553,6070317.0946,1427877.4685,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.109001064673066,-0.6814897060394287,-1.7544239526614547,0.8099999977275729,-3.5499999299645424,-4.099999996833503,5.483484245723849
42420.0,11:47:00,1337935.5449,6070317.1301,1427877.5095,1337935.553,6070317.0945,1427877.4687,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.109001064673066,-0.6914897821843624,-1.7344239400699735,0.8099999977275729,-3.560000006109476,-4.079999984242022,5.475043370717079
42450.0,11:47:30,1337935.5449,6070317.1301,1427877.5095,1337935.5529,6070317.0945,1427877.4688,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.0990010583773255,-0.6914897821843624,-1.7244239570572972,0.7999999914318323,-3.560000006109476,-4.070000001229346,5.4661229440799515
42480.0,11:48:00,1337935.5449,6070317.1301,1427877.5095,1337935.5529,6070317.0945,1427877.4689,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.0990010583773255,-0.6914897821843624,-1.7144239507615566,0.7999999914318323,-3.560000006109476,-4.059999994933605,5.458681158361539
42510.0,11:48:30,1337935.5449,6070317.1301,1427877.5095,1337935.5528,6070317.0944,1427877.4691,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.089001052081585,-0.7014897651970387,-1.6944239381700754,0.7899999851360917,-3.5699999891221523,-4.039999982342124,5.448908125135857
42540.0,11:49:00,1337935.5449,6070317.1301,1427877.5095,1337935.5527,6070317.0944,1427877.4692,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.0790010457858443,-0.7014897651970387,-1.6844239551573992,0.7799999788403511,-3.5699999891221523,-4.029999999329448,5.4400551361101535
42570.0,11:49:30,1337935.5449,6070317.1301,1427877.5095,1337935.5527,6070317.0943,1427877.4694,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.0790010457858443,-0.7114897482097149,-1.664423942565918,0.7799999788403511,-3.5799999721348286,-4.0099999867379665,5.431841277238761
42600.0,11:50:00,1337935.5449,6070317.1301,1427877.5095,1337935.5526,6070317.0943,1427877.4695,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.069001062773168,-0.7114897482097149,-1.6544239595532417,0.7699999958276749,-3.5799999721348286,-4.00000000372529,5.423034189811301
42630.0,11:50:30,1337935.5449,6070317.1301,1427877.5095,1337935.5526,6070317.0942,1427877.4696,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.069001062773168,-0.7214897312223911,-1.6444239532575011,0.7699999958276749,-3.589999955147505,-3.9899999974295497,5.422278086839655
42660.0,11:51:00,1337935.5449,6070317.1302,1427877.5095,1337935.5525,6070317.0942,1427877.4698,1.2007970828562975,-0.10940833017230034,-0.0013122567906975746,2.0590010564774275,-0.7214897312223911,-1.62442394066602,0.7599999895319343,-3.599999938160181,-3.9699999848380685,5.412808828922015
42690.0,11:51:30,1337935.5449,6070317.1302,1427877.5095,1337935.5524,6070317.0941,1427877.4699,1.2007970828562975,-0.10940833017230034,-0.0013122567906975746,2.049001050181687,-0.7314897142350674,-1.6144239576533437,0.7499999832361937,-3.6099999211728573,-3.9600000018253922,5.41074850831005
42720.0,11:52:00,1337935.5449,6070317.1301,1427877.5095,1337935.5524,6070317.0941,1427877.4701,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.049001050181687,-0.7314897142350674,-1.5944239450618625,0.7499999832361937,-3.599999938160181,-3.939999989233911,5.389443333478034
42750.0,11:52:30,1337935.5449,6070317.1301,1427877.5095,1337935.5523,6070317.094,1427877.4702,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.0390010671690106,-0.7414897903800011,-1.5844239387661219,0.7400000002235174,-3.6100000143051147,-3.9299999829381704,5.387448372792797
42780.0,11:53:00,1337935.5449,6070317.1301,1427877.5095,1337935.5523,6070317.094,1427877.4703,1.2007970828562975,-0.11940831318497658,-0.0013122567906975746,2.0390010671690106,-0.7414897903800011,-1.5744239557534456,0.7400000002235174,-3.6100000143051147,-3.919999999925494,5.380157999820229
42810.0,11:53:30,1337935.5449,6070317.1302,1427877.5095,1337935.5522,6070317.0939,1427877.4705,1.2007970828562975,-0.10940833017230034,-0.0013122567906975746,2.02900106087327,-0.7514897733926773,-1.5544239431619644,0.7299999939277768,-3.6299999803304672,-3.899999987334013,5.377713245380331
42840.0,11:54:00,1337935.5449,6070317.1302,1427877.5095,1337935.5521,6070317.0939,1427877.4706,1.2007970828562975,-0.10940833017230034,-0.0013122567906975746,2.0190010545775294,-0.7514897733926773,-1.5444239601492882,0.7199999876320362,-3.6299999803304672,-3.8900000043213367,5.369115371549519
42870.0,11:54:30,1337935.5449,6070317.1303,1427877.5095,1337935.5521,6070317.0938,1427877.4707,1.2007970828562975,-0.09940825402736664,-0.0013122567906975746,2.0190010545775294,-0.7614897564053535,-1.5344239538535476,0.7199999876320362,-3.650000039488077,-3.879999998025596,5.375434889860701
42900.0,11:55:00,1337935.5449,6070317.1303,1427877.5095,1337935.552,6070317.0938,1427877.4709,1.2007970828562975,-0.09940825402736664,-0.0013122567906975746,2.009001048281789,-0.7614897564053535,-1.5144239412620664,0.7099999813362956,-3.650000039488077,-3.859999985434115,5.359682840365824
42930.0,11:55:30,1337935.545,6070317.1304,1427877.5095,1337935.552,6070317.0937,1427877.471,1.2107970658689737,-0.0894082710146904,-0.0013122567906975746,2.009001048281789,-0.7714897394180298,-1.5044239582493901,0.6999999983236194,-3.6700000055134296,-3.8500000024214387,5.364829918717528
42960.0,11:56:00,1337935.545,6070317.1305,1427877.5095,1337935.5519,6070317.0937,1427877.4711,1.2107970658689737,-0.07940828800201416,-0.0013122567906975746,1.9990010652691126,-0.7714897394180298,-1.4944239519536495,0.6900000153109431,-3.679999988526106,-3.839999996125698,5.3632173093141216
42990.0,11:56:30,1337935.5451,6070317.1307,1427877.5096,1337935.5518,6070317.0936,1427877.4712,1.2207970721647143,-0.05940832197666168,0.00868774950504303,1.989001058973372,-0.781489722430706,-1.484423945657909,0.6700000027194619,-3.7099999375641346,-3.839999996125698,5.381319495311101
43020.0,11:57:00,1337935.5451,6070317.1308,1427877.5096,1337935.5518,6070317.0936,1427877.4714,1.2207970721647143,-0.04940824583172798,0.00868774950504303,1.989001058973372,-0.781489722430706,-1.464423956349492,0.6700000027194619,-3.7200000137090683,-3.8200000068172812,5.373983639510226
43050.0,11:57:30,1337935.5451,6070317.1309,1427877.5096,1337935.5517,6070317.0935,1427877.4715,1.2207970721647143,-0.03940826281905174,0.00868774950504303,1.9790010526776314,-0.7914897054433823,-1.4544239500537515,0.6599999964237213,-3.7399999797344208,-3.8100000005215406,5.3795259872656915
43080.0,11:58:00,1337935.5452,6070317.1309,1427877.5096,1337935.5517,6070317.0935,1427877.4716,1.230797078460455,-0.03940826281905174,0.00868774950504303,1.9790010526776314,-0.7914897054433823,-1.4444239437580109,0.6499999901279807,-3.7399999797344208,-3.7999999942258,5.371228890272311
43110.0,11:58:30,1337935.5452,6070317.131,1427877.5096,1337935.5516,6070317.0934,1427877.4718,1.230797078460455,-0.029408279806375504,0.00868774950504303,1.9690010463818908,-0.801489781588316,-1.424423954449594,0.6399999838322401,-3.7600000388920307,-3.780000004917383,5.369878984572069
43140.0,11:59:00,1337935.5452,6070317.131,1427877.5096,1337935.5515,6070317.0934,1427877.4719,1.230797078460455,-0.029408279806375504,0.00868774950504303,1.9590010633692145,-0.801489781588316,-1.4144239481538534,0.6300000008195639,-3.7600000388920307,-3.7699999986216426,5.36166021705105
43170.0,11:59:30,1337935.5452,6070317.131,1427877.5096,1337935.5515,6070317.0933,1427877.472,1.230797078460455,-0.029408279806375504,0.00868774950504303,1.9590010633692145,-0.8114897646009922,-1.4044239418581128,0.6300000008195639,-3.770000021904707,-3.759999992325902,5.361660200766636
43200.0,12:00:00,1337935.5452,6070317.1311,1427877.5096,1337935.5514,6070317.0933,1427877.4721,1.230797078460455,-0.019408296793699265,0.00868774950504303,1.949001057073474,-0.8114897646009922,-1.3944239588454366,0.6199999945238233,-3.780000004917383,-3.7500000093132257,5.3605316993964465
43230.0,12:00:30,1337935.5452,6070317.1311,1427877.5096,1337935.5514,6070317.0932,1427877.4722,1.230797078460455,-0.019408296793699265,0.00868774950504303,1.949001057073474,-0.8214897476136684,-1.384423952549696,0.6199999945238233,-3.7899999879300594,-3.740000003017485,5.360606301929865
43260.0,12:01:00,1337935.5452,6070317.1312,1427877.5096,1337935.5513,6070317.0932,1427877.4724,1.230797078460455,-0.009408313781023026,0.00868774950504303,1.9390010507777333,-0.8214897476136684,-1.3644239399582148,0.6099999882280827,-3.7999999709427357,-3.719999990426004,5.352616154141124
43290.0,12:01:30,1337935.5453,6070317.1313,1427877.5097,1337935.5512,6070317.0931,1427877.4725,1.2407970847561955,0.0005916692316532135,0.018687755800783634,1.929001067765057,-0.8314897306263447,-1.3544239569455385,0.5899999989196658,-3.819999936968088,-3.7200000137090683,5.364596873871966
43320.0,12:02:00,1337935.5453,6070317.1314,1427877.5097,1337935.5512,6070317.0931,1427877.4726,1.2407970847561955,0.010591745376586914,0.018687755800783634,1.929001067765057,-0.8314897306263447,-1.344423950649798,0.5899999989196658,-3.830000013113022,-3.7100000074133277,5.364801967843533
43350.0,12:02:30,1337935.5454,6070317.1315,1427877.5097,1337935.5511,6070317.093,1427877.4727,1.2507970677688718,0.020591728389263153,0.018687755800783634,1.9190010614693165,-0.8414897136390209,-1.3344239443540573,0.570000009611249,-3.8499999791383743,-3.700000001117587,5.370046541566698
43380.0,12:03:00,1337935.5454,6070317.1316,1427877.5097,1337935.5511,6070317.0929,1427877.4728,1.2507970677688718,0.030591711401939392,0.018687755800783634,1.9190010614693165,-0.8514897897839546,-1.3244239380583167,0.570000009611249,-3.8700000382959843,-3.6899999948218465,5.377536635779711
43410.0,12:03:30,1337935.5454,6070317.1317,1427877.5097,1337935.551,6070317.0929,1427877.4729,1.2507970677688718,0.04059169441461563,0.018687755800783634,1.9090010551735759,-0.8514897897839546,-1.3144239550456405,0.5600000033155084,-3.8800000213086605,-3.6800000118091702,5.376839244015398
43440.0,12:04:00,1337935.5454,6070317.1318,1427877.5097,1337935.551,6070317.0928,1427877.473,1.2507970677688718,0.05059167742729187,0.018687755800783634,1.9090010551735759,-0.8614897727966309,-1.3044239487498999,0.5600000033155084,-3.899999987334013,-3.6700000055134296,5.384468399516079
43470.0,12:04:30,1337935.5455,6070317.1318,1427877.5098,1337935.5509,6070317.0928,1427877.4731,1.2607970740646124,0.05059167742729187,0.02868776209652424,1.8990010488778353,-0.8614897727966309,-1.2944239424541593,0.5399999907240272,-3.899999987334013,-3.6700000055134296,5.382425097635435
43500.0,12:05:00,1337935.5455,6070317.1319,1427877.5098,1337935.5508,6070317.0927,1427877.4732,1.2607970740646124,0.06059175357222557,0.02868776209652424,1.889001065865159,-0.8714897558093071,-1.284423959441483,0.5300000077113509,-3.920000046491623,-3.6600000225007534,5.389146549999719
43530.0,12:05:30,1337935.5455,6070317.132,1427877.5098,1337935.5508,6070317.0927,1427877.4733,1.2607970740646124,0.07059173658490181,0.02868776209652424,1.889001065865159,-0.8714897558093071,-1.2744239531457424,0.5300000077113509,-3.930000029504299,-3.650000016205013,5.389647517080725
43560.0,12:06:00,1337935.5456,6070317.1322,1427877.5098,1337935.5507,6070317.0926,1427877.4734,1.270797080360353,0.09059170261025429,0.02868776209652424,1.8790010595694184,-0.8814897388219833,-1.2644239468500018,0.5099999951198697,-3.959999978542328,-3.640000009909272,5.402897361343912
43590.0,12:06:30,1337935.5456,6070317.1323,1427877.5099,1337935.5507,6070317.0926,1427877.4735,1.270797080360353,0.10059168562293053,0.03868774510920048,1.8790010595694184,-0.8814897388219833,-1.2544239405542612,0.5099999951198697,-3.969999961555004,-3.639999986626208,5.410231011002007
43620.0,12:07:00,1337935.5457,6070317.1324,1427877.5099,1337935.5506,6070317.0925,1427877.4736,1.2807970633730292,0.11059166863560677,0.03868774510920048,1.8690010532736778,-0.8914897218346596,-1.244423957541585,0.49000000581145287,-3.9899999275803566,-3.6300000036135316,5.416373274989521
43650.0,12:07:30,1337935.5457,6070317.1327,1427877.51,1337935.5506,6070317.0924,1427877.4737,1.2807970633730292,0.14059171080589294,0.04868775140494108,1.8690010532736778,-0.9014897048473358,-1.2344239512458444,0.49000000581145287,-4.029999952763319,-3.6300000036135316,5.445906687706081
43680.0,12:08:00,1337935.5458,6070317.1329,1427877.51,1337935.5505,6070317.0924,1427877.4738,1.2907970696687698,0.16059167683124542,0.04868775140494108,1.8590010469779372,-0.9014897048473358,-1.2244239449501038,0.46999999321997166,-4.0499999187886715,-3.619999997317791,5.452320544171612
43710.0,12:08:30,1337935.5458,6070317.133,1427877.51,1337935.5504,6070317.0923,1427877.4739,1.2907970696687698,0.17059175297617912,0.04868775140494108,1.849001063965261,-0.9114897809922695,-1.2144239386543632,0.4600000102072954,-4.070000071078539,-3.6099999910220504,5.459725315723239
43740.0,12:09:00,1337935.5459,6070317.1331,1427877.5101,1337935.5504,6070317.0923,1427877.474,1.3007970759645104,0.18059173598885536,0.058687757700681686,1.849001063965261,-0.9114897809922695,-1.204423955641687,0.4500000039115548,-4.080000054091215,-3.6100000143051147,5.466351667079941
43770.0,12:09:30,1337935.5459,6070317.1332,1427877.5101,1337935.5503,6070317.0922,1427877.4741,1.3007970759645104,0.1905917190015316,0.058687757700681686,1.8390010576695204,-0.9214897640049458,-1.1944239493459463,0.4399999976158142,-4.100000020116568,-3.600000008009374,5.473901736469633
43800.0,12:10:00,1337935.5459,6070317.1332,1427877.5101,1337935.5503,6070317.0922,1427877.4742,1.3007970759645104,0.1905917190015316,0.058687757700681686,1.8390010576695204,-0.9214897640049458,-1.1844239430502057,0.4399999976158142,-4.100000020116568,-3.5900000017136335,5.467330260297219
43830.0,12:10:30,1337935.5459,6070317.1333,1427877.5101,1337935.5502,6070317.0921,1427877.4744,1.3007970759645104,0.20059170201420784,0.058687757700681686,1.8290010513737798,-0.931489747017622,-1.1644239537417889,0.4299999913200736,-4.11999998614192,-3.5700000124052167,5.468473275688374
43860.0,12:11:00,1337935.5459,6070317.1333,1427877.5101,1337935.5501,6070317.0921,1427877.4745,1.3007970759645104,0.20059170201420784,0.058687757700681686,1.8190010683611035,-0.931489747017622,-1.1544239474460483,0.42000000830739737,-4.11999998614192,-3.560000006109476,5.461172029545224
43890.0,12:11:30,1337935.5459,6070317.1334,1427877.5101,1337935.5501,6070317.092,1427877.4746,1.3007970759645104,0.21059168502688408,0.058687757700681686,1.8190010683611035,-0.9414897300302982,-1.1444239411503077,0.42000000830739737,-4.139999952167273,-3.5499999998137355,5.4697805814859475
43920.0,12:12:00,1337935.5459,6070317.1334,1427877.5101,1337935.55,6070317.092,1427877.4748,1.3007970759645104,0.21059168502688408,0.058687757700681686,1.809001062065363,-0.9414897300302982,-1.1244239518418908,0.41000000201165676,-4.139999952167273,-3.5300000105053186,5.456060820753571
43950.0,12:12:30,1337935.546,6070317.1335,1427877.5101,1337935.5499,6070317.092,1427877.4749,1.310797082260251,0.22059176117181778,0.058687757700681686,1.7990010557696223,-0.9414897300302982,-1.1144239455461502,0.38999998942017555,-4.150000028312206,-3.520000004209578,5.455730955277622
43980.0,12:13:00,1337935.546,6070317.1335,1427877.5102,1337935.5499,6070317.092,1427877.4751,1.310797082260251,0.22059176117181778,0.06868774071335793,1.7990010557696223,-0.9414897300302982,-1.0944239562377334,0.38999998942017555,-4.150000028312206,-3.5099999979138374,5.44928437614465
44010.0,12:13:30,1337935.546,6070317.1336,1427877.5102,1337935.5498,6070317.0919,1427877.4752,1.310797082260251,0.23059174418449402,0.06868774071335793,1.7890010494738817,-0.9514897130429745,-1.0844239499419928,0.37999998312443495,-4.169999994337559,-3.499999991618097,5.457407798696785
44040.0,12:14:00,1337935.546,6070317.1336,1427877.5102,1337935.5498,6070317.0919,1427877.4754,1.310797082260251,0.23059174418449402,0.06868774071335793,1.7890010494738817,-0.9514897130429745,-1.0644239373505116,0.37999998312443495,-4.169999994337559,-3.4799999790266156,5.444602813243134
44070.0,12:14:30,1337935.546,6070317.1336,1427877.5102,1337935.5497,6070317.0919,1427877.4755,1.310797082260251,0.23059174418449402,0.06868774071335793,1.7790010664612055,-0.9514897130429745,-1.0544239543378353,0.3700000001117587,-4.169999994337559,-3.4699999960139394,5.437527004548546
44100.0,12:15:00,1337935.546,6070317.1336,1427877.5102,1337935.5497,6070317.0918,1427877.4756,1.310797082260251,0.23059174418449402,0.06868774071335793,1.7790010664612055,-0.9614897891879082,-1.0444239480420947,0.3700000001117587,-4.1800000704824924,-3.4599999897181988,5.438832642963588
44130.0,12:15:30,1337935.546,6070317.1337,1427877.5102,1337935.5496,6070317.0918,1427877.4757,1.310797082260251,0.24059172719717026,0.06868774071335793,1.7690010601654649,-0.9614897891879082,-1.034423941746354,0.3599999938160181,-4.190000053495169,-3.449999983422458,5.439503684110528
44160.0,12:16:00,1337935.546,6070317.1337,1427877.5102,1337935.5495,6070317.0918,1427877.4759,1.310797082260251,0.24059172719717026,0.06868774071335793,1.7590010538697243,-0.9614897891879082,-1.0144239524379373,0.3499999875202775,-4.190000053495169,-3.4299999941140413,5.426186542976203
44190.0,12:16:30,1337935.546,6070317.1337,1427877.5102,1337935.5495,6070317.0918,1427877.476,1.310797082260251,0.24059172719717026,0.06868774071335793,1.7590010538697243,-0.9614897891879082,-1.0044239461421967,0.3499999875202775,-4.190000053495169,-3.4199999878183007,5.419870880033111
44220.0,12:17:00,1337935.546,6070317.1338,1427877.5102,1337935.5494,6070317.0917,1427877.4761,1.310797082260251,0.2505917102098465,0.06868774071335793,1.7490010475739837,-0.9714897722005844,-0.994423939846456,0.3399999812245369,-4.210000019520521,-3.40999998152256,5.428425188356134
44250.0,12:17:30,1337935.546,6070317.1338,1427877.5103,1337935.5494,6070317.0917,1427877.4762,1.310797082260251,0.2505917102098465,0.07868774700909853,1.7490010475739837,-0.9714897722005844,-0.9844239568337798,0.3399999812245369,-4.210000019520521,-3.4100000048056245,5.428425202981969
44280.0,12:18:00,1337935.546,6070317.1339,1427877.5103,1337935.5493,6070317.0917,1427877.4764,1.310797082260251,0.26059169322252274,0.07868774700909853,1.7390010645613074,-0.9714897722005844,-0.9644239442422986,0.32999999821186066,-4.220000002533197,-3.3899999922141433,5.423043422969422
44310.0,12:18:30,1337935.546,6070317.134,1427877.5103,1337935.5493,6070317.0917,1427877.4765,1.310797082260251,0.270591676235199,0.07868774700909853,1.7390010645613074,-0.9714897722005844,-0.954423937946558,0.32999999821186066,-4.229999985545874,-3.3799999859184027,5.424592130413707
44340.0,12:19:00,1337935.546,6070317.134,1427877.5103,1337935.5492,6070317.0917,1427877.4766,1.310797082260251,0.270591676235199,0.07868774700909853,1.7290010582655668,-0.9714897722005844,-0.9444239549338818,0.31999999191612005,-4.229999985545874,-3.3700000029057264,5.417767057758113
44370.0,12:19:30,1337935.546,6070317.1341,1427877.5103,1337935.5492,6070317.0916,1427877.4767,1.310797082260251,0.2805917523801327,0.07868774700909853,1.7290010582655668,-0.9814897552132607,-0.9344239486381412,0.31999999191612005,-4.250000044703484,-3.359999996609986,5.427200047172118
44400.0,12:20:00,1337935.546,6070317.1341,1427877.5104,1337935.5491,6070317.0916,1427877.4769,1.310797082260251,0.2805917523801327,0.08868775330483913,1.7190010519698262,-0.9814897552132607,-0.9144239593297243,0.30999998562037945,-4.250000044703484,-3.3500000135973096,5.420433604626684
44430.0,12:20:30,1337935.546,6070317.1341,1427877.5104,1337935.5491,6070317.0916,1427877.477,1.310797082260251,0.2805917523801327,0.08868775330483913,1.7190010519698262,-0.9814897552132607,-0.9044239530339837,0.30999998562037945,-4.250000044703484,-3.340000007301569,5.414258990835101
44460.0,12:21:00,1337935.546,6070317.1341,1427877.5104,1337935.549,6070317.0916,1427877.4771,1.310797082260251,0.2805917523801327,0.08868775330483913,1.70900106895715,-0.9814897552132607,-0.8944239467382431,0.3000000026077032,-4.250000044703484,-3.3300000010058284,5.407531820363432
44490.0,12:21:30,1337935.546,6070317.1341,1427877.5104,1337935.549,6070317.0915,1427877.4772,1.310797082260251,0.2805917523801327,0.08868775330483913,1.70900106895715,-0.9914897382259369,-0.8844239404425025,0.3000000026077032,-4.26000002771616,-3.3199999947100878,5.409251353244854
44520.0,12:22:00,1337935.546,6070317.134,1427877.5103,1337935.5489,6070317.0915,1427877.4774,1.310797082260251,0.270591676235199,0.07868774700909853,1.6990010626614094,-0.9914897382259369,-0.8644239511340857,0.2899999963119626,-4.249999951571226,-3.2899999991059303,5.3824436439533105
