SOD,nGPS,nGal,NL_count,WL_count,n_sats,GPS_NE_frac,gal_sig_scale,Gal_leverage,sigma_U_comb_mm,sigma_U_GPS_mm,ISB_m,P_ISB_m2,ISB_observable,ZWD_m,P_ZWD_m2,corr_U_ZWD,corr_mean_60ep,Q_ZWD_m2s,decorr_active,trace_P_pos_m2,nml_sc_gps,nml_sc_gal
660.0,7,4,0,0,11,0.7959,1.0000,1.291,975.16,1259.26,+1.404876,0.093367,1,0.121286,0.00185932,-0.1165,0.1070,2.500e-09,0,1.287895,1.0000,1.0000
720.0,7,4,0,0,11,0.0908,1.0000,4.062,918.98,3732.55,+1.427365,0.085955,1,0.121588,0.00171714,-0.1175,0.1078,2.500e-09,0,1.151162,1.0000,1.0000
780.0,7,4,0,0,11,0.6336,1.0000,4.268,877.61,3745.70,+1.467409,0.078733,1,0.121234,0.00159522,-0.1187,0.1086,2.500e-09,0,1.052661,1.0050,0.9950
840.0,7,4,0,0,11,0.7201,1.0000,6.272,843.17,5288.52,+1.420268,0.072682,1,0.121015,0.00148953,-0.1195,0.1093,2.500e-09,0,0.973177,1.0098,0.9902
900.0,7,4,0,0,11,0.7354,1.0000,2.265,811.28,1837.44,+1.435419,0.067570,1,0.120767,0.00139697,-0.1207,0.1100,2.500e-09,0,0.903384,1.0143,0.9857
960.0,7,4,0,0,11,0.6130,1.0000,4.441,781.09,3468.66,+1.483363,0.062972,1,0.120556,0.00131521,-0.1221,0.1107,2.500e-09,0,0.840006,1.0185,0.9815
1020.0,8,4,0,0,12,0.6080,1.0000,4.199,751.57,3155.93,+1.520777,0.058767,1,0.120340,0.00124248,-0.1238,0.1114,2.500e-09,0,0.780543,1.0226,0.9774
1080.0,10,4,0,0,14,0.5947,1.0000,2.333,723.51,1688.05,+1.512276,0.055006,1,0.120195,0.00117734,-0.1260,0.1122,2.500e-09,0,0.726140,1.0265,0.9735
1140.0,10,4,0,0,14,0.9554,1.0000,2.712,698.64,1894.42,+1.528317,0.052040,1,0.120145,0.00111868,-0.1277,0.1130,2.500e-09,0,0.679479,1.0000,1.0000
1200.0,10,4,0,0,14,0.4608,1.0000,2.230,671.04,1496.46,+1.548044,0.049404,1,0.120172,0.00106559,-0.1310,0.1138,2.500e-09,0,0.629710,1.0000,1.0000
1260.0,10,4,0,0,14,0.9146,1.0000,2.496,647.91,1617.36,+1.554610,0.046397,1,0.120249,0.00101738,-0.1328,0.1147,2.500e-09,0,0.586812,1.0000,1.0000
1320.0,10,4,0,0,14,0.6855,1.0000,2.241,625.60,1402.23,+1.542826,0.043910,1,0.120235,0.00097334,-0.1350,0.1156,2.500e-09,0,0.549336,1.0050,0.9950
1380.0,10,4,0,0,14,0.4382,1.0000,2.377,593.36,1410.17,+1.525211,0.041986,1,0.120238,0.00093290,-0.1412,0.1166,2.500e-09,0,0.501414,1.0000,1.0000
1440.0,10,4,0,0,14,0.5933,1.0000,2.607,572.76,1493.02,+1.527772,0.039905,1,0.120125,0.00089571,-0.1439,0.1177,2.500e-09,0,0.469905,1.0050,0.9950
1500.0,9,5,0,0,14,0.5460,1.0000,2.925,553.79,1620.12,+1.559803,0.038024,1,0.120175,0.00086140,-0.1458,0.1188,2.500e-09,0,0.441170,1.0000,1.0000
1560.0,9,5,0,0,14,0.5788,1.0000,2.721,534.17,1453.38,+1.568491,0.036290,1,0.119990,0.00082959,-0.1485,0.1199,2.500e-09,0,0.413175,1.0050,0.9950
1620.0,9,5,0,0,14,0.7834,1.0000,1.929,516.13,995.66,+1.598932,0.034693,1,0.119893,0.00080003,-0.1513,0.1210,2.500e-09,0,0.388026,1.0000,1.0000
1680.0,9,5,0,0,14,0.8761,1.0000,3.374,499.10,1683.86,+1.597412,0.033383,1,0.119995,0.00077251,-0.1536,0.1222,2.500e-09,0,0.364977,1.0000,1.0000
1740.0,9,5,0,0,14,0.5719,1.0000,3.398,484.30,1645.54,+1.593354,0.032000,1,0.120017,0.00074685,-0.1554,0.1233,2.500e-09,0,0.345104,1.0050,0.9950
1800.0,10,5,0,0,15,0.7592,1.0000,3.290,472.42,1554.44,+1.604069,0.031058,1,0.120019,0.00072287,-0.1571,0.1244,2.500e-09,0,0.329154,1.0098,0.9902
1860.0,10,5,0,0,15,0.7524,1.0000,3.434,461.33,1584.16,+1.603917,0.030177,1,0.119975,0.00070038,-0.1587,0.1254,2.500e-09,0,0.314571,1.0143,0.9857
1920.0,9,5,0,0,14,0.7435,1.0000,3.740,451.64,1689.18,+1.603374,0.029389,1,0.119921,0.00067925,-0.1600,0.1265,2.500e-09,0,0.301930,1.0185,0.9815
1980.0,8,5,0,0,13,0.7367,1.0000,4.027,442.37,1781.43,+1.611837,0.028643,1,0.119772,0.00065936,-0.1614,0.1275,2.500e-09,0,0.290065,1.0226,0.9774
2040.0,8,5,0,0,13,0.7299,1.0000,4.288,433.38,1858.48,+1.594855,0.027933,1,0.119675,0.00064059,-0.1628,0.1285,2.500e-09,0,0.278810,1.0265,0.9735
2100.0,8,5,0,0,13,0.7230,1.0000,4.568,424.66,1939.77,+1.585032,0.027255,1,0.119601,0.00062286,-0.1643,0.1295,2.500e-09,0,0.268115,1.0302,0.9698
2160.0,9,5,0,0,14,0.0374,1.0000,4.913,405.60,1992.54,+1.605206,0.026145,1,0.119974,0.00060573,-0.1647,0.1305,2.500e-09,0,0.246347,1.0000,1.0000
2220.0,9,5,0,0,14,0.3162,1.0000,4.339,393.64,1708.09,+1.645165,0.025224,1,0.120144,0.00058948,-0.1677,0.1314,2.500e-09,0,0.232154,1.0000,1.0000
2280.0,10,5,0,0,15,0.9757,1.0000,5.030,382.13,1922.16,+1.647391,0.024129,1,0.120131,0.00057438,-0.1703,0.1324,2.500e-09,0,0.217539,1.0000,1.0000
2340.0,9,5,0,0,14,0.9236,1.0000,2.240,368.06,824.28,+1.661441,0.023341,1,0.120308,0.00055999,-0.1763,0.1335,2.500e-09,0,0.203215,1.0000,1.0000
2400.0,10,5,0,0,15,0.7398,1.0000,4.978,360.04,1792.35,+1.655959,0.022830,1,0.120511,0.00054636,-0.1789,0.1346,2.500e-09,0,0.194716,1.0050,0.9950
2460.0,10,5,0,0,15,0.7207,1.0000,5.400,353.02,1906.46,+1.650616,0.022357,1,0.120492,0.00053338,-0.1810,0.1357,2.500e-09,0,0.187548,1.0098,0.9902
2520.0,9,5,0,0,14,0.5431,1.0000,6.410,336.74,2158.37,+1.650073,0.021668,1,0.120299,0.00052063,-0.1859,0.1369,2.500e-09,0,0.171555,1.0000,1.0000
2580.0,9,5,0,0,14,0.7165,1.0000,7.314,329.88,2412.86,+1.637153,0.021244,1,0.120395,0.00050879,-0.1881,0.1381,2.500e-09,0,0.164953,1.0050,0.9950
2640.0,9,5,0,0,14,0.7085,1.0000,7.661,324.08,2482.73,+1.653445,0.020842,1,0.120594,0.00049750,-0.1898,0.1392,2.500e-09,0,0.159490,1.0098,0.9902
2700.0,9,5,0,0,14,0.7043,1.0000,7.896,319.92,2526.13,+1.650369,0.020458,1,0.120672,0.00048682,-0.1896,0.1403,2.500e-09,0,0.155373,1.0143,0.9857
2760.0,9,5,0,0,14,0.6927,1.0000,8.263,315.96,2610.83,+1.650245,0.020087,1,0.120745,0.00047660,-0.1893,0.1414,2.500e-09,0,0.151514,1.0185,0.9815
2820.0,9,5,0,0,14,0.6848,1.0000,8.527,312.09,2661.30,+1.642990,0.019728,1,0.120655,0.00046680,-0.1891,0.1424,2.500e-09,0,0.147804,1.0226,0.9774
2880.0,9,5,0,0,14,0.6794,1.0000,8.532,308.27,2630.06,+1.639597,0.019380,1,0.120492,0.00045740,-0.1889,0.1433,2.500e-09,0,0.144200,1.0265,0.9735
2940.0,9,5,0,0,14,0.0992,1.0000,4.890,300.40,1468.96,+1.637347,0.018818,1,0.120697,0.00044776,-0.1869,0.1442,2.500e-09,0,0.136650,1.0000,1.0000
3000.0,9,4,0,0,13,0.2830,1.0000,3.164,293.58,928.99,+1.631627,0.018310,1,0.120849,0.00043893,-0.1881,0.1450,2.500e-09,0,0.129937,1.0000,1.0000
3060.0,9,5,0,0,14,0.1612,1.0000,9.206,288.60,2656.92,+1.637158,0.017821,1,0.120674,0.00043051,-0.1881,0.1459,2.500e-09,0,0.125287,1.0000,1.0000
3120.0,9,4,0,0,13,0.6942,1.0000,9.465,284.89,2696.55,+1.644683,0.017527,1,0.120617,0.00042250,-0.1880,0.1467,2.500e-09,0,0.122040,0.9950,1.0050
3180.0,9,4,0,0,13,0.0605,1.0000,9.477,279.75,2651.32,+1.654306,0.017202,1,0.120501,0.00041466,-0.1883,0.1474,2.500e-09,0,0.117769,1.0000,1.0000
3240.0,9,4,0,0,13,0.6755,1.0000,9.401,276.09,2595.55,+1.658812,0.016926,1,0.120449,0.00040721,-0.1884,0.1482,2.500e-09,0,0.114762,0.9950,1.0050
3300.0,10,4,0,0,14,0.2721,1.0000,8.921,272.35,2429.72,+1.657753,0.016529,1,0.120313,0.00040001,-0.1884,0.1489,2.500e-09,0,0.111781,0.9902,1.0098
3360.0,9,4,0,0,13,0.1417,1.0000,9.659,268.37,2592.17,+1.670988,0.016178,1,0.120057,0.00039308,-0.1887,0.1496,2.500e-09,0,0.108616,1.0000,1.0000
3420.0,8,4,0,0,12,0.6683,1.0000,9.371,264.92,2482.58,+1.666966,0.015947,1,0.120018,0.00038642,-0.1890,0.1503,2.500e-09,0,0.105932,0.9950,1.0050
3480.0,8,4,0,0,12,0.3777,1.0000,13.683,261.31,3575.37,+1.674503,0.015604,1,0.120099,0.00037998,-0.1892,0.1509,2.500e-09,0,0.103222,0.9902,1.0098
3540.0,8,4,0,0,12,0.0329,1.0000,14.047,257.25,3613.62,+1.663973,0.015340,1,0.120063,0.00037368,-0.1890,0.1516,2.500e-09,0,0.100043,1.0000,1.0000
3600.0,8,4,0,0,12,0.5479,1.0000,9.358,252.43,2362.12,+1.671775,0.015020,1,0.120051,0.00036762,-0.1905,0.1532,2.500e-09,0,0.096355,1.0000,1.0000
3660.0,8,4,0,0,12,0.6446,1.0000,9.593,248.84,2387.09,+1.674606,0.014818,1,0.120004,0.00036180,-0.1912,0.1548,2.500e-09,0,0.093756,0.9950,1.0050
3720.0,8,4,0,0,12,0.6444,1.0000,9.610,245.44,2358.63,+1.663718,0.014622,1,0.120128,0.00035617,-0.1918,0.1563,2.500e-09,0,0.091378,0.9902,1.0098
3780.0,8,4,0,0,12,0.6445,1.0000,9.619,242.15,2329.27,+1.668341,0.014432,1,0.120203,0.00035072,-0.1923,0.1577,2.500e-09,0,0.089127,0.9857,1.0143
3840.0,7,4,0,0,11,0.8017,1.0000,16.126,236.80,3818.55,+1.669435,0.014122,1,0.120289,0.00034542,-0.1935,0.1592,2.500e-09,0,0.085738,1.0000,1.0000
3900.0,7,4,0,0,11,0.6264,1.0000,22.412,233.20,5226.45,+1.676338,0.013940,1,0.120377,0.00034030,-0.1941,0.1606,2.500e-09,0,0.083423,0.9950,1.0050
3960.0,7,4,0,0,11,0.6269,1.0000,23.472,229.90,5396.12,+1.677512,0.013765,1,0.120347,0.00033534,-0.1947,0.1621,2.500e-09,0,0.081312,0.9902,1.0098
4020.0,7,4,0,0,11,0.3650,1.0000,23.669,226.00,5349.34,+1.675656,0.013526,1,0.120261,0.00033044,-0.1957,0.1635,2.500e-09,0,0.078584,1.0000,1.0000
4080.0,7,4,0,0,11,0.6141,1.0000,26.085,222.74,5810.26,+1.676410,0.013347,1,0.120310,0.00032576,-0.1963,0.1649,2.500e-09,0,0.076501,0.9950,1.0050
4140.0,7,4,0,0,11,0.6148,1.0000,27.144,219.66,5962.55,+1.668137,0.013179,1,0.120411,0.00032122,-0.1969,0.1663,2.500e-09,0,0.074575,0.9902,1.0098
4200.0,7,4,0,0,11,0.9272,1.0000,37.753,213.45,8058.57,+1.676030,0.012913,1,0.120453,0.00031680,-0.1997,0.1677,2.500e-09,0,0.070742,1.0000,1.0000
4260.0,7,5,0,0,12,0.6074,1.0000,13.891,208.97,2902.73,+1.680818,0.012687,1,0.120453,0.00031251,-0.2021,0.1692,2.500e-09,0,0.068097,1.0000,1.0000
4320.0,8,5,0,0,13,0.1642,1.0000,15.256,204.68,3122.55,+1.685365,0.012473,1,0.120621,0.00030759,-0.0475,0.1680,2.500e-09,0,0.065734,1.0000,1.0000
4380.0,7,5,0,0,12,0.2943,1.0000,32.370,201.74,6530.24,+1.673258,0.012268,1,0.120624,0.00030307,-0.0457,0.1668,2.500e-09,0,0.064046,1.0000,1.0000
4440.0,7,5,0,0,12,0.5907,1.0000,33.091,199.24,6592.93,+1.673153,0.012137,1,0.120816,0.00029895,-0.0445,0.1655,2.500e-09,0,0.062625,1.0000,1.0000
4500.0,7,5,0,0,12,0.5872,1.0000,33.624,196.90,6620.65,+1.677789,0.012009,1,0.120773,0.00029500,-0.0437,0.1642,2.500e-09,0,0.061308,1.0000,1.0000
4560.0,7,5,0,0,12,0.5837,1.0000,33.977,194.63,6613.06,+1.671517,0.011883,1,0.120907,0.00029119,-0.0430,0.1629,2.500e-09,0,0.060045,1.0000,1.0000
4620.0,7,5,0,0,12,0.5515,1.0000,34.135,191.32,6530.68,+1.674837,0.011681,1,0.121020,0.00028738,-0.0429,0.1616,2.500e-09,0,0.058296,1.0000,1.0000
4680.0,7,5,0,0,12,0.5771,1.0000,34.428,188.79,6499.58,+1.680737,0.011554,1,0.121082,0.00028379,-0.0427,0.1602,2.500e-09,0,0.056954,1.0000,1.0000
4740.0,7,5,0,0,12,0.5739,1.0000,34.330,186.46,6401.15,+1.684845,0.011433,1,0.121120,0.00028030,-0.0425,0.1588,2.500e-09,0,0.055722,1.0000,1.0000
4800.0,7,5,0,0,12,0.9435,1.0000,33.323,179.24,5972.82,+1.685234,0.011257,1,0.121209,0.00027679,-0.0432,0.1573,2.500e-09,0,0.052464,1.0000,1.0000
4860.0,7,5,0,0,12,0.5679,1.0000,34.821,176.49,6145.71,+1.677053,0.011143,1,0.121175,0.00027350,-0.0433,0.1558,2.500e-09,0,0.051076,1.0050,0.9950
4920.0,7,5,0,0,12,0.6811,1.0000,34.367,174.27,5989.06,+1.682274,0.010978,1,0.121157,0.00027024,-0.0436,0.1543,2.500e-09,0,0.049939,1.0098,0.9902
4980.0,7,5,0,0,12,0.5072,1.0000,32.341,169.05,5467.37,+1.684948,0.010720,1,0.121296,0.00026628,-0.0433,0.1527,2.500e-09,0,0.047260,1.0000,1.0000
5040.0,7,5,0,0,12,0.5597,1.0000,34.166,166.55,5690.26,+1.691469,0.010597,1,0.121154,0.00026316,-0.0433,0.1510,2.500e-09,0,0.046046,1.0050,0.9950
5100.0,7,5,0,0,12,0.5543,1.0000,32.020,164.57,5269.45,+1.700561,0.010488,1,0.120979,0.00026016,-0.0434,0.1493,2.500e-09,0,0.045067,1.0098,0.9902
5160.0,7,5,0,0,12,0.5452,1.0000,33.383,162.83,5435.82,+1.699237,0.010387,1,0.121002,0.00025725,-0.0437,0.1475,2.500e-09,0,0.044210,1.0143,0.9857
5220.0,7,5,0,0,12,0.5385,1.0000,32.946,161.21,5311.03,+1.703113,0.010292,1,0.120889,0.00025443,-0.0440,0.1457,2.500e-09,0,0.043411,1.0185,0.9815
5280.0,7,5,0,0,12,0.5450,1.0000,25.254,159.04,4016.27,+1.704382,0.010156,1,0.121170,0.00025148,-0.0450,0.1439,2.500e-09,0,0.042334,1.0000,1.0000
5340.0,7,4,0,0,11,0.5488,1.0000,31.551,157.26,4961.85,+1.703372,0.010054,1,0.121232,0.00024875,-0.0456,0.1421,2.500e-09,0,0.041484,1.0046,0.9954
5400.0,7,4,0,1,11,0.5941,1.0000,28.190,146.80,4138.15,+1.718924,0.009909,1,0.120668,0.00024587,-0.0532,0.1404,2.500e-09,0,0.037915,1.0000,1.0000
5460.0,7,4,0,2,11,0.8781,1.0000,57.085,142.60,8140.00,+1.719416,0.009780,1,0.120766,0.00024327,-0.0538,0.1386,2.500e-09,0,0.036233,1.0000,1.0000
5520.0,7,4,0,2,11,0.5437,1.0000,32.765,140.60,4606.61,+1.709296,0.009697,1,0.120760,0.00024077,-0.0546,0.1369,2.500e-09,0,0.035396,1.0050,0.9950
5580.0,7,4,0,2,11,0.5372,1.0000,32.520,139.18,4526.09,+1.705032,0.009617,1,0.120623,0.00023832,-0.0554,0.1351,2.500e-09,0,0.034763,1.0098,0.9902
5640.0,7,4,0,1,11,0.5970,1.0000,17.006,135.40,2302.68,+1.707911,0.009467,1,0.120682,0.00023575,-0.0552,0.1333,2.500e-09,0,0.033210,1.0000,1.0000
5700.0,7,4,0,1,11,0.4013,1.0000,32.282,133.80,4319.18,+1.707208,0.009330,1,0.120695,0.00023333,-0.0548,0.1315,2.500e-09,0,0.032471,1.0050,0.9950
5760.0,7,4,0,1,11,0.3975,1.0000,32.072,132.77,4258.27,+1.711263,0.009214,1,0.120674,0.00023101,-0.0547,0.1296,2.500e-09,0,0.031958,1.0098,0.9902
5820.0,7,4,0,1,11,0.4280,1.0000,42.479,131.91,5603.60,+1.714780,0.009114,1,0.120663,0.00022877,-0.0548,0.1278,2.500e-09,0,0.031527,1.0000,1.0000
5880.0,7,4,0,1,11,0.4048,1.0000,31.240,130.95,4090.93,+1.718783,0.009012,1,0.120614,0.00022658,-0.0552,0.1258,2.500e-09,0,0.031065,1.0050,0.9950
5940.0,7,4,0,1,11,0.4014,1.0000,31.066,130.24,4046.07,+1.721288,0.008915,1,0.120688,0.00022444,-0.0554,0.1238,2.500e-09,0,0.030689,1.0098,0.9902
6000.0,7,4,0,1,11,0.6732,1.0000,50.538,129.57,6548.20,+1.727855,0.008815,1,0.120521,0.00022232,-0.0552,0.1218,2.500e-09,0,0.030326,1.0000,1.0000
6060.0,7,4,0,1,11,0.4512,1.0000,29.209,129.01,3768.17,+1.729625,0.008721,1,0.120579,0.00022026,-0.0553,0.1197,2.500e-09,0,0.030002,1.0050,0.9950
6120.0,7,4,0,1,11,0.0197,1.0000,25.757,128.23,3302.91,+1.718920,0.008625,1,0.120764,0.00021817,-0.0553,0.1175,2.500e-09,0,0.029389,1.0000,1.0000
6180.0,7,4,0,1,11,0.4485,1.0000,29.080,127.67,3712.51,+1.720061,0.008534,1,0.120627,0.00021617,-0.0554,0.1153,2.500e-09,0,0.029016,0.9950,1.0050
6240.0,7,4,0,1,11,0.4525,1.0000,28.862,127.12,3668.93,+1.715938,0.008449,1,0.120701,0.00021423,-0.0556,0.1130,2.500e-09,0,0.028696,0.9902,1.0098
6300.0,7,4,0,1,11,0.3010,1.0000,15.659,126.01,1973.18,+1.715800,0.008344,1,0.120854,0.00021228,-0.0564,0.1108,2.500e-09,0,0.028211,1.0000,1.0000
6360.0,7,4,0,1,11,0.4464,1.0000,29.036,125.28,3637.67,+1.714422,0.008251,1,0.120803,0.00021040,-0.0567,0.1086,2.500e-09,0,0.027845,0.9950,1.0050
6420.0,7,4,0,1,11,0.4511,1.0000,28.826,124.66,3593.39,+1.711446,0.008169,1,0.120782,0.00020857,-0.0570,0.1064,2.500e-09,0,0.027532,0.9902,1.0098
6480.0,7,4,0,1,11,0.4558,1.0000,28.596,124.09,3548.44,+1.709345,0.008093,1,0.120636,0.00020677,-0.0574,0.1042,2.500e-09,0,0.027246,0.9857,1.0143
6540.0,7,4,0,1,11,0.4606,1.0000,28.351,123.53,3502.21,+1.705477,0.008020,1,0.120534,0.00020501,-0.0577,0.1021,2.500e-09,0,0.026971,0.9815,1.0185
6600.0,7,4,0,1,11,0.4653,1.0000,28.091,122.97,3454.27,+1.714683,0.007949,1,0.120576,0.00020328,-0.0581,0.0999,2.500e-09,0,0.026699,0.9774,1.0226
6660.0,7,4,0,1,11,0.4700,1.0000,27.813,122.40,3404.29,+1.712548,0.007880,1,0.120637,0.00020158,-0.0586,0.0977,2.500e-09,0,0.026428,0.9735,1.0265
6720.0,7,4,0,1,11,0.4998,1.0000,23.626,120.62,2849.81,+1.709659,0.007737,1,0.120570,0.00019984,-0.0591,0.0956,2.500e-09,0,0.025699,1.0000,1.0000
6780.0,7,4,0,1,11,0.4494,1.0000,28.426,119.61,3400.20,+1.704518,0.007646,1,0.120590,0.00019818,-0.0596,0.0934,2.500e-09,0,0.025292,0.9960,1.0040
6840.0,7,4,0,1,11,0.4546,1.0000,28.103,118.86,3340.34,+1.702587,0.007574,1,0.120511,0.00019656,-0.0601,0.0913,2.500e-09,0,0.024975,0.9922,1.0078
6900.0,7,4,0,1,11,0.4598,1.0000,27.731,118.22,3278.45,+1.713363,0.007511,1,0.120462,0.00019498,-0.0607,0.0892,2.500e-09,0,0.024701,0.9926,1.0074
6960.0,7,4,0,1,11,0.0877,1.0000,25.639,117.46,3011.65,+1.717546,0.007463,1,0.120461,0.00019342,-0.0613,0.0871,2.500e-09,0,0.024420,1.0000,1.0000
7020.0,7,4,0,1,11,0.4551,1.0000,27.377,116.78,3197.06,+1.721457,0.007404,1,0.120425,0.00019189,-0.0619,0.0849,2.500e-09,0,0.024138,0.9950,1.0050
7080.0,7,4,0,1,11,0.4619,1.0000,26.899,116.15,3124.30,+1.724588,0.007347,1,0.120447,0.00019039,-0.0626,0.0828,2.500e-09,0,0.023877,0.9902,1.0098
7140.0,7,4,0,1,11,0.9647,1.0000,24.271,114.45,2777.69,+1.726637,0.007263,1,0.120381,0.00018890,-0.0649,0.0808,2.500e-09,0,0.023314,1.0000,1.0000
7200.0,7,4,0,1,11,0.4589,1.0000,27.539,113.80,3133.85,+1.731474,0.007205,1,0.120400,0.00018745,-0.0658,0.0787,2.500e-09,0,0.023060,1.0050,0.9950
7260.0,7,4,0,1,11,0.9312,1.0000,24.453,112.88,2760.25,+1.737206,0.007150,1,0.120463,0.00018602,-0.0671,0.0766,2.500e-09,0,0.022733,1.0000,1.0000
7320.0,7,4,0,1,11,0.4598,1.0000,26.882,112.15,3014.87,+1.736306,0.007090,1,0.120456,0.00018461,-0.0681,0.0746,2.500e-09,0,0.022462,1.0050,0.9950
7380.0,7,4,0,1,11,0.4576,1.0000,26.775,111.49,2985.17,+1.736073,0.007036,1,0.120466,0.00018323,-0.0691,0.0725,2.500e-09,0,0.022212,1.0098,0.9902
7440.0,7,4,0,1,11,0.4556,1.0000,26.652,110.86,2954.68,+1.740790,0.006984,1,0.120337,0.00018187,-0.0700,0.0704,2.500e-09,0,0.021973,1.0143,0.9857
7500.0,7,4,0,0,11,0.5683,1.0000,26.381,110.58,2917.25,+1.743192,0.006936,1,0.120314,0.00018054,-0.0701,0.0684,2.500e-09,0,0.021819,1.0185,0.9815
7560.0,7,4,0,0,11,0.5611,1.0000,26.168,110.30,2886.37,+1.746636,0.006888,1,0.120342,0.00017923,-0.0703,0.0663,2.500e-09,0,0.021665,1.0226,0.9774
7620.0,7,4,0,0,11,0.4411,1.0000,30.710,110.03,3379.03,+1.747384,0.006845,1,0.120350,0.00017795,-0.0704,0.0642,2.500e-09,0,0.021522,1.0265,0.9735
7680.0,7,4,0,0,11,0.6718,1.0000,29.243,108.63,3176.73,+1.754205,0.006745,1,0.120342,0.00017669,-0.0714,0.0621,2.500e-09,0,0.021116,1.0000,1.0000
7740.0,7,4,0,0,11,0.5650,1.0000,29.993,107.96,3237.96,+1.751308,0.006685,1,0.120430,0.00017544,-0.0719,0.0600,2.500e-09,0,0.020887,1.0050,0.9950
7800.0,7,4,0,0,11,0.5578,1.0000,29.944,107.52,3219.58,+1.754573,0.006638,1,0.120463,0.00017422,-0.0722,0.0579,2.500e-09,0,0.020712,1.0098,0.9902
7860.0,7,4,0,0,11,0.5558,1.0000,29.456,107.19,3157.50,+1.754704,0.006599,1,0.120476,0.00017301,-0.0724,0.0558,2.500e-09,0,0.020563,1.0143,0.9857
7920.0,7,4,0,0,11,0.5446,1.0000,29.710,106.91,3176.31,+1.756886,0.006561,1,0.120449,0.00017183,-0.0725,0.0562,2.500e-09,0,0.020425,1.0185,0.9815
7980.0,7,4,0,0,11,0.5385,1.0000,29.556,106.64,3151.82,+1.750640,0.006525,1,0.120402,0.00017066,-0.0727,0.0566,2.500e-09,0,0.020289,1.0226,0.9774
8040.0,7,4,0,0,11,0.5328,1.0000,29.387,106.36,3125.72,+1.751228,0.006489,1,0.120428,0.00016950,-0.0729,0.0571,2.500e-09,0,0.020154,1.0265,0.9735
8100.0,8,4,0,0,12,0.5283,1.0000,22.324,106.08,2368.11,+1.756153,0.006453,1,0.120412,0.00016837,-0.0731,0.0576,2.500e-09,0,0.020018,1.0302,0.9698
8160.0,8,4,0,0,12,0.8233,1.0000,20.682,103.88,2148.39,+1.755445,0.006330,1,0.120362,0.00016718,-0.0765,0.0581,2.500e-09,0,0.019450,1.0000,1.0000
8220.0,8,4,0,0,12,0.6574,1.0000,6.093,102.67,625.55,+1.758173,0.006245,1,0.120445,0.00016606,-0.0779,0.0587,2.500e-09,0,0.019091,1.0000,1.0000
8280.0,8,5,0,0,13,0.0298,1.0000,15.916,101.55,1616.35,+1.751419,0.006138,1,0.120339,0.00016492,-0.0808,0.0594,2.500e-09,0,0.018725,1.0000,1.0000
8340.0,7,5,0,0,12,0.5493,1.0000,17.608,100.84,1775.67,+1.754370,0.006097,1,0.120401,0.00016384,-0.0819,0.0600,2.500e-09,0,0.018490,1.0000,1.0000
8400.0,7,5,0,0,12,0.5918,1.0000,14.288,99.70,1424.47,+1.752275,0.006041,1,0.120280,0.00016277,-0.0818,0.0607,2.500e-09,0,0.018079,1.0000,1.0000
8460.0,7,5,0,0,12,0.5479,1.0000,17.758,99.26,1762.57,+1.750335,0.005998,1,0.120293,0.00016173,-0.0820,0.0613,2.500e-09,0,0.017884,1.0000,1.0000
8520.0,8,5,0,0,13,0.5478,1.0000,17.761,98.95,1757.52,+1.754603,0.005969,1,0.120213,0.00016071,-0.0822,0.0620,2.500e-09,0,0.017747,1.0000,1.0000
8580.0,7,5,0,0,12,0.9027,1.0000,17.437,98.70,1721.03,+1.753722,0.005955,1,0.120300,0.00015968,-0.0826,0.0626,2.500e-09,0,0.017646,1.0000,1.0000
8640.0,7,5,0,0,12,0.5808,1.0000,17.799,98.48,1752.79,+1.756738,0.005940,1,0.120303,0.00015869,-0.0828,0.0633,2.500e-09,0,0.017551,1.0043,0.9957
8700.0,7,5,0,0,12,0.5761,1.0000,17.918,98.26,1760.69,+1.756880,0.005927,1,0.120274,0.00015771,-0.0829,0.0639,2.500e-09,0,0.017459,1.0084,0.9916
8760.0,7,5,0,0,12,0.3926,1.0000,17.548,97.93,1718.45,+1.759582,0.005901,1,0.120224,0.00015675,-0.0830,0.0646,2.500e-09,0,0.017351,1.0000,1.0000
8820.0,7,5,0,0,12,0.6216,1.0000,14.281,97.65,1394.55,+1.759792,0.005876,1,0.120261,0.00015580,-0.0831,0.0652,2.500e-09,0,0.017240,1.0000,1.0000
8880.0,7,4,0,0,11,0.1708,1.0000,29.098,96.73,2814.67,+1.752178,0.005853,1,0.120187,0.00015487,-0.0843,0.0659,2.500e-09,0,0.017000,1.0000,1.0000
8940.0,7,5,0,0,12,0.6112,1.0000,11.866,95.98,1138.89,+1.761168,0.005770,1,0.120292,0.00015391,-0.0861,0.0666,2.500e-09,0,0.016779,1.0000,1.0000
9000.0,7,6,0,0,13,0.6161,1.0000,16.488,95.60,1576.21,+1.763753,0.005735,1,0.120298,0.00015299,-0.0867,0.0671,2.500e-09,0,0.016652,1.0045,0.9955
9060.0,7,6,0,0,13,0.5774,1.0000,18.275,95.32,1741.90,+1.768133,0.005715,1,0.120280,0.00015209,-0.0871,0.0677,2.500e-09,0,0.016548,1.0089,0.9911
9120.0,7,6,0,0,13,0.5727,1.0000,19.137,95.07,1819.41,+1.768908,0.005702,1,0.120278,0.00015120,-0.0874,0.0682,2.500e-09,0,0.016454,1.0130,0.9870
