SOD,nGPS,nGal,GPS_NE_up,Gal_NE_up,GPS_NE_frac,ISB_val,ISB_P,ISB_delta,ISB_P_reduction,ISB_gain_proxy,GPS_only_sigma_U_mm,combined_sigma_U_mm,Gal_leverage_ratio,GPS_ph_rms_mm,Gal_ph_rms_mm,gal_sig_scale,nml_sc_gps,nml_sc_gal,ISB_observable
30540.0,9,5,71.6422,515.1819,0.1221,+1.618243,0.003671,+0.002068,+0.000045,+0.0283,1613.36,19.90,81.0609,82.326,82.694,1.0000,1.0000,1.0000,1
30600.0,9,5,69.3904,39.5487,0.6370,+1.618726,0.003687,+0.000483,+0.000044,+0.0092,1663.42,19.85,83.7852,71.456,60.025,1.0000,0.9950,1.0050,1
30660.0,9,5,69.2646,39.5230,0.6367,+1.617028,0.003703,-0.001699,+0.000044,-0.0110,1688.33,19.80,85.2509,375.611,43.002,1.0000,0.9902,1.0098,1
30720.0,9,5,1151.8435,108.4854,0.9139,+1.616739,0.003682,-0.000290,+0.000081,-0.0162,1467.39,19.75,74.2916,74.756,57.013,1.0000,1.0000,1.0000,1
30780.0,9,5,67.0673,42.1784,0.6139,+1.618361,0.003691,+0.001622,+0.000051,+0.0167,1759.53,19.70,89.3034,79.783,63.845,1.0000,1.0000,1.0000,1
30840.0,9,5,66.3742,41.0134,0.6181,+1.621550,0.003703,+0.003188,+0.000048,+0.0374,1788.02,19.65,90.9715,102.469,93.429,1.0000,1.0000,1.0000,1
30900.0,9,5,504.0155,266.4005,0.6542,+1.619167,0.003700,-0.002383,+0.000063,-0.1613,1808.31,19.61,92.2307,96.893,49.506,1.0000,1.0000,1.0000,1
30960.0,9,5,751.8470,905.8270,0.4536,+1.614963,0.003643,-0.004203,+0.000117,-0.0287,1732.07,19.56,88.5676,75.733,45.255,1.0000,1.0000,1.0000,1
31020.0,9,5,1446.3506,917.5228,0.6119,+1.615861,0.003651,+0.000897,+0.000052,+0.0551,1760.87,19.51,90.2562,62.159,44.231,1.0000,1.0000,1.0000,1
31080.0,9,5,257.2204,202.0361,0.5601,+1.612773,0.003628,-0.003089,+0.000083,-0.0488,1428.25,19.46,73.3815,47.480,45.575,1.0000,1.0000,1.0000,1
31140.0,9,5,63.2046,270.0036,0.1897,+1.610656,0.003628,-0.002117,+0.000060,-0.0353,1956.62,19.42,100.7705,105.606,70.488,1.0000,1.0000,1.0000,1
31200.0,9,5,234.3073,208.3721,0.5293,+1.615293,0.003631,+0.004637,+0.000057,+0.0785,1832.85,19.37,94.6148,81.312,42.905,1.0000,1.0000,1.0000,1
31260.0,9,5,62.8820,43.4239,0.5915,+1.613049,0.003621,-0.002245,+0.000070,-0.0223,1819.32,19.33,94.1328,82.216,30.360,1.0000,1.0000,1.0000,1
31320.0,9,5,62.4194,43.7472,0.5879,+1.617346,0.003625,+0.004297,+0.000056,+0.0588,1818.26,19.28,94.2929,54.083,48.599,1.0000,1.0000,1.0000,1
31380.0,9,5,61.9843,44.0645,0.5845,+1.618986,0.003636,+0.001640,+0.000049,+0.1687,1815.66,19.24,94.3712,51.857,68.887,1.0000,1.0000,1.0000,1
31440.0,9,5,61.0299,1964.6167,0.0301,+1.623487,0.003630,+0.004500,+0.000065,+0.0549,2053.09,19.19,106.9670,27.652,63.943,1.0000,1.0000,1.0000,1
31500.0,10,5,418.7298,44.6792,0.9036,+1.623457,0.003626,-0.000031,+0.000065,-0.0011,1652.41,19.15,86.2846,40.050,76.076,1.0000,1.0000,1.0000,1
31560.0,10,5,60.9728,44.9761,0.5755,+1.623091,0.003634,-0.000367,+0.000052,-0.0020,1418.75,19.11,74.2486,118.994,49.929,1.0000,0.9950,1.0050,1
31620.0,10,5,59.0731,44.8165,0.5686,+1.624714,0.003647,+0.001622,+0.000047,+0.0109,1474.46,19.07,77.3318,47.969,56.796,1.0000,0.9902,1.0098,1
31680.0,9,5,58.7725,227.7009,0.2052,+1.629029,0.003632,+0.004314,+0.000075,+0.1045,2190.94,19.03,115.1574,67.865,49.833,1.0000,1.0000,1.0000,1
31740.0,9,5,57.8081,45.8220,0.5578,+1.627572,0.003637,-0.001458,+0.000055,-0.0571,1862.07,18.98,98.0817,61.692,19.769,1.0000,0.9950,1.0050,1
31800.0,10,5,436.8042,234.6745,0.6505,+1.627759,0.003621,+0.000186,+0.000076,+0.0340,1546.94,18.94,81.6623,319.251,86.278,1.0000,1.0000,1.0000,1
31860.0,10,5,57.6013,46.3459,0.5541,+1.628008,0.003626,+0.000248,+0.000056,+0.0023,1586.60,18.90,83.9341,348.841,22.423,1.0000,0.9957,1.0043,1
31920.0,10,5,73.2064,46.2006,0.6131,+1.632964,0.003628,+0.004956,+0.000058,+0.9760,1557.80,18.86,82.5912,63.445,59.223,1.0000,0.9960,1.0040,1
31980.0,10,5,145.3847,46.4586,0.7578,+1.632895,0.003639,-0.000070,+0.000049,-0.0030,1507.22,18.82,80.0776,38.094,102.365,1.0000,0.9962,1.0038,1
32040.0,10,5,57.5852,46.7070,0.5522,+1.630309,0.003646,-0.002587,+0.000052,-0.1330,1654.08,18.78,88.0634,49.371,99.832,1.0000,0.9963,1.0037,1
32100.0,10,5,71.4689,46.9454,0.6035,+1.629065,0.003656,-0.001245,+0.000050,-0.0155,1626.02,18.74,86.7480,102.476,97.991,1.0000,0.9965,1.0035,1
32160.0,9,5,56.2861,47.1738,0.5440,+1.625754,0.003666,-0.003313,+0.000051,-0.0303,1731.95,18.71,92.5891,256.005,52.483,1.0000,0.9967,1.0033,1
32220.0,9,5,56.3734,47.3919,0.5433,+1.626168,0.003675,+0.000413,+0.000051,+0.0150,1709.79,18.67,91.5908,48.472,51.800,1.0000,0.9969,1.0031,1
32280.0,9,5,56.3768,47.5997,0.5422,+1.626976,0.003684,+0.000807,+0.000051,+0.0068,1714.97,18.63,92.0535,60.727,61.917,1.0000,0.9970,1.0030,1
32340.0,9,5,56.3880,47.7969,0.5412,+1.625874,0.003692,-0.001103,+0.000052,-0.2555,1717.56,18.59,92.3771,82.211,67.787,1.0000,0.9972,1.0028,1
32400.0,9,5,377.8393,1102.8132,0.2552,+1.624096,0.003640,-0.001779,+0.000112,-0.0132,1439.86,18.55,77.6122,84.541,80.131,1.0000,1.0000,1.0000,1
32460.0,9,5,1155.7530,1113.1315,0.5094,+1.624424,0.003574,+0.000326,+0.000126,+0.0030,1097.53,18.51,59.2816,99.871,53.463,1.0000,1.0000,1.0000,1
32520.0,9,5,55.8042,48.5711,0.5346,+1.624717,0.003530,+0.000292,+0.000104,+0.0028,1714.09,18.48,92.7741,99.548,35.756,1.0000,0.9952,1.0048,1
32580.0,9,5,1141.9730,48.2445,0.9595,+1.628335,0.003513,+0.003617,+0.000077,+0.0112,979.69,18.44,53.1297,122.899,32.868,1.0000,1.0000,1.0000,1
32640.0,9,5,71.6528,2475.5744,0.0281,+1.626782,0.003482,-0.001554,+0.000091,-0.0151,1814.01,18.40,98.5888,151.974,42.883,1.0000,1.0000,1.0000,1
32700.0,9,5,57.7029,287.0702,0.1674,+1.630238,0.003455,+0.003454,+0.000087,+0.0357,1983.74,18.36,108.0283,46.157,24.066,1.0000,1.0000,1.0000,1
32760.0,9,5,57.9105,49.0771,0.5413,+1.631929,0.003459,+0.001691,+0.000056,+0.0156,1645.76,18.33,89.7959,691.755,16.194,1.0000,0.9950,1.0050,1
32820.0,9,5,58.5553,48.6887,0.5460,+1.633853,0.003470,+0.001923,+0.000049,+0.0057,1621.26,18.29,88.6257,38.603,25.411,1.0000,0.9902,1.0098,1
32880.0,9,5,570.7896,48.3190,0.9220,+1.633744,0.003469,-0.000110,+0.000061,-0.0006,1968.33,18.26,107.8149,183.615,38.532,1.0000,1.0000,1.0000,1
32940.0,9,4,58.1210,48.8853,0.5432,+1.635726,0.003483,+0.001981,+0.000046,+0.0383,1592.19,18.22,87.3738,63.600,56.710,1.0000,0.9951,1.0049,1
33000.0,9,4,55.7732,300.2661,0.1566,+1.637717,0.003476,+0.001989,+0.000067,+0.1113,2041.57,18.19,112.2385,127.117,45.959,1.0000,1.0000,1.0000,1
33060.0,9,4,69.1781,49.0209,0.5853,+1.633761,0.003480,-0.003956,+0.000056,-0.0614,1578.20,18.16,86.9205,93.453,58.238,1.0000,0.9950,1.0050,1
33120.0,8,4,58.8950,48.5855,0.5480,+1.629440,0.003490,-0.004322,+0.000050,-0.1163,2064.17,18.12,113.8895,63.361,64.669,1.0000,0.9902,1.0098,1
33180.0,8,4,59.5902,48.1694,0.5530,+1.631791,0.003502,+0.002351,+0.000047,+0.0547,2042.16,18.09,112.8755,42.208,37.875,1.0000,0.9857,1.0143,1
33240.0,8,4,60.2774,47.7708,0.5579,+1.629267,0.003516,-0.002525,+0.000047,-0.0456,2017.52,18.06,111.7107,38.479,66.945,1.0000,0.9815,1.0185,1
33300.0,8,4,661.3481,47.3881,0.9331,+1.632257,0.003520,+0.002989,+0.000055,+0.0402,3258.15,18.03,180.7390,37.523,41.437,1.0000,1.0000,1.0000,1
33360.0,8,4,58.8738,49.1709,0.5449,+1.633082,0.003530,+0.000825,+0.000050,+0.0094,2007.18,17.99,111.5416,61.942,66.539,1.0000,1.0050,0.9950,1
33420.0,8,4,51.1324,49.6642,0.5073,+1.632409,0.003540,-0.000674,+0.000049,-0.0061,2384.98,17.96,132.7674,339.079,94.659,1.0000,1.0098,0.9902,1
33480.0,8,4,50.5880,50.1288,0.5023,+1.630333,0.003551,-0.002077,+0.000049,-0.0133,2371.03,17.93,132.2181,395.014,86.489,1.0000,1.0143,0.9857,1
33540.0,8,4,58.3819,342.3887,0.1457,+1.629087,0.003517,-0.001247,+0.000094,-0.0120,3688.82,17.90,206.0563,513.453,16.097,1.0000,1.0000,1.0000,1
33600.0,8,4,60.0095,49.0995,0.5500,+1.627154,0.003517,-0.001934,+0.000060,-0.0371,2406.96,17.87,134.6804,65.752,71.883,1.0000,1.0000,1.0000,1
33660.0,8,4,245.7880,1648.0491,0.1298,+1.626478,0.003440,-0.000677,+0.000137,-0.0865,3949.24,17.84,221.4236,79.267,55.811,1.0000,1.0000,1.0000,1
33720.0,8,4,51.4279,49.0019,0.5121,+1.629462,0.003427,+0.002984,+0.000073,+0.1255,2220.84,17.80,124.7370,102.180,5.526,1.0000,0.9950,1.0050,1
33780.0,8,4,59.6613,175.3121,0.2539,+1.628054,0.003430,-0.001409,+0.000057,-0.0209,3802.20,17.77,213.9178,106.906,15.510,1.0000,0.9902,1.0098,1
33840.0,8,4,55.9918,1072.3956,0.0496,+1.629175,0.003433,+0.001119,+0.000057,+0.0062,3792.48,17.74,213.7299,111.314,39.826,1.0000,1.0000,1.0000,1
33900.0,8,4,48.0703,48.7813,0.4963,+1.631609,0.003436,+0.002434,+0.000058,+0.0465,2145.35,17.71,121.1051,80.334,24.065,1.0000,0.9950,1.0050,1
33960.0,8,4,2652.9285,1071.1326,0.7124,+1.634842,0.003366,+0.003231,+0.000130,+0.0425,2991.31,17.68,169.1541,99.126,78.353,1.0000,1.0000,1.0000,1
34020.0,8,4,745.8171,48.5865,0.9388,+1.629525,0.003334,-0.005317,+0.000092,-0.0739,3647.93,17.65,206.6566,79.104,58.852,1.0000,1.0000,1.0000,1
34080.0,7,4,756.4510,1327.2145,0.3630,+1.629796,0.003294,+0.000270,+0.000099,+0.0101,6109.14,17.62,346.6542,103.948,69.385,1.0000,1.0000,1.0000,1
34140.0,7,4,757.0386,48.3553,0.9400,+1.629578,0.003295,-0.000218,+0.000060,-0.0039,7389.08,17.59,419.9775,51.002,54.026,1.0000,1.0000,1.0000,1
34200.0,8,4,46.9189,48.2266,0.4931,+1.631368,0.003296,+0.001789,+0.000058,+0.0510,1995.17,17.57,113.5869,50.583,60.863,1.0000,1.0045,0.9955,1
34260.0,8,4,152.3412,48.5262,0.7584,+1.629421,0.003314,-0.001947,+0.000042,-0.0446,3532.23,17.54,201.4115,79.667,95.961,1.0000,1.0000,1.0000,1
34320.0,8,4,479.4949,372.3390,0.5629,+1.630679,0.003261,+0.001257,+0.000113,+0.2599,3308.01,17.51,188.9217,130.241,55.641,1.0000,1.0000,1.0000,1
34380.0,8,4,70.5690,47.7903,0.5962,+1.627215,0.003257,-0.003465,+0.000065,-0.0453,2559.10,17.48,146.3772,83.812,46.561,1.0000,1.0050,0.9950,1
34440.0,8,4,57.7627,48.1089,0.5456,+1.627311,0.003267,+0.000095,+0.000050,+0.0010,1648.97,17.46,94.4636,73.903,54.088,1.0000,1.0098,0.9902,1
34500.0,8,4,149.8741,388.1448,0.2786,+1.630536,0.003276,+0.003225,+0.000051,+0.0335,3247.51,17.43,186.3220,92.757,101.816,1.0000,1.0000,1.0000,1
34560.0,9,4,69.3841,47.2840,0.5947,+1.631716,0.003289,+0.001179,+0.000046,+0.0357,1771.46,17.40,101.7897,83.866,72.242,1.0000,1.0000,1.0000,1
34620.0,9,4,69.0999,47.1009,0.5947,+1.631470,0.003309,-0.000247,+0.000041,-0.1999,1672.06,17.38,96.2222,506.961,76.976,1.0000,1.0000,1.0000,1
34680.0,9,4,68.6827,46.9109,0.5942,+1.633013,0.003330,+0.001542,+0.000039,+0.1371,1726.87,17.35,99.5247,71.463,109.916,1.0000,1.0000,1.0000,1
34740.0,10,4,68.6245,46.7145,0.5950,+1.632756,0.003351,-0.000258,+0.000039,-0.0054,1543.18,17.33,89.0693,82.403,84.416,1.0000,1.0000,1.0000,1
34800.0,10,4,136.7213,46.5119,0.7462,+1.631048,0.003372,-0.001709,+0.000039,-0.0136,1293.40,17.30,74.7626,481.867,57.443,1.0000,1.0000,1.0000,1
34860.0,10,4,134.3868,395.7942,0.2535,+1.636157,0.003374,+0.005108,+0.000059,+0.1729,1563.71,17.27,90.5203,452.602,46.349,1.0000,1.0000,1.0000,1
34920.0,10,4,132.7797,46.0891,0.7423,+1.642664,0.003385,+0.006507,+0.000049,+0.1408,1319.23,17.25,76.4788,81.947,31.397,1.0000,1.0000,1.0000,1
34980.0,10,4,67.9714,45.8694,0.5971,+1.643568,0.003400,+0.000903,+0.000045,+0.0165,1529.41,17.22,88.7916,140.673,32.289,1.0000,1.0000,1.0000,1
35040.0,10,4,67.9488,45.6447,0.5982,+1.645731,0.003417,+0.002163,+0.000043,+0.0244,1571.72,17.20,91.3790,35.564,62.085,1.0000,1.0000,1.0000,1
35100.0,10,4,67.9928,45.4153,0.5995,+1.645742,0.003434,+0.000010,+0.000043,+0.0003,1583.65,17.18,92.2038,116.947,77.435,1.0000,1.0000,1.0000,1
35160.0,10,4,68.0966,45.1813,0.6011,+1.648939,0.003451,+0.003197,+0.000043,+0.0242,1589.00,17.15,92.6458,125.060,111.258,1.0000,1.0000,1.0000,1
35220.0,9,4,67.9402,44.9431,0.6019,+1.648785,0.003467,-0.000154,+0.000044,-0.0027,1894.59,17.13,110.6180,207.841,74.426,1.0000,1.0000,1.0000,1
35280.0,9,4,243.1373,135.1827,0.6427,+1.650116,0.003441,+0.001331,+0.000086,+0.0134,1744.21,17.10,101.9858,134.088,71.300,1.0000,1.0000,1.0000,1
35340.0,9,4,76.6798,44.4553,0.6330,+1.648494,0.003444,-0.001623,+0.000057,-0.0339,1846.18,17.08,108.0974,357.293,31.545,1.0000,1.0050,0.9950,1
35400.0,10,4,55.7714,44.6517,0.5554,+1.647338,0.003455,-0.001156,+0.000049,-0.0286,1831.55,17.06,107.3869,50.075,110.742,1.0000,1.0098,0.9902,1
35460.0,10,4,50.5706,44.8241,0.5301,+1.647015,0.003471,-0.000323,+0.000044,-0.0074,1855.84,17.03,108.9581,671.576,47.551,1.0000,1.0143,0.9857,1
35520.0,10,4,53.0449,44.9732,0.5412,+1.650364,0.003488,+0.003348,+0.000043,+0.0787,1870.87,17.01,109.9872,88.395,144.189,1.0000,1.0185,0.9815,1
35580.0,10,4,90.2844,435.0035,0.1719,+1.655387,0.003473,+0.005023,+0.000075,+0.1457,1982.43,16.99,116.7048,523.826,152.771,1.0000,1.0000,1.0000,1
35640.0,10,4,199.8594,43.1831,0.8223,+1.660987,0.003439,+0.005600,+0.000094,+0.1255,1948.96,16.96,114.8876,315.538,94.047,1.0000,1.0000,1.0000,1
35700.0,10,4,52.7470,42.9220,0.5513,+1.662180,0.003444,+0.001192,+0.000055,+0.0105,1874.18,16.94,110.6245,149.120,82.351,1.0000,1.0000,1.0000,1
35760.0,10,4,86.5035,781.7537,0.0996,+1.656204,0.003438,-0.005976,+0.000065,-0.0921,1970.83,16.92,116.4806,40.103,114.254,1.0000,1.0000,1.0000,1
35820.0,9,4,86.5594,42.3955,0.6712,+1.659837,0.003447,+0.003633,+0.000051,+0.0381,2063.77,16.90,122.1315,75.819,59.384,1.0000,0.9950,1.0050,1
35880.0,9,4,82.1530,41.7125,0.6632,+1.661604,0.003461,+0.001766,+0.000046,+0.1449,2111.86,16.88,125.1374,66.302,71.693,1.0000,0.9902,1.0098,1
35940.0,9,4,80.8215,41.0606,0.6631,+1.660013,0.003477,-0.001591,+0.000044,-0.0477,2101.67,16.85,124.6922,1161.560,59.067,1.0000,0.9857,1.0143,1
36000.0,9,4,170.5043,40.4376,0.8083,+1.659503,0.003494,-0.000511,+0.000043,-0.0386,1760.93,16.83,104.6081,250.962,76.547,1.0000,1.0000,1.0000,1
36060.0,9,4,75.3632,41.3334,0.6458,+1.661642,0.003510,+0.002139,+0.000044,+0.0413,2115.32,16.81,125.8187,88.428,114.333,1.0000,1.0000,1.0000,1
36120.0,9,4,73.5524,57.0979,0.5630,+1.665418,0.003526,+0.003776,+0.000045,+0.0252,2108.32,16.79,125.5594,339.455,118.355,1.0000,1.0000,1.0000,1
36180.0,9,4,421.4804,429.3779,0.4954,+1.665147,0.003447,-0.000271,+0.000138,-0.0044,2031.65,16.77,121.1499,76.965,99.075,1.0000,1.0000,1.0000,1
36240.0,9,4,176.5277,40.5376,0.8132,+1.659568,0.003431,-0.005580,+0.000076,-0.2850,1779.63,16.75,106.2544,74.944,82.672,1.0000,1.0000,1.0000,1
36300.0,9,4,68.8776,40.2740,0.6310,+1.656865,0.003432,-0.002703,+0.000059,-0.1020,2281.56,16.73,136.3911,84.811,103.114,1.0000,1.0000,1.0000,1
36360.0,9,4,67.6891,40.0117,0.6285,+1.658164,0.003443,+0.001299,+0.000049,+0.0509,2294.62,16.71,137.3392,395.963,77.795,1.0000,1.0000,1.0000,1
36420.0,9,4,68.8818,39.7508,0.6341,+1.659587,0.003457,+0.001423,+0.000045,+0.0416,2046.78,16.69,122.6536,63.080,103.888,1.0000,1.0000,1.0000,1
36480.0,9,4,246.5969,430.8544,0.3640,+1.657437,0.003424,-0.002150,+0.000094,-0.0473,1625.98,16.67,97.5579,188.243,81.431,1.0000,1.0000,1.0000,1
36540.0,9,4,357.5513,619.8732,0.3658,+1.653483,0.003358,-0.003955,+0.000126,-0.1559,2212.26,16.65,132.8986,68.274,62.059,1.0000,1.0000,1.0000,1
36600.0,9,4,63.8886,38.9798,0.6211,+1.652097,0.003348,-0.001386,+0.000070,-0.0085,2335.49,16.63,140.4686,32.584,17.910,1.0000,0.9956,1.0044,1
36660.0,9,4,795.0271,38.3892,0.9539,+1.650451,0.003300,-0.001646,+0.000107,-0.0182,2269.41,16.61,136.6662,318.371,152.668,1.0000,1.0000,1.0000,1
36720.0,9,4,413.1445,831.5603,0.3319,+1.647287,0.003262,-0.003164,+0.000098,-0.0462,1873.37,16.59,112.9532,49.430,28.963,1.0000,1.0000,1.0000,1
36780.0,9,4,63.9812,38.2313,0.6260,+1.644771,0.003270,-0.002516,+0.000052,-0.0306,2024.25,16.57,122.1937,160.688,57.432,1.0000,1.0000,1.0000,1
36840.0,9,4,61.6527,37.9878,0.6188,+1.643282,0.003287,-0.001489,+0.000043,-0.1754,2354.01,16.55,142.2643,75.031,138.105,1.0000,1.0000,1.0000,1
36900.0,9,4,230.2247,37.7477,0.8591,+1.643460,0.003306,+0.000178,+0.000041,+0.0034,2521.14,16.53,152.5421,77.192,113.031,1.0000,1.0000,1.0000,1
36960.0,8,4,60.9333,37.5112,0.6190,+1.644617,0.003327,+0.001156,+0.000039,+0.9817,3176.43,16.51,192.4105,68.695,106.909,1.0000,1.0041,0.9959,1
37020.0,8,4,60.3572,37.5858,0.6162,+1.642636,0.003348,-0.001981,+0.000039,-0.0393,3270.46,16.49,198.3308,105.477,126.947,1.0000,1.0082,0.9918,1
37080.0,9,4,60.0591,37.6674,0.6146,+1.644752,0.003369,+0.002116,+0.000039,+0.0212,2364.56,16.47,143.5556,73.694,102.955,1.0000,1.0124,0.9876,1
37140.0,9,4,59.6774,67.5490,0.4691,+1.647449,0.003389,+0.002698,+0.000040,+0.0160,2367.75,16.45,143.9092,58.368,79.424,1.0000,1.0159,0.9841,1
37200.0,9,4,59.4913,37.7944,0.6115,+1.648974,0.003409,+0.001525,+0.000041,+0.0164,2367.59,16.43,144.0588,420.527,106.041,1.0000,1.0194,0.9806,1
37260.0,9,4,103.2086,37.8465,0.7317,+1.654070,0.003417,+0.005096,+0.000052,+0.0573,2759.11,16.42,168.0681,222.953,131.333,1.0000,1.0235,0.9765,1
37320.0,9,4,59.3618,37.9383,0.6101,+1.656353,0.003431,+0.002283,+0.000046,+0.0349,2364.72,16.40,144.2027,25.058,69.768,1.0000,1.0273,0.9727,1
37380.0,9,4,60.8101,38.0197,0.6153,+1.654778,0.003445,-0.001576,+0.000045,-0.0262,2079.53,16.38,126.9497,66.413,78.374,1.0000,1.0309,0.9691,1
37440.0,8,4,59.2412,38.0915,0.6086,+1.658043,0.003461,+0.003265,+0.000045,+0.1423,5702.50,16.36,348.4977,1750.255,113.011,1.0000,1.0344,0.9656,1
37500.0,8,4,59.6103,38.1546,0.6097,+1.654899,0.003476,-0.003144,+0.000045,-0.1500,5704.38,16.35,348.9866,59.072,68.946,1.0000,1.0377,0.9623,1
37560.0,8,4,199.9019,867.6667,0.1872,+1.652772,0.003424,-0.002127,+0.000112,-0.0378,2520.91,16.33,154.4074,57.667,65.425,1.0000,1.0000,1.0000,1
37620.0,8,4,323.7891,33.7039,0.9057,+1.654094,0.003413,+0.001321,+0.000071,+0.0114,4986.26,16.31,305.7551,19.372,73.584,1.0000,1.0000,1.0000,1
37680.0,8,4,333.2649,35.0215,0.9049,+1.655095,0.003420,+0.001001,+0.000053,+0.0938,4888.58,16.29,300.0908,73.128,99.017,1.0000,1.0000,1.0000,1
37740.0,8,4,68.2817,34.8480,0.6621,+1.651750,0.003430,-0.003345,+0.000050,-0.0263,4950.97,16.27,304.2470,129.483,160.864,1.0000,1.0000,1.0000,1
37800.0,8,4,69.7275,34.6803,0.6678,+1.650454,0.003444,-0.001295,+0.000046,-0.0616,4762.84,16.26,292.9936,107.876,119.194,1.0000,1.0044,0.9956,1
37860.0,8,4,64.7624,297.8196,0.1786,+1.652340,0.003466,+0.001886,+0.000038,+3.6045,4920.95,16.24,303.0307,116.837,134.701,1.0000,1.0000,1.0000,1
37920.0,8,4,674.3711,34.3628,0.9515,+1.651279,0.003483,-0.001061,+0.000043,-0.0250,4455.97,16.22,274.6835,102.936,108.630,1.0000,1.0000,1.0000,1
37980.0,8,4,65.9061,309.1226,0.1757,+1.651257,0.003505,-0.000022,+0.000038,-0.0008,4401.23,16.21,271.5811,129.634,114.936,1.0000,1.0000,1.0000,1
38040.0,8,4,591.2988,2792.9599,0.1747,+1.655639,0.003333,+0.004382,+0.000231,+0.0360,3616.78,16.19,223.4354,140.442,92.946,1.0000,1.0000,1.0000,1
38100.0,8,4,66.9460,32.6445,0.6722,+1.647923,0.003320,-0.007715,+0.000074,-0.7075,3860.43,16.17,238.7213,139.789,59.832,1.0000,0.9950,1.0050,1
38160.0,8,4,61.3225,32.2161,0.6556,+1.651176,0.003332,+0.003253,+0.000047,+0.0266,3934.56,16.16,243.5415,115.455,55.999,1.0000,0.9902,1.0098,1
38220.0,8,4,69.6813,31.8165,0.6865,+1.651722,0.003357,+0.000547,+0.000036,+0.0055,3652.38,16.14,226.2918,129.512,99.763,1.0000,0.9857,1.0143,1
38280.0,8,4,71.1923,31.4437,0.6936,+1.653376,0.003385,+0.001654,+0.000032,+0.0528,3578.32,16.12,221.9144,117.885,70.601,1.0000,0.9815,1.0185,1
38340.0,8,4,101.6905,63.2610,0.6165,+1.655098,0.003401,+0.001722,+0.000044,+0.0134,3089.20,16.11,191.7778,102.432,69.298,1.0000,1.0000,1.0000,1
38400.0,8,4,71.1842,32.1805,0.6887,+1.656932,0.003427,+0.001835,+0.000034,+0.0431,3562.30,16.09,221.3579,113.868,42.781,1.0000,0.9950,1.0050,1
38460.0,8,4,73.0760,31.7881,0.6969,+1.658160,0.003453,+0.001227,+0.000034,+0.0164,3532.88,16.08,219.7362,119.373,44.874,1.0000,0.9902,1.0098,1
38520.0,8,4,75.0735,31.4238,0.7049,+1.658682,0.003480,+0.000523,+0.000034,+0.0081,3518.07,16.06,219.0191,106.769,47.314,1.0000,0.9857,1.0143,1
38580.0,8,4,77.1796,31.0858,0.7129,+1.659311,0.003505,+0.000629,+0.000034,+0.0498,3517.06,16.05,219.1594,82.247,65.143,1.0000,0.9815,1.0185,1
38640.0,8,4,79.3970,30.7723,0.7207,+1.660132,0.003530,+0.000821,+0.000035,+0.0058,3529.27,16.03,220.1225,89.281,53.888,1.0000,0.9783,1.0217,1
38700.0,8,4,51.6755,30.5376,0.6286,+1.660430,0.003556,+0.000298,+0.000035,+0.0039,4347.46,16.02,271.4012,347.363,83.090,1.0000,0.9794,1.0206,1
38760.0,8,4,51.7689,31.5456,0.6214,+1.661412,0.003581,+0.000982,+0.000035,+0.1825,4374.77,16.00,273.3523,99.622,60.885,1.0000,0.9804,1.0196,1
38820.0,8,4,51.9214,31.5540,0.6220,+1.662105,0.003606,+0.000694,+0.000036,+0.0121,4413.76,15.99,276.0357,88.995,45.541,1.0000,0.9814,1.0186,1
38880.0,8,4,906.1847,35.2322,0.9626,+1.663424,0.003601,+0.001319,+0.000064,+0.0174,2816.51,15.98,176.3040,107.212,44.859,1.0000,1.0000,1.0000,1
38940.0,8,4,50.5634,32.7063,0.6072,+1.661316,0.003616,-0.002107,+0.000046,-0.0340,4606.74,15.96,288.6226,86.572,36.362,1.0000,1.0050,0.9950,1
39000.0,8,4,225.7700,32.9978,0.8725,+1.657808,0.003634,-0.003508,+0.000042,-0.0312,4064.98,15.95,254.9068,101.569,57.126,1.0000,1.0000,1.0000,1
39060.0,8,4,51.4175,36.0660,0.5877,+1.659422,0.003653,+0.001614,+0.000040,+0.1586,4754.10,15.93,298.3815,137.212,49.363,1.0000,1.0050,0.9950,1
39120.0,8,4,51.5412,32.9415,0.6101,+1.658478,0.003674,-0.000944,+0.000040,-0.0096,4817.46,15.92,302.6211,103.982,27.643,1.0000,1.0098,0.9902,1
39180.0,8,4,111.8406,33.2398,0.7709,+1.658686,0.003690,+0.000209,+0.000043,+0.0027,3807.17,15.91,239.3661,86.162,34.189,1.0000,1.0143,0.9857,1
39240.0,8,4,170.5876,334.1183,0.3380,+1.654091,0.003656,-0.004595,+0.000094,-0.0596,3916.05,15.89,246.4245,93.036,23.740,1.0000,1.0000,1.0000,1
39300.0,8,5,53.9457,32.6069,0.6233,+1.652635,0.003658,-0.001455,+0.000059,-0.0685,5119.11,15.88,322.4061,86.165,27.521,1.0000,1.0050,0.9950,1
39360.0,8,5,54.0865,32.9388,0.6215,+1.652630,0.003669,-0.000005,+0.000049,-0.0001,5258.34,15.86,331.4578,118.854,44.943,1.0000,1.0098,0.9902,1
39420.0,8,5,486.9091,33.2442,0.9361,+1.656114,0.003650,+0.003484,+0.000078,+0.0309,3881.29,15.85,244.8719,87.668,67.917,1.0000,1.0000,1.0000,1
39480.0,8,5,56.1278,32.6377,0.6323,+1.656690,0.003664,+0.000576,+0.000046,+0.0075,5416.19,15.84,342.0008,96.343,49.366,1.0000,1.0050,0.9950,1
