SOD,sat,raw_frac,bias,corr_frac,sigma_N1_m,buf_n,fixed
41010.0,G05,-0.31373,+0.00000,-0.31373,0.0529,1,0
41010.0,G12,+0.36904,+0.00000,+0.36904,0.0615,1,0
41040.0,G05,-0.27087,+0.00000,-0.27087,0.0527,1,0
41040.0,G12,+0.43510,+0.00000,+0.43510,0.0612,1,0
41070.0,G05,-0.21864,+0.00000,-0.21864,0.0525,1,0
41070.0,G12,-0.48769,+0.00000,-0.48769,0.0610,1,0
41100.0,G05,-0.15047,+0.00000,-0.15047,0.0523,1,0
41100.0,G12,-0.39822,+0.00000,-0.39822,0.0608,1,0
41130.0,G05,-0.09925,+0.00000,-0.09925,0.0521,1,0
41130.0,G12,-0.32868,+0.00000,-0.32868,0.0605,1,0
41160.0,G05,-0.05131,+0.00000,-0.05131,0.0519,1,0
41160.0,G12,-0.24963,+0.00000,-0.24963,0.0603,1,0
41190.0,G05,-0.01730,+0.00000,-0.01730,0.0517,1,0
41190.0,G12,-0.17839,+0.00000,-0.17839,0.0601,1,0
41220.0,G05,+0.02503,+0.00000,+0.02503,0.0515,1,0
41220.0,G12,-0.09675,+0.00000,-0.09675,0.0598,1,0
41250.0,G05,+0.06127,+0.00000,+0.06127,0.0514,1,0
41250.0,G12,-0.02906,+0.00000,-0.02906,0.0596,1,0
41280.0,G05,+0.10474,+0.00000,+0.10474,0.0512,1,0
41280.0,G12,+0.04805,+0.00000,+0.04805,0.0594,1,0
41310.0,G05,+0.14138,+0.00000,+0.14138,0.0510,1,0
41310.0,G12,+0.11892,+0.00000,+0.11892,0.0592,1,0
41340.0,G05,+0.19476,+0.00000,+0.19476,0.0508,1,0
41340.0,G12,+0.22649,+0.00000,+0.22649,0.0589,1,0
41370.0,G05,+0.24679,+0.00000,+0.24679,0.0507,1,0
41370.0,G12,+0.32586,+0.00000,+0.32586,0.0586,1,0
41400.0,G05,+0.29818,+0.00000,+0.29818,0.0505,1,0
41400.0,G12,+0.41748,+0.00000,+0.41748,0.0583,1,0
41430.0,G05,+0.34117,+0.00000,+0.34117,0.0503,1,0
41430.0,G12,+0.49155,+0.00000,+0.49155,0.0581,1,0
41460.0,G05,+0.38294,+0.00000,+0.38294,0.0502,1,0
41460.0,G12,-0.42812,+0.00000,-0.42812,0.0579,1,0
41490.0,G05,+0.42935,+0.00000,+0.42935,0.0500,1,0
41490.0,G12,-0.34015,+0.00000,-0.34015,0.0576,1,0
41520.0,G05,+0.48230,+0.00000,+0.48230,0.0498,1,0
41520.0,G12,-0.24064,+0.00000,-0.24064,0.0574,1,0
41550.0,G05,-0.47179,+0.00000,-0.47179,0.0497,1,0
41550.0,G12,-0.13873,+0.00000,-0.13873,0.0571,1,0
41580.0,G05,-0.43478,+0.00000,-0.43478,0.0495,1,0
41580.0,G12,-0.04977,+0.00000,-0.04977,0.0569,1,0
41610.0,G05,-0.39081,+0.00000,-0.39081,0.0493,1,0
41610.0,G12,+0.03690,+0.00000,+0.03690,0.0566,1,0
41640.0,G05,-0.34278,+0.00000,-0.34278,0.0492,1,0
41640.0,G12,+0.12637,+0.00000,+0.12637,0.0564,1,0
41670.0,G05,-0.29207,+0.00000,-0.29207,0.0490,1,0
41670.0,G12,+0.21312,+0.00000,+0.21312,0.0561,1,0
41700.0,G05,-0.25881,+0.00000,-0.25881,0.0489,1,0
41700.0,G12,+0.29258,+0.00000,+0.29258,0.0559,1,0
41730.0,G05,-0.22157,+0.00000,-0.22157,0.0487,1,0
41730.0,G12,+0.38153,+0.00000,+0.38153,0.0557,1,0
41760.0,G05,-0.18774,+0.00000,-0.18774,0.0486,1,0
41760.0,G12,+0.45941,+0.00000,+0.45941,0.0554,1,0
41790.0,G05,-0.16194,+0.00000,-0.16194,0.0484,1,0
41790.0,G12,-0.47748,+0.00000,-0.47748,0.0552,1,0
41820.0,G05,-0.12564,+0.00000,-0.12564,0.0483,1,0
41820.0,G12,-0.40549,+0.00000,-0.40549,0.0550,1,0
41850.0,G05,-0.09642,+0.00000,-0.09642,0.0481,1,0
41850.0,G12,-0.33792,+0.00000,-0.33792,0.0548,1,0
41880.0,G05,-0.07894,+0.00000,-0.07894,0.0480,2,0
41880.0,G12,-0.26803,+0.00000,-0.26803,0.0545,1,0
41910.0,G05,-0.05631,+0.00000,-0.05631,0.0478,2,0
41910.0,G12,-0.19688,+0.00000,-0.19688,0.0543,1,0
41940.0,G05,-0.02050,+0.00000,-0.02050,0.0477,2,0
41940.0,G12,-0.12917,+0.00000,-0.12917,0.0541,1,0
41970.0,G05,+0.01979,+0.00000,+0.01979,0.0475,2,0
41970.0,G12,-0.05069,+0.00000,-0.05069,0.0539,1,0
42000.0,G05,+0.06307,+0.00000,+0.06307,0.0474,2,0
42000.0,G12,+0.02494,+0.00000,+0.02494,0.0537,1,0
42030.0,G05,+0.11197,+0.00000,+0.11197,0.0472,2,0
42030.0,G12,+0.10392,+0.00000,+0.10392,0.0535,1,0
42060.0,G05,+0.15517,+0.00000,+0.15517,0.0471,2,0
42060.0,G12,+0.18056,+0.00000,+0.18056,0.0533,1,0
42090.0,G05,+0.20010,+0.00000,+0.20010,0.0469,2,0
42090.0,G12,+0.26316,+0.00000,+0.26316,0.0531,1,0
42120.0,G05,+0.23826,+0.00000,+0.23826,0.0468,2,0
42120.0,G12,+0.34248,+0.00000,+0.34248,0.0529,1,0
42150.0,G05,+0.27170,+0.00000,+0.27170,0.0467,2,0
42150.0,G12,+0.41903,+0.00000,+0.41903,0.0527,1,0
42180.0,G05,+0.30494,+0.00000,+0.30494,0.0465,2,0
42180.0,G12,+0.49132,+0.00000,+0.49132,0.0525,1,0
42210.0,G05,+0.34738,+0.00000,+0.34738,0.0464,2,0
42210.0,G12,-0.43513,+0.00000,-0.43513,0.0523,1,0
42240.0,G05,+0.38895,+0.00000,+0.38895,0.0462,2,0
42240.0,G12,-0.37372,+0.00000,-0.37372,0.0521,1,0
42270.0,G05,+0.42755,+0.00000,+0.42755,0.0461,2,0
42270.0,G12,-0.30601,+0.00000,-0.30601,0.0519,1,0
42300.0,G05,+0.46627,+0.00000,+0.46627,0.0460,2,0
42300.0,G12,-0.23663,+0.00000,-0.23663,0.0517,1,0
42330.0,G05,-0.49352,+0.00000,-0.49352,0.0458,2,0
42330.0,G12,-0.17191,+0.00000,-0.17191,0.0515,1,0
42360.0,G05,-0.45214,+0.00000,-0.45214,0.0457,2,0
42360.0,G12,-0.10390,+0.00000,-0.10390,0.0513,1,0
42390.0,G05,-0.41102,+0.00000,-0.41102,0.0456,2,0
42390.0,G12,-0.02794,+0.00000,-0.02794,0.0511,1,0
42420.0,G05,-0.37149,+0.00000,-0.37149,0.0454,2,0
42420.0,G12,+0.04491,+0.00000,+0.04491,0.0509,1,0
42450.0,G05,-0.33110,+0.00000,-0.33110,0.0453,2,0
42450.0,G12,+0.11941,+0.00000,+0.11941,0.0508,1,0
42480.0,G05,-0.28863,+0.00000,-0.28863,0.0452,2,0
42480.0,G12,+0.18721,+0.00000,+0.18721,0.0506,1,0
42510.0,G05,-0.24750,+0.00000,-0.24750,0.0451,2,0
42510.0,G12,+0.25241,+0.00000,+0.25241,0.0504,1,0
42540.0,G05,-0.21853,+0.00000,-0.21853,0.0449,2,0
42540.0,G12,+0.31517,+0.00000,+0.31517,0.0502,1,0
42570.0,G05,-0.17579,+0.00000,-0.17579,0.0448,2,0
42570.0,G12,+0.38274,+0.00000,+0.38274,0.0501,1,0
42600.0,G05,-0.14260,+0.00000,-0.14260,0.0447,2,0
42600.0,G12,+0.44731,+0.00000,+0.44731,0.0499,1,0
42630.0,G05,-0.11132,+0.00000,-0.11132,0.0446,2,0
42630.0,G12,-0.49032,+0.00000,-0.49032,0.0497,1,0
42660.0,G05,-0.07265,+0.00000,-0.07265,0.0444,2,0
42660.0,G12,-0.42879,+0.00000,-0.42879,0.0495,1,0
42690.0,G05,-0.03097,+0.00000,-0.03097,0.0443,2,0
42690.0,G12,-0.36774,+0.00000,-0.36774,0.0494,1,0
42720.0,G05,+0.02220,+0.00000,+0.02220,0.0442,2,0
42720.0,G12,-0.30116,+0.00000,-0.30116,0.0492,1,0
42750.0,G05,+0.06926,+0.00000,+0.06926,0.0441,2,0
42750.0,G12,-0.23700,+0.00000,-0.23700,0.0490,1,0
42780.0,G05,+0.11918,+0.00000,+0.11918,0.0440,2,0
42780.0,G12,-0.16758,+0.00000,-0.16758,0.0489,1,0
42810.0,G05,+0.16416,+0.00000,+0.16416,0.0438,2,0
42810.0,G12,-0.09763,+0.00000,-0.09763,0.0487,1,0
42840.0,G05,+0.20384,+0.00000,+0.20384,0.0437,2,0
42840.0,G12,-0.03109,+0.00000,-0.03109,0.0486,1,0
42870.0,G05,+0.24976,+0.00000,+0.24976,0.0436,2,0
42870.0,G12,+0.02905,+0.00000,+0.02905,0.0484,1,0
42900.0,G05,+0.28341,+0.00000,+0.28341,0.0435,2,0
42900.0,G12,+0.08987,+0.00000,+0.08987,0.0483,1,0
42930.0,G05,+0.31549,+0.00000,+0.31549,0.0434,2,0
42930.0,G12,+0.15859,+0.00000,+0.15859,0.0481,1,0
42960.0,G05,+0.34963,+0.00000,+0.34963,0.0433,2,0
42960.0,G12,+0.21379,+0.00000,+0.21379,0.0479,1,0
42990.0,G05,+0.39744,+0.00000,+0.39744,0.0432,2,0
42990.0,G12,+0.26630,+0.00000,+0.26630,0.0478,1,0
43020.0,G05,+0.42998,+0.00000,+0.42998,0.0430,2,0
43020.0,G12,+0.32367,+0.00000,+0.32367,0.0476,1,0
43050.0,G05,+0.45272,+0.00000,+0.45272,0.0429,2,0
43050.0,G12,+0.38410,+0.00000,+0.38410,0.0475,1,0
43080.0,G05,+0.49218,+0.00000,+0.49218,0.0428,2,0
43080.0,G12,+0.44100,+0.00000,+0.44100,0.0473,1,0
43110.0,G05,-0.47564,+0.00000,-0.47564,0.0427,2,0
43110.0,G12,+0.49578,+0.00000,+0.49578,0.0472,1,0
43140.0,G05,-0.44023,+0.00000,-0.44023,0.0426,2,0
43140.0,G12,-0.44095,+0.00000,-0.44095,0.0471,1,0
43170.0,G05,-0.40070,+0.00000,-0.40070,0.0425,2,0
43170.0,G12,-0.38073,+0.00000,-0.38073,0.0469,1,0
43200.0,G05,-0.36409,+0.00000,-0.36409,0.0424,2,0
43200.0,G12,-0.32967,+0.00000,-0.32967,0.0468,1,0
43230.0,G05,-0.32826,+0.00000,-0.32826,0.0423,2,0
43230.0,G12,-0.27813,+0.00000,-0.27813,0.0466,1,0
43260.0,G05,-0.29185,+0.00000,-0.29185,0.0422,2,0
43260.0,G12,-0.22138,+0.00000,-0.22138,0.0465,1,0
43290.0,G05,-0.25930,+0.00000,-0.25930,0.0421,2,0
43290.0,G12,-0.16706,+0.00000,-0.16706,0.0464,1,0
43320.0,G05,-0.23086,+0.00000,-0.23086,0.0420,2,0
43320.0,G12,-0.11444,+0.00000,-0.11444,0.0462,1,0
43350.0,G05,-0.20613,+0.00000,-0.20613,0.0419,2,0
43350.0,G12,-0.05832,+0.00000,-0.05832,0.0461,1,0
43380.0,G05,-0.17356,+0.00000,-0.17356,0.0418,2,0
43380.0,G12,-0.00855,+0.00000,-0.00855,0.0459,1,0
43410.0,G05,-0.14351,+0.00000,-0.14351,0.0417,2,0
43410.0,G12,+0.03448,+0.00000,+0.03448,0.0458,1,0
43440.0,G05,-0.10928,+0.00000,-0.10928,0.0416,2,0
43440.0,G12,+0.07711,+0.00000,+0.07711,0.0457,1,0
43470.0,G05,-0.08089,+0.00000,-0.08089,0.0415,2,0
43470.0,G12,+0.12141,+0.00000,+0.12141,0.0455,1,0
43500.0,G05,-0.04596,+0.00000,-0.04596,0.0414,2,0
43500.0,G12,+0.17326,+0.00000,+0.17326,0.0454,1,0
43530.0,G05,-0.01543,+0.00000,-0.01543,0.0413,2,0
43530.0,G12,+0.21605,+0.00000,+0.21605,0.0453,1,0
43560.0,G05,+0.02035,+0.00000,+0.02035,0.0412,2,0
43560.0,G12,+0.26580,+0.00000,+0.26580,0.0452,1,0
43590.0,G05,+0.04949,+0.00000,+0.04949,0.0411,2,0
43590.0,G12,+0.30676,+0.00000,+0.30676,0.0450,1,0
43620.0,G05,+0.07668,+0.00000,+0.07668,0.0410,2,0
43620.0,G12,+0.35145,+0.00000,+0.35145,0.0449,1,0
43650.0,G05,+0.11497,+0.00000,+0.11497,0.0409,2,0
43650.0,G12,+0.40865,+0.00000,+0.40865,0.0448,1,0
43680.0,G05,+0.14704,+0.00000,+0.14704,0.0408,2,0
43680.0,G12,+0.46380,+0.00000,+0.46380,0.0447,1,0
43710.0,G05,+0.17871,+0.00000,+0.17871,0.0407,2,0
43710.0,G12,-0.48218,+0.00000,-0.48218,0.0445,1,0
43740.0,G05,+0.20858,+0.00000,+0.20858,0.0406,2,0
43740.0,G12,-0.43535,+0.00000,-0.43535,0.0444,1,0
43770.0,G05,+0.24025,+0.00000,+0.24025,0.0405,2,0
43770.0,G12,-0.38979,+0.00000,-0.38979,0.0443,1,0
43800.0,G05,+0.27083,+0.00000,+0.27083,0.0404,2,0
43800.0,G12,-0.35035,+0.00000,-0.35035,0.0442,1,0
43830.0,G05,+0.29556,+0.00000,+0.29556,0.0403,2,0
43830.0,G12,-0.31122,+0.00000,-0.31122,0.0441,1,0
43860.0,G05,+0.32367,+0.00000,+0.32367,0.0402,2,0
43860.0,G12,-0.26059,+0.00000,-0.26059,0.0439,1,0
43890.0,G05,+0.33732,+0.00000,+0.33732,0.0401,3,0
43890.0,G12,-0.22217,+0.00000,-0.22217,0.0438,1,0
43920.0,G05,+0.37043,+0.00000,+0.37043,0.0400,3,0
43920.0,G12,-0.17459,+0.00000,-0.17459,0.0437,1,0
43950.0,G05,+0.39733,+0.00000,+0.39733,0.0399,3,0
43950.0,G12,-0.13522,+0.00000,-0.13522,0.0436,1,0
43980.0,G05,+0.42278,+0.00000,+0.42278,0.0398,3,0
43980.0,G12,-0.09300,+0.00000,-0.09300,0.0435,1,0
44010.0,G05,+0.44452,+0.00000,+0.44452,0.0398,3,0
44010.0,G12,-0.06038,+0.00000,-0.06038,0.0434,1,0
44040.0,G05,+0.47226,+0.00000,+0.47226,0.0397,3,0
44040.0,G12,-0.01854,+0.00000,-0.01854,0.0433,1,0
44070.0,G05,-0.49643,+0.00000,-0.49643,0.0396,3,0
44070.0,G12,+0.02470,+0.00000,+0.02470,0.0431,1,0
44100.0,G05,-0.46469,+0.00000,-0.46469,0.0395,3,0
44100.0,G12,+0.06595,+0.00000,+0.06595,0.0430,1,0
44130.0,G05,-0.44714,+0.00000,-0.44714,0.0394,4,0
44130.0,G12,+0.09631,+0.00000,+0.09631,0.0429,1,0
44160.0,G05,-0.41479,+0.00000,-0.41479,0.0393,4,0
44160.0,G12,+0.14952,+0.00000,+0.14952,0.0428,1,0
44190.0,G05,-0.38204,+0.00000,-0.38204,0.0392,4,0
44190.0,G12,+0.19595,+0.00000,+0.19595,0.0427,1,0
44220.0,G05,-0.36105,+0.00000,-0.36105,0.0391,4,0
44220.0,G12,+0.22785,+0.00000,+0.22785,0.0426,1,0
44250.0,G05,-0.33048,+0.00000,-0.33048,0.0391,4,0
44250.0,G12,+0.27022,+0.00000,+0.27022,0.0425,1,0
44280.0,G05,-0.29470,+0.00000,-0.29470,0.0390,4,0
44280.0,G12,+0.31731,+0.00000,+0.31731,0.0424,1,0
44310.0,G05,-0.26671,+0.00000,-0.26671,0.0389,4,0
44310.0,G12,+0.35635,+0.00000,+0.35635,0.0423,1,0
44340.0,G05,-0.23767,+0.00000,-0.23767,0.0388,4,0
44340.0,G12,+0.40061,+0.00000,+0.40061,0.0422,1,0
44370.0,G05,-0.20890,+0.00000,-0.20890,0.0387,4,0
44370.0,G12,+0.43839,+0.00000,+0.43839,0.0421,1,0
44400.0,G05,-0.18969,+0.00000,-0.18969,0.0386,5,0
44400.0,G12,+0.46575,+0.00000,+0.46575,0.0420,1,0
44430.0,G05,-0.17148,+0.00000,-0.17148,0.0386,6,0
44430.0,G12,+0.49713,+0.00000,+0.49713,0.0419,1,0
44460.0,G05,-0.14518,+0.00000,-0.14518,0.0385,6,0
44460.0,G12,-0.47074,+0.00000,-0.47074,0.0418,1,0
44490.0,G05,-0.12016,+0.00000,-0.12016,0.0384,6,0
44490.0,G12,-0.43603,+0.00000,-0.43603,0.0417,1,0
44520.0,G05,-0.08716,+0.00000,-0.08716,0.0383,6,0
44520.0,G12,-0.39135,+0.00000,-0.39135,0.0416,1,0
44550.0,G05,-0.06173,+0.00000,-0.06173,0.0382,6,0
44550.0,G12,-0.36423,+0.00000,-0.36423,0.0415,1,0
44580.0,G05,-0.03406,+0.00000,-0.03406,0.0382,6,0
44580.0,G12,-0.32678,+0.00000,-0.32678,0.0414,1,0
44610.0,G05,-0.00540,+0.00000,-0.00540,0.0381,6,0
44610.0,G12,-0.28681,+0.00000,-0.28681,0.0413,1,0
44640.0,G05,+0.02434,+0.00000,+0.02434,0.0380,6,0
44640.0,G12,-0.24374,+0.00000,-0.24374,0.0412,1,0
44670.0,G05,+0.03959,+0.00000,+0.03959,0.0379,7,0
44670.0,G12,-0.20815,+0.00000,-0.20815,0.0411,1,0
44700.0,G05,+0.05918,+0.00000,+0.05918,0.0379,8,0
44700.0,G12,-0.16938,+0.00000,-0.16938,0.0410,1,0
44700.0,G25,-0.23449,+0.00000,-0.23449,0.1009,1,0
44730.0,G05,+0.09067,+0.00000,+0.09067,0.0378,8,0
44730.0,G12,-0.13414,+0.00000,-0.13414,0.0409,1,0
44730.0,G25,-0.09613,+0.00000,-0.09613,0.1000,1,0
44760.0,G05,+0.12402,+0.00000,+0.12402,0.0377,8,0
44760.0,G12,-0.10695,+0.00000,-0.10695,0.0408,1,0
44760.0,G25,+0.00278,+0.00000,+0.00278,0.0992,1,0
44790.0,G05,+0.14386,+0.00000,+0.14386,0.0376,9,0
44790.0,G12,-0.07658,+0.00000,-0.07658,0.0407,1,0
44790.0,G25,+0.06433,+0.00000,+0.06433,0.0984,1,0
44820.0,G05,+0.16922,+0.00000,+0.16922,0.0376,9,0
44820.0,G12,-0.03777,+0.00000,-0.03777,0.0406,1,0
44820.0,G25,+0.19147,+0.00000,+0.19147,0.0976,1,0
44850.0,G05,+0.19391,+0.00000,+0.19391,0.0375,9,0
44850.0,G12,-0.00361,+0.00000,-0.00361,0.0406,1,0
44850.0,G25,+0.30588,+0.00000,+0.30588,0.0969,1,0
44880.0,G05,+0.22347,+0.00000,+0.22347,0.0374,9,0
44880.0,G12,+0.03101,+0.00000,+0.03101,0.0405,1,0
44880.0,G25,+0.41150,+0.00000,+0.41150,0.0962,1,0
44910.0,G05,+0.25561,+0.00000,+0.25561,0.0373,9,0
44910.0,G12,+0.06829,+0.00000,+0.06829,0.0404,1,0
44910.0,G25,-0.49666,+0.00000,-0.49666,0.0954,1,0
44940.0,G05,+0.27818,+0.00000,+0.27818,0.0373,9,0
44940.0,G12,+0.10234,+0.00000,+0.10234,0.0403,1,0
44940.0,G25,-0.41779,+0.00000,-0.41779,0.0947,1,0
44970.0,G05,+0.30283,+0.00000,+0.30283,0.0372,9,0
44970.0,G12,+0.14139,+0.00000,+0.14139,0.0402,1,0
44970.0,G25,-0.31874,+0.00000,-0.31874,0.0941,1,0
45000.0,G05,+0.32159,+0.00000,+0.32159,0.0371,10,0
45000.0,G12,+0.16690,+0.00000,+0.16690,0.0401,1,0
45000.0,G25,-0.25522,+0.00000,-0.25522,0.0934,1,0
45030.0,G05,+0.33966,+0.00000,+0.33966,0.0370,11,0
45030.0,G12,+0.19063,+0.00000,+0.19063,0.0400,1,0
45030.0,G25,-0.20183,+0.00000,-0.20183,0.0927,1,0
45060.0,G05,+0.36201,+0.00000,+0.36201,0.0370,11,0
45060.0,G12,+0.21557,+0.00000,+0.21557,0.0399,1,0
45060.0,G25,-0.13481,+0.00000,-0.13481,0.0921,1,0
45090.0,G05,+0.39167,+0.00000,+0.39167,0.0369,11,0
45090.0,G12,+0.24951,+0.00000,+0.24951,0.0398,1,0
45090.0,G25,-0.02939,+0.00000,-0.02939,0.0915,1,0
45120.0,G05,+0.42080,+0.00000,+0.42080,0.0368,11,0
45120.0,G12,+0.28533,+0.00000,+0.28533,0.0398,1,0
45120.0,G25,+0.09400,+0.00000,+0.09400,0.0909,1,0
45150.0,G05,+0.44770,+0.00000,+0.44770,0.0368,11,0
45150.0,G12,+0.31840,+0.00000,+0.31840,0.0397,1,0
45150.0,G25,+0.21187,+0.00000,+0.21187,0.0903,1,0
45180.0,G05,+0.47387,+0.00000,+0.47387,0.0367,11,0
45180.0,G12,+0.34336,+0.00000,+0.34336,0.0396,1,0
45180.0,G25,+0.31863,+0.00000,+0.31863,0.0897,1,0
45210.0,G05,+0.49432,+0.00000,+0.49432,0.0366,11,0
45210.0,G12,+0.35945,+0.00000,+0.35945,0.0395,2,0
45210.0,G25,+0.37189,+0.00000,+0.37189,0.0891,1,0
45240.0,G05,-0.47895,+0.00000,-0.47895,0.0366,11,0
45240.0,G12,+0.38638,+0.00000,+0.38638,0.0394,2,0
45240.0,G25,+0.46439,+0.00000,+0.46439,0.0886,1,0
45270.0,G05,-0.45347,+0.00000,-0.45347,0.0365,11,0
45270.0,G12,+0.41947,+0.00000,+0.41947,0.0393,2,0
45270.0,G25,-0.45334,+0.00000,-0.45334,0.0880,1,0
45300.0,G05,-0.43551,+0.00000,-0.43551,0.0364,12,0
45300.0,G12,+0.44889,+0.00000,+0.44889,0.0393,2,0
45300.0,G25,-0.38896,+0.00000,-0.38896,0.0875,1,0
45330.0,G05,-0.41147,+0.00000,-0.41147,0.0364,12,0
45330.0,G12,+0.48794,+0.00000,+0.48794,0.0392,2,0
45330.0,G25,-0.27775,+0.00000,-0.27775,0.0870,1,0
45360.0,G05,-0.38969,+0.00000,-0.38969,0.0363,12,0
45360.0,G12,-0.48569,+0.00000,-0.48569,0.0391,2,0
45360.0,G25,-0.17624,+0.00000,-0.17624,0.0865,1,0
45390.0,G05,-0.36677,+0.00000,-0.36677,0.0362,12,0
45390.0,G12,-0.46356,+0.00000,-0.46356,0.0390,2,0
45390.0,G25,-0.10302,+0.00000,-0.10302,0.0860,1,0
45420.0,G05,-0.34170,+0.00000,-0.34170,0.0362,12,0
45420.0,G12,-0.44603,+0.00000,-0.44603,0.0389,3,0
45420.0,G25,-0.07454,+0.00000,-0.07454,0.0855,1,0
45450.0,G05,-0.32209,+0.00000,-0.32209,0.0361,13,0
45450.0,G12,-0.41780,+0.00000,-0.41780,0.0389,3,0
45450.0,G25,+0.01485,+0.00000,+0.01485,0.0850,1,0
45480.0,G05,-0.30429,+0.00000,-0.30429,0.0360,14,0
45480.0,G12,-0.39785,+0.00000,-0.39785,0.0388,4,0
45480.0,G25,+0.07500,+0.00000,+0.07500,0.0845,1,0
45510.0,G05,-0.28149,+0.00000,-0.28149,0.0360,14,0
45510.0,G12,-0.37507,+0.00000,-0.37507,0.0387,4,0
45510.0,G25,+0.12711,+0.00000,+0.12711,0.0840,1,0
45540.0,G05,-0.26065,+0.00000,-0.26065,0.0359,14,0
45540.0,G12,-0.35073,+0.00000,-0.35073,0.0386,4,0
45540.0,G25,+0.17684,+0.00000,+0.17684,0.0835,1,0
45570.0,G05,-0.24435,+0.00000,-0.24435,0.0358,15,0
45570.0,G12,-0.32767,+0.00000,-0.32767,0.0386,4,0
45570.0,G25,+0.22688,+0.00000,+0.22688,0.0831,1,0
45600.0,G05,-0.21677,+0.00000,-0.21677,0.0358,15,0
45600.0,G12,-0.29430,+0.00000,-0.29430,0.0385,4,0
45600.0,G25,+0.37867,+0.00000,+0.37867,0.0826,1,0
45630.0,G05,-0.19573,+0.00000,-0.19573,0.0357,15,0
45630.0,G12,-0.27960,+0.00000,-0.27960,0.0384,5,0
45630.0,G25,+0.45621,+0.00000,+0.45621,0.0822,1,0
45660.0,G05,-0.17441,+0.00000,-0.17441,0.0356,15,0
45660.0,G12,-0.25166,+0.00000,-0.25166,0.0383,5,0
45660.0,G25,-0.44623,+0.00000,-0.44623,0.0817,1,0
45690.0,G05,-0.15502,+0.00000,-0.15502,0.0356,16,0
45690.0,G12,-0.22301,+0.00000,-0.22301,0.0382,5,0
45690.0,G25,-0.34406,+0.00000,-0.34406,0.0813,1,0
45720.0,G05,-0.13212,+0.00000,-0.13212,0.0355,16,0
45720.0,G12,-0.19239,+0.00000,-0.19239,0.0382,5,0
45720.0,G25,-0.23130,+0.00000,-0.23130,0.0809,1,0
45750.0,G05,-0.10399,+0.00000,-0.10399,0.0355,16,0
45750.0,G12,-0.16334,+0.00000,-0.16334,0.0381,5,0
45750.0,G25,-0.12382,+0.00000,-0.12382,0.0804,1,0
45780.0,G05,-0.08200,+0.00000,-0.08200,0.0354,16,0
45780.0,G12,-0.13791,+0.00000,-0.13791,0.0380,5,0
45780.0,G25,-0.05857,+0.00000,-0.05857,0.0800,1,0
45810.0,G05,-0.05703,+0.00000,-0.05703,0.0353,16,0
45810.0,G12,-0.10711,+0.00000,-0.10711,0.0380,5,0
45810.0,G25,+0.03448,+0.00000,+0.03448,0.0796,1,0
45840.0,G05,-0.02862,+0.00000,-0.02862,0.0353,16,0
45840.0,G12,-0.06507,+0.00000,-0.06507,0.0379,5,0
45840.0,G25,+0.16613,+0.00000,+0.16613,0.0792,1,0
45870.0,G05,-0.00528,+0.00000,-0.00528,0.0352,16,0
45870.0,G12,-0.03369,+0.00000,-0.03369,0.0378,5,0
45870.0,G25,+0.23926,+0.00000,+0.23926,0.0788,1,0
45900.0,G05,+0.01458,+0.00000,+0.01458,0.0352,17,0
45900.0,G12,-0.01659,+0.00000,-0.01659,0.0377,6,0
45900.0,G25,+0.26738,+0.00000,+0.26738,0.0784,1,0
45930.0,G05,+0.03876,+0.00000,+0.03876,0.0351,17,0
45930.0,G12,+0.00495,+0.00000,+0.00495,0.0377,6,0
45930.0,G25,+0.30179,+0.00000,+0.30179,0.0780,1,0
45960.0,G05,+0.06056,+0.00000,+0.06056,0.0350,17,0
45960.0,G12,+0.03537,+0.00000,+0.03537,0.0376,6,0
45960.0,G25,+0.38261,+0.00000,+0.38261,0.0777,1,0
45990.0,G05,+0.08225,+0.00000,+0.08225,0.0350,17,0
45990.0,G12,+0.06259,+0.00000,+0.06259,0.0375,6,0
45990.0,G25,+0.44976,+0.00000,+0.44976,0.0773,1,0
46020.0,G05,+0.10569,+0.00000,+0.10569,0.0349,17,0
46020.0,G12,+0.08843,+0.00000,+0.08843,0.0375,6,0
46020.0,G25,-0.49006,+0.00000,-0.49006,0.0770,1,0
46050.0,G05,+0.13041,+0.00000,+0.13041,0.0349,17,0
46050.0,G12,+0.12268,+0.00000,+0.12268,0.0374,6,0
46050.0,G25,-0.39994,+0.00000,-0.39994,0.0766,1,0
46080.0,G05,+0.15352,+0.00000,+0.15352,0.0348,17,0
46080.0,G12,+0.15522,+0.00000,+0.15522,0.0373,6,0
46080.0,G25,-0.31534,+0.00000,-0.31534,0.0763,1,0
46110.0,G05,+0.18089,+0.00000,+0.18089,0.0348,17,0
46110.0,G12,+0.18737,+0.00000,+0.18737,0.0373,6,0
46110.0,G25,-0.22986,+0.00000,-0.22986,0.0760,1,0
46140.0,G05,+0.20563,+0.00000,+0.20563,0.0347,17,0
46140.0,G12,+0.21152,+0.00000,+0.21152,0.0372,6,0
46140.0,G25,-0.17224,+0.00000,-0.17224,0.0756,1,0
46170.0,G05,+0.22294,+0.00000,+0.22294,0.0346,18,0
46170.0,G12,+0.22701,+0.00000,+0.22701,0.0371,7,0
46170.0,G25,-0.15047,+0.00000,-0.15047,0.0753,1,0
46200.0,G05,+0.24146,+0.00000,+0.24146,0.0346,19,0
46200.0,G12,+0.26198,+0.00000,+0.26198,0.0371,7,0
